S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,175,176,175,175,175.05,"2,888",175,"505,550",26,0.00,1.00,0.00,0.57,-0.03,0.00,0.00
2,AHPC,-,334,329,322,325,325.14,"8,123",334,"2,641,129",28,-9.00,7.00,-2.69,2.17,-0.04,0.00,0.00
3,AIC,-,122,124,124,124,124.00,34,122,"4,216",1,2.00,0.00,1.64,0.00,0.00,0.00,0.00
4,ALDBL,-,97,97,96,96,96.92,120,97,"11,630",5,-1.00,1.00,-1.03,1.04,-0.95,0.00,0.00
5,ALICL,-,243,247,241,246,244.75,"5,940",243,"1,453,800",24,3.00,6.00,1.23,2.49,0.51,0.00,0.00
6,BOK,-,515,520,500,520,504.93,"8,209",515,"4,144,961",16,5.00,20.00,0.97,4.00,2.90,0.00,0.00
7,BPCL,-,725,735,728,733,731.44,"2,797",725,"2,045,847",10,8.00,7.00,1.10,0.96,0.21,0.00,0.00
8,BSBL,-,141,150,140,150,143.78,360,141,"51,760",8,9.00,10.00,6.38,7.14,4.15,0.00,0.00
9,BUDBL,-,110,109,108,108,108.10,"2,257",110,"243,976",3,-2.00,1.00,-1.82,0.93,-0.09,0.00,0.00
10,CDBL,-,181,185,184,184,184.37,706,181,"130,165",9,3.00,1.00,1.66,0.54,-0.20,0.00,0.00
11,CEDBL,-,153,150,150,150,150.00,20,153,"3,000",1,-3.00,0.00,-1.96,0.00,0.00,0.00,0.00
12,CHCL,-,872,900,885,900,887.44,"1,482",872,"1,315,182",15,28.00,15.00,3.21,1.69,1.40,0.00,0.00
13,CIT,-,870,853,853,853,853.00,40,870,"34,120",1,-17.00,0.00,-1.95,0.00,0.00,0.00,0.00
14,CNDBL,-,75,76,75,75,75.81,590,75,"44,730",14,0.00,1.00,0.00,1.33,-1.08,0.00,0.00
15,CZBIL,-,186,189,184,188,186.58,"3,604",186,"672,443",19,2.00,5.00,1.08,2.72,0.75,0.00,0.00
16,DIYALO,-,108,108,107,107,107.09,110,108,"11,780",4,-1.00,1.00,-0.93,0.93,-0.08,0.00,0.00
