S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,170,172,170,170,170.22,"2,370",170,"403,420",26,0.00,2.00,0.00,1.18,-0.13,0.00,0.00
2,AHPC,-,347,341,340,340,340.05,294,347,"99,976",4,-7.00,1.00,-2.02,0.29,-0.02,0.00,0.00
3,ALDBL,-,93,93,92,92,92.20,200,93,"18,440",4,-1.00,1.00,-1.08,1.09,-0.22,0.00,0.00
4,ALICL,-,213,220,210,218,214.88,"10,960",213,"2,355,130",48,5.00,10.00,2.35,4.76,1.43,0.00,0.00
5,BOK,-,592,595,580,594,584.97,"4,647",592,"2,718,371",25,2.00,15.00,0.34,2.59,1.52,0.00,0.00
6,BPCL,-,685,680,670,670,673.25,"1,630",685,"1,097,400",7,-15.00,10.00,-2.19,1.49,-0.49,0.00,0.00
7,CBBL,-,377,384,384,384,384.00,42,377,"16,128",1,7.00,0.00,1.86,0.00,0.00,0.00,0.00
8,CDBL,-,186,190,183,185,186.12,"1,894",186,"352,509",29,-1.00,7.00,-0.54,3.83,-0.60,0.00,0.00
9,CEDBL,-,153,151,147,147,149.85,"3,962",153,"593,720",7,-6.00,4.00,-3.92,2.72,-1.94,0.00,0.00
10,CHCL,-,1096,1100,1087,1097,"1,094.24","10,702",1096,"11,710,590",65,1.00,13.00,0.09,1.20,0.25,0.00,0.00
11,CNDBL,-,73,75,73,74,74.33,"3,750",73,"278,730",93,1.00,2.00,1.37,2.74,-0.44,0.00,0.00
12,CZBIL,-,209,206,204,204,205.06,"1,352",209,"277,240",13,-5.00,2.00,-2.39,0.98,-0.52,0.00,0.00
13,CZBILP,-,100,100,100,100,100.00,"29,894",100,"2,989,400",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,DIYALO,-,92,91,89,89,90.40,100,92,"9,040",10,-3.00,2.00,-3.26,2.25,-1.57,0.00,0.00
15,EBL,-,1096,1098,1080,1095,"1,088.37","3,536",1096,"3,848,461",21,-1.00,18.00,-0.09,1.67,0.61,0.00,0.00
