S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,114,118,115,118,116.56,551,114,"64,227",9,4.00,3.00,3.51,2.61,1.22,0.00,0.00
2,AFL,-,120,121,120,120,120.50,20,120,"2,410",2,0.00,1.00,0.00,0.83,-0.42,0.00,0.00
3,AHPC,-,312,306,296,304,299.45,"2,216",312,"663,586",35,-8.00,10.00,-2.56,3.38,1.50,0.00,0.00
4,ALDBL,-,101,99,99,99,99.00,200,101,"19,800",7,-2.00,0.00,-1.98,0.00,0.00,0.00,0.00
5,ALICL,-,165,175,168,173,173.59,"1,320",165,"229,140",28,8.00,7.00,4.85,4.17,-0.34,0.00,0.00
6,GFL,-,494,503,503,503,503.00,22,494,"11,066",1,9.00,0.00,1.82,0.00,0.00,0.00,0.00
7,BLDBL,-,124,128,126,128,126.33,120,124,"15,160",2,4.00,2.00,3.23,1.59,1.30,0.00,0.00
8,BOAN,-,168,175,165,171,170.09,"4,757",168,"809,101",63,3.00,10.00,1.79,6.06,0.53,0.00,0.00
9,BOK,-,435,439,424,429,430.01,"11,071",435,"4,760,692",60,-6.00,15.00,-1.38,3.54,-0.24,0.00,0.00
10,BPCL,-,494,485,485,485,485.00,200,494,"97,000",2,-9.00,0.00,-1.82,0.00,0.00,0.00,0.00
11,CEDBL,-,130,138,132,138,134.26,808,130,"108,480",4,8.00,6.00,6.15,4.55,2.71,0.00,0.00
12,CHCL,-,602,620,603,610,607.86,"1,110",602,"674,720",38,8.00,17.00,1.33,2.82,0.35,0.00,0.00
13,CMBSL,-,125,123,121,121,121.10,210,125,"25,430",3,-4.00,2.00,-3.20,1.65,-0.08,0.00,0.00
14,CZBIL,-,173,181,169,181,172.59,"1,498",173,"258,540",11,8.00,12.00,4.62,7.10,4.65,0.00,0.00
15,EBL,-,685,714,680,714,687.48,"9,126",685,"6,273,938",70,29.00,34.00,4.23,5.00,3.71,0.00,0.00
16,GBBL,-,114,119,112,118,116.83,"1,060",114,"123,840",53,4.00,7.00,3.51,6.25,0.99,0.00,0.00
17,GBL,-,169,175,168,175,170.85,"1,920",169,"328,030",15,6.00,7.00,3.55,4.17,2.37,0.00,0.00
18,GLICL,-,99,102,99,102,100.51,"4,490",99,"451,270",114,3.00,3.00,3.03,3.03,1.47,0.00,0.00
19,DCBL,-,130,135,129,135,132.59,"1,565",130,"207,502",7,5.00,6.00,3.85,4.65,1.79,0.00,0.00
20,GSDBL,-,84,84,83,84,83.50,60,84,"5,010",5,0.00,1.00,0.00,1.20,0.60,0.00,0.00
21,ARUN,-,43,42,41,42,41.40,"2,300",43,"95,219",18,-1.00,1.00,-2.33,2.44,1.43,0.00,0.00
22,HBL,-,465,479,465,479,470.42,652,465,"306,715",6,14.00,14.00,3.01,3.01,1.79,0.00,0.00
23,HFL,-,57,58,55,58,55.23,"1,620",57,"89,480",42,1.00,3.00,1.75,5.45,4.77,0.00,0.00
24,ICFC,-,101,115,115,115,115.00,972,101,"111,780",1,14.00,0.00,13.86,0.00,0.00,0.00,0.00
25,JBBL,-,84,89,84,89,85.73,"3,030",84,"259,770",59,5.00,5.00,5.95,5.95,3.67,0.00,0.00
26,JFL,-,230,226,226,226,226.00,50,230,"11,300",1,-4.00,0.00,-1.74,0.00,0.00,0.00,0.00
27,KBL,-,217,224,219,224,222.50,187,217,"41,608",6,7.00,5.00,3.23,2.28,0.67,0.00,0.00
28,KIST,-,130,135,131,132,133.27,"2,225",130,"296,525",11,2.00,4.00,1.54,3.05,-0.96,0.00,0.00
29,KMBL,-,100,100,98,100,98.98,490,100,"48,500",17,0.00,2.00,0.00,2.04,1.02,0.00,0.00
30,KNBL,-,89,88,87,87,87.71,70,89,"6,140",7,-2.00,1.00,-2.25,1.15,-0.82,0.00,0.00
31,KRBL,-,66,66,65,65,65.56,180,66,"11,800",13,-1.00,1.00,-1.52,1.54,-0.85,0.00,0.00
32,LBL,-,236,248,236,236,238.35,"1,583",236,"377,302",11,0.00,12.00,0.00,5.08,-0.99,0.00,0.00
33,LICN,-,482,500,491,500,494.00,30,482,"14,820",3,18.00,9.00,3.73,1.83,1.20,0.00,0.00
34,LUBL,-,155,170,158,167,162.12,971,155,"157,414",7,12.00,12.00,7.74,7.59,2.92,0.00,0.00
35,MBBL,-,108,106,104,104,104.47,170,108,"17,760",7,-4.00,2.00,-3.70,1.92,-0.45,0.00,0.00
36,MKDBL,-,72,73,71,73,72.45,750,72,"54,340",10,1.00,2.00,1.39,2.82,0.75,0.00,0.00
37,MNBBL,-,146,150,142,148,145.47,450,146,"65,460",28,2.00,8.00,1.37,5.63,1.71,0.00,0.00
38,NABIL,-,879,913,882,900,895.37,"1,002",879,"897,160",14,21.00,31.00,2.39,3.51,0.51,0.00,0.00
39,NBB,-,126,130,123,128,126.85,"1,105",126,"140,170",18,2.00,7.00,1.59,5.69,0.90,0.00,0.00
40,NCCB,-,124,126,126,126,126.00,20,124,"2,520",1,2.00,0.00,1.61,0.00,0.00,0.00,0.00
41,NCM,-,173,179,174,179,176.00,"1,238",173,"217,882",9,6.00,5.00,3.47,2.87,1.68,0.00,0.00
42,NDEP,-,83,85,84,85,84.66,300,83,"25,398",3,2.00,1.00,2.41,1.19,0.40,0.00,0.00
43,NEFL,-,96,89,88,89,88.62,674,96,"59,728",2,-7.00,1.00,-7.29,1.14,0.43,0.00,0.00
44,NGBL,-,136,134,134,134,134.00,30,136,"4,020",1,-2.00,0.00,-1.47,0.00,0.00,0.00,0.00
45,NHPC,-,50,50,50,50,50.00,"1,500",50,"75,000",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
46,NIB,-,402,419,395,407,402.62,"2,695",402,"1,085,054",21,5.00,24.00,1.24,6.08,1.08,0.00,0.00
47,NICB,-,403,417,405,417,409.81,"2,303",403,"943,791",11,14.00,12.00,3.47,2.96,1.72,0.00,0.00
48,NLBBL,-,357,350,344,344,347.00,80,357,"27,760",2,-13.00,6.00,-3.64,1.74,-0.87,0.00,0.00
49,NMB,-,155,167,158,167,165.02,235,155,"38,780",7,12.00,9.00,7.74,5.70,1.18,0.00,0.00
50,NTC,-,427,436,420,436,429.25,"1,055",427,"452,860",7,9.00,16.00,2.11,3.81,1.55,0.00,0.00
51,OHL,-,79,79,77,77,77.40,"1,220",79,"94,430",7,-2.00,2.00,-2.53,2.60,-0.52,0.00,0.00
52,PBSL,-,106,108,108,108,108.00,10,106,"1,080",1,2.00,0.00,1.89,0.00,0.00,0.00,0.00
53,PCBL,-,191,197,188,193,193.18,"4,247",191,"820,424",37,2.00,9.00,1.05,4.79,-0.09,0.00,0.00
54,PDB,-,65,66,65,66,65.92,120,65,"7,910",2,1.00,1.00,1.54,1.54,0.13,0.00,0.00
55,PLIC,-,164,170,165,170,167.37,510,164,"85,360",28,6.00,5.00,3.66,3.03,1.55,0.00,0.00
56,PRBL,-,63,64,62,64,63.88,"1,970",63,"125,850",130,1.00,2.00,1.59,3.23,0.18,0.00,0.00
57,PRFL,-,152,155,150,150,151.93,"3,797",152,"576,872",27,-2.00,5.00,-1.32,3.33,-1.29,0.00,0.00
58,SBI,-,416,430,422,430,423.84,592,416,"250,916",4,14.00,8.00,3.37,1.90,1.43,0.00,0.00
59,SBL,-,171,213,208,213,209.88,419,171,"87,940",4,42.00,5.00,24.56,2.40,1.46,0.00,0.00
60,SCB,-,1355,1400,1382,1390,"1,387.31",455,1355,"631,224",7,35.00,18.00,2.58,1.30,0.19,0.00,0.00
61,SEWA,-,123,125,125,125,125.00,69,123,"8,625",3,2.00,0.00,1.63,0.00,0.00,0.00,0.00
62,SIC,-,351,344,340,340,341.49,59,351,"20,148",2,-11.00,4.00,-3.13,1.18,-0.44,0.00,0.00
63,SICL,-,244,240,234,236,236.86,140,244,"33,160",7,-8.00,6.00,-3.28,2.56,-0.36,0.00,0.00
64,SIFC,-,191,188,182,182,185.00,130,191,"24,050",3,-9.00,6.00,-4.71,3.30,-1.65,0.00,0.00
65,SIL,-,106,104,104,104,104.00,40,106,"4,160",3,-2.00,0.00,-1.89,0.00,0.00,0.00,0.00
66,SLICL,-,111,109,108,108,108.71,210,111,"22,830",7,-3.00,1.00,-2.70,0.93,-0.66,0.00,0.00
67,SRBL,-,129,141,129,136,136.95,"2,136",129,"292,517",23,7.00,12.00,5.43,9.30,-0.70,0.00,0.00
68,SWBBL,-,230,238,226,238,232.12,345,230,"80,080",6,8.00,12.00,3.48,5.31,2.47,0.00,0.00
69,UBBL,-,68,68,68,68,68.00,20,68,"1,360",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,UFIL,-,98,98,97,98,97.44,180,98,"17,540",12,0.00,1.00,0.00,1.03,0.57,0.00,0.00
71,UFL,-,121,119,119,119,119.00,96,121,"11,424",1,-2.00,0.00,-1.65,0.00,0.00,0.00,0.00
72,WDBL,-,93,93,90,92,91.29,"1,052",93,"96,040",49,-1.00,3.00,-1.08,3.33,0.77,0.00,0.00
73,ZFL,-,105,107,105,106,105.86,168,105,"17,784",8,1.00,2.00,0.95,1.90,0.13,0.00,0.00
