S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,105,105,105,105,105.00,500,105,"52,500",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,114,113,111,111,111.53,"1,710",114,"190,718",19,-3.00,2.00,-2.63,1.80,-0.48,0.00,0.00
3,AHPC,-,314,322,314,316,319.38,643,314,"205,364",6,2.00,8.00,0.64,2.55,-1.07,0.00,0.00
4,ALICL,-,168,171,168,171,169.50,200,168,"33,900",9,3.00,3.00,1.79,1.79,0.88,0.00,0.00
5,ARDBL,-,90,89,87,87,87.46,240,90,"20,990",9,-3.00,2.00,-3.33,2.30,-0.53,0.00,0.00
6,BOAN,-,165,168,165,165,165.79,"1,065",165,"176,570",11,0.00,3.00,0.00,1.82,-0.48,0.00,0.00
7,BOK,-,418,426,413,425,417.44,"4,883",418,"2,038,365",25,7.00,13.00,1.67,3.15,1.78,0.00,0.00
8,BPCL,-,479,497,488,497,490.65,34,479,"16,682",2,18.00,9.00,3.76,1.84,1.28,0.00,0.00
9,CDBL,-,128,132,126,132,128.88,160,128,"20,620",5,4.00,6.00,3.13,4.76,2.37,0.00,0.00
10,CEDBL,-,130,128,126,126,127.80,676,130,"86,392",4,-4.00,2.00,-3.08,1.59,-1.43,0.00,0.00
11,KMBSL,-,103,103,103,103,103.00,10,103,"1,030",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,CHCL,-,609,610,605,608,608.14,"1,320",609,"802,750",17,-1.00,5.00,-0.16,0.83,-0.02,0.00,0.00
13,CIT,-,507,517,517,517,517.00,12,507,"6,204",1,10.00,0.00,1.97,0.00,0.00,0.00,0.00
14,CZBIL,-,167,170,165,168,168.92,780,167,"131,760",8,1.00,5.00,0.60,3.03,-0.55,0.00,0.00
15,DDBL,-,237,238,237,238,237.11,187,237,"44,339",2,1.00,1.00,0.42,0.42,0.38,0.00,0.00
