S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,116,115,114,114,114.26,778,116,"88,892",5,-2.00,1.00,-1.72,0.88,-0.23,0.00,0.00
2,ADBL,-,170,175,170,173,172.01,"5,601",170,"963,445",42,3.00,5.00,1.76,2.94,0.57,0.00,0.00
3,AHPC,-,319,350,318,345,332.43,"2,630",319,"874,286",36,26.00,32.00,8.15,10.06,3.64,0.00,0.00
4,AIC,-,99,100,100,100,100.00,820,99,"82,000",1,1.00,0.00,1.01,0.00,0.00,0.00,0.00
5,ALDBL,-,94,93,93,93,93.00,20,94,"1,860",1,-1.00,0.00,-1.06,0.00,0.00,0.00,0.00
6,BOK,-,608,606,600,605,603.11,"3,791",608,"2,286,400",17,-3.00,6.00,-0.49,1.00,0.31,0.00,0.00
7,BPCL,-,589,602,580,599,583.92,"9,742",589,"5,688,533",13,10.00,22.00,1.70,3.79,2.52,0.00,0.00
8,CBBL,-,385,378,371,371,374.87,380,385,"142,450",3,-14.00,7.00,-3.64,1.89,-1.04,0.00,0.00
9,CDBL,-,147,145,143,144,144.21,406,147,"58,551",9,-3.00,2.00,-2.04,1.40,-0.15,0.00,0.00
10,CEDBL,-,147,148,147,148,147.44,156,147,"23,000",4,1.00,1.00,0.68,0.68,0.38,0.00,0.00
11,CHCL,-,1038,1045,1020,1039,"1,036.39","5,446",1038,"5,644,188",66,1.00,25.00,0.10,2.45,0.25,0.00,0.00
12,CNDBL,-,68,74,68,74,70.69,"4,500",68,"318,120",122,6.00,6.00,8.82,8.82,4.47,0.00,0.00
13,CZBIL,-,210,214,209,209,211.85,814,210,"172,444",4,-1.00,5.00,-0.48,2.39,-1.36,0.00,0.00
14,DDBL,-,295,295,295,295,295.00,500,295,"147,500",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,DIYALO,-,98,97,97,97,97.00,70,98,"6,790",7,-1.00,0.00,-1.02,0.00,0.00,0.00,0.00
16,EBL,-,1062,1073,1050,1065,"1,064.03","3,473",1062,"3,695,364",25,3.00,23.00,0.28,2.19,0.09,0.00,0.00
17,FMDBL,-,147,147,143,147,144.79,851,147,"123,219",10,0.00,4.00,0.00,2.80,1.50,0.00,0.00
18,GBBL,-,155,156,152,154,154.95,"1,480",155,"229,330",24,-1.00,4.00,-0.65,2.63,-0.62,0.00,0.00
19,GLICL,-,113,113,109,112,111.26,"1,770",113,"196,930",38,-1.00,4.00,-0.88,3.67,0.66,0.00,0.00
20,GRAND,-,176,176,173,176,175.15,141,176,"24,696",2,0.00,3.00,0.00,1.73,0.48,0.00,0.00
21,GSDBL,-,93,95,93,94,93.87,267,93,"25,062",21,1.00,2.00,1.08,2.15,0.14,0.00,0.00
22,HBL,-,666,670,660,670,666.52,394,666,"262,609",7,4.00,10.00,0.60,1.52,0.52,0.00,0.00
23,HFL,-,69,69,69,69,69.00,20,69,"1,380",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,ICFC,-,128,126,123,123,124.06,306,128,"37,962",3,-5.00,3.00,-3.91,2.44,-0.86,0.00,0.00
25,ILFC,-,102,100,97,97,97.68,"3,447",102,"336,703",15,-5.00,3.00,-4.90,3.09,-0.70,0.00,0.00
26,JBBL,-,90,89,87,87,87.44,"1,020",90,"89,190",16,-3.00,2.00,-3.33,2.30,-0.51,0.00,0.00
27,JBNL,-,125,125,122,124,123.68,"4,683",125,"579,184",38,-1.00,3.00,-0.80,2.46,0.26,0.00,0.00
28,JFL,-,313,319,319,319,319.00,100,313,"31,900",1,6.00,0.00,1.92,0.00,0.00,0.00,0.00
29,KAFIL,-,110,110,110,110,110.00,172,110,"18,920",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,KBL,-,237,234,232,232,233.00,400,237,"93,200",2,-5.00,2.00,-2.11,0.86,-0.43,0.00,0.00
31,KDBL,-,83,84,80,83,82.43,"1,359",83,"112,029",33,0.00,4.00,0.00,5.00,0.68,0.00,0.00
32,KIST,-,117,115,114,114,114.51,"4,070",117,"466,050",6,-3.00,1.00,-2.56,0.88,-0.45,0.00,0.00
33,KMBL,-,115,115,113,115,114.18,340,115,"38,820",6,0.00,2.00,0.00,1.77,0.72,0.00,0.00
34,KRBL,-,71,78,72,78,75.36,360,71,"27,130",29,7.00,6.00,9.86,8.33,3.38,0.00,0.00
35,LBL,-,338,342,330,331,334.01,"1,506",338,"503,018",6,-7.00,12.00,-2.07,3.64,-0.91,0.00,0.00
36,LICN,-,961,960,924,960,957.26,"1,050",961,"1,005,120",6,-1.00,36.00,-0.10,3.90,0.29,0.00,0.00
37,LUBL,-,216,218,215,215,215.81,"2,808",216,"605,983",9,-1.00,3.00,-0.46,1.40,-0.37,0.00,0.00
38,MBBL,-,106,106,105,106,105.33,90,106,"9,480",3,0.00,1.00,0.00,0.95,0.63,0.00,0.00
39,MDB,-,132,134,132,132,133.60,50,132,"6,680",3,0.00,2.00,0.00,1.52,-1.21,0.00,0.00
40,MDBL,-,131,131,129,131,130.00,84,131,"10,920",2,0.00,2.00,0.00,1.55,0.76,0.00,0.00
41,MKDBL,-,73,72,68,68,69.71,"2,480",73,"172,870",32,-5.00,4.00,-6.85,5.88,-2.51,0.00,0.00
42,MNBBL,-,278,284,274,284,279.00,120,278,"33,480",5,6.00,10.00,2.16,3.65,1.76,0.00,0.00
43,NABB,-,115,115,115,115,115.00,10,115,"1,150",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44,NABIL,-,1469,1451,1441,1451,"1,445.90",385,1469,"556,672",8,-18.00,10.00,-1.23,0.69,0.35,0.00,0.00
45,NABILP,-,830,862,846,862,856.00,80,830,"68,480",2,32.00,16.00,3.86,1.89,0.70,0.00,0.00
46,NBB,-,130,142,132,142,134.81,135,130,"18,200",6,12.00,10.00,9.23,7.58,5.06,0.00,0.00
47,NCCB,-,122,121,120,121,120.57,980,122,"118,160",2,-1.00,1.00,-0.82,0.83,0.35,0.00,0.00
48,NCM,-,152,149,137,137,142.92,416,152,"59,456",8,-15.00,12.00,-9.87,8.76,-4.32,0.00,0.00
49,NDEP,-,79,81,78,78,79.78,775,79,"61,833",10,-1.00,3.00,-1.27,3.85,-2.29,0.00,0.00
50,NIB,-,540,544,522,537,532.49,"2,863",540,"1,524,532",12,-3.00,22.00,-0.56,4.21,0.84,0.00,0.00
51,NLBBL,-,392,385,380,385,382.46,512,392,"195,820",7,-7.00,5.00,-1.79,1.32,0.66,0.00,0.00
52,NLIC,-,885,885,875,876,876.21,928,885,"813,123",3,-9.00,10.00,-1.02,1.14,-0.02,0.00,0.00
53,NMB,-,161,159,153,155,155.19,"1,376",161,"213,548",7,-6.00,6.00,-3.73,3.92,-0.13,0.00,0.00
54,NTC,-,534,538,530,530,530.40,"3,770",534,"1,999,600",17,-4.00,8.00,-0.75,1.51,-0.08,0.00,0.00
55,PCBL,-,221,227,219,227,224.47,"3,945",221,"885,537",29,6.00,8.00,2.71,3.65,1.11,0.00,0.00
56,PDB,-,72,71,70,70,70.50,20,72,"1,410",2,-2.00,1.00,-2.78,1.43,-0.71,0.00,0.00
57,PLIC,-,247,248,244,245,245.12,992,247,"243,156",8,-2.00,4.00,-0.81,1.64,-0.05,0.00,0.00
58,PRBL,-,72,73,72,73,72.32,190,72,"13,740",9,1.00,1.00,1.39,1.39,0.94,0.00,0.00
59,PRFL,-,130,138,128,138,132.16,"11,573",130,"1,529,513",56,8.00,10.00,6.15,7.81,4.23,0.00,0.00
60,PURBL,-,69,73,70,71,71.54,"1,640",69,"117,330",129,2.00,3.00,2.90,4.29,-0.76,0.00,0.00
61,SADBL,-,190,181,181,181,181.00,"1,320",190,"238,920",11,-9.00,0.00,-4.74,0.00,0.00,0.00,0.00
62,SANIMA,-,194,191,184,184,186.72,"4,011",194,"748,916",37,-10.00,7.00,-5.15,3.80,-1.48,0.00,0.00
63,SBBLJ,-,190,187,187,187,187.00,"2,500",190,"467,500",1,-3.00,0.00,-1.58,0.00,0.00,0.00,0.00
64,SBL,-,304,307,300,302,303.18,"5,461",304,"1,655,669",44,-2.00,7.00,-0.66,2.33,-0.39,0.00,0.00
65,SCB,-,1856,1819,1771,1776,"1,783.20",261,1856,"465,416",5,-80.00,48.00,-4.31,2.71,-0.41,0.00,0.00
66,SETI,-,85,89,85,88,86.12,"2,220",85,"191,180",15,3.00,4.00,3.53,4.71,2.14,0.00,0.00
67,SEWA,-,154,153,150,150,151.62,206,154,"31,233",7,-4.00,3.00,-2.60,2.00,-1.08,0.00,0.00
68,SHL,-,236,236,236,236,236.00,"1,273",236,"300,428",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,SICL,-,243,243,239,243,240.50,80,243,"19,240",2,0.00,4.00,0.00,1.67,1.03,0.00,0.00
70,SIL,-,171,173,164,167,168.72,"10,020",171,"1,690,560",31,-4.00,9.00,-2.34,5.49,-1.03,0.00,0.00
71,SLFL,-,78,79,78,78,78.43,810,78,"63,530",28,0.00,1.00,0.00,1.28,-0.55,0.00,0.00
72,SLICL,-,120,119,117,117,117.76,420,120,"49,460",10,-3.00,2.00,-2.50,1.71,-0.65,0.00,0.00
73,SMBF,-,108,110,107,110,108.45,314,108,"34,052",5,2.00,3.00,1.85,2.80,1.41,0.00,0.00
74,SMFDB,-,168,171,171,171,171.00,36,168,"6,156",1,3.00,0.00,1.79,0.00,0.00,0.00,0.00
75,SODBL,-,97,97,96,96,96.57,264,97,"25,495",2,-1.00,1.00,-1.03,1.04,-0.60,0.00,0.00
76,SRBL,-,148,150,145,145,148.16,768,148,"113,785",7,-3.00,5.00,-2.03,3.45,-2.18,0.00,0.00
77,TNBL,-,104,104,102,104,102.44,90,104,"9,220",8,0.00,2.00,0.00,1.96,1.50,0.00,0.00
78,UFCL,-,110,108,108,108,108.00,14,110,"1,512",1,-2.00,0.00,-1.82,0.00,0.00,0.00,0.00
79,UFIL,-,90,91,91,91,91.00,160,90,"14,560",16,1.00,0.00,1.11,0.00,0.00,0.00,0.00
80,UNL,-,7369,7500,7500,7500,"7,500.00",10,7369,"75,000",1,131.00,0.00,1.78,0.00,0.00,0.00,0.00
81,ZFL,-,97,96,93,94,94.15,726,97,"68,352",9,-3.00,3.00,-3.09,3.23,-0.16,0.00,0.00
