S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,184,181,175,177,176.37,"4,910",184,"865,984",75,-7.00,6.00,-3.80,3.43,0.36,0.00,0.00
2,AHPC,-,308,309,306,309,307.14,573,308,"175,989",9,1.00,3.00,0.32,0.98,0.60,0.00,0.00
3,ALDBL,-,98,98,98,98,98.00,90,98,"8,820",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,ALICL,-,186,186,183,185,184.61,610,186,"112,610",6,-1.00,3.00,-0.54,1.64,0.21,0.00,0.00
5,BOK,-,650,650,638,645,643.66,"4,633",650,"2,982,060",32,-5.00,12.00,-0.77,1.88,0.21,0.00,0.00
6,BPCL,-,528,518,518,518,518.00,500,528,"259,000",1,-10.00,0.00,-1.89,0.00,0.00,0.00,0.00
7,BUDBL,-,117,117,115,117,116.10,688,117,"79,876",3,0.00,2.00,0.00,1.74,0.77,0.00,0.00
8,CBBL,-,395,388,388,388,388.00,16,395,"6,208",1,-7.00,0.00,-1.77,0.00,0.00,0.00,0.00
9,CEDBL,-,160,160,154,154,156.43,"1,672",160,"261,556",9,-6.00,6.00,-3.75,3.90,-1.58,0.00,0.00
10,CHCL,-,986,1002,960,1002,971.04,"5,808",986,"5,639,776",74,16.00,42.00,1.62,4.38,3.09,0.00,0.00
11,CNDBL,-,73,74,74,74,74.00,140,73,"10,360",5,1.00,0.00,1.37,0.00,0.00,0.00,0.00
12,CZBIL,-,229,230,223,229,226.80,"3,740",229,"848,234",22,0.00,7.00,0.00,3.14,0.96,0.00,0.00
13,DDBL,-,294,299,299,299,299.00,30,294,"8,970",1,5.00,0.00,1.70,0.00,0.00,0.00,0.00
14,DIYALO,-,91,93,92,92,92.29,70,91,"6,460",3,1.00,1.00,1.10,1.09,-0.31,0.00,0.00
15,EBL,-,1072,1072,1042,1065,"1,059.82","5,046",1072,"5,347,843",47,-7.00,30.00,-0.65,2.88,0.49,0.00,0.00
16,EBLCP,-,779,765,750,750,759.47,76,779,"57,720",4,-29.00,15.00,-3.72,2.00,-1.26,0.00,0.00
17,EDBL,-,303,297,297,297,297.00,40,303,"11,880",2,-6.00,0.00,-1.98,0.00,0.00,0.00,0.00
18,FMDBL,-,150,148,148,148,148.00,49,150,"7,252",1,-2.00,0.00,-1.33,0.00,0.00,0.00,0.00
19,GBBL,-,169,166,160,163,162.79,570,169,"92,790",15,-6.00,6.00,-3.55,3.75,0.13,0.00,0.00
20,GLICL,-,105,106,104,106,105.29,"3,040",105,"320,080",24,1.00,2.00,0.95,1.92,0.67,0.00,0.00
21,GRAND,-,225,229,215,218,218.17,"17,619",225,"3,843,967",69,-7.00,14.00,-3.11,6.51,-0.08,0.00,0.00
22,GSDBL,-,84,89,85,89,86.23,536,84,"46,220",43,5.00,4.00,5.95,4.71,3.11,0.00,0.00
23,HAMA,-,213,209,201,201,205.00,30,213,"6,150",3,-12.00,8.00,-5.63,3.98,-1.99,0.00,0.00
24,ARUN,-,34,35,35,35,34.84,160,34,"5,574",2,1.00,0.00,2.94,0.00,0.46,0.00,0.00
25,HBL,-,704,690,675,684,683.37,959,704,"655,350",14,-20.00,15.00,-2.84,2.22,0.09,0.00,0.00
26,ILFC,-,182,179,179,179,179.00,50,182,"8,950",1,-3.00,0.00,-1.65,0.00,0.00,0.00,0.00
27,JBBL,-,96,96,93,94,94.33,"2,880",96,"271,660",28,-2.00,3.00,-2.08,3.23,-0.35,0.00,0.00
28,JBNL,-,138,138,134,137,136.35,"21,788",138,"2,970,876",131,-1.00,4.00,-0.72,2.99,0.47,0.00,0.00
29,JFL,-,321,333,314,323,320.55,"4,614",321,"1,479,029",25,2.00,19.00,0.62,6.05,0.76,0.00,0.00
30,KAFIL,-,121,119,116,118,118.13,802,121,"94,742",8,-3.00,3.00,-2.48,2.59,-0.11,0.00,0.00
31,KBL,-,241,240,237,240,239.21,"1,035",241,"247,578",4,-1.00,3.00,-0.41,1.27,0.33,0.00,0.00
32,KDBL,-,92,101,93,101,100.06,"1,660",92,"166,100",13,9.00,8.00,9.78,8.60,0.93,0.00,0.00
33,KIST,-,113,120,112,115,113.35,"105,120",113,"11,915,590",103,2.00,8.00,1.77,7.14,1.43,0.00,0.00
34,KMBL,-,117,115,115,115,115.00,90,117,"10,350",3,-2.00,0.00,-1.71,0.00,0.00,0.00,0.00
35,KRBL,-,77,80,78,80,78.93,"1,600",77,"126,280",28,3.00,2.00,3.90,2.56,1.34,0.00,0.00
36,LBL,-,355,350,344,346,345.50,"1,801",355,"622,246",10,-9.00,6.00,-2.54,1.74,0.14,0.00,0.00
37,LGIL,-,85,84,84,84,84.00,100,85,"8,400",1,-1.00,0.00,-1.18,0.00,0.00,0.00,0.00
38,LICN,-,908,926,908,926,923.00,120,908,"110,760",2,18.00,18.00,1.98,1.98,0.32,0.00,0.00
39,LUBL,-,236,232,226,228,229.01,"1,637",236,"374,882",13,-8.00,6.00,-3.39,2.65,-0.44,0.00,0.00
40,MBBL,-,95,96,96,96,96.00,10,95,960,1,1.00,0.00,1.05,0.00,0.00,0.00,0.00
41,MDB,-,122,122,120,122,121.00,140,122,"16,940",6,0.00,2.00,0.00,1.67,0.82,0.00,0.00
42,MKDBL,-,73,72,70,70,70.63,960,73,"67,800",16,-3.00,2.00,-4.11,2.86,-0.89,0.00,0.00
43,MNBBL,-,295,299,293,299,295.31,"3,130",295,"924,330",40,4.00,6.00,1.36,2.05,1.23,0.00,0.00
44,NABB,-,181,178,175,175,175.28,414,181,"72,564",2,-6.00,3.00,-3.31,1.71,-0.16,0.00,0.00
45,NABIL,-,1470,1465,1450,1450,"1,453.69","1,828",1470,"2,657,349",24,-20.00,15.00,-1.36,1.03,-0.25,0.00,0.00
46,NABILP,-,783,828,798,802,810.46,936,783,"758,592",5,19.00,30.00,2.43,3.76,-1.06,0.00,0.00
47,NBB,-,140,140,139,139,139.19,"1,975",140,"274,905",9,-1.00,1.00,-0.71,0.72,-0.14,0.00,0.00
48,NCCB,-,130,130,130,130,130.00,200,130,"26,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,NDEP,-,86,85,84,84,84.94,316,86,"26,842",3,-2.00,1.00,-2.33,1.19,-1.12,0.00,0.00
50,NFS,-,115,113,113,113,113.00,123,115,"13,899",1,-2.00,0.00,-1.74,0.00,0.00,0.00,0.00
51,NGBL,-,129,137,131,137,133.57,70,129,"9,350",4,8.00,6.00,6.20,4.58,2.50,0.00,0.00
52,NIB,-,562,562,550,560,553.04,"1,778",562,"983,307",14,-2.00,12.00,-0.36,2.18,1.24,0.00,0.00
53,NLBBL,-,443,450,449,450,449.06,160,443,"71,850",4,7.00,1.00,1.58,0.22,0.21,0.00,0.00
54,NLIC,-,840,841,841,841,841.00,30,840,"25,230",2,1.00,0.00,0.12,0.00,0.00,0.00,0.00
55,NLICL,-,477,470,470,470,470.00,50,477,"23,500",1,-7.00,0.00,-1.47,0.00,0.00,0.00,0.00
56,NMB,-,180,177,171,177,171.67,"3,871",180,"664,539",7,-3.00,6.00,-1.67,3.51,3.01,0.00,0.00
57,NNFC,-,124,126,126,126,126.00,200,124,"25,200",1,2.00,0.00,1.61,0.00,0.00,0.00,0.00
58,NTC,-,524,523,519,520,520.44,"1,540",524,"801,480",11,-4.00,4.00,-0.76,0.77,-0.08,0.00,0.00
59,NUBL,-,160,160,160,160,160.00,83,160,"13,280",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,OFL,-,187,190,187,187,187.33,90,187,"16,860",2,0.00,3.00,0.00,1.60,-0.18,0.00,0.00
61,PBSL,-,86,87,85,87,86.00,400,86,"34,400",13,1.00,2.00,1.16,2.35,1.15,0.00,0.00
62,PCBL,-,246,245,240,240,242.07,"4,048",246,"979,890",29,-6.00,5.00,-2.44,2.08,-0.86,0.00,0.00
63,PDB,-,66,66,65,65,65.40,50,66,"3,270",4,-1.00,1.00,-1.52,1.54,-0.62,0.00,0.00
64,PDBL,-,226,222,222,222,222.00,34,226,"7,548",1,-4.00,0.00,-1.77,0.00,0.00,0.00,0.00
65,PLIC,-,233,230,226,229,228.42,"3,016",233,"688,910",20,-4.00,4.00,-1.72,1.77,0.25,0.00,0.00
66,PRBL,-,70,70,69,69,69.80,200,70,"13,960",5,-1.00,1.00,-1.43,1.45,-1.16,0.00,0.00
67,PRFL,-,147,149,145,145,146.34,549,147,"80,343",9,-2.00,4.00,-1.36,2.76,-0.93,0.00,0.00
