S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,130,133,132,132,132.13,"3,839",130,"507,248",10,2.00,1.00,1.54,0.76,-0.10,0.00,0.00
2,ADBL,-,195,201,194,194,197.91,"3,508",195,"694,262",30,-1.00,7.00,-0.51,3.61,-2.01,0.00,0.00
3,AHPC,-,334,340,334,336,338.06,"2,533",334,"856,318",9,2.00,6.00,0.60,1.80,-0.61,0.00,0.00
4,ALICL,-,251,255,248,251,252.00,"2,029",251,"511,316",15,0.00,7.00,0.00,2.82,-0.40,0.00,0.00
5,BLDBL,-,149,150,150,150,150.00,71,149,"10,650",1,1.00,0.00,0.67,0.00,0.00,0.00,0.00
6,BOK,-,629,653,622,640,635.79,"17,332",629,"11,019,554",91,11.00,31.00,1.75,4.98,0.66,0.00,0.00
7,BPCL,-,799,816,795,800,799.81,"3,628",799,"2,901,696",16,1.00,21.00,0.13,2.64,0.02,0.00,0.00
8,BUDBL,-,117,119,116,116,117.66,"2,380",117,"280,020",11,-1.00,3.00,-0.85,2.59,-1.43,0.00,0.00
9,CBBL,-,472,479,470,475,473.37,"1,779",472,"842,129",10,3.00,9.00,0.64,1.91,0.34,0.00,0.00
10,CDBL,-,168,171,171,171,171.00,10,168,"1,710",1,3.00,0.00,1.79,0.00,0.00,0.00,0.00
11,CEDBL,-,182,192,185,191,187.65,"1,818",182,"341,146",14,9.00,7.00,4.95,3.78,1.75,0.00,0.00
12,CHCL,-,1124,1168,1114,1120,"1,135.18","5,066",1124,"5,750,834",41,-4.00,54.00,-0.36,4.85,-1.36,0.00,0.00
13,CZBIL,-,238,250,238,239,241.95,"8,222",238,"1,989,313",44,1.00,12.00,0.42,5.04,-1.23,0.00,0.00
14,EBL,-,1122,1213,1144,1205,"1,197.82","6,088",1122,"7,292,316",60,83.00,69.00,7.40,6.03,0.60,0.00,0.00
15,EBLCP,-,663,678,665,665,669.23,52,663,"34,800",4,2.00,13.00,0.30,1.95,-0.64,0.00,0.00
16,EDBL,-,320,314,314,314,314.00,605,320,"189,970",1,-6.00,0.00,-1.88,0.00,0.00,0.00,0.00
17,FMDBL,-,174,171,171,171,171.00,49,174,"8,379",1,-3.00,0.00,-1.72,0.00,0.00,0.00,0.00
18,GBBL,-,173,186,176,180,180.42,"1,890",173,"340,990",9,7.00,10.00,4.05,5.68,-0.23,0.00,0.00
19,GBIME,-,310,330,306,308,313.01,"9,282",310,"2,905,349",57,-2.00,24.00,-0.65,7.84,-1.63,0.00,0.00
20,GDBL,-,142,146,144,146,144.46,130,142,"18,780",2,4.00,2.00,2.82,1.39,1.05,0.00,0.00
21,GLICL,-,175,175,167,170,170.63,"5,110",175,"871,920",37,-5.00,8.00,-2.86,4.79,-0.37,0.00,0.00
22,GRAND,-,207,216,203,206,208.99,"6,578",207,"1,374,743",23,-1.00,13.00,-0.48,6.40,-1.45,0.00,0.00
23,ARUN,-,37,37,37,37,37.00,80,37,"2,960",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,HBL,-,798,826,795,810,805.15,"6,272",798,"5,049,919",40,12.00,31.00,1.50,3.90,0.60,0.00,0.00
25,HFL,-,41,43,41,43,41.69,480,41,"20,009",8,2.00,2.00,4.88,4.88,3.06,0.00,0.00
26,ICFC,-,139,141,141,141,141.00,200,139,"28,200",1,2.00,0.00,1.44,0.00,0.00,0.00,0.00
27,ILFC,-,105,108,97,107,99.97,"20,567",105,"2,056,082",30,2.00,11.00,1.90,11.34,6.57,0.00,0.00
28,JBBL,-,99,100,98,98,99.00,500,99,"49,500",8,-1.00,2.00,-1.01,2.04,-1.02,0.00,0.00
29,JBNL,-,145,151,143,147,147.16,"25,286",145,"3,721,145",108,2.00,8.00,1.38,5.59,-0.11,0.00,0.00
30,JFL,-,390,402,394,394,396.75,40,390,"15,870",3,4.00,8.00,1.03,2.03,-0.70,0.00,0.00
