S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,115,126,117,126,122.65,"11,847",115,"1,453,002",31,11.00,9.00,9.57,7.69,2.66,0.00,0.00
2,ADBL,-,258,258,254,258,255.89,"5,404",258,"1,382,829",60,0.00,4.00,0.00,1.57,0.82,0.00,0.00
3,AHPC,-,275,277,266,266,271.38,494,275,"134,062",8,-9.00,11.00,-3.27,4.14,-2.02,0.00,0.00
4,AIC,-,155,152,149,149,151.06,108,155,"16,314",2,-6.00,3.00,-3.87,2.01,-1.38,0.00,0.00
5,ALDBL,-,92,94,91,94,92.53,360,92,"33,310",5,2.00,3.00,2.17,3.30,1.57,0.00,0.00
6,ALICL,-,313,336,315,336,324.41,"10,195",313,"3,307,396",43,23.00,21.00,7.35,6.67,3.45,0.00,0.00
7,AXIS,-,90,92,90,92,90.87,"4,757",90,"432,268",24,2.00,2.00,2.22,2.22,1.23,0.00,0.00
8,BGDBL,-,106,104,104,104,104.00,20,106,"2,080",2,-2.00,0.00,-1.89,0.00,0.00,0.00,0.00
9,BOK,-,569,585,567,585,573.33,"3,763",569,"2,157,422",17,16.00,18.00,2.81,3.17,2.00,0.00,0.00
10,BPCL,-,880,880,880,880,880.00,749,880,"659,120",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11,BRTBL,-,114,112,112,112,112.00,210,114,"23,520",1,-2.00,0.00,-1.75,0.00,0.00,0.00,0.00
12,BSBL,-,130,130,127,127,127.97,291,130,"37,238",9,-3.00,3.00,-2.31,2.36,-0.76,0.00,0.00
13,CBBL,-,550,605,561,602,601.41,"1,057",550,"635,691",16,52.00,44.00,9.45,7.84,0.10,0.00,0.00
14,CBL,-,147,146,140,140,143.97,"5,847",147,"841,801",32,-7.00,6.00,-4.76,4.29,-2.84,0.00,0.00
15,CDBL,-,170,172,166,172,167.80,414,170,"69,469",8,2.00,6.00,1.18,3.61,2.44,0.00,0.00
16,CEDBL,-,159,159,157,157,158.01,282,159,"44,558",3,-2.00,2.00,-1.26,1.27,-0.64,0.00,0.00
17,CHCL,-,1398,1404,1387,1394,"1,390.24","5,936",1398,"8,252,466",34,-4.00,17.00,-0.29,1.23,0.27,0.00,0.00
18,CIT,-,1412,1395,1390,1390,"1,393.21",304,1412,"423,535",8,-22.00,5.00,-1.56,0.36,-0.23,0.00,0.00
19,CTBNL,-,154,152,146,148,147.16,"16,106",154,"2,370,170",160,-6.00,6.00,-3.90,4.11,0.57,0.00,0.00
20,CZBIL,-,261,265,259,259,260.78,"6,685",261,"1,743,292",37,-2.00,6.00,-0.77,2.32,-0.69,0.00,0.00
21,DDBL,-,486,520,495,520,506.52,882,486,"446,751",7,34.00,25.00,7.00,5.05,2.59,0.00,0.00
22,EBL,-,1782,1790,1770,1770,"1,777.87","3,627",1782,"6,448,344",47,-12.00,20.00,-0.67,1.13,-0.44,0.00,0.00
23,EBLCP,-,875,875,875,875,875.00,160,875,"140,000",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24,EDBL,-,270,275,275,275,275.00,103,270,"28,325",1,5.00,0.00,1.85,0.00,0.00,0.00,0.00
25,EIC,-,224,230,228,230,228.33,200,224,"45,666",4,6.00,2.00,2.68,0.88,0.73,0.00,0.00
26,FMDBL,-,261,266,266,266,266.00,20,261,"5,320",1,5.00,0.00,1.92,0.00,0.00,0.00,0.00
27,GBBL,-,162,167,165,167,165.82,"1,514",162,"251,050",10,5.00,2.00,3.09,1.21,0.71,0.00,0.00
28,GBIME,-,459,464,450,451,452.13,"8,484",459,"3,835,867",81,-8.00,14.00,-1.74,3.11,-0.25,0.00,0.00
29,GDBL,-,112,114,114,114,114.00,66,112,"7,524",1,2.00,0.00,1.79,0.00,0.00,0.00,0.00
30,GLICL,-,178,193,178,192,186.14,"8,236",178,"1,533,043",46,14.00,15.00,7.87,8.43,3.05,0.00,0.00
31,GRAND,-,177,177,175,175,175.81,"2,599",177,"456,924",9,-2.00,2.00,-1.13,1.14,-0.46,0.00,0.00
32,GSDBL,-,97,98,93,94,94.90,832,97,"78,954",72,-3.00,5.00,-3.09,5.38,-0.95,0.00,0.00
33,HAMA,-,70,69,66,66,67.83,"1,120",70,"75,970",16,-4.00,3.00,-5.71,4.55,-2.77,0.00,0.00
34,HBL,-,747,747,740,745,742.35,688,747,"510,738",6,-2.00,7.00,-0.27,0.95,0.36,0.00,0.00
35,HFL,-,22,22,22,22,21.73,40,22,869,4,0.00,0.00,0.00,0.00,1.25,0.00,0.00
36,ICFC,-,136,145,135,142,141.80,"2,649",136,"375,634",17,6.00,10.00,4.41,7.41,0.14,0.00,0.00
37,IDBL,-,72,71,65,69,67.12,"6,183",72,"414,977",31,-3.00,6.00,-4.17,9.23,2.73,0.00,0.00
38,ILFC,-,143,143,140,140,140.91,"2,238",143,"315,360",4,-3.00,3.00,-2.10,2.14,-0.65,0.00,0.00
39,JBBL,-,80,79,77,77,78.29,830,80,"64,980",21,-3.00,2.00,-3.75,2.60,-1.67,0.00,0.00
40,JBNL,-,169,172,168,170,169.34,"8,773",169,"1,485,659",28,1.00,4.00,0.59,2.38,0.39,0.00,0.00
41,JFL,-,232,234,227,229,229.40,"4,004",232,"918,530",26,-3.00,7.00,-1.29,3.08,-0.18,0.00,0.00
42,KADBL,-,126,125,125,125,125.00,338,126,"42,250",1,-1.00,0.00,-0.79,0.00,0.00,0.00,0.00
43,KAFIL,-,100,98,97,97,97.57,84,100,"8,196",2,-3.00,1.00,-3.00,1.03,-0.59,0.00,0.00
44,KBBL,-,149,149,148,149,148.57,460,149,"68,340",2,0.00,1.00,0.00,0.68,0.29,0.00,0.00
45,KBL,-,297,303,300,300,300.55,"3,703",297,"1,112,947",20,3.00,3.00,1.01,1.00,-0.18,0.00,0.00
46,KDBL,-,70,72,69,71,70.45,817,70,"57,555",11,1.00,3.00,1.43,4.35,0.78,0.00,0.00
47,KMBL,-,135,137,133,133,135.10,200,135,"27,020",11,-2.00,4.00,-1.48,3.01,-1.58,0.00,0.00
48,KRBL,-,55,59,56,59,57.39,180,55,"10,330",9,4.00,3.00,7.27,5.36,2.73,0.00,0.00
49,LBL,-,343,345,340,344,342.17,"2,964",343,"1,014,200",12,1.00,5.00,0.29,1.47,0.53,0.00,0.00
50,LGIL,-,140,140,137,137,137.99,695,140,"95,900",7,-3.00,3.00,-2.14,2.19,-0.72,0.00,0.00
51,LICN,-,1664,1640,1640,1640,"1,640.00",500,1664,"820,000",1,-24.00,0.00,-1.44,0.00,0.00,0.00,0.00
52,LUBL,-,215,214,210,210,211.76,"1,202",215,"254,537",7,-5.00,4.00,-2.33,1.90,-0.84,0.00,0.00
53,LUBLPO,-,192,189,174,174,181.50,120,192,"21,780",6,-18.00,15.00,-9.38,8.62,-4.31,0.00,0.00
