S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,118,116,116,116,116.00,562,118,"65,192",4,-2.00,0.00,-1.69,0.00,0.00,0.00,0.00
2,ADBL,-,240,241,233,238,237.01,"7,961",240,"1,886,847",81,-2.00,8.00,-0.83,3.43,0.42,0.00,0.00
3,AHPC,-,330,330,322,322,324.48,"3,331",330,"1,080,839",16,-8.00,8.00,-2.42,2.48,-0.77,0.00,0.00
4,ALDBL,-,105,105,103,103,104.48,310,105,"32,390",9,-2.00,2.00,-1.90,1.94,-1.44,0.00,0.00
5,ALICL,-,231,239,234,239,235.27,51,231,"11,999",3,8.00,5.00,3.46,2.14,1.56,0.00,0.00
6,BOK,-,710,729,700,711,712.52,"17,285",710,"12,315,915",103,1.00,29.00,0.14,4.14,-0.21,0.00,0.00
7,BPCL,-,805,805,805,805,805.00,100,805,"80,500",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,BUDBL,-,108,106,104,104,104.71,370,108,"38,742",2,-4.00,2.00,-3.70,1.92,-0.68,0.00,0.00
9,CDBL,-,176,182,179,182,179.55,121,176,"21,725",2,6.00,3.00,3.41,1.68,1.35,0.00,0.00
10,CEDBL,-,178,178,174,175,175.50,"1,214",178,"213,062",7,-3.00,4.00,-1.69,2.30,-0.29,0.00,0.00
11,CHCL,-,1145,1155,1141,1150,"1,147.13","7,990",1145,"9,165,586",70,5.00,14.00,0.44,1.23,0.25,0.00,0.00
12,CIT,-,1451,1426,1400,1400,"1,419.74",153,1451,"217,220",4,-51.00,26.00,-3.51,1.86,-1.41,0.00,0.00
13,CNDBL,-,68,67,67,67,67.00,200,68,"13,400",9,-1.00,0.00,-1.47,0.00,0.00,0.00,0.00
14,CZBIL,-,292,290,285,285,286.85,"7,051",292,"2,022,548",39,-7.00,5.00,-2.40,1.75,-0.65,0.00,0.00
15,DDBL,-,309,309,299,302,302.64,"5,919",309,"1,791,316",11,-7.00,10.00,-2.27,3.34,-0.21,0.00,0.00
16,EBL,-,1380,1379,1356,1359,"1,362.36","5,369",1380,"7,314,516",58,-21.00,23.00,-1.52,1.70,-0.25,0.00,0.00
17,EBLCP,-,810,794,764,764,772.68,456,810,"352,344",5,-46.00,30.00,-5.68,3.93,-1.14,0.00,0.00
18,GBBL,-,179,180,178,180,179.09,220,179,"39,400",2,1.00,2.00,0.56,1.12,0.51,0.00,0.00
19,GBIME,-,426,418,410,411,412.58,"1,508",426,"622,168",15,-15.00,8.00,-3.52,1.95,-0.38,0.00,0.00
20,GLICL,-,153,152,151,152,151.89,740,153,"112,400",7,-1.00,1.00,-0.65,0.66,0.07,0.00,0.00
21,GRAND,-,216,213,206,211,208.70,"18,658",216,"3,893,933",79,-5.00,7.00,-2.31,3.40,1.09,0.00,0.00
22,GSDBL,-,85,86,83,84,85.20,416,85,"35,445",17,-1.00,3.00,-1.18,3.61,-1.43,0.00,0.00
23,HBL,-,806,815,805,805,808.64,757,806,"612,139",8,-1.00,10.00,-0.12,1.24,-0.45,0.00,0.00
24,HFL,-,56,55,51,51,52.31,260,56,"13,600",13,-5.00,4.00,-8.93,7.84,-2.56,0.00,0.00
25,ICFC,-,133,134,132,132,133.86,"1,517",133,"203,065",4,-1.00,2.00,-0.75,1.52,-1.41,0.00,0.00
26,ILFC,-,149,157,135,140,145.25,"11,954",149,"1,736,341",46,-9.00,22.00,-6.04,16.30,-3.75,0.00,0.00
27,JBNL,-,180,183,174,177,177.50,"19,675",180,"3,492,234",89,-3.00,9.00,-1.67,5.17,-0.28,0.00,0.00
28,KBBL,-,155,155,155,155,155.00,493,155,"76,415",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29,KBL,-,281,285,280,282,280.50,"2,487",281,"697,592",14,1.00,5.00,0.36,1.79,0.53,0.00,0.00
30,KDBL,-,92,93,91,91,91.79,967,92,"88,760",8,-1.00,2.00,-1.09,2.20,-0.87,0.00,0.00
31,KIST,-,155,154,147,149,149.09,"15,675",155,"2,336,910",32,-6.00,7.00,-3.87,4.76,-0.06,0.00,0.00
32,LBL,-,384,377,370,375,374.84,598,384,"224,152",3,-9.00,7.00,-2.34,1.89,0.04,0.00,0.00
33,LUBL,-,279,282,275,282,278.52,"1,384",279,"385,466",8,3.00,7.00,1.08,2.55,1.24,0.00,0.00
34,MBL,-,233,235,225,230,229.30,"12,473",233,"2,860,005",49,-3.00,10.00,-1.29,4.44,0.31,0.00,0.00
35,MDB,-,124,124,124,124,124.00,40,124,"4,960",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,MDBL,-,129,135,131,135,133.99,660,129,"88,436",13,6.00,4.00,4.65,3.05,0.75,0.00,0.00
37,METRO,-,150,147,143,144,144.83,"2,439",150,"353,244",4,-6.00,4.00,-4.00,2.80,-0.58,0.00,0.00
38,MKDBL,-,69,69,68,68,68.12,660,69,"44,960",10,-1.00,1.00,-1.45,1.47,-0.18,0.00,0.00
39,MNBBL,-,264,269,258,258,266.23,600,264,"159,740",4,-6.00,11.00,-2.27,4.26,-3.19,0.00,0.00
40,MPFL,-,84,86,85,86,85.80,100,84,"8,580",4,2.00,1.00,2.38,1.18,0.23,0.00,0.00
41,NABIL,-,1693,1698,1660,1660,"1,670.82","2,821",1693,"4,713,377",29,-33.00,38.00,-1.95,2.29,-0.65,0.00,0.00
42,NABILP,-,1018,1036,1000,1036,"1,021.07","2,905",1018,"2,966,205",7,18.00,36.00,1.77,3.60,1.44,0.00,0.00
43,NBB,-,275,280,265,274,271.01,"25,791",275,"6,989,571",66,-1.00,15.00,-0.36,5.66,1.09,0.00,0.00
44,NBL,-,779,856,817,856,838.75,40,779,"33,550",4,77.00,39.00,9.88,4.77,2.02,0.00,0.00
45,NCCB,-,194,191,187,187,188.63,"1,790",194,"337,650",12,-7.00,4.00,-3.61,2.14,-0.87,0.00,0.00
46,NCM,-,147,145,145,145,145.00,100,147,"14,500",1,-2.00,0.00,-1.36,0.00,0.00,0.00,0.00
47,NGBL,-,184,165,165,165,165.00,100,184,"16,500",10,-19.00,0.00,-10.33,0.00,0.00,0.00,0.00
