S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,116,114,112,112,113.82,"2,260",116,"257,240",2,-4.00,2.00,-3.45,1.79,-1.63,0.00,0.00
2,ADBL,-,213,216,212,216,214.59,"4,180",213,"896,995",24,3.00,4.00,1.41,1.89,0.65,0.00,0.00
3,AHPC,-,265,267,255,263,262.05,"8,242",265,"2,159,821",43,-2.00,12.00,-0.75,4.71,0.36,0.00,0.00
4,AIC,-,134,134,134,134,134.00,500,134,"67,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5,ALDBL,-,86,85,83,83,84.46,240,86,"20,270",15,-3.00,2.00,-3.49,2.41,-1.76,0.00,0.00
6,ALICL,-,237,249,237,241,241.29,"1,043",237,"251,661",11,4.00,12.00,1.69,5.06,-0.12,0.00,0.00
7,AXIS,-,78,85,79,85,84.32,"1,431",78,"120,665",12,7.00,6.00,8.97,7.59,0.80,0.00,0.00
8,BOK,-,545,559,550,555,554.36,"2,139",545,"1,185,781",16,10.00,9.00,1.83,1.64,0.11,0.00,0.00
9,BSBL,-,125,123,118,119,119.36,"1,473",125,"175,812",19,-6.00,5.00,-4.80,4.24,-0.30,0.00,0.00
10,BUDBL,-,102,102,100,102,101.48,122,102,"12,380",3,0.00,2.00,0.00,2.00,0.51,0.00,0.00
11,CBBL,-,498,527,507,527,516.69,32,498,"16,534",3,29.00,20.00,5.82,3.94,1.96,0.00,0.00
12,CBL,-,149,151,147,149,149.01,"12,422",149,"1,851,063",47,0.00,4.00,0.00,2.72,-0.01,0.00,0.00
13,CDBL,-,166,165,163,163,164.27,180,166,"29,568",5,-3.00,2.00,-1.81,1.23,-0.78,0.00,0.00
14,CEDBL,-,152,155,152,155,154.39,334,152,"51,566",3,3.00,3.00,1.97,1.97,0.39,0.00,0.00
15,CHCL,-,1128,1155,1128,1139,"1,135.37","13,272",1128,"15,068,635",87,11.00,27.00,0.98,2.39,0.32,0.00,0.00
16,CIT,-,1165,1185,1180,1185,"1,182.19",114,1165,"134,770",3,20.00,5.00,1.72,0.42,0.24,0.00,0.00
17,CNDBL,-,76,76,75,75,75.72,"4,940",76,"374,040",118,-1.00,1.00,-1.32,1.33,-0.96,0.00,0.00
18,CTBNL,-,143,145,141,145,143.32,"8,350",143,"1,196,716",90,2.00,4.00,1.40,2.84,1.16,0.00,0.00
19,CZBIL,-,260,264,259,260,261.02,"3,576",260,"933,397",24,0.00,5.00,0.00,1.93,-0.39,0.00,0.00
20,DDBL,-,370,377,372,375,372.73,358,370,"133,436",3,5.00,5.00,1.35,1.34,0.61,0.00,0.00
21,EBL,-,1550,1575,1560,1570,"1,567.29","3,924",1550,"6,150,036",40,20.00,15.00,1.29,0.96,0.17,0.00,0.00
22,EBLCP,-,825,841,822,839,828.71,"1,076",825,"891,696",10,14.00,19.00,1.70,2.31,1.23,0.00,0.00
23,FMDBL,-,177,174,168,171,171.01,"1,139",177,"194,775",4,-6.00,6.00,-3.39,3.57,-0.00,0.00,0.00
24,GBBL,-,156,155,154,155,154.59,187,156,"28,908",5,-1.00,1.00,-0.64,0.65,0.27,0.00,0.00
25,GLICL,-,147,150,148,150,148.40,100,147,"14,840",4,3.00,2.00,2.04,1.35,1.07,0.00,0.00
26,GRAND,-,178,184,181,181,182.43,"1,382",178,"252,119",11,3.00,3.00,1.69,1.66,-0.79,0.00,0.00
27,GSDBL,-,75,77,76,77,76.27,407,75,"31,042",37,2.00,1.00,2.67,1.32,0.95,0.00,0.00
