S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,117,115,114,114,114.60,"3,682",117,"421,948",5,-3.00,1.00,-2.56,0.88,-0.52,0.00,0.00
2,ADBL,-,246,248,244,244,245.35,"1,805",246,"442,849",31,-2.00,4.00,-0.81,1.64,-0.55,0.00,0.00
3,AHPC,-,295,295,292,293,294.41,267,295,"78,607",8,-2.00,3.00,-0.68,1.03,-0.48,0.00,0.00
4,ALDBL,-,94,94,93,93,93.59,170,94,"15,910",9,-1.00,1.00,-1.06,1.08,-0.63,0.00,0.00
5,ALICL,-,220,222,219,219,220.10,218,220,"47,982",4,-1.00,3.00,-0.45,1.37,-0.50,0.00,0.00
6,BOK,-,665,664,660,662,660.62,"6,784",665,"4,481,647",36,-3.00,4.00,-0.45,0.61,0.21,0.00,0.00
7,BPCL,-,750,764,750,760,751.52,564,750,"423,856",5,10.00,14.00,1.33,1.87,1.12,0.00,0.00
8,BSBL,-,127,125,125,125,125.00,90,127,"11,250",3,-2.00,0.00,-1.57,0.00,0.00,0.00,0.00
9,CBBL,-,360,375,355,375,362.05,"2,168",360,"784,931",5,15.00,20.00,4.17,5.63,3.45,0.00,0.00
10,CBL,-,159,160,158,159,158.64,"20,470",159,"3,247,306",130,0.00,2.00,0.00,1.27,0.23,0.00,0.00
11,CDBL,-,155,158,156,156,156.94,189,155,"29,662",2,1.00,2.00,0.65,1.28,-0.60,0.00,0.00
12,CEDBL,-,159,163,159,160,161.16,"5,148",159,"829,656",15,1.00,4.00,0.63,2.52,-0.73,0.00,0.00
13,CHCL,-,1155,1155,1147,1150,"1,150.64","3,199",1155,"3,680,903",43,-5.00,8.00,-0.43,0.70,-0.06,0.00,0.00
14,CIT,-,1433,1440,1430,1430,"1,430.97",556,1433,"795,620",5,-3.00,10.00,-0.21,0.70,-0.07,0.00,0.00
15,CNDBL,-,65,65,65,65,65.00,30,65,"1,950",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,CZBIL,-,270,275,268,272,270.11,"1,774",270,"479,169",19,2.00,7.00,0.74,2.61,0.70,0.00,0.00
17,CZBILP,-,100,106,102,106,104.00,300,100,"31,200",3,6.00,4.00,6.00,3.92,1.89,0.00,0.00
18,EBL,-,1563,1580,1552,1555,"1,556.23","3,147",1563,"4,897,453",29,-8.00,28.00,-0.51,1.80,-0.08,0.00,0.00
19,GBBL,-,170,167,161,161,163.72,579,170,"94,795",9,-9.00,6.00,-5.29,3.73,-1.69,0.00,0.00
20,GBIME,-,499,503,496,502,500.90,"9,152",499,"4,584,268",54,3.00,7.00,0.60,1.41,0.22,0.00,0.00
21,GRAND,-,205,206,202,206,203.60,952,205,"193,824",5,1.00,4.00,0.49,1.98,1.17,0.00,0.00
22,GRANDP,-,131,129,123,123,126.00,40,131,"5,040",4,-8.00,6.00,-6.11,4.88,-2.44,0.00,0.00
23,GSDBL,-,81,85,81,81,83.55,"1,034",81,"86,391",18,0.00,4.00,0.00,4.94,-3.15,0.00,0.00
24,GULMI,-,147,145,143,143,144.46,59,147,"8,523",2,-4.00,2.00,-2.72,1.40,-1.02,0.00,0.00
25,ARUN,-,26,26,25,25,25.27,480,26,"12,129",7,-1.00,1.00,-3.85,4.00,-1.08,0.00,0.00
26,HBL,-,760,775,760,761,761.06,807,760,"614,179",7,1.00,15.00,0.13,1.97,-0.01,0.00,0.00
27,ICFC,-,123,122,122,122,122.00,22,123,"2,684",1,-1.00,0.00,-0.81,0.00,0.00,0.00,0.00
28,JBBL,-,78,78,77,77,77.63,"1,180",78,"91,600",15,-1.00,1.00,-1.28,1.30,-0.81,0.00,0.00
29,JBNL,-,178,181,175,178,177.21,"7,959",178,"1,410,418",32,0.00,6.00,0.00,3.43,0.44,0.00,0.00
30,JFL,-,222,218,218,218,218.00,250,222,"54,500",1,-4.00,0.00,-1.80,0.00,0.00,0.00,0.00
31,KADBL,-,116,114,110,110,111.80,284,116,"31,752",3,-6.00,4.00,-5.17,3.64,-1.64,0.00,0.00
32,KBL,-,279,278,275,278,276.84,"2,033",279,"562,815",9,-1.00,3.00,-0.36,1.09,0.42,0.00,0.00
33,KDBL,-,79,79,77,78,78.22,834,79,"65,239",7,-1.00,2.00,-1.27,2.60,-0.29,0.00,0.00
34,KHDBL,-,0,150,150,150,150.00,450,0,"67,500",1,150.00,0.00,0.00,0.00,0.00,0.00,0.00
35,KMBL,-,127,127,127,127,127.00,40,127,"5,080",4,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,LBL,-,340,336,328,336,333.80,"1,004",340,"335,135",7,-4.00,8.00,-1.18,2.44,0.65,0.00,0.00
37,LGIL,-,120,118,116,116,117.64,122,120,"14,352",3,-4.00,2.00,-3.33,1.72,-1.41,0.00,0.00
38,LICN,-,1000,1025,1020,1025,"1,021.68",149,1000,"152,230",3,25.00,5.00,2.50,0.49,0.32,0.00,0.00
39,LUBL,-,238,242,240,240,240.19,"1,049",238,"251,960",5,2.00,2.00,0.84,0.83,-0.08,0.00,0.00
40,MBL,-,224,225,222,223,223.61,"2,397",224,"536,004",10,-1.00,3.00,-0.45,1.35,-0.28,0.00,0.00
41,MDB,-,128,129,129,129,129.00,10,128,"1,290",1,1.00,0.00,0.78,0.00,0.00,0.00,0.00
42,MDBL,-,123,124,122,122,122.13,"1,328",123,"162,184",4,-1.00,2.00,-0.81,1.64,-0.10,0.00,0.00
43,METRO,-,124,126,124,126,125.87,239,124,"30,082",2,2.00,2.00,1.61,1.61,0.11,0.00,0.00
44,MNBBL,-,270,275,270,271,271.75,"2,160",270,"586,970",9,1.00,5.00,0.37,1.85,-0.28,0.00,0.00
45,MPFL,-,67,68,66,66,66.78,680,67,"45,410",48,-1.00,2.00,-1.49,3.03,-1.18,0.00,0.00
46,NABIL,-,1790,1820,1787,1800,"1,798.25",785,1790,"1,411,630",11,10.00,33.00,0.56,1.85,0.10,0.00,0.00
47,NABILP,-,1105,1140,1110,1140,"1,123.56",315,1105,"353,920",4,35.00,30.00,3.17,2.70,1.44,0.00,0.00
48,NBB,-,317,326,315,324,318.61,"13,875",317,"4,420,740",33,7.00,11.00,2.21,3.49,1.66,0.00,0.00
49,NBL,-,639,650,638,641,642.78,963,639,"618,997",9,2.00,12.00,0.31,1.88,-0.28,0.00,0.00
50,NCCB,-,230,228,224,226,225.75,"3,060",230,"690,780",4,-4.00,4.00,-1.74,1.79,0.11,0.00,0.00
51,NCM,-,127,125,122,122,123.77,256,127,"31,685",4,-5.00,3.00,-3.94,2.46,-1.45,0.00,0.00
52,NHMF,-,198,195,192,192,193.38,61,198,"11,796",3,-6.00,3.00,-3.03,1.56,-0.72,0.00,0.00
53,NIB,-,772,775,768,772,770.57,"1,800",772,"1,387,031",12,0.00,7.00,0.00,0.91,0.18,0.00,0.00
54,NLIC,-,2110,2230,2110,2214,"2,193.94","3,884",2110,"8,521,248",44,104.00,120.00,4.93,5.69,0.91,0.00,0.00
55,NLICL,-,565,560,525,525,531.79,"5,167",565,"2,747,754",9,-40.00,35.00,-7.08,6.67,-1.29,0.00,0.00
56,NMB,-,269,274,267,272,270.66,"2,008",269,"543,477",8,3.00,7.00,1.12,2.62,0.49,0.00,0.00
57,NNFC,-,123,125,123,123,124.55,"2,431",123,"302,777",2,0.00,2.00,0.00,1.63,-1.26,0.00,0.00
58,NTC,-,580,575,570,570,572.48,620,580,"354,940",6,-10.00,5.00,-1.72,0.88,-0.44,0.00,0.00
59,OFL,-,170,170,170,170,170.00,"1,500",170,"255,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,OHL,-,113,113,111,113,112.88,160,113,"18,060",2,0.00,2.00,0.00,1.80,0.11,0.00,0.00
61,PBSL,-,82,81,78,80,79.95,940,82,"75,150",17,-2.00,3.00,-2.44,3.85,0.07,0.00,0.00
62,PCBL,-,327,333,324,327,326.90,"7,204",327,"2,354,958",36,0.00,9.00,0.00,2.78,0.03,0.00,0.00
63,PLIC,-,299,300,291,295,294.02,488,299,"143,480",10,-4.00,9.00,-1.34,3.09,0.33,0.00,0.00
64,PRFL,-,147,146,143,144,144.46,"3,355",147,"484,661",19,-3.00,3.00,-2.04,2.10,-0.32,0.00,0.00
65,PURBL,-,69,69,68,69,68.73,"1,010",69,"69,420",21,0.00,1.00,0.00,1.47,0.39,0.00,0.00
66,RIBSL,-,134,132,132,132,132.00,10,134,"1,320",1,-2.00,0.00,-1.49,0.00,0.00,0.00,0.00
67,SANIMA,-,271,277,266,266,266.68,"22,410",271,"5,976,381",18,-5.00,11.00,-1.85,4.14,-0.26,0.00,0.00
68,SBBLJ,-,299,299,299,299,299.00,200,299,"59,800",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69,SBI,-,828,828,821,828,824.21,"2,325",828,"1,916,289",19,0.00,7.00,0.00,0.85,0.46,0.00,0.00
70,SBL,-,301,305,300,305,302.91,982,301,"297,461",10,4.00,5.00,1.33,1.67,0.68,0.00,0.00
71,SCB,-,1810,1820,1802,1815,"1,809.68",734,1810,"1,328,302",12,5.00,18.00,0.28,1.00,0.29,0.00,0.00
72,SEWA,-,108,118,110,118,114.10,969,108,"110,565",20,10.00,8.00,9.26,7.27,3.30,0.00,0.00
73,SFFIL,-,94,90,85,85,86.33,"23,436",94,"2,023,260",7,-9.00,5.00,-9.57,5.88,-1.57,0.00,0.00
74,SIC,-,1019,1030,1001,1003,"1,009.49",648,1019,"654,151",8,-16.00,29.00,-1.57,2.90,-0.65,0.00,0.00
75,SICL,-,446,452,446,452,449.30,230,446,"103,340",3,6.00,6.00,1.35,1.35,0.60,0.00,0.00
76,SIGS1,-,12,12,11,12,11.48,"141,900",12,"1,628,985",9,0.00,1.00,0.00,9.09,4.33,0.00,0.00
77,SLFL,-,76,76,75,75,75.75,160,76,"12,120",8,-1.00,1.00,-1.32,1.33,-1.00,0.00,0.00
78,SLICL,-,162,168,165,167,165.24,"5,920",162,"978,220",18,5.00,3.00,3.09,1.82,1.05,0.00,0.00
79,SODBL,-,56,58,57,58,57.50,20,56,"1,150",2,2.00,1.00,3.57,1.75,0.86,0.00,0.00
80,SRBL,-,226,229,224,226,226.97,"3,881",226,"880,857",17,0.00,5.00,0.00,2.23,-0.43,0.00,0.00
81,SUPRME,-,83,82,80,81,80.42,"1,050",83,"84,440",4,-2.00,2.00,-2.41,2.50,0.72,0.00,0.00
82,SWBBL,-,319,325,325,325,325.00,40,319,"13,000",1,6.00,0.00,1.88,0.00,0.00,0.00,0.00
83,TDBL,-,96,97,95,96,95.67,"1,270",96,"121,500",9,0.00,2.00,0.00,2.11,0.34,0.00,0.00
84,UFIL,-,85,85,84,84,84.50,80,85,"6,760",3,-1.00,1.00,-1.18,1.19,-0.60,0.00,0.00
85,ZFL,-,97,98,97,97,97.05,520,97,"50,464",14,0.00,1.00,0.00,1.03,-0.05,0.00,0.00
