S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,238,243,234,243,235.43,"3,936",238,"926,659",44,5.00,9.00,2.10,3.85,3.11,0.00,0.00
2,AHPC,-,320,322,320,322,320.01,"13,938",320,"4,460,285",3,2.00,2.00,0.63,0.63,0.62,0.00,0.00
3,ALICL,-,239,251,239,250,243.18,"2,336",239,"568,058",21,11.00,12.00,4.60,5.02,2.73,0.00,0.00
4,BOK,-,690,714,683,714,688.48,"9,216",690,"6,345,032",66,24.00,31.00,3.48,4.54,3.57,0.00,0.00
5,BPCL,-,810,810,800,805,802.33,778,810,"624,215",3,-5.00,10.00,-0.62,1.25,0.33,0.00,0.00
6,BUDBL,-,107,105,101,101,101.99,"2,387",107,"243,439",7,-6.00,4.00,-5.61,3.96,-0.98,0.00,0.00
7,CEDBL,-,173,170,168,170,169.18,584,173,"98,804",3,-3.00,2.00,-1.73,1.19,0.48,0.00,0.00
8,CHCL,-,1129,1140,1121,1140,"1,124.39","4,852",1129,"5,455,538",40,11.00,19.00,0.97,1.69,1.37,0.00,0.00
9,CNDBL,-,65,64,63,63,63.76,420,65,"26,780",17,-2.00,1.00,-3.08,1.59,-1.21,0.00,0.00
10,CZBIL,-,277,285,271,285,274.95,"13,171",277,"3,621,394",54,8.00,14.00,2.89,5.17,3.53,0.00,0.00
11,DDBL,-,300,324,306,324,318.04,169,300,"53,748",4,24.00,18.00,8.00,5.88,1.84,0.00,0.00
12,EBL,-,1361,1375,1360,1375,"1,368.39","4,705",1361,"6,438,269",34,14.00,15.00,1.03,1.10,0.48,0.00,0.00
13,EBLCP,-,770,790,775,775,779.59,320,770,"249,468",8,5.00,15.00,0.65,1.94,-0.59,0.00,0.00
14,GBBL,-,176,176,173,173,173.67,450,176,"78,150",3,-3.00,3.00,-1.70,1.73,-0.39,0.00,0.00
15,GBIME,-,399,410,395,410,399.12,"5,251",399,"2,095,800",58,11.00,15.00,2.76,3.80,2.65,0.00,0.00
16,GLICL,-,151,157,150,157,152.94,860,151,"131,530",27,6.00,7.00,3.97,4.67,2.58,0.00,0.00
17,GRAND,-,209,212,205,212,209.74,"3,964",209,"831,427",22,3.00,7.00,1.44,3.41,1.06,0.00,0.00
18,GSDBL,-,86,86,85,86,85.16,263,86,"22,398",22,0.00,1.00,0.00,1.18,0.97,0.00,0.00
19,HBL,-,805,806,787,800,797.14,"2,445",805,"1,949,013",12,-5.00,19.00,-0.62,2.41,0.36,0.00,0.00
20,IDBL,-,108,106,98,98,100.70,"1,027",108,"103,422",10,-10.00,8.00,-9.26,8.16,-2.76,0.00,0.00
21,ILFC,-,128,129,124,125,126.06,"1,361",128,"171,569",5,-3.00,5.00,-2.34,4.03,-0.85,0.00,0.00
22,JBBL,-,78,80,79,80,79.83,120,78,"9,580",11,2.00,1.00,2.56,1.27,0.21,0.00,0.00
23,JBNL,-,170,177,168,175,170.77,"21,655",170,"3,698,063",65,5.00,9.00,2.94,5.36,2.42,0.00,0.00
24,KAFIL,-,98,100,99,100,99.65,520,98,"51,818",4,2.00,1.00,2.04,1.01,0.35,0.00,0.00
25,KBBL,-,147,149,149,149,149.00,84,147,"12,516",1,2.00,0.00,1.36,0.00,0.00,0.00,0.00
26,KBL,-,273,273,270,273,272.32,416,273,"113,285",4,0.00,3.00,0.00,1.11,0.25,0.00,0.00
27,KDBL,-,91,91,89,89,89.96,"2,646",91,"238,029",35,-2.00,2.00,-2.20,2.25,-1.08,0.00,0.00
28,KIST,-,145,147,143,145,144.02,"8,050",145,"1,159,400",18,0.00,4.00,0.00,2.80,0.67,0.00,0.00
29,KMBL,-,116,115,113,113,113.79,530,116,"60,310",33,-3.00,2.00,-2.59,1.77,-0.70,0.00,0.00
30,LBL,-,359,366,360,363,361.84,"2,430",359,"879,281",11,4.00,6.00,1.11,1.67,0.32,0.00,0.00
31,LGIL,-,106,105,101,101,101.37,430,106,"43,590",5,-5.00,4.00,-4.72,3.96,-0.37,0.00,0.00
32,LICN,-,1070,1156,1091,1156,"1,129.80",50,1070,"56,490",4,86.00,65.00,8.04,5.96,2.27,0.00,0.00
33,LUBL,-,266,265,252,265,256.86,"2,576",266,"661,682",6,-1.00,13.00,-0.38,5.16,3.07,0.00,0.00
34,MBL,-,224,223,219,219,220.70,"8,641",224,"1,907,031",19,-5.00,4.00,-2.23,1.83,-0.77,0.00,0.00
35,MDBL,-,135,137,134,134,134.85,964,135,"130,000",5,-1.00,3.00,-0.74,2.24,-0.64,0.00,0.00
36,METRO,-,140,138,138,138,138.00,400,140,"55,200",1,-2.00,0.00,-1.43,0.00,0.00,0.00,0.00
37,MKDBL,-,65,66,64,66,64.41,"1,200",65,"77,290",16,1.00,2.00,1.54,3.13,2.41,0.00,0.00
38,MNBBL,-,270,265,265,265,265.00,20,270,"5,300",1,-5.00,0.00,-1.85,0.00,0.00,0.00,0.00
39,MPFL,-,86,86,85,86,85.94,320,86,"27,500",32,0.00,1.00,0.00,1.18,0.07,0.00,0.00
40,NABIL,-,1650,1646,1620,1640,"1,633.52","2,114",1650,"3,453,271",16,-10.00,26.00,-0.61,1.60,0.39,0.00,0.00
41,NABILP,-,1000,1010,995,1001,"1,000.54","2,195",1000,"2,196,194",11,1.00,15.00,0.10,1.51,0.05,0.00,0.00
