S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,256,261,255,260,258.29,"5,473",256,"1,413,615",59,4.00,6.00,1.56,2.35,0.66,0.00,0.00
2,AHPC,-,304,309,305,306,307.61,126,304,"38,759",5,2.00,4.00,0.66,1.31,-0.53,0.00,0.00
3,ALDBL,-,98,98,98,98,98.00,20,98,"1,960",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4,ALICL,-,220,224,221,221,223.94,"3,352",220,"750,656",4,1.00,3.00,0.45,1.36,-1.33,0.00,0.00
5,BBBL,-,172,169,160,160,163.11,624,172,"101,778",4,-12.00,9.00,-6.98,5.63,-1.94,0.00,0.00
6,BLDBL,-,121,121,120,121,120.95,"1,535",121,"185,655",4,0.00,1.00,0.00,0.83,0.04,0.00,0.00
7,BOK,-,708,711,700,705,703.98,"8,614",708,"6,064,090",35,-3.00,11.00,-0.42,1.57,0.14,0.00,0.00
8,BPCL,-,755,760,735,760,737.89,"9,566",755,"7,058,620",6,5.00,25.00,0.66,3.40,2.91,0.00,0.00
9,BRTBL,-,122,120,116,116,117.50,200,122,"23,500",3,-6.00,4.00,-4.92,3.45,-1.29,0.00,0.00
10,BSBL,-,136,136,134,136,135.68,440,136,"59,700",12,0.00,2.00,0.00,1.49,0.23,0.00,0.00
11,BUDBL,-,102,100,100,100,100.00,45,102,"4,500",1,-2.00,0.00,-1.96,0.00,0.00,0.00,0.00
12,CBBL,-,399,392,378,378,385.00,30,399,"11,550",3,-21.00,14.00,-5.26,3.70,-1.85,0.00,0.00
13,CBL,-,166,167,163,164,165.21,"35,073",166,"5,794,325",136,-2.00,4.00,-1.20,2.45,-0.74,0.00,0.00
14,CDBL,-,162,165,162,165,163.32,59,162,"9,636",3,3.00,3.00,1.85,1.85,1.02,0.00,0.00
15,CEDBL,-,161,162,160,162,161.29,"1,152",161,"185,808",5,1.00,2.00,0.62,1.25,0.44,0.00,0.00
16,CHCL,-,1171,1175,1160,1166,"1,163.80","8,405",1171,"9,781,735",34,-5.00,15.00,-0.43,1.29,0.19,0.00,0.00
17,CNDBL,-,70,69,68,69,68.80,500,70,"34,400",8,-1.00,1.00,-1.43,1.47,0.29,0.00,0.00
18,CZBIL,-,277,284,275,279,280.16,"6,544",277,"1,833,384",33,2.00,9.00,0.72,3.27,-0.42,0.00,0.00
19,DDBL,-,283,281,280,280,280.18,"1,214",283,"340,134",3,-3.00,1.00,-1.06,0.36,-0.06,0.00,0.00
20,EBL,-,1603,1640,1585,1610,"1,608.31","6,732",1603,"10,827,128",51,7.00,55.00,0.44,3.47,0.11,0.00,0.00
21,GBBL,-,177,174,174,174,174.00,30,177,"5,220",1,-3.00,0.00,-1.69,0.00,0.00,0.00,0.00
22,GBIME,-,526,533,511,521,519.97,"13,086",526,"6,804,308",84,-5.00,22.00,-0.95,4.31,0.20,0.00,0.00
23,GLICL,-,150,152,147,147,148.00,670,150,"99,160",19,-3.00,5.00,-2.00,3.40,-0.68,0.00,0.00
24,GRAND,-,204,211,205,209,208.30,"1,203",204,"250,588",6,5.00,6.00,2.45,2.93,0.33,0.00,0.00
25,GSDBL,-,78,82,79,80,80.19,231,78,"18,524",21,2.00,3.00,2.56,3.80,-0.24,0.00,0.00
26,GULMI,-,139,138,138,138,138.00,206,139,"28,428",1,-1.00,0.00,-0.72,0.00,0.00,0.00,0.00
27,ARUN,-,33,32,31,31,31.26,120,33,"3,751",3,-2.00,1.00,-6.06,3.23,-0.83,0.00,0.00
28,HBL,-,790,805,790,800,792.45,"1,212",790,"960,452",11,10.00,15.00,1.27,1.90,0.94,0.00,0.00
29,ICFC,-,126,125,125,125,125.00,290,126,"36,250",2,-1.00,0.00,-0.79,0.00,0.00,0.00,0.00
30,ILFC,-,117,120,115,119,117.60,"2,188",117,"257,300",7,2.00,5.00,1.71,4.35,1.18,0.00,0.00
31,JBBL,-,83,84,83,84,83.84,430,83,"36,050",18,1.00,1.00,1.20,1.20,0.19,0.00,0.00
32,JBNL,-,182,185,182,185,183.70,"8,265",182,"1,518,318",56,3.00,3.00,1.65,1.65,0.70,0.00,0.00
33,KADBL,-,165,162,150,150,151.51,"5,287",165,"801,042",10,-15.00,12.00,-9.09,8.00,-1.01,0.00,0.00
34,KAFIL,-,100,100,100,100,100.00,82,100,"8,200",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
35,KBL,-,284,294,288,288,290.18,770,284,"223,435",5,4.00,6.00,1.41,2.08,-0.76,0.00,0.00
36,KDBL,-,83,83,82,82,82.76,665,83,"55,033",12,-1.00,1.00,-1.20,1.22,-0.92,0.00,0.00
37,KIST,-,147,150,145,150,147.69,"19,700",147,"2,909,550",29,3.00,5.00,2.04,3.45,1.54,0.00,0.00
38,KMBL,-,128,129,125,127,126.44,810,128,"102,420",11,-1.00,4.00,-0.78,3.20,0.44,0.00,0.00
39,KNBL,-,85,84,83,84,83.50,300,85,"25,050",11,-1.00,1.00,-1.18,1.20,0.60,0.00,0.00
40,LBL,-,342,345,340,343,342.36,"2,046",342,"700,459",14,1.00,5.00,0.29,1.47,0.19,0.00,0.00
