S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,214,223,214,217,217.14,"8,503",214,"1,846,323",78,3.00,9.00,1.40,4.21,-0.06,0.00,0.00
2,AHPC,-,271,276,270,276,271.46,251,271,"68,136",4,5.00,6.00,1.85,2.22,1.65,0.00,0.00
3,AIC,-,133,134,134,134,134.00,373,133,"49,982",1,1.00,0.00,0.75,0.00,0.00,0.00,0.00
4,ALICL,-,230,234,228,230,230.96,"1,982",230,"457,762",27,0.00,6.00,0.00,2.63,-0.42,0.00,0.00
5,AXIS,-,77,78,76,76,77.01,631,77,"48,596",7,-1.00,2.00,-1.30,2.63,-1.33,0.00,0.00
6,BOK,-,543,545,537,545,539.19,"6,498",543,"3,503,634",32,2.00,8.00,0.37,1.49,1.07,0.00,0.00
7,BPCL,-,786,799,790,790,790.96,336,786,"265,764",2,4.00,9.00,0.51,1.14,-0.12,0.00,0.00
8,BSBL,-,123,125,125,125,125.00,451,123,"56,375",13,2.00,0.00,1.63,0.00,0.00,0.00,0.00
9,BUDBL,-,87,87,87,87,87.00,131,87,"11,397",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,CBBL,-,430,446,430,446,431.02,589,430,"253,870",4,16.00,16.00,3.72,3.72,3.36,0.00,0.00
11,CBL,-,143,144,141,144,141.48,"60,310",143,"8,532,682",55,1.00,3.00,0.70,2.13,1.75,0.00,0.00
12,CDBL,-,162,163,161,163,162.54,182,162,"29,583",6,1.00,2.00,0.62,1.24,0.28,0.00,0.00
13,CEDBL,-,147,149,146,149,148.61,878,147,"130,482",9,2.00,3.00,1.36,2.05,0.26,0.00,0.00
14,CHCL,-,1128,1135,1125,1135,"1,127.19","3,437",1128,"3,874,149",27,7.00,10.00,0.62,0.89,0.69,0.00,0.00
15,CIT,-,1161,1170,1170,1170,"1,170.00",15,1161,"17,550",1,9.00,0.00,0.78,0.00,0.00,0.00,0.00
16,CNDBL,-,76,76,74,76,75.58,"3,490",76,"263,790",75,0.00,2.00,0.00,2.70,0.55,0.00,0.00
17,CTBNL,-,140,140,139,140,139.94,"40,049",140,"5,604,603",116,0.00,1.00,0.00,0.72,0.04,0.00,0.00
18,CZBIL,-,249,255,245,255,247.56,"3,849",249,"952,859",15,6.00,10.00,2.41,4.08,2.92,0.00,0.00
19,EBL,-,1537,1542,1531,1540,"1,538.65","3,542",1537,"5,449,899",28,3.00,11.00,0.20,0.72,0.09,0.00,0.00
20,GBBL,-,154,155,154,154,154.25,88,154,"13,574",3,0.00,1.00,0.00,0.65,-0.16,0.00,0.00
21,GLICL,-,152,149,149,149,149.00,180,152,"26,820",2,-3.00,0.00,-1.97,0.00,0.00,0.00,0.00
22,GRAND,-,183,180,175,177,176.64,"1,232",183,"217,619",8,-6.00,5.00,-3.28,2.86,0.20,0.00,0.00
23,GSDBL,-,77,77,76,76,76.21,315,77,"24,006",25,-1.00,1.00,-1.30,1.32,-0.28,0.00,0.00
24,HBL,-,692,692,681,681,686.19,"3,204",692,"2,198,558",15,-11.00,11.00,-1.59,1.62,-0.76,0.00,0.00
25,ICFC,-,114,116,116,116,116.00,464,114,"53,824",2,2.00,0.00,1.75,0.00,0.00,0.00,0.00
26,ICFCPO,-,105,109,107,109,108.85,"5,940",105,"646,580",2,4.00,2.00,3.81,1.87,0.14,0.00,0.00
27,NBIL,-,46,51,47,51,50.62,"1,420",46,"71,883",12,5.00,4.00,10.87,8.51,0.74,0.00,0.00
28,ILFC,-,137,139,135,137,135.59,"3,904",137,"529,328",12,0.00,4.00,0.00,2.96,1.03,0.00,0.00
29,JBBL,-,76,77,76,77,76.79,900,76,"69,110",23,1.00,1.00,1.32,1.32,0.27,0.00,0.00
30,JBNL,-,163,162,161,161,161.20,"2,683",163,"432,494",19,-2.00,1.00,-1.23,0.62,-0.12,0.00,0.00
31,JFL,-,236,235,234,234,234.36,785,236,"183,975",2,-2.00,1.00,-0.85,0.43,-0.16,0.00,0.00
32,KADBL,-,114,112,110,110,111.27,55,114,"6,120",2,-4.00,2.00,-3.51,1.82,-1.16,0.00,0.00
33,KAFIL,-,97,97,96,96,96.39,375,97,"36,145",3,-1.00,1.00,-1.03,1.04,-0.40,0.00,0.00
34,KBL,-,247,251,249,249,249.48,560,247,"139,707",4,2.00,2.00,0.81,0.80,-0.19,0.00,0.00
35,KBLPO,-,100,100,100,100,100.00,"32,532",100,"3,253,200",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36,KDBL,-,75,76,76,76,76.00,262,75,"19,912",10,1.00,0.00,1.33,0.00,0.00,0.00,0.00
37,KDBLPO,-,100,100,100,100,100.00,"13,750",100,"1,375,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38,KMBL,-,127,125,123,123,124.54,260,127,"32,380",4,-4.00,2.00,-3.15,1.63,-1.25,0.00,0.00
39,LBL,-,306,306,300,302,300.63,"1,880",306,"565,181",6,-4.00,6.00,-1.31,2.00,0.45,0.00,0.00
40,LGIL,-,125,127,125,125,125.79,721,125,"90,696",15,0.00,2.00,0.00,1.60,-0.63,0.00,0.00
41,LICN,-,1190,1205,1176,1200,"1,181.75","2,080",1190,"2,458,040",7,10.00,29.00,0.84,2.47,1.52,0.00,0.00
42,LUBL,-,192,191,187,188,187.94,"3,979",192,"747,816",20,-4.00,4.00,-2.08,2.14,0.03,0.00,0.00
43,MBBL,-,76,76,75,76,75.17,240,76,"18,040",2,0.00,1.00,0.00,1.33,1.10,0.00,0.00
44,MBL,-,190,193,190,193,190.36,"4,196",190,"798,750",9,3.00,3.00,1.58,1.58,1.37,0.00,0.00
45,MDB,-,142,140,138,138,138.05,"1,478",142,"204,036",11,-4.00,2.00,-2.82,1.45,-0.04,0.00,0.00
46,MDBL,-,100,100,98,98,98.38,680,100,"66,900",4,-2.00,2.00,-2.00,2.04,-0.39,0.00,0.00
47,MNBBL,-,260,267,262,267,264.95,569,260,"150,758",3,7.00,5.00,2.69,1.91,0.77,0.00,0.00
48,NABIL,-,1748,1753,1725,1743,"1,736.14","1,706",1748,"2,961,861",15,-5.00,28.00,-0.29,1.62,0.39,0.00,0.00
49,NBB,-,286,293,286,289,286.85,"8,028",286,"2,302,840",19,3.00,7.00,1.05,2.45,0.74,0.00,0.00
50,,-,10,10,10,10,9.96,"94,016",10,"935,976",30,0.00,0.00,0.00,0.00,0.45,0.00,0.00
51,NBL,-,155,159,156,159,156.62,"1,080",155,"169,147",4,4.00,3.00,2.58,1.92,1.50,0.00,0.00
52,NGBL,-,120,120,116,118,117.67,67,120,"7,884",5,-2.00,4.00,-1.67,3.45,0.28,0.00,0.00
53,NHPC,-,59,59,57,57,57.75,"8,000",59,"462,000",10,-2.00,2.00,-3.39,3.51,-1.32,0.00,0.00
54,NIB,-,730,732,722,732,724.16,"8,198",730,"5,936,696",17,2.00,10.00,0.27,1.39,1.07,0.00,0.00
55,NLBBL,-,345,342,340,340,340.11,"1,189",345,"404,388",6,-5.00,2.00,-1.45,0.59,-0.03,0.00,0.00
56,NLIC,-,1299,1313,1300,1300,"1,306.94",562,1299,"734,500",7,1.00,13.00,0.08,1.00,-0.53,0.00,0.00
57,NLICL,-,576,570,567,570,569.16,267,576,"151,965",3,-6.00,3.00,-1.04,0.53,0.15,0.00,0.00
58,NMB,-,244,245,243,245,243.81,445,244,"108,495",4,1.00,2.00,0.41,0.82,0.49,0.00,0.00
59,NTC,-,530,535,526,532,530.09,"6,035",530,"3,199,100",13,2.00,9.00,0.38,1.71,0.36,0.00,0.00
60,NUBL,-,265,270,265,270,269.09,767,265,"206,395",6,5.00,5.00,1.89,1.89,0.34,0.00,0.00
61,OFL,-,201,197,197,197,197.00,"3,030",201,"596,910",2,-4.00,0.00,-1.99,0.00,0.00,0.00,0.00
62,PBSL,-,93,93,93,93,93.00,40,93,"3,720",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,PCBL,-,318,318,313,316,316.59,"4,728",318,"1,496,861",38,-2.00,5.00,-0.63,1.60,-0.19,0.00,0.00
64,PIC,-,147,126,124,124,125.11,76,147,"9,508",2,-23.00,2.00,-15.65,1.61,-0.89,0.00,0.00
65,PICL,-,158,160,160,160,160.00,430,158,"68,800",1,2.00,0.00,1.27,0.00,0.00,0.00,0.00
66,PLIC,-,247,251,246,246,247.36,"2,700",247,"667,868",26,-1.00,5.00,-0.40,2.03,-0.55,0.00,0.00
67,PURBL,-,72,71,71,71,71.00,10,72,710,1,-1.00,0.00,-1.39,0.00,0.00,0.00,0.00
68,RDBL,-,94,93,91,92,92.48,661,94,"61,126",4,-2.00,2.00,-2.13,2.20,-0.52,0.00,0.00
69,SANIMA,-,255,250,242,243,243.96,"2,548",255,"621,612",8,-12.00,8.00,-4.71,3.31,-0.40,0.00,0.00
70,SBI,-,820,829,817,829,821.46,"1,730",820,"1,421,121",12,9.00,12.00,1.10,1.47,0.91,0.00,0.00
71,SBL,-,293,295,290,295,291.56,"1,109",293,"323,338",6,2.00,5.00,0.68,1.72,1.17,0.00,0.00
72,SCB,-,1826,1809,1800,1803,"1,801.49",255,1826,"459,380",5,-23.00,9.00,-1.26,0.50,0.08,0.00,0.00
73,SEWA,-,99,100,100,100,100.00,400,99,"40,000",1,1.00,0.00,1.01,0.00,0.00,0.00,0.00
74,SHL,-,290,291,291,291,291.00,133,290,"38,703",1,1.00,0.00,0.34,0.00,0.00,0.00,0.00
75,SIC,-,570,581,570,581,575.12,237,570,"136,303",3,11.00,11.00,1.93,1.93,1.01,0.00,0.00
76,SICL,-,398,398,377,377,383.17,590,398,"226,070",8,-21.00,21.00,-5.28,5.57,-1.64,0.00,0.00
77,SIFC,-,177,180,180,180,180.00,40,177,"7,200",1,3.00,0.00,1.69,0.00,0.00,0.00,0.00
78,SIGS1,-,10,10,10,10,10.04,"66,100",10,"663,610",17,0.00,0.00,0.00,0.00,-0.39,0.00,0.00
79,SIL,-,224,220,220,220,220.00,100,224,"22,000",1,-4.00,0.00,-1.79,0.00,0.00,0.00,0.00
80,SLBBL,-,185,186,180,186,181.64,195,185,"35,420",10,1.00,6.00,0.54,3.33,2.34,0.00,0.00
81,SLICL,-,162,165,160,161,162.25,428,162,"69,443",9,-1.00,5.00,-0.62,3.13,-0.78,0.00,0.00
82,SMFDB,-,200,212,204,212,208.00,306,200,"63,648",3,12.00,8.00,6.00,3.92,1.89,0.00,0.00
83,SRBL,-,216,216,214,216,215.30,881,216,"189,682",16,0.00,2.00,0.00,0.93,0.32,0.00,0.00
84,SUPRME,-,70,71,70,71,70.11,"3,404",70,"238,670",20,1.00,1.00,1.43,1.43,1.25,0.00,0.00
85,TBBL,-,134,134,132,132,133.78,320,134,"42,810",3,-2.00,2.00,-1.49,1.52,-1.35,0.00,0.00
86,TDBL,-,86,89,87,89,87.85,990,86,"86,970",18,3.00,2.00,3.49,2.30,1.29,0.00,0.00
87,UFIL,-,85,90,84,90,88.65,"1,490",85,"132,090",24,5.00,6.00,5.88,7.14,1.50,0.00,0.00
88,WDBL,-,67,67,66,67,66.75,48,67,"3,204",4,0.00,1.00,0.00,1.52,0.37,0.00,0.00
89,ZFL,-,92,91,90,91,90.71,626,92,"56,784",14,-1.00,1.00,-1.09,1.11,0.32,0.00,0.00
