S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,125,125,123,123,124.72,721,125,"89,925",4,-2.00,2.00,-1.60,1.63,-1.40,0.00,0.00
2,ADBL,-,250,247,242,245,243.84,"2,999",250,"731,283",36,-5.00,5.00,-2.00,2.07,0.47,0.00,0.00
3,AHPC,-,310,309,304,309,306.14,124,310,"37,961",3,-1.00,5.00,-0.32,1.64,0.93,0.00,0.00
4,ALICL,-,213,213,203,203,208.80,500,213,"104,400",5,-10.00,10.00,-4.69,4.93,-2.86,0.00,0.00
5,BOK,-,694,690,672,675,676.81,"11,933",694,"8,076,366",63,-19.00,18.00,-2.74,2.68,-0.27,0.00,0.00
6,BPCL,-,762,755,755,755,755.00,74,762,"55,870",1,-7.00,0.00,-0.92,0.00,0.00,0.00,0.00
7,BSBL,-,130,128,128,128,128.00,50,130,"6,400",1,-2.00,0.00,-1.54,0.00,0.00,0.00,0.00
8,BUDBL,-,108,106,102,102,102.21,"2,603",108,"266,052",7,-6.00,4.00,-5.56,3.92,-0.21,0.00,0.00
9,CBBL,-,365,358,358,358,358.00,10,365,"3,580",1,-7.00,0.00,-1.92,0.00,0.00,0.00,0.00
10,CBL,-,162,162,158,158,159.01,"29,316",162,"4,661,660",144,-4.00,4.00,-2.47,2.53,-0.64,0.00,0.00
11,CDBL,-,169,168,166,166,166.29,"1,239",169,"206,034",8,-3.00,2.00,-1.78,1.20,-0.18,0.00,0.00
12,CEDBL,-,159,156,149,149,149.70,"2,142",159,"320,654",4,-10.00,7.00,-6.29,4.70,-0.47,0.00,0.00
13,CHCL,-,1160,1150,1120,1140,"1,133.06","5,729",1160,"6,491,329",42,-20.00,30.00,-1.72,2.68,0.61,0.00,0.00
14,CIT,-,1375,1399,1399,1399,"1,399.00",54,1375,"75,546",1,24.00,0.00,1.75,0.00,0.00,0.00,0.00
15,CNDBL,-,64,64,63,64,63.97,590,64,"37,740",10,0.00,1.00,0.00,1.59,0.05,0.00,0.00
16,CZBIL,-,274,272,264,268,268.43,"3,242",274,"870,261",19,-6.00,8.00,-2.19,3.03,-0.16,0.00,0.00
17,DDBL,-,280,276,276,276,276.00,134,280,"36,984",2,-4.00,0.00,-1.43,0.00,0.00,0.00,0.00
18,EBL,-,1592,1582,1550,1560,"1,556.85","4,682",1592,"7,289,172",37,-32.00,32.00,-2.01,2.06,0.20,0.00,0.00
19,GBBL,-,173,176,170,170,172.71,"2,099",173,"362,528",14,-3.00,6.00,-1.73,3.53,-1.60,0.00,0.00
20,GBIME,-,506,505,497,500,499.55,"8,985",506,"4,488,457",55,-6.00,8.00,-1.19,1.61,0.09,0.00,0.00
21,GLICL,-,147,146,144,146,144.94,360,147,"52,180",4,-1.00,2.00,-0.68,1.39,0.72,0.00,0.00
22,GRAND,-,203,202,199,202,200.01,"2,286",203,"457,215",13,-1.00,3.00,-0.49,1.51,0.99,0.00,0.00
23,GRANDP,-,203,199,184,184,191.50,60,203,"11,490",6,-19.00,15.00,-9.36,8.15,-4.08,0.00,0.00
24,GSDBL,-,78,79,77,78,78.38,358,78,"28,061",32,0.00,2.00,0.00,2.60,-0.49,0.00,0.00
25,ARUN,-,26,25,25,25,25.48,40,26,"1,019",1,-1.00,0.00,-3.85,0.00,-1.90,0.00,0.00
26,HBL,-,781,775,742,768,759.78,"1,692",781,"1,285,555",16,-13.00,33.00,-1.66,4.45,1.07,0.00,0.00
27,ICFC,-,125,124,124,124,124.00,200,125,"24,800",1,-1.00,0.00,-0.80,0.00,0.00,0.00,0.00
28,ILFC,-,117,116,115,115,115.50,"1,236",117,"142,760",4,-2.00,1.00,-1.71,0.87,-0.44,0.00,0.00
29,INDBL,-,0,108,108,108,108.00,20,0,"2,160",2,108.00,0.00,0.00,0.00,0.00,0.00,0.00
30,JBBL,-,79,81,78,79,79.60,"1,370",79,"109,050",29,0.00,3.00,0.00,3.85,-0.76,0.00,0.00
31,JBNL,-,180,180,174,176,175.23,"4,721",180,"827,272",31,-4.00,6.00,-2.22,3.45,0.44,0.00,0.00
32,KAFIL,-,99,99,99,99,99.00,42,99,"4,158",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33,KBL,-,281,278,273,273,275.18,411,281,"113,101",6,-8.00,5.00,-2.85,1.83,-0.80,0.00,0.00
34,KDBL,-,80,83,79,79,80.91,"1,587",80,"128,400",24,-1.00,4.00,-1.25,5.06,-2.41,0.00,0.00
35,KMBL,-,130,129,129,129,129.00,30,130,"3,870",1,-1.00,0.00,-0.77,0.00,0.00,0.00,0.00
36,LBL,-,335,330,328,330,329.58,"1,189",335,"391,870",5,-5.00,2.00,-1.49,0.61,0.13,0.00,0.00
37,LUBL,-,246,244,237,239,239.08,"4,065",246,"971,841",15,-7.00,7.00,-2.85,2.95,-0.03,0.00,0.00
38,MBBL,-,79,78,78,78,78.00,120,79,"9,360",2,-1.00,0.00,-1.27,0.00,0.00,0.00,0.00
39,MBL,-,226,224,220,220,221.40,"6,079",226,"1,345,881",17,-6.00,4.00,-2.65,1.82,-0.64,0.00,0.00
40,METRO,-,121,122,118,118,121.44,443,121,"53,796",4,-3.00,4.00,-2.48,3.39,-2.91,0.00,0.00
41,MFL,-,161,164,164,164,164.00,200,161,"32,800",1,3.00,0.00,1.86,0.00,0.00,0.00,0.00
42,MNBBL,-,280,280,275,280,279.69,160,280,"44,750",2,0.00,5.00,0.00,1.82,0.11,0.00,0.00
43,NABB,-,98,99,97,99,97.76,188,98,"18,378",5,1.00,2.00,1.02,2.06,1.26,0.00,0.00
44,NABIL,-,1880,1851,1825,1835,"1,836.02","2,994",1880,"5,497,045",28,-45.00,26.00,-2.39,1.42,-0.06,0.00,0.00
45,NABILP,-,1095,1082,1075,1075,"1,075.88","1,736",1095,"1,867,736",8,-20.00,7.00,-1.83,0.65,-0.08,0.00,0.00
46,NBB,-,328,324,315,317,318.84,"29,198",328,"9,309,348",76,-11.00,9.00,-3.35,2.86,-0.58,0.00,0.00
