S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,306,312,305,312,307.76,"2,590",306,"797,099",3,6.00,7.00,1.96,2.30,1.36,0.00,0.00
2,ADBL,-,479,500,480,500,481.26,"9,190",479,"4,422,736",9,21.00,20.00,4.38,4.17,3.75,0.00,0.00
3,AHPC,-,279,277,270,270,272.19,"7,073",279,"1,925,207",17,-9.00,7.00,-3.23,2.59,-0.81,0.00,0.00
4,ALICL,-,1200,1224,1205,1220,"1,218.68","1,815",1200,"2,211,898",12,20.00,19.00,1.67,1.58,0.11,0.00,0.00
5,APEX,-,136,144,138,142,142.62,"10,632",136,"1,516,304",14,6.00,6.00,4.41,4.35,-0.43,0.00,0.00
6,ARDBL,-,200,204,196,199,198.06,"1,555",200,"307,991",8,-1.00,8.00,-0.50,4.08,0.47,0.00,0.00
7,BFCL,-,136,135,133,135,133.46,443,136,"59,124",5,-1.00,2.00,-0.74,1.50,1.14,0.00,0.00
8,BGDBL,-,273,275,275,275,275.00,480,273,"132,000",3,2.00,0.00,0.73,0.00,0.00,0.00,0.00
9,BHBL,-,334,356,340,356,350.20,"1,261",334,"441,606",4,22.00,16.00,6.59,4.71,1.63,0.00,0.00
10,BLDBL,-,417,422,421,422,421.67,300,417,"126,500",3,5.00,1.00,1.20,0.24,0.08,0.00,0.00
11,BOK,-,571,591,580,591,584.86,"5,396",571,"3,155,931",18,20.00,11.00,3.50,1.90,1.04,0.00,0.00
12,BPCL,-,615,625,621,625,622.61,"1,434",615,"892,816",5,10.00,4.00,1.63,0.64,0.38,0.00,0.00
13,CBBL,-,1596,1600,1590,1598,"1,597.87",633,1596,"1,011,452",7,2.00,10.00,0.13,0.63,0.01,0.00,0.00
14,CBL,-,291,296,289,289,291.16,"4,865",291,"1,416,473",20,-2.00,7.00,-0.69,2.42,-0.75,0.00,0.00
15,CCBL,-,388,395,384,390,390.95,"14,611",388,"5,712,143",58,2.00,11.00,0.52,2.86,-0.24,0.00,0.00
16,CFCL,-,242,245,238,245,243.13,995,242,"241,910",3,3.00,7.00,1.24,2.94,0.77,0.00,0.00
17,CHCL,-,1409,1440,1405,1440,"1,422.05","15,715",1409,"22,347,558",91,31.00,35.00,2.20,2.49,1.25,0.00,0.00
18,CNDBL,-,180,196,169,193,169.28,"83,006",180,"14,051,404",19,13.00,27.00,7.22,15.98,12.29,0.00,0.00
19,CZBIL,-,669,685,672,685,678.92,"18,234",669,"12,379,350",77,16.00,13.00,2.39,1.93,0.89,0.00,0.00
20,DDBL,-,1610,1610,1610,1610,"1,610.00",82,1610,"132,020",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,EBL,-,3185,3210,3195,3205,"3,200.93","2,639",3185,"8,447,258",25,20.00,15.00,0.63,0.47,0.13,0.00,0.00
22,EIC,-,862,880,879,880,879.97,"1,600",862,"1,407,950",11,18.00,1.00,2.09,0.11,0.00,0.00,0.00
23,FMDBL,-,679,680,670,670,673.03,"3,453",679,"2,323,975",12,-9.00,10.00,-1.33,1.49,-0.45,0.00,0.00
24,GBIME,-,524,540,525,539,534.68,"32,700",524,"17,484,102",47,15.00,15.00,2.86,2.86,0.80,0.00,0.00
25,GFCL,-,225,225,225,225,225.00,"1,000",225,"225,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,GLICL,-,630,667,642,654,659.20,477,630,"314,438",4,24.00,25.00,3.81,3.89,-0.79,0.00,0.00
27,GMFIL,-,245,241,241,241,241.00,300,245,"72,300",1,-4.00,0.00,-1.63,0.00,0.00,0.00,0.00
28,HAMA,-,161,170,150,150,163.78,"5,830",161,"954,839",37,-11.00,20.00,-6.83,13.33,-9.19,0.00,0.00
29,HAMRO,-,265,265,265,265,265.00,129,265,"34,185",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30,ARUN,-,60,64,61,64,62.50,160,60,"10,000",4,4.00,3.00,6.67,4.92,2.34,0.00,0.00
31,HBL,-,1343,1450,1320,1402,"1,391.37","23,725",1343,"33,010,359",111,59.00,130.00,4.39,9.85,0.76,0.00,0.00
32,HDL,-,604,592,581,581,586.50,20,604,"11,730",2,-23.00,11.00,-3.81,1.89,-0.95,0.00,0.00
33,ICFC,-,325,322,319,320,320.07,"1,400",325,"448,100",5,-5.00,3.00,-1.54,0.94,-0.02,0.00,0.00
34,IDBL,-,198,202,199,199,200.06,"14,400",198,"2,880,900",16,1.00,3.00,0.51,1.51,-0.53,0.00,0.00
35,ILFC,-,233,235,227,235,228.77,"10,120",233,"2,315,117",22,2.00,8.00,0.86,3.52,2.65,0.00,0.00
36,INDBL,-,186,190,188,190,189.49,"3,844",186,"728,389",8,4.00,2.00,2.15,1.06,0.27,0.00,0.00
37,JBBL,-,201,205,205,205,205.00,711,201,"145,755",2,4.00,0.00,1.99,0.00,0.00,0.00,0.00
38,JBNL,-,322,324,320,320,320.95,"3,104",322,"996,242",12,-2.00,4.00,-0.62,1.25,-0.30,0.00,0.00
39,JFL,-,361,388,365,377,381.12,"4,761",361,"1,814,534",14,16.00,23.00,4.43,6.30,-1.09,0.00,0.00
40,KADBL,-,400,408,405,405,405.23,605,400,"245,163",3,5.00,3.00,1.25,0.74,-0.06,0.00,0.00
41,KBBL,-,450,458,455,455,456.64,"2,199",450,"1,004,142",3,5.00,3.00,1.11,0.66,-0.36,0.00,0.00
42,KBL,-,447,471,450,467,461.42,"49,857",447,"23,004,947",121,20.00,21.00,4.47,4.67,1.20,0.00,0.00
43,KCDBL,-,192,195,192,195,193.89,708,192,"137,271",8,3.00,3.00,1.56,1.56,0.57,0.00,0.00
44,KDBL,-,171,174,171,171,171.13,"1,044",171,"178,656",2,0.00,3.00,0.00,1.75,-0.07,0.00,0.00
45,KEBL,-,470,479,471,479,477.09,843,470,"402,187",4,9.00,8.00,1.91,1.70,0.40,0.00,0.00
46,KNBL,-,358,393,365,393,392.29,"1,082",358,"424,456",7,35.00,28.00,9.78,7.67,0.18,0.00,0.00
