S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,438,432,422,425,426.00,"2,209",438,"941,044",16,-13.00,10.00,-2.97,2.37,-0.24,0.00,0.00
2,AHPC,-,340,334,324,327,326.85,"7,078",340,"2,313,411",27,-13.00,10.00,-3.82,3.09,0.05,0.00,0.00
3,ALDBL,-,333,327,315,315,317.44,320,333,"101,580",5,-18.00,12.00,-5.41,3.81,-0.77,0.00,0.00
4,ALICL,-,960,962,940,940,943.87,"1,282",960,"1,210,040",5,-20.00,22.00,-2.08,2.34,-0.41,0.00,0.00
5,APEX,-,126,128,122,124,122.91,"2,718",126,"334,062",13,-2.00,6.00,-1.59,4.92,0.88,0.00,0.00
6,BBC,-,2303,2280,2280,2280,"2,280.00",248,2303,"565,440",3,-23.00,0.00,-1.00,0.00,0.00,0.00,0.00
7,BLDBL,-,341,335,323,325,327.08,759,341,"248,253",4,-16.00,12.00,-4.69,3.72,-0.64,0.00,0.00
8,BOK,-,583,580,568,574,570.79,"16,574",583,"9,460,271",73,-9.00,12.00,-1.54,2.11,0.56,0.00,0.00
9,BPCL,-,640,630,630,630,630.00,200,640,"126,000",1,-10.00,0.00,-1.56,0.00,0.00,0.00,0.00
10,CBBL,-,1575,1598,1565,1597,"1,585.74","4,536",1575,"7,192,894",27,22.00,33.00,1.40,2.11,0.71,0.00,0.00
11,CBL,-,285,284,271,280,278.30,"8,116",285,"2,258,645",25,-5.00,13.00,-1.75,4.80,0.61,0.00,0.00
12,CCBL,-,321,321,309,319,314.30,"11,591",321,"3,643,043",53,-2.00,12.00,-0.62,3.88,1.47,0.00,0.00
13,CDBL,-,332,334,320,333,329.56,"1,490",332,"491,042",16,1.00,14.00,0.30,4.38,1.03,0.00,0.00
14,CFCL,-,168,168,168,168,168.00,488,168,"81,984",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CHCL,-,1580,1598,1541,1560,"1,560.41","8,408",1580,"13,119,927",64,-20.00,57.00,-1.27,3.70,-0.03,0.00,0.00
16,CZBIL,-,466,466,450,453,452.72,"5,364",466,"2,428,403",23,-13.00,16.00,-2.79,3.56,0.06,0.00,0.00
17,DDBL,-,1150,1151,1142,1142,"1,148.42",847,1150,"972,709",5,-8.00,9.00,-0.70,0.79,-0.56,0.00,0.00
18,EBL,-,2100,2075,2017,2035,"2,026.19","4,577",2100,"9,273,894",23,-65.00,58.00,-3.10,2.88,0.43,0.00,0.00
19,EDBL,-,572,591,575,575,581.12,"1,634",572,"949,555",6,3.00,16.00,0.52,2.78,-1.06,0.00,0.00
20,EIC,-,700,700,690,690,695.53,"2,060",700,"1,432,800",15,-10.00,10.00,-1.43,1.45,-0.80,0.00,0.00
21,EKBL,-,290,285,275,280,280.04,"1,567",290,"438,815",8,-10.00,10.00,-3.45,3.64,-0.01,0.00,0.00
22,FMDBL,-,590,579,579,579,579.00,500,590,"289,500",1,-11.00,0.00,-1.86,0.00,0.00,0.00,0.00
23,GBIME,-,484,476,467,467,469.95,"3,718",484,"1,747,269",20,-17.00,9.00,-3.51,1.93,-0.63,0.00,0.00
24,GDBL,-,331,325,316,316,319.06,"1,277",331,"407,444",5,-15.00,9.00,-4.53,2.85,-0.97,0.00,0.00
25,GFCL,-,218,214,214,214,214.00,100,218,"21,400",1,-4.00,0.00,-1.83,0.00,0.00,0.00,0.00
26,GLICL,-,525,516,506,515,514.99,"1,237",525,"637,048",5,-10.00,10.00,-1.90,1.98,0.00,0.00,0.00
27,HAMA,-,154,151,151,151,151.00,60,154,"9,060",1,-3.00,0.00,-1.95,0.00,0.00,0.00,0.00
28,HBL,-,835,830,818,818,821.06,"1,800",835,"1,477,914",6,-17.00,12.00,-2.04,1.47,-0.37,0.00,0.00
29,ICFC,-,263,268,258,261,264.13,"1,511",263,"399,104",6,-2.00,10.00,-0.76,3.88,-1.20,0.00,0.00
30,IDBL,-,184,181,175,175,177.22,"4,221",184,"748,042",15,-9.00,6.00,-4.89,3.43,-1.27,0.00,0.00
31,ILFC,-,159,158,150,153,151.88,"9,190",159,"1,395,740",18,-6.00,8.00,-3.77,5.33,0.73,0.00,0.00
32,INDBL,-,199,196,187,187,189.76,"6,880",199,"1,305,531",17,-12.00,9.00,-6.03,4.81,-1.47,0.00,0.00
33,JBBL,-,178,180,177,177,177.80,"1,562",178,"277,716",10,-1.00,3.00,-0.56,1.69,-0.45,0.00,0.00
34,JBNL,-,276,276,266,273,269.88,"5,367",276,"1,448,420",17,-3.00,10.00,-1.09,3.76,1.14,0.00,0.00
35,KAFIL,-,239,235,235,235,235.00,20,239,"4,700",1,-4.00,0.00,-1.67,0.00,0.00,0.00,0.00
36,KBL,-,388,383,377,377,378.28,"6,220",388,"2,352,930",25,-11.00,6.00,-2.84,1.59,-0.34,0.00,0.00
37,KCDBL,-,217,215,207,207,213.50,144,217,"30,744",4,-10.00,8.00,-4.61,3.86,-3.14,0.00,0.00
38,KDBL,-,148,148,144,148,147.56,"1,518",148,"223,994",8,0.00,4.00,0.00,2.78,0.30,0.00,0.00
39,KMBL,-,320,321,317,318,318.73,922,320,"293,868",7,-2.00,4.00,-0.63,1.26,-0.23,0.00,0.00
40,KMCDB,-,1044,1059,1044,1059,"1,057.60",777,1044,"821,753",9,15.00,15.00,1.44,1.44,0.13,0.00,0.00
41,KRBL,-,278,273,273,273,273.00,50,278,"13,650",2,-5.00,0.00,-1.80,0.00,0.00,0.00,0.00
42,LBL,-,440,432,405,425,406.08,"110,900",440,"45,033,784",39,-15.00,27.00,-3.41,6.67,4.45,0.00,0.00
43,LGIL,-,290,300,290,290,294.27,"2,237",290,"658,293",10,0.00,10.00,0.00,3.45,-1.47,0.00,0.00
44,LICN,-,2295,2295,2220,2265,"2,260.69","2,021",2295,"4,568,860",14,-30.00,75.00,-1.31,3.38,0.19,0.00,0.00
45,LLBS,-,804,804,789,795,795.00,80,804,"63,600",5,-9.00,15.00,-1.12,1.90,0.00,0.00,0.00
46,LUBL,-,352,352,341,342,345.02,"6,518",352,"2,248,856",31,-10.00,11.00,-2.84,3.23,-0.88,0.00,0.00
47,MBL,-,578,570,554,556,562.25,"7,293",578,"4,100,468",27,-22.00,16.00,-3.81,2.89,-1.12,0.00,0.00
48,MDB,-,511,507,503,506,505.19,303,511,"153,072",4,-5.00,4.00,-0.98,0.80,0.16,0.00,0.00
49,MDBL,-,231,232,227,229,228.62,"1,184",231,"270,687",7,-2.00,5.00,-0.87,2.20,0.17,0.00,0.00
50,METRO,-,334,337,328,337,329.01,"1,236",334,"406,658",4,3.00,9.00,0.90,2.74,2.37,0.00,0.00
51,MLBBL,-,840,887,856,887,862.14,169,840,"145,702",5,47.00,31.00,5.60,3.62,2.80,0.00,0.00
52,MNBBL,-,588,580,555,556,572.73,"13,971",588,"8,001,649",26,-32.00,25.00,-5.44,4.50,-3.01,0.00,0.00
53,MTBL,-,331,325,325,325,325.00,29,331,"9,425",1,-6.00,0.00,-1.81,0.00,0.00,0.00,0.00
54,NABIL,-,1982,1970,1940,1940,"1,951.77",661,1982,"1,290,120",5,-42.00,30.00,-2.12,1.55,-0.61,0.00,0.00
55,NABILP,-,1320,1315,1315,1315,"1,315.00",500,1320,"657,500",1,-5.00,0.00,-0.38,0.00,0.00,0.00,0.00
56,NBB,-,520,515,495,508,502.46,"31,452",520,"15,803,327",84,-12.00,20.00,-2.31,4.04,1.09,0.00,0.00
