S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,271,266,266,266,266.00,200,271,"53,200",1,-5.00,0.00,-1.85,0.00,0.00,0.00,0.00
2,ADBL,-,480,476,464,467,468.32,"6,630",480,"3,104,974",22,-13.00,12.00,-2.71,2.59,-0.28,0.00,0.00
3,AHPC,-,358,368,345,347,352.16,"4,075",358,"1,435,060",17,-11.00,23.00,-3.07,6.67,-1.49,0.00,0.00
4,AIC,-,393,394,386,394,387.93,"1,085",393,"420,902",3,1.00,8.00,0.25,2.07,1.54,0.00,0.00
5,ALDBL,-,348,353,345,345,351.10,870,348,"305,460",7,-3.00,8.00,-0.86,2.32,-1.77,0.00,0.00
6,ALICL,-,1250,1263,1245,1250,"1,252.70","2,301",1250,"2,882,468",21,0.00,18.00,0.00,1.45,-0.22,0.00,0.00
7,APEX,-,141,146,138,138,143.00,"17,676",141,"2,527,655",36,-3.00,8.00,-2.13,5.80,-3.62,0.00,0.00
8,ARDBL,-,226,228,218,222,220.56,"13,488",226,"2,974,979",120,-4.00,10.00,-1.77,4.59,0.65,0.00,0.00
9,ARDBLP,-,100,115,115,115,115.00,"9,375",100,"1,078,125",16,15.00,0.00,15.00,0.00,0.00,0.00,0.00
10,BGDBL,-,298,311,296,311,306.71,990,298,"303,640",6,13.00,15.00,4.36,5.07,1.38,0.00,0.00
11,BHBL,-,278,283,278,279,279.00,"1,500",278,"418,500",3,1.00,5.00,0.36,1.80,0.00,0.00,0.00
12,BPCL,-,605,606,606,606,606.00,857,605,"519,342",2,1.00,0.00,0.17,0.00,0.00,0.00,0.00
13,CBBL,-,1650,1685,1600,1600,"1,637.93","1,148",1650,"1,880,344",12,-50.00,85.00,-3.03,5.31,-2.37,0.00,0.00
14,CBL,-,299,304,293,294,298.53,"9,344",299,"2,789,453",34,-5.00,11.00,-1.67,3.75,-1.54,0.00,0.00
15,CCBL,-,319,324,317,318,319.95,"9,710",319,"3,106,684",51,-1.00,7.00,-0.31,2.21,-0.61,0.00,0.00
16,CDBL,-,338,347,340,340,342.01,677,338,"231,544",8,2.00,7.00,0.59,2.06,-0.59,0.00,0.00
17,CFCL,-,215,211,207,207,208.77,"1,299",215,"271,189",6,-8.00,4.00,-3.72,1.93,-0.85,0.00,0.00
18,CHCL,-,1630,1649,1600,1603,"1,609.07","6,769",1630,"10,891,822",47,-27.00,49.00,-1.66,3.06,-0.38,0.00,0.00
19,CNDBL,-,189,194,190,190,190.54,850,189,"161,960",5,1.00,4.00,0.53,2.11,-0.28,0.00,0.00
20,CZBIL,-,457,459,450,459,456.03,"8,588",457,"3,916,367",32,2.00,9.00,0.44,2.00,0.65,0.00,0.00
21,EBL,-,2110,2152,2121,2130,"2,132.47","2,143",2110,"4,569,886",23,20.00,31.00,0.95,1.46,-0.12,0.00,0.00
22,EIC,-,975,970,951,951,962.08,600,975,"577,250",4,-24.00,19.00,-2.46,2.00,-1.17,0.00,0.00
23,EKBL,-,288,288,285,288,286.78,701,288,"201,035",7,0.00,3.00,0.00,1.05,0.42,0.00,0.00
24,FMDBL,-,696,709,695,695,699.55,220,696,"153,900",4,-1.00,14.00,-0.14,2.01,-0.65,0.00,0.00
25,GBBL,-,326,332,323,325,327.29,961,326,"314,529",5,-1.00,9.00,-0.31,2.79,-0.71,0.00,0.00
26,GBIME,-,460,470,455,463,461.39,"7,310",460,"3,372,794",40,3.00,15.00,0.65,3.30,0.35,0.00,0.00
27,GDBL,-,320,320,320,320,320.00,100,320,"32,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28,GFCL,-,226,230,230,230,230.00,"1,828",226,"420,440",3,4.00,0.00,1.77,0.00,0.00,0.00,0.00
29,GLICL,-,550,545,539,541,540.63,"1,920",550,"1,038,011",13,-9.00,6.00,-1.64,1.11,0.07,0.00,0.00
30,HAMA,-,168,169,160,161,163.80,660,168,"108,110",8,-7.00,9.00,-4.17,5.63,-1.74,0.00,0.00
31,HAMRO,-,288,293,293,293,293.00,10,288,"2,930",1,5.00,0.00,1.74,0.00,0.00,0.00,0.00
32,HBL,-,890,892,875,892,881.61,"2,004",890,"1,766,752",11,2.00,17.00,0.22,1.94,1.16,0.00,0.00
