S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,250,255,254,255,254.50,200,250,"50,900",2,5.00,1.00,2.00,0.39,0.20,0.00,0.00
2,ADBL,-,437,437,429,436,432.99,820,437,"355,050",10,-1.00,8.00,-0.23,1.86,0.69,0.00,0.00
3,AHPC,-,337,345,334,345,342.03,"7,789",337,"2,664,095",30,8.00,11.00,2.37,3.29,0.86,0.00,0.00
4,AIC,-,370,370,363,370,367.29,809,370,"297,139",5,0.00,7.00,0.00,1.93,0.73,0.00,0.00
5,ALDBL,-,320,320,308,310,310.59,"1,152",320,"357,805",10,-10.00,12.00,-3.13,3.90,-0.19,0.00,0.00
6,ALICL,-,1205,1205,1191,1191,"1,202.03",763,1205,"917,150",5,-14.00,14.00,-1.16,1.18,-0.93,0.00,0.00
7,APEX,-,133,135,131,135,132.89,"1,788",133,"237,605",12,2.00,4.00,1.50,3.05,1.56,0.00,0.00
8,ARDBL,-,193,194,191,191,192.79,52,193,"10,025",2,-2.00,3.00,-1.04,1.57,-0.94,0.00,0.00
9,BGDBL,-,295,291,290,291,290.50,200,295,"58,100",2,-4.00,1.00,-1.36,0.34,0.17,0.00,0.00
10,BHBL,-,274,275,274,275,274.94,"1,060",274,"291,440",3,1.00,1.00,0.36,0.36,0.02,0.00,0.00
11,BLDBL,-,315,318,312,315,314.26,404,315,"126,960",3,0.00,6.00,0.00,1.92,0.24,0.00,0.00
12,BPCL,-,605,610,601,610,604.90,"5,350",605,"3,236,230",7,5.00,9.00,0.83,1.50,0.84,0.00,0.00
13,BUDBL,-,206,206,205,205,205.71,700,206,"144,000",2,-1.00,1.00,-0.49,0.49,-0.35,0.00,0.00
14,CBL,-,279,290,277,290,280.53,"16,800",279,"4,712,916",35,11.00,13.00,3.94,4.69,3.27,0.00,0.00
15,CCBL,-,312,316,309,310,310.47,"2,923",312,"907,513",25,-2.00,7.00,-0.64,2.27,-0.15,0.00,0.00
16,CDBL,-,340,340,332,335,335.80,864,340,"290,135",15,-5.00,8.00,-1.47,2.41,-0.24,0.00,0.00
17,CFCL,-,195,198,195,198,196.40,178,195,"34,959",2,3.00,3.00,1.54,1.54,0.81,0.00,0.00
18,CHCL,-,1589,1600,1583,1600,"1,595.84","8,188",1589,"13,066,739",44,11.00,17.00,0.69,1.07,0.26,0.00,0.00
19,CSDBL,-,391,384,370,370,375.56,"1,072",391,"402,603",9,-21.00,14.00,-5.37,3.78,-1.50,0.00,0.00
20,CZBIL,-,452,450,440,440,442.65,"12,657",452,"5,602,644",33,-12.00,10.00,-2.65,2.27,-0.60,0.00,0.00
