S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,500,490,480,481,481.60,"2,481",500,"1,194,861",13,-19.00,10.00,-3.80,2.08,-0.13,0.00,0.00
2,ALICL,-,1081,1060,1060,1060,"1,060.00",34,1081,"36,040",1,-21.00,0.00,-1.94,0.00,0.00,0.00,0.00
3,BARUN,-,322,353,328,353,338.83,60,322,"20,330",6,31.00,25.00,9.63,7.62,4.01,0.00,0.00
4,BLDBL,-,411,408,408,408,408.00,104,411,"42,432",1,-3.00,0.00,-0.73,0.00,0.00,0.00,0.00
5,BOK,-,601,600,596,600,597.56,"1,892",601,"1,130,592",6,-1.00,4.00,-0.17,0.67,0.41,0.00,0.00
6,CBBL,-,1760,1735,1735,1735,"1,735.00",71,1760,"123,185",1,-25.00,0.00,-1.42,0.00,0.00,0.00,0.00
7,CBL,-,268,270,270,270,270.00,"1,157",268,"312,390",3,2.00,0.00,0.75,0.00,0.00,0.00,0.00
8,CCBL,-,310,315,305,315,308.44,640,310,"197,400",3,5.00,10.00,1.61,3.28,2.08,0.00,0.00
9,CHCL,-,1390,1375,1375,1375,"1,375.00",594,1390,"816,750",2,-15.00,0.00,-1.08,0.00,0.00,0.00,0.00
10,CZBIL,-,553,550,546,550,549.49,780,553,"428,600",4,-3.00,4.00,-0.54,0.73,0.09,0.00,0.00
11,DBBL,-,217,217,213,213,213.75,788,217,"168,436",4,-4.00,4.00,-1.84,1.88,-0.35,0.00,0.00
12,DDBL,-,1805,1800,1800,1800,"1,800.00",200,1805,"360,000",1,-5.00,0.00,-0.28,0.00,0.00,0.00,0.00
13,EBL,-,2819,2801,2761,2801,"2,787.13","2,245",2819,"6,257,098",16,-18.00,40.00,-0.64,1.45,0.50,0.00,0.00
14,FBBL,-,312,321,315,321,319.78,"1,456",312,"465,606",5,9.00,6.00,2.88,1.90,0.38,0.00,0.00
15,GBIME,-,517,520,508,509,512.32,"5,178",517,"2,652,775",25,-8.00,12.00,-1.55,2.36,-0.65,0.00,0.00
16,GFCL,-,212,208,208,208,208.00,900,212,"187,200",1,-4.00,0.00,-1.89,0.00,0.00,0.00,0.00
17,HBL,-,1239,1245,1234,1239,"1,237.87",344,1239,"425,826",6,0.00,11.00,0.00,0.89,0.09,0.00,0.00
18,ICFC,-,311,315,309,309,313.95,"2,855",311,"896,325",2,-2.00,6.00,-0.64,1.94,-1.60,0.00,0.00
19,ILFC,-,239,244,235,241,236.56,"44,040",239,"10,417,990",19,2.00,9.00,0.84,3.83,1.84,0.00,0.00
20,JBBL,-,174,177,177,177,177.00,44,174,"7,788",1,3.00,0.00,1.72,0.00,0.00,0.00,0.00
21,JFL,-,380,417,377,417,393.72,293,380,"115,361",9,37.00,40.00,9.74,10.61,5.58,0.00,0.00
22,KBBL,-,319,331,325,331,328.00,40,319,"13,120",2,12.00,6.00,3.76,1.85,0.91,0.00,0.00
23,KBL,-,440,432,424,430,429.94,"1,903",440,"818,172",7,-10.00,8.00,-2.27,1.89,0.01,0.00,0.00
24,LICN,-,3370,3350,3350,3350,"3,350.00",50,3370,"167,500",1,-20.00,0.00,-0.59,0.00,0.00,0.00,0.00
25,LUBL,-,392,390,390,390,390.00,400,392,"156,000",1,-2.00,0.00,-0.51,0.00,0.00,0.00,0.00
26,METRO,-,335,329,329,329,329.00,88,335,"28,952",1,-6.00,0.00,-1.79,0.00,0.00,0.00,0.00
27,MIDBL,-,169,172,172,172,172.00,100,169,"17,200",1,3.00,0.00,1.78,0.00,0.00,0.00,0.00
28,NABIL,-,2400,2356,2356,2356,"2,356.00",200,2400,"471,200",1,-44.00,0.00,-1.83,0.00,0.00,0.00,0.00
29,NBB,-,616,618,610,617,614.11,"1,800",616,"1,105,400",6,1.00,8.00,0.16,1.31,0.47,0.00,0.00
30,NBF1,-,13.2,13.2,13,13,13.17,"43,979",13.2,"579,086",8,-0.20,0.20,-1.52,1.54,-1.29,0.00,0.00
31,NBL,-,268,268,263,267,265.81,"4,520",268,"1,201,440",9,-1.00,5.00,-0.37,1.90,0.45,0.00,0.00
32,NCCB,-,430,422,420,420,421.00,400,430,"168,400",2,-10.00,2.00,-2.33,0.48,-0.24,0.00,0.00
33,NIB,-,1033,1035,1030,1032,"1,031.63",609,1033,"628,264",6,-1.00,5.00,-0.10,0.49,0.04,0.00,0.00
34,NIBPO,-,826,830,828,830,829.03,"1,550",826,"1,285,000",8,4.00,2.00,0.48,0.24,0.12,0.00,0.00
35,NICA,-,911,900,881,897,893.82,"6,765",911,"6,046,695",18,-14.00,19.00,-1.54,2.16,0.35,0.00,0.00
36,NIL,-,590,590,590,590,590.00,82,590,"48,380",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
37,NLIC,-,3296,3250,3225,3250,"3,236.43","1,260",3296,"4,077,900",10,-46.00,25.00,-1.40,0.78,0.42,0.00,0.00
38,NLICL,-,2250,2215,2200,2215,"2,211.11","1,114",2250,"2,463,171",8,-35.00,15.00,-1.56,0.68,0.18,0.00,0.00
39,NUBL,-,1930,1930,1930,1930,"1,930.00",500,1930,"965,000",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40,OHL,-,575,586,585,585,585.17,254,575,"148,634",2,10.00,1.00,1.74,0.17,-0.03,0.00,0.00
41,PICL,-,484,475,475,475,475.00,10,484,"4,750",1,-9.00,0.00,-1.86,0.00,0.00,0.00,0.00
42,PLIC,-,1310,1310,1284,1310,"1,302.45",989,1310,"1,288,126",8,0.00,26.00,0.00,2.02,0.58,0.00,0.00
43,SAFL,-,205,201,196,201,198.47,"1,145",205,"227,246",8,-4.00,5.00,-1.95,2.55,1.26,0.00,0.00
44,SANIMA,-,666,670,663,667,665.36,"1,630",666,"1,084,540",11,1.00,7.00,0.15,1.06,0.25,0.00,0.00
45,SBI,-,1335,1340,1309,1340,"1,315.05","2,778",1335,"3,653,209",16,5.00,31.00,0.37,2.37,1.86,0.00,0.00
46,SCB,-,2653,2615,2592,2605,"2,595.53","1,327",2653,"3,444,270",6,-48.00,23.00,-1.81,0.89,0.36,0.00,0.00
47,SHL,-,430,425,425,425,425.00,300,430,"127,500",1,-5.00,0.00,-1.16,0.00,0.00,0.00,0.00
48,SHPC,-,795,800,780,780,781.20,565,795,"441,380",5,-15.00,20.00,-1.89,2.56,-0.15,0.00,0.00
49,SINDU,-,285,295,290,295,290.84,601,285,"174,795",2,10.00,5.00,3.51,1.72,1.41,0.00,0.00
50,SKBBL,-,1850,1830,1830,1830,"1,830.00",64,1850,"117,120",1,-20.00,0.00,-1.08,0.00,0.00,0.00,0.00
51,SODBL,-,137,139,137,137,137.68,"1,581",137,"217,678",3,0.00,2.00,0.00,1.46,-0.50,0.00,0.00
52,SRBL,-,519,519,516,516,518.39,"3,620",519,"1,876,554",5,-3.00,3.00,-0.58,0.58,-0.46,0.00,0.00
53,SUPRME,-,214,211,210,211,210.69,858,214,"180,768",3,-3.00,1.00,-1.40,0.48,0.15,0.00,0.00
54,SWBBL,-,2100,2150,2107,2145,"2,125.76",674,2100,"1,432,765",9,45.00,43.00,2.14,2.04,0.90,0.00,0.00
