S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,261,266,266,266,266.00,110,261,"29,260",1,5.00,0.00,1.92,0.00,0.00,0.00,0.00
2,ADBL,-,512,510,496,496,502.81,"6,162",512,"3,098,292",26,-16.00,14.00,-3.13,2.82,-1.37,0.00,0.00
3,AHPC,-,258,261,255,260,256.47,"1,794",258,"460,108",8,2.00,6.00,0.78,2.35,1.36,0.00,0.00
4,ALICL,-,1194,1200,1186,1186,"1,196.34","5,599",1194,"6,698,322",29,-8.00,14.00,-0.67,1.18,-0.87,0.00,0.00
5,API,-,370,376,366,372,370.77,"12,488",370,"4,630,233",451,2.00,10.00,0.54,2.73,0.33,0.00,0.00
6,ARDBL,-,198,197,195,197,196.59,138,198,"27,130",5,-1.00,2.00,-0.51,1.03,0.21,0.00,0.00
7,BARUN,-,274,275,266,269,269.99,670,274,"180,890",65,-5.00,9.00,-1.82,3.38,-0.37,0.00,0.00
8,BFCL,-,134,133,132,133,132.83,168,134,"22,316",3,-1.00,1.00,-0.75,0.76,0.13,0.00,0.00
9,BGDBL,-,250,256,255,256,255.91,550,250,"140,750",2,6.00,1.00,2.40,0.39,0.04,0.00,0.00
10,BLDBL,-,396,395,390,390,392.50,600,396,"235,500",2,-6.00,5.00,-1.52,1.28,-0.64,0.00,0.00
11,BOK,-,590,587,575,579,578.34,"10,331",590,"5,974,858",39,-11.00,12.00,-1.86,2.09,0.11,0.00,0.00
12,BPCL,-,549,555,555,555,555.00,"1,400",549,"777,000",1,6.00,0.00,1.09,0.00,0.00,0.00,0.00
13,CBBL,-,1514,1529,1500,1529,"1,507.68",369,1514,"556,335",6,15.00,29.00,0.99,1.93,1.39,0.00,0.00
14,CBL,-,247,252,240,244,242.32,"25,426",247,"6,161,114",46,-3.00,12.00,-1.21,5.00,0.69,0.00,0.00
15,CCBL,-,303,304,290,290,298.36,"7,969",303,"2,377,660",28,-13.00,14.00,-4.29,4.83,-2.88,0.00,0.00
16,CFCL,-,246,255,250,250,251.18,"1,165",246,"292,630",4,4.00,5.00,1.63,2.00,-0.47,0.00,0.00
17,CHCL,-,1168,1180,1150,1180,"1,168.77","1,163",1168,"1,359,279",12,12.00,30.00,1.03,2.61,0.95,0.00,0.00
18,CIT,-,4165,4200,4150,4200,"4,179.24","1,007",4165,"4,208,493",15,35.00,50.00,0.84,1.20,0.49,0.00,0.00
19,ILFCM,-,815,869,799,867,834.40,"10,381",815,"8,661,907",773,52.00,70.00,6.38,8.76,3.76,0.00,0.00
20,CNDBL,-,191,193,188,190,191.58,"3,320",191,"636,060",13,-1.00,5.00,-0.52,2.66,-0.83,0.00,0.00
21,CZBIL,-,580,579,573,577,575.05,"6,448",580,"3,707,946",23,-3.00,6.00,-0.52,1.05,0.34,0.00,0.00
22,DBBL,-,178,178,175,178,177.71,"2,154",178,"382,798",6,0.00,3.00,0.00,1.71,0.16,0.00,0.00
23,DDBL,-,1585,1554,1510,1548,"1,522.81","2,558",1585,"3,895,360",25,-37.00,44.00,-2.33,2.91,1.63,0.00,0.00
24,EBL,-,2070,2085,2050,2060,"2,061.06","4,630",2070,"9,542,700",37,-10.00,35.00,-0.48,1.71,-0.05,0.00,0.00
25,EDBL,-,650,650,650,650,650.00,500,650,"325,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26,EFL,-,185,188,188,188,188.00,164,185,"30,832",1,3.00,0.00,1.62,0.00,0.00,0.00,0.00
27,EIC,-,786,800,790,800,793.84,"1,600",786,"1,270,150",11,14.00,10.00,1.78,1.27,0.77,0.00,0.00
28,GBBL,-,348,350,342,342,347.44,"2,069",348,"718,853",13,-6.00,8.00,-1.72,2.34,-1.59,0.00,0.00
29,GBIME,-,400,397,393,396,395.70,"6,111",400,"2,418,120",27,-4.00,4.00,-1.00,1.02,0.08,0.00,0.00
30,NGBBL,-,299,328,293,328,307.85,"33,837",299,"10,416,853",51,29.00,35.00,9.70,11.95,6.14,0.00,0.00
31,GFCL,-,210,210,206,210,207.98,"2,680",210,"557,380",3,0.00,4.00,0.00,1.94,0.96,0.00,0.00
32,GLICL,-,590,602,590,592,593.26,"5,632",590,"3,341,219",17,2.00,12.00,0.34,2.03,-0.21,0.00,0.00
33,GMFIL,-,212,215,212,215,213.47,445,212,"94,996",3,3.00,3.00,1.42,1.42,0.71,0.00,0.00
34,HAMA,-,163,161,158,158,158.36,330,163,"52,260",3,-5.00,3.00,-3.07,1.90,-0.23,0.00,0.00
