S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,231,235,235,235,235.00,23,231,"5,405",1,4.00,0.00,1.73,0.00,0.00,0.00,0.00
2,ADBL,-,475,489,467,484,473.40,"11,042",475,"5,227,331",64,9.00,22.00,1.89,4.71,2.19,0.00,0.00
3,AHPC,-,366,370,365,367,366.67,"3,870",366,"1,419,008",14,1.00,5.00,0.27,1.37,0.09,0.00,0.00
4,AIC,-,413,413,406,413,409.48,164,413,"67,154",3,0.00,7.00,0.00,1.72,0.85,0.00,0.00
5,ALDBL,-,244,266,248,261,260.48,270,244,"70,330",8,17.00,18.00,6.97,7.26,0.20,0.00,0.00
6,ALICL,-,1230,1275,1230,1235,"1,239.67","6,631",1230,"8,220,252",42,5.00,45.00,0.41,3.66,-0.38,0.00,0.00
7,APEX,-,121,123,119,123,121.73,692,121,"84,235",16,2.00,4.00,1.65,3.36,1.04,0.00,0.00
8,ARDBL,-,150,156,148,155,151.95,"4,801",150,"729,494",28,5.00,8.00,3.33,5.41,1.97,0.00,0.00
9,BLDBL,-,344,338,332,332,333.45,862,344,"287,433",4,-12.00,6.00,-3.49,1.81,-0.44,0.00,0.00
10,BPCL,-,610,605,605,605,605.00,800,610,"484,000",3,-5.00,0.00,-0.82,0.00,0.00,0.00,0.00
11,BUDBL,-,175,175,175,175,175.00,"61,269",175,"10,722,075",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12,CBBL,-,1390,1429,1375,1429,"1,392.32",632,1390,"879,947",7,39.00,54.00,2.81,3.93,2.57,0.00,0.00
13,CBL,-,276,286,277,280,281.16,"17,478",276,"4,914,105",57,4.00,9.00,1.45,3.25,-0.41,0.00,0.00
14,CCBL,-,289,292,286,290,289.70,"17,208",289,"4,985,210",227,1.00,6.00,0.35,2.10,0.10,0.00,0.00
15,CDBL,-,331,327,323,327,325.63,"1,609",331,"523,946",13,-4.00,4.00,-1.21,1.24,0.42,0.00,0.00
16,CHCL,-,1683,1700,1674,1676,"1,678.01","3,228",1683,"5,416,630",29,-7.00,26.00,-0.42,1.55,-0.12,0.00,0.00
17,CIT,-,3350,3625,3343,3500,"3,479.62","2,981",3350,"10,372,760",38,150.00,282.00,4.48,8.44,0.58,0.00,0.00
18,CIVIC,-,312,318,318,318,318.00,74,312,"23,532",1,6.00,0.00,1.92,0.00,0.00,0.00,0.00
19,CNDBL,-,166,169,166,169,167.70,570,166,"95,590",23,3.00,3.00,1.81,1.81,0.77,0.00,0.00
20,CSDBL,-,193,196,190,195,193.33,264,193,"51,040",7,2.00,6.00,1.04,3.16,0.85,0.00,0.00
21,CZBIL,-,429,435,426,431,431.12,"3,289",429,"1,417,943",31,2.00,9.00,0.47,2.11,-0.03,0.00,0.00
22,DDBL,-,1171,1210,1170,1200,"1,195.04","1,337",1171,"1,597,770",4,29.00,40.00,2.48,3.42,0.41,0.00,0.00
