S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,382,389,378,380,383.32,"5,410",382,"2,073,768",25,-2.00,11.00,-0.52,2.91,-0.87,0.00,0.00
2,ADBL,-,605,630,595,630,607.47,"26,726",605,"16,235,359",66,25.00,35.00,4.13,5.88,3.58,0.00,0.00
3,AHPC,-,309,308,303,303,305.77,"14,729",309,"4,503,722",34,-6.00,5.00,-1.94,1.65,-0.91,0.00,0.00
4,ALDBL,-,530,545,530,545,539.41,286,530,"154,270",7,15.00,15.00,2.83,2.83,1.03,0.00,0.00
5,ALICL,-,1402,1404,1375,1404,"1,399.20","3,631",1402,"5,080,511",20,2.00,29.00,0.14,2.11,0.34,0.00,0.00
6,ALICLP,-,710,724,724,724,724.00,"2,108",710,"1,526,192",1,14.00,0.00,1.97,0.00,0.00,0.00,0.00
7,API,-,643,640,622,635,630.67,"15,246",643,"9,615,214",120,-8.00,18.00,-1.24,2.89,0.68,0.00,0.00
8,ARDBL,-,285,295,284,284,286.56,"2,399",285,"687,457",14,-1.00,11.00,-0.35,3.87,-0.90,0.00,0.00
9,BARUN,-,401,402,395,395,399.96,670,401,"267,970",13,-6.00,7.00,-1.50,1.77,-1.25,0.00,0.00
10,BGDBL,-,305,300,300,300,300.00,300,305,"90,000",2,-5.00,0.00,-1.64,0.00,0.00,0.00,0.00
11,BLDBL,-,401,409,401,405,404.49,747,401,"302,155",5,4.00,8.00,1.00,2.00,0.13,0.00,0.00
12,BPCL,-,612,612,604,608,606.96,"5,779",612,"3,507,602",18,-4.00,8.00,-0.65,1.32,0.17,0.00,0.00
13,CBBL,-,1890,1927,1870,1899,"1,878.68","9,276",1890,"17,426,645",31,9.00,57.00,0.48,3.05,1.07,0.00,0.00
14,CCBL,-,393,396,389,396,391.66,"23,666",393,"9,268,982",97,3.00,7.00,0.76,1.80,1.10,0.00,0.00
15,CHCL,-,1325,1325,1314,1320,"1,318.96","6,431",1325,"8,482,237",36,-5.00,11.00,-0.38,0.84,0.08,0.00,0.00
16,CIT,-,4400,4420,4330,4420,"4,381.88","1,855",4400,"8,128,385",15,20.00,90.00,0.45,2.08,0.86,0.00,0.00
17,ILFCM,-,1222,1220,1155,1215,"1,185.43",486,1222,"576,120",19,-7.00,65.00,-0.57,5.63,2.43,0.00,0.00
18,CNDBL,-,217,221,211,215,213.63,"18,127",217,"3,872,439",28,-2.00,10.00,-0.92,4.74,0.64,0.00,0.00
19,CSDBL,-,405,411,405,411,407.40,457,405,"186,181",4,6.00,6.00,1.48,1.48,0.88,0.00,0.00
20,CZBIL,-,798,801,785,790,793.09,"50,787",798,"40,278,648",214,-8.00,16.00,-1.00,2.04,-0.39,0.00,0.00
21,DBBL,-,240,253,242,249,246.45,"26,512",240,"6,533,859",74,9.00,11.00,3.75,4.55,1.02,0.00,0.00
22,DDBL,-,2703,2719,2700,2718,"2,710.38","1,328",2703,"3,599,390",11,15.00,19.00,0.55,0.70,0.28,0.00,0.00
23,EBL,-,2920,2940,2880,2925,"2,906.00","17,245",2920,"50,113,889",73,5.00,60.00,0.17,2.08,0.65,0.00,0.00
24,EBLCP,-,1550,1560,1560,1560,"1,560.00",10,1550,"15,600",1,10.00,0.00,0.65,0.00,0.00,0.00,0.00
25,EDBL,-,594,600,575,580,583.02,"2,150",594,"1,253,500",12,-14.00,25.00,-2.36,4.35,-0.52,0.00,0.00
26,EIC,-,1260,1265,1250,1260,"1,258.44","1,669",1260,"2,100,332",13,0.00,15.00,0.00,1.20,0.12,0.00,0.00
27,FBBL,-,405,412,400,400,404.29,"4,266",405,"1,724,694",14,-5.00,12.00,-1.23,3.00,-1.07,0.00,0.00
28,FMDBL,-,1155,1175,1155,1157,"1,159.88","7,718",1155,"8,951,939",23,2.00,20.00,0.17,1.73,-0.25,0.00,0.00
29,GBIME,-,493,494,490,493,491.63,"55,065",493,"27,071,807",137,0.00,4.00,0.00,0.82,0.28,0.00,0.00
30,NGBBL,-,885,885,876,884,880.57,"2,244",885,"1,975,999",12,-1.00,9.00,-0.11,1.03,0.39,0.00,0.00
31,GDBL,-,355,360,355,360,358.12,849,355,"304,042",3,5.00,5.00,1.41,1.41,0.52,0.00,0.00
32,GFCL,-,244,248,236,240,244.80,"2,572",244,"629,636",5,-4.00,12.00,-1.64,5.08,-2.00,0.00,0.00
33,GLICL,-,687,690,680,685,686.46,"1,067",687,"732,455",9,-2.00,10.00,-0.29,1.47,-0.21,0.00,0.00
34,GMFIL,-,329,330,330,330,330.00,590,329,"194,700",3,1.00,0.00,0.30,0.00,0.00,0.00,0.00
35,HAMA,-,216,222,218,221,219.79,"5,190",216,"1,140,690",20,5.00,4.00,2.31,1.83,0.55,0.00,0.00
36,HBL,-,1390,1394,1359,1375,"1,370.01","10,409",1390,"14,260,410",40,-15.00,35.00,-1.08,2.58,0.36,0.00,0.00
37,HGI,-,912,928,916,925,922.20,"2,676",912,"2,467,820",11,13.00,12.00,1.43,1.31,0.30,0.00,0.00
