S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,368,370,368,369,369.05,"2,028",368,"748,432",7,1.00,2.00,0.27,0.54,-0.01,0.00,0.00
2,ADBL,-,665,679,655,674,666.60,"9,375",665,"6,249,373",48,9.00,24.00,1.35,3.66,1.10,0.00,0.00
3,AHPC,-,341,338,325,334,330.55,"12,334",341,"4,077,012",50,-7.00,13.00,-2.05,4.00,1.03,0.00,0.00
4,ALDBL,-,485,494,485,487,489.57,"1,894",485,"927,240",11,2.00,9.00,0.41,1.86,-0.53,0.00,0.00
5,ALICL,-,1380,1387,1366,1380,"1,379.07","3,459",1380,"4,770,206",22,0.00,21.00,0.00,1.54,0.07,0.00,0.00
6,API,-,740,732,671,680,687.41,"27,686",740,"19,031,669",235,-60.00,61.00,-8.11,9.09,-1.09,0.00,0.00
7,ARDBL,-,243,256,240,251,247.65,"8,193",243,"2,028,968",22,8.00,16.00,3.29,6.67,1.34,0.00,0.00
8,BARUN,-,411,452,411,452,430.50,120,411,"51,660",8,41.00,41.00,9.98,9.98,4.76,0.00,0.00
9,BFCL,-,188,188,182,182,185.00,60,188,"11,100",3,-6.00,6.00,-3.19,3.30,-1.65,0.00,0.00
10,BHBL,-,334,340,340,340,340.00,750,334,"255,000",1,6.00,0.00,1.80,0.00,0.00,0.00,0.00
11,BLDBL,-,386,380,368,368,372.85,"1,490",386,"555,550",9,-18.00,12.00,-4.66,3.26,-1.32,0.00,0.00
12,BPCL,-,591,591,585,585,588.45,"1,320",591,"776,750",6,-6.00,6.00,-1.02,1.03,-0.59,0.00,0.00
13,CBBL,-,1870,1890,1850,1879,"1,871.51","1,974",1870,"3,694,365",13,9.00,40.00,0.48,2.16,0.40,0.00,0.00
14,CCBL,-,362,381,365,368,371.16,"16,349",362,"6,068,031",66,6.00,16.00,1.66,4.38,-0.86,0.00,0.00
15,CFCL,-,287,292,268,268,278.67,270,287,"75,240",6,-19.00,24.00,-6.62,8.96,-3.98,0.00,0.00
16,CHCL,-,1323,1325,1299,1320,"1,309.84","3,347",1323,"4,384,049",25,-3.00,26.00,-0.23,2.00,0.77,0.00,0.00
17,CIT,-,3610,3650,3601,3635,"3,643.17","4,159",3610,"15,151,936",17,25.00,49.00,0.69,1.36,-0.22,0.00,0.00
18,ILFCM,-,1229,1255,1206,1255,"1,233.39",538,1229,"663,562",19,26.00,49.00,2.12,4.06,1.72,0.00,0.00
19,CNDBL,-,215,214,210,214,212.30,"1,122",215,"238,198",5,-1.00,4.00,-0.47,1.90,0.80,0.00,0.00
20,CSDBL,-,405,400,400,400,400.00,350,405,"140,000",3,-5.00,0.00,-1.23,0.00,0.00,0.00,0.00
21,CZBIL,-,675,676,667,676,670.76,"15,469",675,"10,375,915",67,1.00,9.00,0.15,1.35,0.78,0.00,0.00
22,DBBL,-,223,229,223,223,225.90,"8,375",223,"1,891,909",19,0.00,6.00,0.00,2.69,-1.30,0.00,0.00
23,DDBL,-,2630,2640,2586,2586,"2,617.46",443,2630,"1,159,536",6,-44.00,54.00,-1.67,2.09,-1.22,0.00,0.00
24,EBL,-,2420,2440,2415,2440,"2,431.53","2,678",2420,"6,511,634",29,20.00,25.00,0.83,1.04,0.35,0.00,0.00
25,EBLCP,-,1428,1400,1385,1400,"1,388.89",360,1428,"500,000",5,-28.00,15.00,-1.96,1.08,0.79,0.00,0.00
26,EDBL,-,692,687,685,687,685.69,970,692,"665,120",3,-5.00,2.00,-0.72,0.29,0.19,0.00,0.00
27,EIC,-,1310,1360,1310,1331,"1,335.80","2,475",1310,"3,306,094",20,21.00,50.00,1.60,3.82,-0.36,0.00,0.00
28,FBBL,-,453,455,437,455,443.39,"2,099",453,"930,682",18,2.00,18.00,0.44,4.12,2.55,0.00,0.00
29,FMDBL,-,1210,1254,1210,1235,"1,239.22","20,522",1210,"25,431,268",84,25.00,44.00,2.07,3.64,-0.34,0.00,0.00
30,GBBL,-,356,356,351,353,355.11,344,356,"122,159",5,-3.00,5.00,-0.84,1.42,-0.60,0.00,0.00
31,GBIME,-,469,475,465,473,470.86,"35,153",469,"16,552,066",110,4.00,10.00,0.85,2.15,0.45,0.00,0.00
32,NGBBL,-,811,811,798,803,802.44,"18,680",811,"14,989,563",41,-8.00,13.00,-0.99,1.63,0.07,0.00,0.00
33,GFCL,-,229,233,226,233,229.83,"1,145",229,"263,154",7,4.00,7.00,1.75,3.10,1.36,0.00,0.00
34,GLICL,-,698,713,699,710,706.37,"21,657",698,"15,297,881",70,12.00,14.00,1.72,2.00,0.51,0.00,0.00
35,GMFIL,-,232,230,230,230,230.00,170,232,"39,100",1,-2.00,0.00,-0.86,0.00,0.00,0.00,0.00
36,HAMA,-,203,214,207,214,211.01,"3,550",203,"749,100",22,11.00,7.00,5.42,3.38,1.40,0.00,0.00
37,HBL,-,1100,1120,1100,1105,"1,108.00","1,331",1100,"1,474,750",4,5.00,20.00,0.45,1.82,-0.27,0.00,0.00
38,HGI,-,902,955,920,936,932.83,"32,245",902,"30,079,092",128,34.00,35.00,3.77,3.80,0.34,0.00,0.00
39,ICFC,-,258,259,253,259,254.75,800,258,"203,800",5,1.00,6.00,0.39,2.37,1.64,0.00,0.00
40,INDB,-,366,373,358,358,361.64,440,366,"159,120",7,-8.00,15.00,-2.19,4.19,-1.02,0.00,0.00
41,JEFL,-,180,187,178,183,183.20,"6,800",180,"1,245,750",15,3.00,9.00,1.67,5.06,-0.11,0.00,0.00
42,JFL,-,344,344,338,338,338.77,"2,330",344,"789,340",6,-6.00,6.00,-1.74,1.78,-0.23,0.00,0.00
43,KADBL,-,397,400,395,395,395.85,602,397,"238,300",3,-2.00,5.00,-0.50,1.27,-0.21,0.00,0.00
44,KCDBL,-,280,285,255,270,270.07,"2,252",280,"608,195",17,-10.00,30.00,-3.57,11.76,-0.03,0.00,0.00
45,KDBL,-,254,263,258,263,262.65,215,254,"56,470",2,9.00,5.00,3.54,1.94,0.13,0.00,0.00
46,KMCDB,-,1720,1700,1686,1700,"1,687.52",92,1720,"155,252",2,-20.00,14.00,-1.16,0.83,0.73,0.00,0.00
47,LBL,-,624,633,620,633,624.53,"4,638",624,"2,896,587",24,9.00,13.00,1.44,2.10,1.34,0.00,0.00
48,LGIL,-,817,887,833,848,849.65,"25,169",817,"21,384,807",115,31.00,54.00,3.79,6.48,-0.19,0.00,0.00
49,LICN,-,3550,3560,3530,3550,"3,543.55","4,969",3550,"17,607,900",22,0.00,30.00,0.00,0.85,0.18,0.00,0.00
50,LLBS,-,2400,2400,2370,2370,"2,391.60",131,2400,"313,300",10,-30.00,30.00,-1.25,1.27,-0.91,0.00,0.00
51,MBBL,-,265,260,260,260,260.00,50,265,"13,000",1,-5.00,0.00,-1.89,0.00,0.00,0.00,0.00
52,MDB,-,615,627,605,627,611.41,349,615,"213,383",6,12.00,22.00,1.95,3.64,2.49,0.00,0.00
53,MIDBL,-,263,283,268,283,275.50,40,263,"11,020",4,20.00,15.00,7.60,5.60,2.65,0.00,0.00
54,MMFDB,-,2705,2652,2610,2610,"2,648.00",130,2705,"344,240",3,-95.00,42.00,-3.51,1.61,-1.46,0.00,0.00
55,MNBBL,-,867,868,866,866,867.30,"1,074",867,"931,484",9,-1.00,2.00,-0.12,0.23,-0.15,0.00,0.00
56,MSBBL,-,326,332,326,326,327.50,400,326,"131,000",2,0.00,6.00,0.00,1.84,-0.46,0.00,0.00
57,NABIL,-,1890,1905,1885,1895,"1,890.26","4,862",1890,"9,190,429",36,5.00,20.00,0.26,1.06,0.25,0.00,0.00
58,NABILP,-,1470,1475,1455,1470,"1,464.82","11,953",1470,"17,509,030",33,0.00,20.00,0.00,1.37,0.35,0.00,0.00
59,NBB,-,560,561,548,550,555.00,"33,919",560,"18,825,121",88,-10.00,13.00,-1.79,2.37,-0.91,0.00,0.00
60,NBF1,-,15.75,15.9,15.77,15.77,15.85,"22,934",15.75,"363,407",4,0.02,0.13,0.13,0.82,-0.48,0.00,0.00
61,NBL,-,377,390,378,382,382.22,"81,352",377,"31,094,082",152,5.00,12.00,1.33,3.17,-0.06,0.00,0.00
62,NBSL,-,418,425,412,412,418.33,277,418,"115,877",3,-6.00,13.00,-1.44,3.16,-1.54,0.00,0.00
63,NCDB,-,394,401,400,400,400.09,110,394,"44,010",2,6.00,1.00,1.52,0.25,-0.02,0.00,0.00
64,NHPC,-,185,195,186,190,190.25,"191,610",185,"36,453,650",218,5.00,9.00,2.70,4.84,-0.13,0.00,0.00
65,NIB,-,941,951,940,940,946.00,"6,680",941,"6,319,280",34,-1.00,11.00,-0.11,1.17,-0.64,0.00,0.00
66,NIBPO,-,818,833,803,833,828.24,"9,510",818,"7,876,580",25,15.00,30.00,1.83,3.74,0.57,0.00,0.00
67,NIBSF1,-,11,10.8,10.8,10.8,10.80,"3,478",11,"37,562",1,-0.20,0.00,-1.82,0.00,0.00,0.00,0.00
68,NICA,-,740,746,737,739,740.94,"13,251",740,"9,818,248",35,-1.00,9.00,-0.14,1.22,-0.26,0.00,0.00
69,NICL,-,816,812,790,800,799.79,"3,715",816,"2,971,205",16,-16.00,22.00,-1.96,2.78,0.03,0.00,0.00
70,NIL,-,1105,1125,1095,1119,"1,111.86","7,860",1105,"8,739,184",37,14.00,30.00,1.27,2.74,0.64,0.00,0.00
71,NLBBL,-,2350,2397,2350,2397,"2,384.15",487,2350,"1,161,080",6,47.00,47.00,2.00,2.00,0.54,0.00,0.00
72,NLG,-,1100,1122,1086,1105,"1,101.53","2,613",1100,"2,878,298",21,5.00,36.00,0.45,3.31,0.31,0.00,0.00
73,NLIC,-,3250,3270,3212,3270,"3,254.14","9,301",3250,"30,266,793",25,20.00,58.00,0.62,1.81,0.48,0.00,0.00
74,NLICL,-,2680,2700,2671,2671,"2,692.75","3,296",2680,"8,875,290",26,-9.00,29.00,-0.34,1.09,-0.81,0.00,0.00
75,NLICP,-,1825,1800,1800,1800,"1,800.00","10,000",1825,"18,000,000",1,-25.00,0.00,-1.37,0.00,0.00,0.00,0.00
76,NMB,-,542,545,536,542,541.56,"22,337",542,"12,096,888",63,0.00,9.00,0.00,1.68,0.08,0.00,0.00
77,NMBSF1,-,12.41,12.66,12.66,12.66,12.66,500,12.41,"6,330",1,0.25,0.00,2.01,0.00,0.00,0.00,0.00
78,NTC,-,700,702,700,700,700.11,"3,920",700,"2,744,450",17,0.00,2.00,0.00,0.29,-0.02,0.00,0.00
79,NUBL,-,1895,1860,1822,1822,"1,855.82",376,1895,"697,788",8,-73.00,38.00,-3.85,2.09,-1.86,0.00,0.00
80,OHL,-,433,449,433,449,440.53,675,433,"297,361",5,16.00,16.00,3.70,3.70,1.89,0.00,0.00
