S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,502,535,480,525,494.44,"20,030",502,"9,903,603",96,23.00,55.00,4.58,11.46,5.82,0.00,0.00
2,AHPC,-,250,270,232,270,247.22,"5,222",250,"1,290,982",22,20.00,38.00,8.00,16.38,8.44,0.00,0.00
3,ALICL,-,1338,1410,1205,1410,"1,277.94","17,926",1338,"22,908,380",75,72.00,205.00,5.38,17.01,9.37,0.00,0.00
4,API,-,446,454,413,449,424.06,"3,591",446,"1,522,814",61,3.00,41.00,0.67,9.93,5.55,0.00,0.00
5,BARUN,-,317,315,301,301,308.57,140,317,"43,200",5,-16.00,14.00,-5.05,4.65,-2.52,0.00,0.00
6,BNT,-,4500,4410,4322,4322,"4,366.00",20,4500,"87,320",2,-178.00,88.00,-3.96,2.04,-1.02,0.00,0.00
7,BOKL,-,617,650,595,646,614.60,"109,608",617,"67,365,565",398,29.00,55.00,4.70,9.24,4.86,0.00,0.00
8,BPCL,-,585,580,560,580,569.15,"5,381",585,"3,062,600",26,-5.00,20.00,-0.85,3.57,1.87,0.00,0.00
9,CBBL,-,1567,1723,1411,1669,"1,520.91","7,666",1567,"11,659,295",63,102.00,312.00,6.51,22.11,8.87,0.00,0.00
10,CBL,-,249,263,233,255,242.99,"61,407",249,"14,921,078",193,6.00,30.00,2.41,12.88,4.71,0.00,0.00
11,CCBL,-,347,367,314,367,332.40,"8,118",347,"2,698,392",61,20.00,53.00,5.76,16.88,9.43,0.00,0.00
12,CHCL,-,1000,1039,945,1029,976.18,"13,725",1000,"13,398,052",86,29.00,94.00,2.90,9.95,5.13,0.00,0.00
13,CIT,-,3850,3990,3560,3990,"3,742.18",989,3850,"3,701,020",22,140.00,430.00,3.64,12.08,6.21,0.00,0.00
14,ILFCM,-,690,683,670,683,679.76,210,690,"142,750",6,-7.00,13.00,-1.01,1.94,0.47,0.00,0.00
