S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,385,412,388,388,396.99,"15,661",385,"6,217,219",41,3.00,24.00,0.78,6.19,-2.32,0.00,0.00
2,ADBL,-,713,714,693,705,705.16,"18,341",713,"12,933,260",36,-8.00,21.00,-1.12,3.03,-0.02,0.00,0.00
3,AHPC,-,378,409,375,390,389.86,"90,850",378,"35,419,118",198,12.00,34.00,3.17,9.07,0.03,0.00,0.00
4,ALDBL,-,615,611,580,581,590.07,"4,975",615,"2,935,584",19,-34.00,31.00,-5.53,5.34,-1.56,0.00,0.00
5,ALICL,-,1870,1900,1740,1790,"1,823.30","28,046",1870,"51,136,409",128,-80.00,160.00,-4.28,9.20,-1.86,0.00,0.00
6,API,-,770,800,755,800,781.45,"14,769",770,"11,541,179",189,30.00,45.00,3.90,5.96,2.32,0.00,0.00
7,ARDBL,-,320,340,319,327,332.43,"5,021",320,"1,669,151",20,7.00,21.00,2.19,6.58,-1.66,0.00,0.00
8,BARUN,-,513,523,504,505,511.32,"8,350",513,"4,269,560",116,-8.00,19.00,-1.56,3.77,-1.25,0.00,0.00
9,BHBL,-,556,611,567,597,595.87,"17,060",556,"10,165,570",61,41.00,44.00,7.37,7.76,0.19,0.00,0.00
10,BNT,-,3021,3081,3081,3081,"3,081.00",10,3021,"30,810",1,60.00,0.00,1.99,0.00,0.00,0.00,0.00
11,BPCL,-,849,850,800,837,837.68,"27,590",849,"23,111,495",110,-12.00,50.00,-1.41,6.25,-0.08,0.00,0.00
12,CBBL,-,2235,2229,2150,2180,"2,190.33","7,461",2235,"16,342,044",64,-55.00,79.00,-2.46,3.67,-0.47,0.00,0.00
13,CCBL,-,416,424,409,417,419.68,"15,072",416,"6,325,414",89,1.00,15.00,0.24,3.67,-0.64,0.00,0.00
14,CHCL,-,1395,1391,1368,1370,"1,373.58","16,926",1395,"23,249,173",67,-25.00,23.00,-1.79,1.68,-0.26,0.00,0.00
15,CIT,-,4430,4420,4400,4400,"4,416.00",50,4430,"220,800",3,-30.00,20.00,-0.68,0.45,-0.36,0.00,0.00
16,ILFCM,-,1860,1900,1811,1811,"1,863.19","2,140",1860,"3,987,220",45,-49.00,89.00,-2.63,4.91,-2.88,0.00,0.00
17,CSDBL,-,600,600,600,600,600.00,258,600,"154,800",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,CZBIL,-,570,578,560,574,573.29,"31,372",570,"17,985,134",88,4.00,18.00,0.70,3.21,0.12,0.00,0.00
19,DBBL,-,294,313,294,300,301.64,"22,773",294,"6,869,265",56,6.00,19.00,2.04,6.46,-0.55,0.00,0.00
20,DDBL,-,3356,3340,3295,3311,"3,304.28","2,673",3356,"8,832,330",21,-45.00,45.00,-1.34,1.37,0.20,0.00,0.00
21,EBL,-,3125,3130,3085,3100,"3,111.08","9,731",3125,"30,273,904",73,-25.00,45.00,-0.80,1.46,-0.36,0.00,0.00
22,EBLCP,-,1662,1694,1665,1665,"1,667.64",110,1662,"183,440",2,3.00,29.00,0.18,1.74,-0.16,0.00,0.00
23,EDBL,-,636,636,624,630,627.51,759,636,"476,280",6,-6.00,12.00,-0.94,1.92,0.40,0.00,0.00
24,EIC,-,2180,2185,2060,2100,"2,114.68","7,613",2180,"16,099,065",57,-80.00,125.00,-3.67,6.07,-0.70,0.00,0.00
25,FBBL,-,458,465,456,458,460.87,"3,519",458,"1,621,812",14,0.00,9.00,0.00,1.97,-0.63,0.00,0.00
26,FMDBL,-,1710,1770,1676,1703,"1,737.44","22,273",1710,"38,698,075",106,-7.00,94.00,-0.41,5.61,-2.02,0.00,0.00
27,GBIME,-,500,503,493,495,497.27,"39,591",500,"19,687,532",123,-5.00,10.00,-1.00,2.03,-0.46,0.00,0.00
