S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,668,680,667,680,672.76,"1,002",668,"674,106",13,12.00,13.00,1.80,1.95,1.06,0.00,0.00
2,AHPC,-,304,317,305,305,308.46,"15,217",304,"4,693,910",28,1.00,12.00,0.33,3.93,-1.14,0.00,0.00
3,ALDBL,-,446,454,445,445,445.82,220,446,"98,080",5,-1.00,9.00,-0.22,2.02,-0.18,0.00,0.00
4,ALICL,-,1765,1755,1750,1755,"1,751.77",155,1765,"271,525",2,-10.00,5.00,-0.57,0.29,0.18,0.00,0.00
5,API,-,595,605,587,587,596.26,"4,379",595,"2,611,025",24,-8.00,18.00,-1.34,3.07,-1.58,0.00,0.00
6,ARDBL,-,462,462,455,462,459.94,"7,200",462,"3,311,541",35,0.00,7.00,0.00,1.54,0.45,0.00,0.00
7,BARUN,-,398,395,395,395,395.00,40,398,"15,800",4,-3.00,0.00,-0.75,0.00,0.00,0.00,0.00
8,BNT,-,5200,5300,5300,5300,"5,300.00",10,5200,"53,000",1,100.00,0.00,1.92,0.00,0.00,0.00,0.00
9,BOKL,-,745,819,755,787,783.94,"381,177",745,"298,821,622","1,258",42.00,64.00,5.64,8.48,0.39,0.00,0.00
10,BPCL,-,806,810,797,810,802.22,"2,050",806,"1,644,550",14,4.00,13.00,0.50,1.63,0.96,0.00,0.00
11,CBBL,-,1850,1871,1851,1870,"1,859.99",582,1850,"1,082,517",8,20.00,20.00,1.08,1.08,0.54,0.00,0.00
12,CCBL,-,464,474,454,470,463.80,"11,271",464,"5,227,519",54,6.00,20.00,1.29,4.41,1.32,0.00,0.00
13,CHCL,-,1251,1261,1235,1249,"1,246.64","13,441",1251,"16,756,098",67,-2.00,26.00,-0.16,2.11,0.19,0.00,0.00
14,CIT,-,4700,4743,4650,4743,"4,697.97",206,4700,"967,781",5,43.00,93.00,0.91,2.00,0.95,0.00,0.00
15,ILFCM,-,995,1045,995,1045,"1,020.48",104,995,"106,130",7,50.00,50.00,5.03,5.03,2.35,0.00,0.00
16,CZBIL,-,594,599,590,595,592.18,"19,128",594,"11,327,267",88,1.00,9.00,0.17,1.53,0.47,0.00,0.00
17,DBBL,-,368,370,361,361,366.04,"3,937",368,"1,441,080",15,-7.00,9.00,-1.90,2.49,-1.39,0.00,0.00
18,DDBL,-,2800,2853,2812,2840,"2,834.30","1,000",2800,"2,834,300",12,40.00,41.00,1.43,1.46,0.20,0.00,0.00
19,EBL,-,3640,3750,3642,3750,"3,689.50","28,172",3640,"103,940,712",189,110.00,108.00,3.02,2.97,1.61,0.00,0.00
20,EDBL,-,726,721,719,720,719.76,"2,249",726,"1,618,739",10,-6.00,2.00,-0.83,0.28,0.03,0.00,0.00
21,EIC,-,2030,2050,2035,2050,"2,046.80",233,2030,"476,905",4,20.00,15.00,0.99,0.74,0.16,0.00,0.00
22,FMDBL,-,1347,1340,1340,1340,"1,340.00",100,1347,"134,000",1,-7.00,0.00,-0.52,0.00,0.00,0.00,0.00
23,GBIME,-,503,508,502,503,503.76,"14,697",503,"7,403,735",39,0.00,6.00,0.00,1.20,-0.15,0.00,0.00
24,NGBBL,-,718,770,732,742,756.25,"3,412",718,"2,580,320",14,24.00,38.00,3.34,5.19,-1.92,0.00,0.00
25,GFCL,-,390,397,397,397,397.00,500,390,"198,500",3,7.00,0.00,1.79,0.00,0.00,0.00,0.00
26,RMFL,-,1442,1470,1470,1470,"1,470.00",11,1442,"16,170",1,28.00,0.00,1.94,0.00,0.00,0.00,0.00
27,GLICL,-,965,989,937,989,959.27,"1,157",965,"1,109,880",13,24.00,52.00,2.49,5.55,3.01,0.00,0.00
28,GMFIL,-,305,311,305,311,305.19,310,305,"94,610",2,6.00,6.00,1.97,1.97,1.87,0.00,0.00
29,HAMRO,-,520,520,510,510,514.22,"1,117",520,"574,380",4,-10.00,10.00,-1.92,1.96,-0.83,0.00,0.00
30,HBL,-,1600,1614,1600,1610,"1,606.70","1,549",1600,"2,488,780",18,10.00,14.00,0.63,0.88,0.20,0.00,0.00
31,HGI,-,1980,2019,1960,1994,"1,980.78","1,101",1980,"2,180,834",9,14.00,59.00,0.71,3.01,0.66,0.00,0.00
32,HIDCL,-,300,304,299,300,300.20,"11,360",300,"3,410,249",69,0.00,5.00,0.00,1.67,-0.07,0.00,0.00
33,ICFC,-,306,305,300,305,302.77,"3,923",306,"1,187,751",10,-1.00,5.00,-0.33,1.67,0.73,0.00,0.00
34,JBBL,-,293,322,307,322,315.81,47,293,"14,843",4,29.00,15.00,9.90,4.89,1.92,0.00,0.00
35,JBNL,-,526,528,520,526,523.26,"14,089",526,"7,372,264",51,0.00,8.00,0.00,1.54,0.52,0.00,0.00
36,JFL,-,388,395,385,395,391.00,170,388,"66,470",4,7.00,10.00,1.80,2.60,1.01,0.00,0.00
37,JSLBB,-,1780,1906,1869,1906,"1,887.50",20,1780,"37,750",2,126.00,37.00,7.08,1.98,0.97,0.00,0.00
38,KADBL,-,637,649,649,649,649.00,50,637,"32,450",1,12.00,0.00,1.88,0.00,0.00,0.00,0.00
39,KBBL,-,640,652,625,625,630.84,965,640,"608,756",8,-15.00,27.00,-2.34,4.32,-0.93,0.00,0.00
40,KBL,-,504,554,514,554,544.00,108,504,"58,752",6,50.00,40.00,9.92,7.78,1.81,0.00,0.00
41,KMCDB,-,1710,1881,1744,1881,"1,798.56",340,1710,"611,510",6,171.00,137.00,10.00,7.86,4.38,0.00,0.00
42,KMFL,-,3875,3875,3830,3875,"3,869.33",300,3875,"1,160,800",5,0.00,45.00,0.00,1.17,0.15,0.00,0.00
43,LBL,-,893,903,892,899,896.84,"12,261",893,"10,996,094",81,6.00,11.00,0.67,1.23,0.24,0.00,0.00
44,LFC,-,255,260,255,255,258.57,700,255,"181,000",3,0.00,5.00,0.00,1.96,-1.40,0.00,0.00
45,LFLC,-,469,496,478,488,479.77,"1,101",469,"528,228",8,19.00,18.00,4.05,3.77,1.69,0.00,0.00
46,LGIL,-,1756,1780,1740,1770,"1,755.15","12,605",1756,"22,123,713",69,14.00,40.00,0.80,2.30,0.84,0.00,0.00
