S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,364,364,357,357,359.41,"2,824",364,"1,014,970",11,-7.00,7.00,-1.92,1.96,-0.67,0.00,0.00
2,ADBL,-,655,673,650,673,657.44,"25,338",655,"16,658,204",107,18.00,23.00,2.75,3.54,2.31,0.00,0.00
3,AHPC,-,314,316,302,314,309.23,"15,456",314,"4,779,395",51,0.00,14.00,0.00,4.64,1.52,0.00,0.00
4,ALDBL,-,593,583,549,549,569.15,"1,151",593,"655,092",9,-44.00,34.00,-7.42,6.19,-3.67,0.00,0.00
5,ALICL,-,1445,1450,1422,1445,"1,441.48","6,303",1445,"9,085,634",29,0.00,28.00,0.00,1.97,0.24,0.00,0.00
6,API,-,694,707,655,656,662.79,"6,101",694,"4,043,679",51,-38.00,52.00,-5.48,7.94,-1.03,0.00,0.00
7,ARDBL,-,253,252,249,249,251.41,640,253,"160,902",5,-4.00,3.00,-1.58,1.20,-0.97,0.00,0.00
8,BFCL,-,178,175,172,172,174.22,550,178,"95,820",5,-6.00,3.00,-3.37,1.74,-1.29,0.00,0.00
9,BHBL,-,354,355,341,341,345.13,"6,380",354,"2,201,940",12,-13.00,14.00,-3.67,4.11,-1.21,0.00,0.00
10,BLDBL,-,368,404,368,400,394.71,"13,736",368,"5,421,754",46,32.00,36.00,8.70,9.78,1.32,0.00,0.00
11,BPCL,-,611,642,615,620,624.17,"5,337",611,"3,331,209",19,9.00,27.00,1.47,4.39,-0.67,0.00,0.00
12,CBBL,-,1821,1830,1815,1830,"1,821.53","1,079",1821,"1,965,433",13,9.00,15.00,0.49,0.83,0.46,0.00,0.00
13,CCBL,-,375,384,370,378,373.92,"39,122",375,"14,628,510",116,3.00,14.00,0.80,3.78,1.08,0.00,0.00
14,CFCL,-,227,249,223,249,243.63,"3,313",227,"807,145",18,22.00,26.00,9.69,11.66,2.16,0.00,0.00
15,CHCL,-,1325,1340,1325,1340,"1,331.92","12,256",1325,"16,323,973",77,15.00,15.00,1.13,1.13,0.60,0.00,0.00
