S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,638,650,626,645,637.11,906,638,"577,224",9,7.00,24.00,1.10,3.83,1.22,0.00,0.00
2,AHPC,-,318,312,306,312,310.02,"1,642",318,"509,052",5,-6.00,6.00,-1.89,1.96,0.63,0.00,0.00
3,ALICL,-,1712,1712,1700,1700,"1,709.74",101,1712,"172,684",3,-12.00,12.00,-0.70,0.71,-0.57,0.00,0.00
4,API,-,585,617,581,617,601.10,"1,892",585,"1,137,285",36,32.00,36.00,5.47,6.20,2.58,0.00,0.00
5,BARUN,-,385,385,384,385,384.97,310,385,"119,340",3,0.00,1.00,0.00,0.26,0.01,0.00,0.00
6,BHBL,-,515,525,525,525,525.00,20,515,"10,500",1,10.00,0.00,1.94,0.00,0.00,0.00,0.00
7,BOKL,-,719,720,710,713,715.94,"22,970",719,"16,445,127",105,-6.00,10.00,-0.83,1.41,-0.41,0.00,0.00
8,BPCL,-,790,790,776,785,782.54,"1,300",790,"1,017,300",6,-5.00,14.00,-0.63,1.80,0.31,0.00,0.00
9,CBBL,-,1960,2115,1999,2104,"2,063.71","26,916",1960,"55,546,908",216,144.00,116.00,7.35,5.80,1.91,0.00,0.00
10,CBL,-,336,369,336,354,349.01,"316,495",336,"110,461,355",879,18.00,33.00,5.36,9.82,1.41,0.00,0.00
11,CCBL,-,460,455,442,455,448.17,"2,426",460,"1,087,254",22,-5.00,13.00,-1.09,2.94,1.50,0.00,0.00
12,CHCL,-,1250,1252,1242,1242,"1,245.94","3,473",1250,"4,327,153",31,-8.00,10.00,-0.64,0.81,-0.32,0.00,0.00
13,CIT,-,4565,4645,4553,4553,"4,599.15",301,4565,"1,384,345",2,-12.00,92.00,-0.26,2.02,-1.01,0.00,0.00
14,ILFCM,-,1030,1010,990,1010,"1,001.12",170,1030,"170,190",14,-20.00,20.00,-1.94,2.02,0.88,0.00,0.00
15,CSDBL,-,469,470,470,470,470.00,14,469,"6,580",1,1.00,0.00,0.21,0.00,0.00,0.00,0.00
16,CZBIL,-,559,560,540,554,548.40,"8,516",559,"4,670,149",48,-5.00,20.00,-0.89,3.70,1.01,0.00,0.00
17,DBBL,-,368,366,366,366,366.00,264,368,"96,624",3,-2.00,0.00,-0.54,0.00,0.00,0.00,0.00
18,DDBL,-,2770,2880,2800,2850,"2,844.85","2,746",2770,"7,811,950",29,80.00,80.00,2.89,2.86,0.18,0.00,0.00
19,EBL,-,3573,3665,3530,3665,"3,613.97","9,483",3573,"34,271,275",53,92.00,135.00,2.57,3.82,1.39,0.00,0.00
20,EDBL,-,685,685,685,685,685.00,238,685,"163,030",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
21,EIC,-,2035,2035,2035,2035,"2,035.00",50,2035,"101,750",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,GBIME,-,496,502,492,495,496.73,"2,084",496,"1,035,178",21,-1.00,10.00,-0.20,2.03,-0.35,0.00,0.00
23,NGBBL,-,715,730,729,730,729.15,235,715,"171,350",3,15.00,1.00,2.10,0.14,0.12,0.00,0.00
24,RMFL,-,2341,2428,2360,2400,"2,396.96",963,2341,"2,308,277",80,59.00,68.00,2.52,2.88,0.13,0.00,0.00
25,GIMES1,-,11.75,11.75,11.65,11.66,11.67,"10,000",11.75,"116,730",3,-0.09,0.10,-0.77,0.86,-0.11,0.00,0.00
26,GLICL,-,930,930,915,930,924.48,619,930,"572,251",7,0.00,15.00,0.00,1.64,0.59,0.00,0.00
27,HBL,-,1400,1380,1380,1380,"1,380.00",100,1400,"138,000",1,-20.00,0.00,-1.43,0.00,0.00,0.00,0.00
28,HGI,-,1954,1961,1945,1960,"1,955.50",900,1954,"1,759,950",6,6.00,16.00,0.31,0.82,0.23,0.00,0.00
29,HIDCL,-,286,286,280,284,282.82,"3,562",286,"1,007,410",36,-2.00,6.00,-0.70,2.14,0.41,0.00,0.00
30,ICFC,-,300,318,305,305,308.98,"3,503",300,"1,082,358",12,5.00,13.00,1.67,4.26,-1.31,0.00,0.00
31,JBBL,-,400,402,392,392,395.96,"1,566",400,"620,079",23,-8.00,10.00,-2.00,2.55,-1.01,0.00,0.00
32,JSLBB,-,2696,2965,2749,2965,"2,954.12",490,2696,"1,447,520",27,269.00,216.00,9.98,7.86,0.37,0.00,0.00
33,KADBL,-,642,630,630,630,630.00,50,642,"31,500",2,-12.00,0.00,-1.87,0.00,0.00,0.00,0.00
34,KBBL,-,615,627,603,615,603.98,"1,268",615,"765,852",9,0.00,24.00,0.00,3.98,1.79,0.00,0.00
35,KBL,-,620,620,611,620,617.65,"11,079",620,"6,842,899",62,0.00,9.00,0.00,1.47,0.38,0.00,0.00
36,KEBL,-,685,675,672,675,673.18,33,685,"22,215",2,-10.00,3.00,-1.46,0.45,0.27,0.00,0.00
37,KMBL,-,467,459,450,451,454.18,"3,305",467,"1,501,053",16,-16.00,9.00,-3.43,2.00,-0.70,0.00,0.00
38,KMCDB,-,1800,1810,1790,1790,"1,800.00",40,1800,"72,000",4,-10.00,20.00,-0.56,1.12,-0.56,0.00,0.00
39,KMFL,-,3850,3800,3700,3800,"3,731.33",210,3850,"783,580",21,-50.00,100.00,-1.30,2.70,1.81,0.00,0.00
40,KNBL,-,610,600,600,600,600.00,41,610,"24,600",1,-10.00,0.00,-1.64,0.00,0.00,0.00,0.00
41,LBL,-,855,874,855,874,865.39,"8,422",855,"7,288,318",18,19.00,19.00,2.22,2.22,0.99,0.00,0.00
42,LFC,-,222,220,220,220,220.00,135,222,"29,700",1,-2.00,0.00,-0.90,0.00,0.00,0.00,0.00
43,LFLC,-,427,442,428,428,433.00,"2,493",427,"1,079,472",16,1.00,14.00,0.23,3.27,-1.17,0.00,0.00
44,LGIL,-,1844,1881,1800,1824,"1,830.95","20,781",1844,"38,049,072",118,-20.00,81.00,-1.08,4.50,-0.38,0.00,0.00
45,LICN,-,3355,3350,3350,3350,"3,350.00",500,3355,"1,675,000",1,-5.00,0.00,-0.15,0.00,0.00,0.00,0.00
46,LLBS,-,1545,1520,1500,1510,"1,506.93",70,1545,"105,485",5,-35.00,20.00,-2.27,1.33,0.20,0.00,0.00
47,LVF1,-,13.01,12.78,12.75,12.75,12.75,"25,000",13.01,"318,780",2,-0.26,0.03,-2.00,0.24,-0.01,0.00,0.00
48,MBL,-,566,560,546,549,548.64,"15,632",566,"8,576,376",56,-17.00,14.00,-3.00,2.56,0.07,0.00,0.00
49,MDB,-,723,723,673,673,695.63,"1,216",723,"845,880",10,-50.00,50.00,-6.92,7.43,-3.36,0.00,0.00
50,MEGA,-,534,530,515,518,523.14,"11,640",534,"6,089,397",51,-16.00,15.00,-3.00,2.91,-0.99,0.00,0.00
51,MFIL,-,415,426,422,426,423.17,"3,062",415,"1,295,744",14,11.00,4.00,2.65,0.95,0.66,0.00,0.00
52,MIDBL,-,610,615,615,615,615.00,500,610,"307,500",1,5.00,0.00,0.82,0.00,0.00,0.00,0.00
53,MMDBL,-,800,784,784,784,784.00,85,800,"66,640",5,-16.00,0.00,-2.00,0.00,0.00,0.00,0.00
54,MMFDB,-,3200,3200,3136,3136,"3,168.00",20,3200,"63,360",2,-64.00,64.00,-2.00,2.04,-1.02,0.00,0.00
55,MNBBL,-,1417,1529,1420,1514,"1,483.25","23,217",1417,"34,436,542",165,97.00,109.00,6.85,7.68,2.03,0.00,0.00
56,MNBBLP,-,500,500,500,500,500.00,"13,304",500,"6,652,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,MSMBS,-,1220,1200,1153,1170,"1,191.26",350,1220,"416,942",24,-50.00,47.00,-4.10,4.08,-1.82,0.00,0.00
58,NABIL,-,1755,1795,1760,1760,"1,784.11","5,932",1755,"10,583,365",36,5.00,35.00,0.28,1.99,-1.37,0.00,0.00
59,NABILP,-,1278,1277,1250,1259,"1,253.55","11,500",1278,"14,415,870",38,-19.00,27.00,-1.49,2.16,0.43,0.00,0.00
60,NBB,-,853,855,845,852,850.65,"9,229",853,"7,850,687",48,-1.00,10.00,-0.12,1.18,0.16,0.00,0.00
61,NBBL,-,4400,4620,4488,4620,"4,601.53",317,4400,"1,458,686",12,220.00,132.00,5.00,2.94,0.40,0.00,0.00
62,NBF1,-,22.75,23.05,22.6,22.8,22.83,"17,605",22.75,"401,918",5,0.05,0.45,0.22,1.99,-0.13,0.00,0.00
63,NBL,-,510,514,509,510,510.99,"3,663",510,"1,871,773",16,0.00,5.00,0.00,0.98,-0.20,0.00,0.00
