S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,385,396,384,390,390.00,"9,719",385,"3,790,430",14,5.00,12.00,1.30,3.13,-0.00,0.00,0.00
2,ADBL,-,638,655,632,647,648.39,"10,197",638,"6,611,583",55,9.00,23.00,1.41,3.64,-0.21,0.00,0.00
3,AHPC,-,305,304,300,304,301.91,"10,935",305,"3,301,416",36,-1.00,4.00,-0.33,1.33,0.69,0.00,0.00
4,ALDBL,-,527,550,517,550,537.31,793,527,"426,083",18,23.00,33.00,4.36,6.38,2.31,0.00,0.00
5,ALICL,-,1395,1419,1390,1419,"1,398.50","6,012",1395,"8,407,757",23,24.00,29.00,1.72,2.09,1.44,0.00,0.00
6,API,-,626,631,618,625,621.63,"2,313",626,"1,437,821",63,-1.00,13.00,-0.16,2.10,0.54,0.00,0.00
7,ARDBL,-,285,300,276,295,293.55,"7,396",285,"2,171,118",25,10.00,24.00,3.51,8.70,0.49,0.00,0.00
8,BARUN,-,420,421,420,421,420.38,160,420,"67,260",13,1.00,1.00,0.24,0.24,0.15,0.00,0.00
9,BHBL,-,358,359,352,359,357.76,"1,650",358,"590,300",3,1.00,7.00,0.28,1.99,0.35,0.00,0.00
10,BLDBL,-,437,432,422,429,429.95,"1,955",437,"840,550",9,-8.00,10.00,-1.83,2.37,-0.22,0.00,0.00
11,BPCL,-,610,601,600,601,600.60,500,610,"300,300",4,-9.00,1.00,-1.48,0.17,0.07,0.00,0.00
12,CBBL,-,1915,2000,1915,2000,"1,935.29","10,712",1915,"20,730,802",57,85.00,85.00,4.44,4.44,3.24,0.00,0.00
13,CCBL,-,390,394,382,390,390.68,"13,420",390,"5,242,862",79,0.00,12.00,0.00,3.14,-0.17,0.00,0.00
14,CHCL,-,1315,1321,1310,1312,"1,316.93","5,356",1315,"7,053,492",28,-3.00,11.00,-0.23,0.84,-0.38,0.00,0.00
15,CIT,-,4305,4305,4250,4256,"4,250.71","1,610",4305,"6,843,650",4,-49.00,55.00,-1.14,1.29,0.12,0.00,0.00
16,ILFCM,-,1224,1235,1200,1229,"1,207.43","6,024",1224,"7,273,533",59,5.00,35.00,0.41,2.92,1.76,0.00,0.00
17,CNDBL,-,229,233,226,231,230.73,"5,981",229,"1,379,982",20,2.00,7.00,0.87,3.10,0.12,0.00,0.00
18,CSDBL,-,509,559,509,559,545.81,"3,311",509,"1,807,180",16,50.00,50.00,9.82,9.82,2.36,0.00,0.00
19,CZBIL,-,787,790,773,790,787.77,"15,009",787,"11,823,603",81,3.00,17.00,0.38,2.20,0.28,0.00,0.00
20,DBBL,-,246,250,246,249,249.11,"7,545",246,"1,879,507",23,3.00,4.00,1.22,1.63,-0.04,0.00,0.00
21,DDBL,-,2700,2760,2650,2745,"2,739.34","1,948",2700,"5,336,235",8,45.00,110.00,1.67,4.15,0.21,0.00,0.00
22,EBL,-,2891,2907,2875,2900,"2,898.23","11,118",2891,"32,222,552",45,9.00,32.00,0.31,1.11,0.06,0.00,0.00
23,EBLCP,-,1543,1543,1513,1513,"1,514.15",260,1543,"393,680",4,-30.00,30.00,-1.94,1.98,-0.08,0.00,0.00
24,EDBL,-,597,605,595,595,600.70,"2,295",597,"1,378,600",7,-2.00,10.00,-0.34,1.68,-0.96,0.00,0.00
25,EIC,-,1245,1245,1225,1245,"1,225.10","6,030",1245,"7,387,350",4,0.00,20.00,0.00,1.63,1.60,0.00,0.00
26,FBBL,-,422,430,425,425,425.52,"3,887",422,"1,653,983",14,3.00,5.00,0.71,1.18,-0.12,0.00,0.00
27,FMDBL,-,1180,1235,1172,1225,"1,207.93","17,152",1180,"20,718,363",75,45.00,63.00,3.81,5.38,1.39,0.00,0.00
28,GBIME,-,513,515,505,509,510.03,"32,910",513,"16,785,251",127,-4.00,10.00,-0.78,1.98,-0.20,0.00,0.00
29,NGBBL,-,882,891,865,882,883.26,"12,821",882,"11,324,267",32,0.00,26.00,0.00,3.01,-0.14,0.00,0.00
30,GDBL,-,390,400,383,392,393.87,"3,000",390,"1,181,600",8,2.00,17.00,0.51,4.44,-0.48,0.00,0.00
31,GFCL,-,260,260,260,260,260.00,490,260,"127,400",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
32,GLICL,-,677,683,670,679,680.71,"1,063",677,"723,597",9,2.00,13.00,0.30,1.94,-0.25,0.00,0.00
33,HAMA,-,233,229,221,225,223.24,"1,950",233,"435,310",5,-8.00,8.00,-3.43,3.62,0.78,0.00,0.00
34,HBL,-,1410,1440,1408,1430,"1,426.54","5,348",1410,"7,629,118",33,20.00,32.00,1.42,2.27,0.24,0.00,0.00
35,HGI,-,900,899,885,899,896.49,670,900,"600,650",3,-1.00,14.00,-0.11,1.58,0.28,0.00,0.00
36,ICFC,-,290,286,280,281,280.57,"1,685",290,"472,761",5,-9.00,6.00,-3.10,2.14,0.15,0.00,0.00
37,INDB,-,440,432,432,432,432.00,180,440,"77,760",1,-8.00,0.00,-1.82,0.00,0.00,0.00,0.00
38,JEFL,-,195,198,195,198,196.51,"1,010",195,"198,480",5,3.00,3.00,1.54,1.54,0.75,0.00,0.00
39,JFL,-,314,331,316,331,319.81,"5,474",314,"1,750,664",13,17.00,15.00,5.41,4.75,3.38,0.00,0.00
40,KDBL,-,306,305,292,302,301.78,"7,853",306,"2,369,868",32,-4.00,13.00,-1.31,4.45,0.07,0.00,0.00
41,KMCDB,-,1770,1860,1800,1800,"1,820.32","1,442",1770,"2,624,900",15,30.00,60.00,1.69,3.33,-1.13,0.00,0.00
42,KNBL,-,370,370,363,363,369.62,185,370,"68,380",2,-7.00,7.00,-1.89,1.93,-1.82,0.00,0.00
43,LBL,-,680,683,674,680,678.91,"4,870",680,"3,306,290",35,0.00,9.00,0.00,1.34,0.16,0.00,0.00
44,LFLC,-,321,340,321,340,332.95,"4,106",321,"1,367,076",17,19.00,19.00,5.92,5.92,2.07,0.00,0.00
45,LGIL,-,731,745,717,740,732.71,234,731,"171,454",5,9.00,28.00,1.23,3.91,0.99,0.00,0.00
46,LICN,-,3700,3720,3690,3700,"3,700.99",725,3700,"2,683,219",11,0.00,30.00,0.00,0.81,-0.03,0.00,0.00
47,LLBS,-,2476,2520,2470,2470,"2,488.12","1,982",2476,"4,931,447",22,-6.00,50.00,-0.24,2.02,-0.73,0.00,0.00
48,LVF1,-,11.05,11,11,11,11.00,"1,000",11.05,"11,000",1,-0.05,0.00,-0.45,0.00,0.00,0.00,0.00
49,MBBL,-,303,297,297,297,297.00,208,303,"61,776",1,-6.00,0.00,-1.98,0.00,0.00,0.00,0.00
50,MDB,-,696,695,690,695,691.79,280,696,"193,700",3,-1.00,5.00,-0.14,0.72,0.46,0.00,0.00
51,MFIL,-,335,368,339,342,350.65,"36,070",335,"12,647,880",73,7.00,29.00,2.09,8.55,-2.53,0.00,0.00
52,MIDBL,-,516,506,500,500,502.56,610,516,"306,560",3,-16.00,6.00,-3.10,1.20,-0.51,0.00,0.00
53,MMFDB,-,2700,2650,2646,2650,"2,647.00",50,2700,"132,350",5,-50.00,4.00,-1.85,0.15,0.11,0.00,0.00
54,MNBBL,-,980,999,980,999,990.30,"5,981",980,"5,923,012",39,19.00,19.00,1.94,1.94,0.87,0.00,0.00
55,MSBBL,-,346,352,340,352,344.21,823,346,"283,288",7,6.00,12.00,1.73,3.53,2.21,0.00,0.00
56,MSMBS,-,1543,1600,1551,1585,"1,572.03",658,1543,"1,034,398",46,42.00,49.00,2.72,3.16,0.82,0.00,0.00
57,NABIL,-,2235,2234,2205,2232,"2,226.20","5,481",2235,"12,201,815",40,-3.00,29.00,-0.13,1.32,0.26,0.00,0.00
58,NABILP,-,1657,1685,1665,1673,"1,672.01","16,664",1657,"27,862,356",25,16.00,20.00,0.97,1.20,0.06,0.00,0.00
59,NBB,-,634,645,620,630,634.13,"58,338",634,"36,994,051",176,-4.00,25.00,-0.63,4.03,-0.66,0.00,0.00
60,NBBL,-,3345,3679,3380,3679,"3,503.18",367,3345,"1,285,666",16,334.00,299.00,9.99,8.85,4.78,0.00,0.00
61,NBF1,-,16.6,16.5,16.3,16.32,16.36,"7,073",16.6,"115,727",3,-0.28,0.20,-1.69,1.23,-0.26,0.00,0.00
62,NBL,-,435,440,430,435,435.96,"77,283",435,"33,692,645",108,0.00,10.00,0.00,2.33,-0.22,0.00,0.00
63,NCDB,-,492,521,492,500,508.69,"6,011",492,"3,057,736",37,8.00,29.00,1.63,5.89,-1.74,0.00,0.00
64,NHPC,-,185,189,183,187,90.99,"379,067",185,"34,492,246",43,2.00,6.00,1.08,3.28,51.34,0.00,0.00
65,NIB,-,1157,1200,1138,1175,"1,169.01","15,284",1157,"17,867,219",67,18.00,62.00,1.56,5.45,0.51,0.00,0.00
66,NIBPO,-,1007,1013,995,1007,"1,002.37","15,956",1007,"15,993,790",36,0.00,18.00,0.00,1.81,0.46,0.00,0.00
67,NIBSF1,-,11.15,11.14,11,11.14,11.13,"52,817",11.15,"587,987",3,-0.01,0.14,-0.09,1.27,0.07,0.00,0.00
68,NICA,-,863,880,851,876,873.18,"23,594",863,"20,601,918",97,13.00,29.00,1.51,3.41,0.32,0.00,0.00
69,NICL,-,750,763,745,745,752.68,470,750,"353,760",4,-5.00,18.00,-0.67,2.42,-1.03,0.00,0.00
70,NIL,-,1114,1142,1120,1130,"1,135.66","2,415",1114,"2,742,620",10,16.00,22.00,1.44,1.96,-0.50,0.00,0.00
71,NLBBL,-,2360,2401,2350,2401,"2,377.16","1,166",2360,"2,771,771",11,41.00,51.00,1.74,2.17,0.99,0.00,0.00
72,NLG,-,1210,1205,1185,1205,"1,203.46",738,1210,"888,150",4,-5.00,20.00,-0.41,1.69,0.13,0.00,0.00
73,NLIC,-,3850,3978,3820,3927,"3,839.87","26,957",3850,"103,511,310",221,77.00,158.00,2.00,4.14,2.22,0.00,0.00
74,NLICL,-,2690,2680,2675,2680,"2,675.19","5,750",2690,"15,382,350",7,-10.00,5.00,-0.37,0.19,0.18,0.00,0.00
75,NLICP,-,1775,1850,1810,1850,"1,849.66","13,000",1775,"24,045,600",3,75.00,40.00,4.23,2.21,0.02,0.00,0.00
76,NMB,-,650,670,637,664,656.99,"53,125",650,"34,902,438",124,14.00,33.00,2.15,5.18,1.06,0.00,0.00
77,NMBSF1,-,11.9,12,11.9,11.9,11.93,"18,500",11.9,"220,735",4,0.00,0.10,0.00,0.84,-0.27,0.00,0.00
78,NNLB,-,1349,1350,1324,1350,"1,330.00",900,1349,"1,197,000",4,1.00,26.00,0.07,1.96,1.48,0.00,0.00
79,NTC,-,654,660,653,654,656.12,"6,310",654,"4,140,090",13,0.00,7.00,0.00,1.07,-0.32,0.00,0.00
80,NUBL,-,1917,2035,1910,2035,"1,959.93","3,294",1917,"6,456,003",26,118.00,125.00,6.16,6.54,3.69,0.00,0.00
81,OHL,-,530,520,520,520,520.00,220,530,"114,400",3,-10.00,0.00,-1.89,0.00,0.00,0.00,0.00
82,PCBL,-,630,634,610,631,629.05,"24,357",630,"15,321,805",103,1.00,24.00,0.16,3.93,0.31,0.00,0.00
83,PFC,-,340,350,335,350,342.89,"2,547",340,"873,340",6,10.00,15.00,2.94,4.48,2.03,0.00,0.00
84,PFL,-,322,320,308,310,315.54,"2,070",322,"653,160",9,-12.00,12.00,-3.73,3.90,-1.79,0.00,0.00
85,PIC,-,1360,1385,1350,1360,"1,359.88","4,057",1360,"5,517,044",19,0.00,35.00,0.00,2.59,0.01,0.00,0.00
86,PLIC,-,1740,1760,1735,1760,"1,746.74","4,412",1740,"7,706,608",30,20.00,25.00,1.15,1.44,0.75,0.00,0.00
87,PRDBL,-,241,248,237,245,240.11,785,241,"188,484",13,4.00,11.00,1.66,4.64,2.00,0.00,0.00
