S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,385,380,368,368,373.08,"5,139",385,"1,917,260",14,-17.00,12.00,-4.42,3.26,-1.38,0.00,0.00
2,ADBL,-,617,635,610,630,626.35,"22,567",617,"14,134,927",92,13.00,25.00,2.11,4.10,0.58,0.00,0.00
3,AHPC,-,297,306,295,295,300.61,"7,987",297,"2,400,981",19,-2.00,11.00,-0.67,3.73,-1.90,0.00,0.00
4,ALDBL,-,475,480,475,480,477.88,912,475,"435,828",4,5.00,5.00,1.05,1.05,0.44,0.00,0.00
5,ALICL,-,1340,1375,1325,1360,"1,364.02","10,512",1340,"14,338,563",49,20.00,50.00,1.49,3.77,-0.30,0.00,0.00
6,API,-,568,624,579,624,619.19,"42,776",568,"26,486,553",288,56.00,45.00,9.86,7.77,0.77,0.00,0.00
7,ARDBL,-,253,257,241,241,250.04,"1,414",253,"353,560",8,-12.00,16.00,-4.74,6.64,-3.75,0.00,0.00
8,BARUN,-,350,361,352,361,357.22,90,350,"32,150",3,11.00,9.00,3.14,2.56,1.05,0.00,0.00
9,BFCL,-,153,159,150,159,152.07,516,153,"78,467",5,6.00,9.00,3.92,6.00,4.36,0.00,0.00
10,BHBL,-,345,351,339,339,346.07,"1,500",345,"519,100",3,-6.00,12.00,-1.74,3.54,-2.08,0.00,0.00
11,BLDBL,-,381,374,365,370,367.01,"2,400",381,"880,818",10,-11.00,9.00,-2.89,2.47,0.81,0.00,0.00
12,BPCL,-,590,590,590,590,590.00,200,590,"118,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,CBBL,-,1905,1940,1900,1920,"1,920.75","5,314",1905,"10,206,840",28,15.00,40.00,0.79,2.11,-0.04,0.00,0.00
14,CCBL,-,370,371,365,370,368.17,"9,278",370,"3,415,887",32,0.00,6.00,0.00,1.64,0.49,0.00,0.00
15,CFCL,-,195,198,198,198,198.00,10,195,"1,980",1,3.00,0.00,1.54,0.00,0.00,0.00,0.00
