S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,357,356,348,348,350.03,829,357,"290,173",5,-9.00,8.00,-2.52,2.30,-0.58,0.00,0.00
2,ADBL,-,650,668,635,655,644.97,"27,587",650,"17,792,836",136,5.00,33.00,0.77,5.20,1.53,0.00,0.00
3,AHPC,-,540,545,506,513,511.94,"43,530",540,"22,284,843",99,-27.00,39.00,-5.00,7.71,0.21,0.00,0.00
4,AIC,-,552,550,550,550,550.00,19,552,"10,450",1,-2.00,0.00,-0.36,0.00,0.00,0.00,0.00
5,ALDBL,-,267,262,257,260,259.01,231,267,"59,832",12,-7.00,5.00,-2.62,1.95,0.38,0.00,0.00
6,ALICL,-,1188,1211,1145,1211,"1,163.25","4,331",1188,"5,038,029",33,23.00,66.00,1.94,5.76,3.94,0.00,0.00
7,APEX,-,155,168,156,159,159.82,"1,611",155,"257,465",26,4.00,12.00,2.58,7.69,-0.51,0.00,0.00
8,ARDBL,-,228,224,220,220,220.15,"1,377",228,"303,148",7,-8.00,4.00,-3.51,1.82,-0.07,0.00,0.00
9,BGDBL,-,121,121,121,121,121.00,200,121,"24,200",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BHBL,-,212,220,215,220,217.77,430,212,"93,640",4,8.00,5.00,3.77,2.33,1.01,0.00,0.00
11,BLDBL,-,152,159,159,159,159.00,70,152,"11,130",1,7.00,0.00,4.61,0.00,0.00,0.00,0.00
12,BPCL,-,839,845,830,845,837.25,"5,920",839,"4,956,545",13,6.00,15.00,0.72,1.81,0.92,0.00,0.00
13,BSBL,-,317,323,311,322,319.20,511,317,"163,112",10,5.00,12.00,1.58,3.86,0.87,0.00,0.00
14,BUDBL,-,240,236,231,231,233.80,"1,981",240,"463,164",6,-9.00,5.00,-3.75,2.16,-1.21,0.00,0.00
