S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,297,295,292,292,294.79,"1,446",297,"426,270",4,-5.00,3.00,-1.68,1.03,-0.96,0.00,0.00
2,ADBL,-,508,515,500,512,511.45,"2,026",508,"1,036,190",37,4.00,15.00,0.79,3.00,0.11,0.00,0.00
3,AHPC,-,376,384,380,384,381.92,"2,263",376,"864,282",11,8.00,4.00,2.13,1.05,0.54,0.00,0.00
4,AIC,-,476,494,480,485,483.56,"1,913",476,"925,055",6,9.00,14.00,1.89,2.92,0.30,0.00,0.00
5,ALDBL,-,230,234,230,234,230.27,150,230,"34,540",4,4.00,4.00,1.74,1.74,1.60,0.00,0.00
6,ALICL,-,1170,1194,1141,1182,"1,180.75","8,592",1170,"10,145,007",43,12.00,53.00,1.03,4.65,0.11,0.00,0.00
7,APEX,-,123,126,121,121,122.89,"1,704",123,"209,413",21,-2.00,5.00,-1.63,4.13,-1.57,0.00,0.00
8,ARDBL,-,153,154,150,150,151.65,909,153,"137,849",31,-3.00,4.00,-1.96,2.67,-1.10,0.00,0.00
9,BGDBL,-,160,163,163,163,163.00,100,160,"16,300",1,3.00,0.00,1.88,0.00,0.00,0.00,0.00
10,BLDBL,-,455,461,454,454,455.39,965,455,"439,450",6,-1.00,7.00,-0.22,1.54,-0.31,0.00,0.00
11,BPCL,-,665,691,678,690,683.86,"1,193",665,"815,850",7,25.00,13.00,3.76,1.92,0.89,0.00,0.00
12,BSBL,-,280,295,285,285,288.60,301,280,"86,870",8,5.00,10.00,1.79,3.51,-1.26,0.00,0.00
13,BUDBL,-,200,204,200,200,201.10,910,200,"183,000",4,0.00,4.00,0.00,2.00,-0.55,0.00,0.00
14,CBBL,-,1481,1480,1480,1480,"1,480.00",497,1481,"735,560",2,-1.00,0.00,-0.07,0.00,0.00,0.00,0.00
15,CBL,-,290,295,286,290,290.73,"8,580",290,"2,494,496",50,0.00,9.00,0.00,3.15,-0.25,0.00,0.00
16,CCBL,-,280,289,279,282,284.67,"10,377",280,"2,954,005",165,2.00,10.00,0.71,3.58,-0.95,0.00,0.00
17,CDBL,-,377,376,369,375,373.33,45,377,"16,800",3,-2.00,7.00,-0.53,1.90,0.44,0.00,0.00
18,CEDBL,-,241,245,240,245,241.99,"1,334",241,"322,812",9,4.00,5.00,1.66,2.08,1.23,0.00,0.00
19,CFCL,-,148,153,150,153,152.28,286,148,"43,551",2,5.00,3.00,3.38,2.00,0.47,0.00,0.00
20,CHCL,-,1780,1815,1785,1799,"1,801.29","4,600",1780,"8,285,920",37,19.00,30.00,1.07,1.68,-0.13,0.00,0.00
21,CIT,-,3150,3150,3100,3100,"3,114.92",833,3150,"2,594,725",10,-50.00,50.00,-1.59,1.61,-0.48,0.00,0.00
22,CNDBL,-,173,171,168,171,169.98,"1,778",173,"302,220",86,-2.00,3.00,-1.16,1.79,0.60,0.00,0.00
23,CZBIL,-,454,455,448,453,452.03,"2,988",454,"1,350,669",20,-1.00,7.00,-0.22,1.56,0.21,0.00,0.00
24,CZBILP,-,135,135,135,135,135.00,"25,501",135,"3,442,635",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25,DDBL,-,1300,1320,1294,1294,"1,306.95",164,1300,"214,340",3,-6.00,26.00,-0.46,2.01,-1.00,0.00,0.00
26,EBL,-,1908,1925,1901,1911,"1,915.41",654,1908,"1,252,680",10,3.00,24.00,0.16,1.26,-0.23,0.00,0.00
27,EDBL,-,710,709,708,709,708.50,200,710,"141,700",2,-1.00,1.00,-0.14,0.14,0.07,0.00,0.00
28,EIC,-,904,940,922,940,934.70,112,904,"104,686",4,36.00,18.00,3.98,1.95,0.56,0.00,0.00
29,FFCL,-,326,350,329,350,335.93,511,326,"171,661",6,24.00,21.00,7.36,6.38,4.02,0.00,0.00
30,GBBL,-,367,380,360,370,368.79,"5,796",367,"2,137,493",14,3.00,20.00,0.82,5.56,0.33,0.00,0.00
