S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,310,304,304,304,304.00,10,310,"3,040",1,-6.00,0.00,-1.94,0.00,0.00,0.00,0.00
2,ADBL,-,499,501,490,496,497.18,"6,363",499,"3,163,546",63,-3.00,11.00,-0.60,2.24,-0.24,0.00,0.00
3,AHPC,-,375,380,360,375,366.32,"10,243",375,"3,752,214",29,0.00,20.00,0.00,5.56,2.31,0.00,0.00
4,AIC,-,458,460,442,442,450.00,"1,081",458,"486,450",4,-16.00,18.00,-3.49,4.07,-1.81,0.00,0.00
5,ALDBL,-,237,233,229,229,229.50,320,237,"73,440",6,-8.00,4.00,-3.38,1.75,-0.22,0.00,0.00
6,ALICL,-,1127,1140,1100,1140,"1,122.41","3,686",1127,"4,137,201",26,13.00,40.00,1.15,3.64,1.54,0.00,0.00
7,APEX,-,122,123,116,123,119.31,"4,478",122,"534,290",92,1.00,7.00,0.82,6.03,3.00,0.00,0.00
8,ARDBL,-,147,147,141,141,144.57,477,147,"68,961",14,-6.00,6.00,-4.08,4.26,-2.53,0.00,0.00
9,BBC,-,1930,1930,1930,1930,"1,930.00",100,1930,"193,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BGDBL,-,143,157,145,157,153.71,280,143,"43,040",7,14.00,12.00,9.79,8.28,2.09,0.00,0.00
11,BLDBL,-,466,469,466,469,468.74,205,466,"96,091",2,3.00,3.00,0.64,0.64,0.06,0.00,0.00
12,BPCL,-,654,673,660,661,662.24,"4,475",654,"2,963,506",11,7.00,13.00,1.07,1.97,-0.19,0.00,0.00
13,BSBL,-,276,271,261,270,265.56,729,276,"193,592",16,-6.00,10.00,-2.17,3.83,1.65,0.00,0.00
14,BUDBL,-,202,202,202,202,202.00,100,202,"20,200",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
15,CBBL,-,1526,1540,1485,1510,"1,511.38","2,204",1526,"3,331,080",15,-16.00,55.00,-1.05,3.70,-0.09,0.00,0.00
16,CBL,-,281,286,272,282,281.67,"9,328",281,"2,627,393",50,1.00,14.00,0.36,5.15,0.12,0.00,0.00
17,CCBL,-,280,285,276,279,278.87,"12,047",280,"3,359,592",240,-1.00,9.00,-0.36,3.26,0.05,0.00,0.00
18,CDBL,-,370,365,365,365,365.00,15,370,"5,475",1,-5.00,0.00,-1.35,0.00,0.00,0.00,0.00
19,CEDBL,-,249,253,237,239,240.89,"1,273",249,"306,653",20,-10.00,16.00,-4.02,6.75,-0.79,0.00,0.00
20,CHCL,-,1820,1805,1766,1800,"1,779.55","1,319",1820,"2,347,226",13,-20.00,39.00,-1.10,2.21,1.14,0.00,0.00
21,CIT,-,3000,3000,2950,2950,"2,967.25",281,3000,"833,796",5,-50.00,50.00,-1.67,1.69,-0.58,0.00,0.00
22,CNDBL,-,170,173,164,170,170.54,"5,310",170,"905,570",223,0.00,9.00,0.00,5.49,-0.32,0.00,0.00
23,CZBIL,-,450,448,437,447,442.12,"1,501",450,"663,619",16,-3.00,11.00,-0.67,2.52,1.09,0.00,0.00
24,DDBL,-,1270,1285,1260,1275,"1,267.64",986,1270,"1,249,890",7,5.00,25.00,0.39,1.98,0.58,0.00,0.00
25,EBL,-,1866,1890,1861,1890,"1,863.42",587,1866,"1,093,828",3,24.00,29.00,1.29,1.56,1.41,0.00,0.00
26,EDBL,-,720,720,720,720,720.00,20,720,"14,400",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27,EIC,-,853,870,870,870,870.00,200,853,"174,000",1,17.00,0.00,1.99,0.00,0.00,0.00,0.00
28,EKBL,-,344,338,326,326,329.23,130,344,"42,800",13,-18.00,12.00,-5.23,3.68,-0.99,0.00,0.00
29,FFCL,-,335,335,330,330,334.23,650,335,"217,250",4,-5.00,5.00,-1.49,1.52,-1.28,0.00,0.00
30,GBBL,-,360,367,357,367,360.00,840,360,"302,397",29,7.00,10.00,1.94,2.80,1.91,0.00,0.00
31,GBIME,-,555,555,537,555,539.45,"6,105",555,"3,293,345",33,0.00,18.00,0.00,3.35,2.80,0.00,0.00
