S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,533,549,526,549,534.16,"2,590",533,"1,383,477",27,16.00,23.00,3.00,4.37,2.70,0.00,0.00
2,AHPC,-,396,408,389,400,396.15,"4,911",396,"1,945,504",18,4.00,19.00,1.01,4.88,0.96,0.00,0.00
3,AIC,-,436,444,428,444,437.60,500,436,"218,800",3,8.00,16.00,1.83,3.74,1.44,0.00,0.00
4,ALDBL,-,230,230,222,222,228.22,90,230,"20,540",5,-8.00,8.00,-3.48,3.60,-2.80,0.00,0.00
5,ALICL,-,1125,1194,1125,1170,"1,161.73","6,182",1125,"7,181,845",33,45.00,69.00,4.00,6.13,0.71,0.00,0.00
6,APEX,-,124,128,121,128,126.32,"1,577",124,"199,200",25,4.00,7.00,3.23,5.79,1.32,0.00,0.00
7,ARDBL,-,151,154,150,153,152.38,249,151,"37,942",9,2.00,4.00,1.32,2.67,0.41,0.00,0.00
8,BBBL,-,370,378,364,378,369.45,"3,404",370,"1,257,606",4,8.00,14.00,2.16,3.85,2.26,0.00,0.00
9,BLDBL,-,449,466,445,465,460.15,"1,378",449,"634,081",5,16.00,21.00,3.56,4.72,1.04,0.00,0.00
10,BPCL,-,644,673,640,660,646.25,"7,184",644,"4,642,660",6,16.00,33.00,2.48,5.16,2.08,0.00,0.00
11,BSBL,-,275,295,270,292,286.38,"1,202",275,"344,225",29,17.00,25.00,6.18,9.26,1.93,0.00,0.00
12,BUDBL,-,195,198,196,196,196.15,"1,775",195,"348,174",2,1.00,2.00,0.51,1.02,-0.08,0.00,0.00
13,CBBL,-,1486,1500,1490,1500,"1,496.02",463,1486,"692,655",3,14.00,10.00,0.94,0.67,0.27,0.00,0.00
14,CBL,-,295,302,295,297,300.03,"20,250",295,"6,075,678",82,2.00,7.00,0.68,2.37,-1.02,0.00,0.00
15,CCBL,-,293,304,288,301,296.13,"7,995",293,"2,367,520",128,8.00,16.00,2.73,5.56,1.62,0.00,0.00
16,CDBL,-,442,477,450,477,465.45,244,442,"113,570",5,35.00,27.00,7.92,6.00,2.42,0.00,0.00
17,CDBLPO,-,132,132,132,132,132.00,"15,355",132,"2,026,860",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18,CEDBL,-,258,265,248,265,253.35,845,258,"214,078",10,7.00,17.00,2.71,6.85,4.40,0.00,0.00
19,CFCL,-,138,142,140,142,140.08,"1,333",138,"186,720",3,4.00,2.00,2.90,1.43,1.36,0.00,0.00
20,CHCL,-,1814,1957,1775,1957,"1,804.18","5,196",1814,"9,374,524",30,143.00,182.00,7.88,10.25,7.81,0.00,0.00
21,CIT,-,2930,3005,2950,3005,"2,972.00",70,2930,"208,040",2,75.00,55.00,2.56,1.86,1.10,0.00,0.00
22,CNDBL,-,170,176,170,170,173.01,"8,300",170,"1,435,960",386,0.00,6.00,0.00,3.53,-1.77,0.00,0.00
23,CZBIL,-,450,462,441,462,450.12,"46,239",450,"20,812,890",7,12.00,21.00,2.67,4.76,2.57,0.00,0.00
24,DDBL,-,1213,1325,1237,1302,"1,294.45","4,023",1213,"5,207,589",24,89.00,88.00,7.34,7.11,0.58,0.00,0.00
25,EBL,-,1890,1948,1890,1948,"1,901.76","1,390",1890,"2,643,442",8,58.00,58.00,3.07,3.07,2.37,0.00,0.00
26,FFCL,-,334,352,340,351,347.77,"1,400",334,"486,880",10,17.00,12.00,5.09,3.53,0.92,0.00,0.00
27,FMDBL,-,950,960,932,932,944.32,899,950,"848,940",4,-18.00,28.00,-1.89,3.00,-1.32,0.00,0.00
28,GBBL,-,369,376,368,376,369.22,274,369,"101,165",3,7.00,8.00,1.90,2.17,1.80,0.00,0.00
29,GBIME,-,537,551,525,545,540.58,"5,979",537,"3,232,108",25,8.00,26.00,1.49,4.95,0.81,0.00,0.00
30,GDBL,-,265,270,270,270,270.00,300,265,"81,000",1,5.00,0.00,1.89,0.00,0.00,0.00,0.00
31,GLICL,-,569,599,559,590,570.36,"11,485",569,"6,550,624",23,21.00,40.00,3.69,7.16,3.33,0.00,0.00
