S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,211,210,206,206,208.67,300,211,"62,600",2,-5.00,4.00,-2.37,1.94,-1.29,0.00,0.00
2,ADBL,-,503,504,486,490,492.46,"9,937",503,"4,893,569",84,-13.00,18.00,-2.58,3.70,-0.50,0.00,0.00
3,AHPC,-,607,619,600,615,605.33,"31,083",607,"18,815,450",47,8.00,19.00,1.32,3.17,1.57,0.00,0.00
4,AIC,-,519,525,520,525,524.46,92,519,"48,250",2,6.00,5.00,1.16,0.96,0.10,0.00,0.00
5,ALDBL,-,165,168,162,166,165.72,290,165,"48,060",10,1.00,6.00,0.61,3.70,0.17,0.00,0.00
6,ALICL,-,720,734,700,734,713.82,"4,889",720,"3,489,869",29,14.00,34.00,1.94,4.86,2.75,0.00,0.00
7,APEX,-,144,150,143,150,147.24,"7,458",144,"1,098,100",125,6.00,7.00,4.17,4.90,1.84,0.00,0.00
8,ARDBL,-,130,142,128,140,135.42,"3,230",130,"437,400",26,10.00,14.00,7.69,10.94,3.27,0.00,0.00
9,BOK,-,586,610,575,593,591.83,"7,812",586,"4,623,346",37,7.00,35.00,1.19,6.09,0.20,0.00,0.00
10,BPCL,-,1265,1269,1245,1250,"1,253.95","1,641",1265,"2,057,740",10,-15.00,24.00,-1.19,1.93,-0.32,0.00,0.00
11,,-,114,114,112,114,112.11,"2,280",114,"255,620",3,0.00,2.00,0.00,1.79,1.65,0.00,0.00
12,BSBL,-,270,265,255,255,262.31,156,270,"40,920",3,-15.00,10.00,-5.56,3.92,-2.87,0.00,0.00
13,BUDBL,-,160,176,163,176,175.29,"10,179",160,"1,784,294",31,16.00,13.00,10.00,7.98,0.40,0.00,0.00
14,CDBL,-,367,360,331,337,344.95,529,367,"182,479",15,-30.00,29.00,-8.17,8.76,-2.36,0.00,0.00
15,CEDBL,-,275,275,265,270,269.09,"3,034",275,"816,432",13,-5.00,10.00,-1.82,3.77,0.34,0.00,0.00
16,CHCL,-,1515,1524,1486,1510,"1,504.21","4,637",1515,"6,975,003",40,-5.00,38.00,-0.33,2.56,0.38,0.00,0.00
17,CIT,-,2210,2220,2204,2204,"2,207.63",179,2210,"395,166",3,-6.00,16.00,-0.27,0.73,-0.16,0.00,0.00
18,CNDBL,-,110,121,108,121,117.53,"1,370",110,"161,020",34,11.00,13.00,10.00,12.04,2.87,0.00,0.00
19,CORBL,-,138,151,136,148,148.38,"5,060",138,"750,800",20,10.00,15.00,7.25,11.03,-0.26,0.00,0.00
20,CZBIL,-,475,480,470,479,473.03,"9,518",475,"4,502,308",42,4.00,10.00,0.84,2.13,1.25,0.00,0.00
21,EBL,-,2179,2189,2146,2165,"2,158.35","1,374",2179,"2,965,575",9,-14.00,43.00,-0.64,2.00,0.31,0.00,0.00
22,EDBL,-,452,461,461,461,461.00,70,452,"32,270",2,9.00,0.00,1.99,0.00,0.00,0.00,0.00
23,EFL,-,116,118,118,118,118.00,10,116,"1,180",1,2.00,0.00,1.72,0.00,0.00,0.00,0.00
24,FMDBL,-,525,525,520,520,520.52,562,525,"292,535",3,-5.00,5.00,-0.95,0.96,-0.10,0.00,0.00
25,GBBL,-,295,298,293,293,294.08,760,295,"223,499",6,-2.00,5.00,-0.68,1.71,-0.37,0.00,0.00
26,GLICL,-,415,413,392,399,399.74,"1,705",415,"681,563",17,-16.00,21.00,-3.86,5.36,-0.19,0.00,0.00
27,GRAND,-,295,303,297,300,300.28,"5,773",295,"1,733,496",16,5.00,6.00,1.69,2.02,-0.09,0.00,0.00
28,GSDBL,-,122,131,123,127,127.09,714,122,"90,743",51,5.00,8.00,4.10,6.50,-0.07,0.00,0.00
29,HAMA,-,108,112,108,111,109.62,"4,220",108,"462,580",47,3.00,4.00,2.78,3.70,1.25,0.00,0.00
30,HAMRO,-,142,146,144,146,145.15,150,142,"21,772",3,4.00,2.00,2.82,1.39,0.58,0.00,0.00
31,HBL,-,874,870,857,869,861.15,"1,038",874,"893,871",7,-5.00,13.00,-0.57,1.52,0.90,0.00,0.00
32,HGI,-,336,361,342,361,351.89,146,336,"51,376",4,25.00,19.00,7.44,5.56,2.52,0.00,0.00
33,ICFC,-,222,228,223,223,224.27,"3,238",222,"726,188",5,1.00,5.00,0.45,2.24,-0.57,0.00,0.00
34,ICFCPO,-,111,109,107,107,107.84,"40,081",111,"4,322,487",2,-4.00,2.00,-3.60,1.87,-0.79,0.00,0.00
35,IDBL,-,112,123,114,122,122.38,"22,269",112,"2,725,275",96,10.00,9.00,8.93,7.89,-0.31,0.00,0.00
36,ILFC,-,251,246,235,242,241.84,"21,585",251,"5,220,166",36,-9.00,11.00,-3.59,4.68,0.07,0.00,0.00
37,INDB,-,117,119,119,119,119.00,42,117,"4,998",1,2.00,0.00,1.71,0.00,0.00,0.00,0.00
38,INDBL,-,110,115,108,115,110.83,"9,323",110,"1,033,255",18,5.00,7.00,4.55,6.48,3.63,0.00,0.00
39,JBBL,-,135,144,135,142,137.15,"42,600",135,"5,842,580",78,7.00,9.00,5.19,6.67,3.42,0.00,0.00
40,JBNL,-,300,303,296,300,299.10,"4,870",300,"1,456,624",27,0.00,7.00,0.00,2.36,0.30,0.00,0.00
41,JFL,-,290,291,286,286,286.83,"1,048",290,"300,600",7,-4.00,5.00,-1.38,1.75,-0.29,0.00,0.00
42,KAFIL,-,166,173,169,173,172.74,812,166,"140,266",5,7.00,4.00,4.22,2.37,0.15,0.00,0.00
43,KBBL,-,280,290,285,285,285.45,"1,099",280,"313,715",3,5.00,5.00,1.79,1.75,-0.16,0.00,0.00
44,KBL,-,561,569,550,550,558.47,"9,962",561,"5,563,504",41,-11.00,19.00,-1.96,3.45,-1.54,0.00,0.00
45,KDBL,-,102,112,100,112,108.04,"3,098",102,"334,710",26,10.00,12.00,9.80,12.00,3.54,0.00,0.00
46,KEBL,-,140,142,142,142,142.00,66,140,"9,372",1,2.00,0.00,1.43,0.00,0.00,0.00,0.00
47,KIST,-,243,245,236,240,240.55,"15,907",243,"3,826,440",22,-3.00,9.00,-1.23,3.81,-0.23,0.00,0.00
48,KMBL,-,282,280,255,255,263.80,830,282,"218,950",9,-27.00,25.00,-9.57,9.80,-3.45,0.00,0.00
49,KNBL,-,106,112,108,112,110.32,114,106,"12,576",3,6.00,4.00,5.66,3.70,1.50,0.00,0.00
50,KRBL,-,93,102,92,102,98.85,"1,120",93,"110,710",27,9.00,10.00,9.68,10.87,3.09,0.00,0.00
51,LBL,-,509,509,501,503,503.50,"4,468",509,"2,249,648",17,-6.00,8.00,-1.18,1.60,-0.10,0.00,0.00
52,LFLC,-,193,197,191,197,193.48,"1,398",193,"270,489",8,4.00,6.00,2.07,3.14,1.79,0.00,0.00
53,LGIL,-,312,319,313,314,315.28,206,312,"64,948",4,2.00,6.00,0.64,1.92,-0.41,0.00,0.00
54,LICN,-,2450,2401,2400,2400,"2,400.31",192,2450,"460,860",5,-50.00,1.00,-2.04,0.04,-0.01,0.00,0.00
55,MBBL,-,173,176,176,176,176.00,20,173,"3,520",1,3.00,0.00,1.73,0.00,0.00,0.00,0.00
56,MBL,-,461,465,447,452,453.88,"6,354",461,"2,883,938",20,-9.00,18.00,-1.95,4.03,-0.42,0.00,0.00
57,MDB,-,340,351,339,351,347.57,658,340,"228,704",15,11.00,12.00,3.24,3.54,0.98,0.00,0.00
58,MDBL,-,163,178,166,178,171.03,"1,060",163,"181,294",7,15.00,12.00,9.20,7.23,3.91,0.00,0.00
59,MEGA,-,455,458,440,455,453.75,"4,800",455,"2,177,979",89,0.00,18.00,0.00,4.09,0.28,0.00,0.00
60,MFL,-,186,192,189,192,190.50,20,186,"3,810",2,6.00,3.00,3.23,1.59,0.78,0.00,0.00
61,MNBBL,-,530,520,500,500,510.20,"1,329",530,"678,050",11,-30.00,20.00,-5.66,4.00,-2.04,0.00,0.00
62,NABIL,-,2085,2105,2075,2075,"2,090.72",700,2085,"1,463,501",7,-10.00,30.00,-0.48,1.45,-0.76,0.00,0.00
63,NABILP,-,1275,1280,1280,1280,"1,280.00",539,1275,"689,920",1,5.00,0.00,0.39,0.00,0.00,0.00,0.00
64,NBB,-,646,665,635,638,649.73,"11,170",646,"7,257,465",34,-8.00,30.00,-1.24,4.72,-1.84,0.00,0.00
65,NBF1,-,11,11,11,11,11.22,"74,886",11,"840,001",12,0.00,0.00,0.00,0.00,-1.97,0.00,0.00
66,NBL,-,344,350,334,334,340.82,"15,326",344,"5,223,460",36,-10.00,16.00,-2.91,4.79,-2.04,0.00,0.00
67,NCCB,-,439,440,430,430,432.30,"9,952",439,"4,302,275",25,-9.00,10.00,-2.05,2.33,-0.54,0.00,0.00
68,NGBL,-,196,202,198,202,201.37,244,196,"49,134",4,6.00,4.00,3.06,2.02,0.31,0.00,0.00
69,NHMF,-,177,175,175,175,175.00,282,177,"49,350",1,-2.00,0.00,-1.13,0.00,0.00,0.00,0.00
70,NHPC,-,80,80,79,79,79.44,"9,110",80,"723,690",6,-1.00,1.00,-1.25,1.27,-0.56,0.00,0.00
71,NIB,-,970,989,965,965,975.94,"1,217",970,"1,187,720",10,-5.00,24.00,-0.52,2.49,-1.13,0.00,0.00
72,NICA,-,791,800,780,792,786.71,"6,808",791,"5,355,910",43,1.00,20.00,0.13,2.56,0.67,0.00,0.00
73,NICL,-,620,630,630,630,630.00,551,620,"347,130",1,10.00,0.00,1.61,0.00,0.00,0.00,0.00
74,NLBBL,-,1145,1160,1125,1159,"1,134.45",703,1145,"797,515",7,14.00,35.00,1.22,3.11,2.12,0.00,0.00
75,NLG,-,690,700,691,691,698.98,211,690,"147,484",2,1.00,9.00,0.14,1.30,-1.15,0.00,0.00
76,NLIC,-,3685,3745,3700,3700,"3,700.70","5,185",3685,"19,188,130",11,15.00,45.00,0.41,1.22,-0.02,0.00,0.00
77,NLICL,-,1775,1800,1750,1800,"1,758.38","2,562",1775,"4,504,958",14,25.00,50.00,1.41,2.86,2.31,0.00,0.00
78,NMB,-,401,400,390,393,394.66,"8,510",401,"3,358,526",17,-8.00,10.00,-2.00,2.56,-0.42,0.00,0.00
79,NNFC,-,214,230,218,224,223.68,"4,201",214,"939,681",12,10.00,12.00,4.67,5.50,0.14,0.00,0.00
80,NTC,-,676,678,672,675,674.69,"8,805",676,"5,940,685",19,-1.00,6.00,-0.15,0.89,0.05,0.00,0.00
81,NUBL,-,784,799,799,799,799.00,104,784,"83,096",1,15.00,0.00,1.91,0.00,0.00,0.00,0.00
82,OFL,-,257,277,262,277,269.50,40,257,"10,780",4,20.00,15.00,7.78,5.73,2.71,0.00,0.00
83,OHL,-,365,365,354,361,358.26,460,365,"164,800",11,-4.00,11.00,-1.10,3.11,0.76,0.00,0.00
84,PADBL,-,253,268,258,268,263.00,60,253,"15,780",3,15.00,10.00,5.93,3.88,1.87,0.00,0.00
85,PCBL,-,480,482,472,477,476.84,"3,254",480,"1,551,650",29,-3.00,10.00,-0.63,2.12,0.03,0.00,0.00
86,PFIL,-,98,107,99,107,104.63,"3,500",98,"366,200",7,9.00,8.00,9.18,8.08,2.22,0.00,0.00
87,PLIC,-,526,536,520,530,527.41,856,526,"451,462",19,4.00,16.00,0.76,3.08,0.49,0.00,0.00
88,PRBBL,-,255,250,246,247,247.70,"3,384",255,"838,233",12,-8.00,4.00,-3.14,1.63,-0.29,0.00,0.00
89,PRDBL,-,128,140,130,140,139.11,"5,490",128,"763,740",61,12.00,10.00,9.38,7.69,0.63,0.00,0.00
