S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,356,362,343,358,351.91,"8,840",356,"3,110,912",24,2.00,19.00,0.56,5.54,1.70,0.00,0.00
2,ADBL,-,680,685,666,671,674.84,"17,974",680,"12,129,488",127,-9.00,19.00,-1.32,2.85,-0.57,0.00,0.00
3,AHPC,-,540,551,536,536,543.39,"11,784",540,"6,403,264",56,-4.00,15.00,-0.74,2.80,-1.38,0.00,0.00
4,ALDBL,-,270,295,265,290,285.73,"1,580",270,"451,460",19,20.00,30.00,7.41,11.32,1.47,0.00,0.00
5,ALICL,-,1235,1238,1206,1224,"1,222.51","4,865",1235,"5,947,531",33,-11.00,32.00,-0.89,2.65,0.12,0.00,0.00
6,APEX,-,169,171,160,170,167.52,"8,799",169,"1,473,987",39,1.00,11.00,0.59,6.88,1.46,0.00,0.00
7,ARDBL,-,210,216,202,214,210.40,"3,259",210,"685,682",63,4.00,14.00,1.90,6.93,1.68,0.00,0.00
8,BBBL,-,443,451,445,445,449.57,523,443,"235,123",2,2.00,6.00,0.45,1.35,-1.03,0.00,0.00
9,BHBL,-,169,181,172,181,176.50,40,169,"7,060",4,12.00,9.00,7.10,5.23,2.49,0.00,0.00
10,BPCL,-,880,890,870,884,875.40,"12,873",880,"11,268,970",21,4.00,20.00,0.45,2.30,0.97,0.00,0.00
11,BSBL,-,348,368,332,348,352.75,"3,260",348,"1,149,977",35,0.00,36.00,0.00,10.84,-1.37,0.00,0.00
12,BUDBL,-,245,242,237,240,240.84,"2,942",245,"708,543",9,-5.00,5.00,-2.04,2.11,-0.35,0.00,0.00
13,CBBL,-,1568,1570,1560,1560,"1,561.25","1,036",1568,"1,617,460",4,-8.00,10.00,-0.51,0.64,-0.08,0.00,0.00
14,CBL,-,345,366,348,355,355.11,"82,761",345,"29,389,360",178,10.00,18.00,2.90,5.17,-0.03,0.00,0.00
15,CCBL,-,352,358,348,354,352.56,"21,923",352,"7,729,198",411,2.00,10.00,0.57,2.87,0.41,0.00,0.00
16,CDBL,-,525,530,515,515,522.68,"1,364",525,"712,938",20,-10.00,15.00,-1.90,2.91,-1.49,0.00,0.00
17,CEDBL,-,322,321,304,321,315.26,"1,388",322,"437,586",15,-1.00,17.00,-0.31,5.59,1.79,0.00,0.00
18,CHCL,-,2617,2694,2617,2685,"2,670.49","15,395",2617,"41,112,247",113,68.00,77.00,2.60,2.94,0.54,0.00,0.00
19,CIT,-,3590,3522,3500,3502,"3,503.26",795,3590,"2,785,094",9,-88.00,22.00,-2.45,0.63,-0.04,0.00,0.00
20,CIVIC,-,248,252,252,252,252.00,21,248,"5,292",1,4.00,0.00,1.61,0.00,0.00,0.00,0.00
21,CNDBL,-,217,218,210,213,214.18,"4,890",217,"1,047,330",94,-4.00,8.00,-1.84,3.81,-0.55,0.00,0.00
22,CORBL,-,187,193,184,184,190.47,"3,520",187,"670,450",18,-3.00,9.00,-1.60,4.89,-3.52,0.00,0.00
23,CSDBL,-,210,219,210,219,213.04,"1,939",210,"413,081",17,9.00,9.00,4.29,4.29,2.72,0.00,0.00
