S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,340,336,328,334,331.17,"1,248",340,"413,305",5,-6.00,8.00,-1.76,2.44,0.85,0.00,0.00
2,ADBL,-,612,620,596,610,610.35,"17,808",612,"10,869,120",110,-2.00,24.00,-0.33,4.03,-0.06,0.00,0.00
3,AHPC,-,489,500,478,484,484.49,"37,489",489,"18,163,026",145,-5.00,22.00,-1.02,4.60,-0.10,0.00,0.00
4,AIC,-,550,548,520,530,532.45,"3,953",550,"2,104,757",12,-20.00,28.00,-3.64,5.38,-0.46,0.00,0.00
5,ALDBL,-,247,260,250,257,255.61,230,247,"58,790",13,10.00,10.00,4.05,4.00,0.54,0.00,0.00
6,ALICL,-,1190,1225,1180,1187,"1,196.75","10,259",1190,"12,277,452",38,-3.00,45.00,-0.25,3.81,-0.82,0.00,0.00
7,APEX,-,144,144,138,142,141.04,"7,442",144,"1,049,616",48,-2.00,6.00,-1.39,4.35,0.68,0.00,0.00
8,ARDBL,-,171,183,164,171,173.09,"1,139",171,"197,147",33,0.00,19.00,0.00,11.59,-1.22,0.00,0.00
9,BBBL,-,437,445,434,443,437.51,"4,855",437,"2,124,088",10,6.00,11.00,1.37,2.53,1.24,0.00,0.00
10,BHBL,-,214,212,208,212,211.83,"1,170",214,"247,840",6,-2.00,4.00,-0.93,1.92,0.08,0.00,0.00
11,BPCL,-,825,810,796,796,801.07,"2,758",825,"2,209,363",8,-29.00,14.00,-3.52,1.76,-0.64,0.00,0.00
12,BSBL,-,325,319,306,315,310.59,"2,391",325,"742,623",20,-10.00,13.00,-3.08,4.25,1.40,0.00,0.00
13,BUDBL,-,207,226,211,220,219.93,"8,322",207,"1,830,267",14,13.00,15.00,6.28,7.11,0.03,0.00,0.00
14,CBBL,-,1516,1510,1461,1475,"1,480.37","1,907",1516,"2,823,063",11,-41.00,49.00,-2.70,3.35,-0.36,0.00,0.00
15,CBL,-,330,337,328,329,331.62,"18,206",330,"6,037,428",70,-1.00,9.00,-0.30,2.74,-0.80,0.00,0.00
16,CCBL,-,318,332,318,325,325.72,"18,825",318,"6,131,712",205,7.00,14.00,2.20,4.40,-0.22,0.00,0.00
17,CDBL,-,500,510,494,510,500.54,"1,336",500,"668,716",25,10.00,16.00,2.00,3.24,1.86,0.00,0.00
18,CEDBL,-,273,280,273,277,276.83,"1,152",273,"318,905",12,4.00,7.00,1.47,2.56,0.06,0.00,0.00
19,CFCL,-,218,214,210,210,212.00,40,218,"8,480",2,-8.00,4.00,-3.67,1.90,-0.95,0.00,0.00
20,CHCL,-,2445,2493,2400,2454,"2,453.90","19,233",2445,"47,195,810",169,9.00,93.00,0.37,3.88,0.00,0.00,0.00
21,CIT,-,3140,3185,3080,3185,"3,142.65",542,3140,"1,703,318",8,45.00,105.00,1.43,3.41,1.33,0.00,0.00
22,CNDBL,-,193,196,187,196,192.57,420,193,"80,880",16,3.00,9.00,1.55,4.81,1.75,0.00,0.00
23,CZBIL,-,570,579,565,575,569.73,"15,435",570,"8,793,842",60,5.00,14.00,0.88,2.48,0.92,0.00,0.00
24,DDBL,-,1340,1350,1323,1323,"1,328.57",252,1340,"334,800",2,-17.00,27.00,-1.27,2.04,-0.42,0.00,0.00
25,EBL,-,2700,2740,2671,2720,"2,706.07","7,076",2700,"19,148,140",53,20.00,69.00,0.74,2.58,0.51,0.00,0.00
26,EDBL,-,745,760,745,750,750.88,"1,033",745,"775,660",7,5.00,15.00,0.67,2.01,-0.12,0.00,0.00
27,FMDBL,-,860,877,865,865,871.00,"1,000",860,"871,000",2,5.00,12.00,0.58,1.39,-0.69,0.00,0.00
28,GBBL,-,390,399,385,387,392.31,"4,326",390,"1,697,113",27,-3.00,14.00,-0.77,3.64,-1.37,0.00,0.00
29,GBIME,-,670,695,670,684,683.21,"19,496",670,"13,319,869",114,14.00,25.00,2.09,3.73,0.12,0.00,0.00
30,GLICL,-,585,605,588,588,597.77,"1,656",585,"989,911",8,3.00,17.00,0.51,2.89,-1.66,0.00,0.00
31,GRAND,-,279,274,252,252,252.03,"19,166",279,"4,830,432",76,-27.00,22.00,-9.68,8.73,-0.01,0.00,0.00
32,HAMA,-,168,172,168,172,169.15,"1,200",168,"202,980",16,4.00,4.00,2.38,2.38,1.66,0.00,0.00
