S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,205,205,205,205,205.00,195,205,"39,975",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2,ADBL,-,497,501,488,500,499.16,"31,751",497,"15,848,924",172,3.00,13.00,0.60,2.66,0.17,0.00,0.00
3,AHPC,-,698,713,684,695,694.70,"46,645",698,"32,404,123",149,-3.00,29.00,-0.43,4.24,0.04,0.00,0.00
4,AIC,-,520,520,505,519,514.32,795,520,"408,884",6,-1.00,15.00,-0.19,2.97,0.90,0.00,0.00
5,ALDBL,-,162,159,159,159,159.00,10,162,"1,590",1,-3.00,0.00,-1.85,0.00,0.00,0.00,0.00
6,ALICL,-,727,725,705,713,715.56,"5,200",727,"3,720,891",24,-14.00,20.00,-1.93,2.84,-0.36,0.00,0.00
7,APEX,-,141,142,136,142,140.34,"2,236",141,"313,808",52,1.00,6.00,0.71,4.41,1.17,0.00,0.00
8,ARDBL,-,131,132,123,123,127.30,"1,940",131,"246,960",40,-8.00,9.00,-6.11,7.32,-3.50,0.00,0.00
9,BBC,-,1850,1820,1820,1820,"1,820.00",250,1850,"455,000",1,-30.00,0.00,-1.62,0.00,0.00,0.00,0.00
10,BOK,-,585,595,577,583,581.56,"4,685",585,"2,724,626",25,-2.00,18.00,-0.34,3.12,0.25,0.00,0.00
11,BPCL,-,821,837,837,837,837.00,44,821,"36,828",2,16.00,0.00,1.95,0.00,0.00,0.00,0.00
12,BSBL,-,240,236,228,232,232.58,481,240,"111,871",7,-8.00,8.00,-3.33,3.51,-0.25,0.00,0.00
13,CBBL,-,885,885,876,885,881.37,410,885,"361,360",3,0.00,9.00,0.00,1.03,0.41,0.00,0.00
14,CDBL,-,370,377,363,363,370.83,366,370,"135,723",12,-7.00,14.00,-1.89,3.86,-2.16,0.00,0.00
15,CEDBL,-,281,276,266,266,271.85,486,281,"132,120",6,-15.00,10.00,-5.34,3.76,-2.20,0.00,0.00
16,CHCL,-,1509,1508,1500,1505,"1,504.50","8,417",1509,"12,663,386",67,-4.00,8.00,-0.27,0.53,0.03,0.00,0.00
17,CIT,-,2223,2230,2200,2200,"2,214.02",92,2223,"203,690",3,-23.00,30.00,-1.03,1.36,-0.64,0.00,0.00
18,CNDBL,-,109,117,108,116,113.30,"2,770",109,"313,830",60,7.00,9.00,6.42,8.33,2.33,0.00,0.00
19,CORBL,-,141,139,137,137,137.48,990,141,"136,110",12,-4.00,2.00,-2.84,1.46,-0.35,0.00,0.00
20,CZBIL,-,468,476,460,462,468.60,"8,909",468,"4,174,797",51,-6.00,16.00,-1.28,3.48,-1.43,0.00,0.00
21,DDBL,-,945,1000,960,1000,975.00,"1,182",945,"1,152,445",9,55.00,40.00,5.82,4.17,2.50,0.00,0.00
22,EBL,-,2105,2101,2055,2090,"2,084.96","2,963",2105,"6,177,731",24,-15.00,46.00,-0.71,2.24,0.24,0.00,0.00
23,EDBL,-,479,488,488,488,488.00,92,479,"44,896",1,9.00,0.00,1.88,0.00,0.00,0.00,0.00
24,FMDBL,-,525,518,518,518,518.00,827,525,"428,386",1,-7.00,0.00,-1.33,0.00,0.00,0.00,0.00
25,GBBL,-,290,297,285,297,292.97,"1,198",290,"350,973",17,7.00,12.00,2.41,4.21,1.36,0.00,0.00
26,GDBL,-,222,218,214,214,214.36,550,222,"117,900",3,-8.00,4.00,-3.60,1.87,-0.17,0.00,0.00
27,GLICL,-,390,390,380,385,383.51,790,390,"302,975",9,-5.00,10.00,-1.28,2.63,0.39,0.00,0.00
28,GRAND,-,295,300,289,289,291.69,"2,023",295,"590,081",8,-6.00,11.00,-2.03,3.81,-0.93,0.00,0.00
29,GSDBL,-,138,151,138,148,149.42,"7,001",138,"1,046,091",70,10.00,13.00,7.25,9.42,-0.96,0.00,0.00
30,HAMA,-,104,108,102,108,104.43,750,104,"78,320",7,4.00,6.00,3.85,5.88,3.31,0.00,0.00
31,HBL,-,888,888,855,855,863.74,"2,155",888,"1,861,350",7,-33.00,33.00,-3.72,3.86,-1.02,0.00,0.00
32,HGI,-,427,435,434,434,434.13,224,427,"97,246",3,7.00,1.00,1.64,0.23,-0.03,0.00,0.00
33,ICFC,-,215,219,216,216,216.31,477,215,"103,179",2,1.00,3.00,0.47,1.39,-0.14,0.00,0.00
34,IDBL,-,114,117,114,114,115.40,"4,291",114,"495,161",39,0.00,3.00,0.00,2.63,-1.22,0.00,0.00
35,ILFC,-,246,247,244,244,244.93,"2,901",246,"710,556",8,-2.00,3.00,-0.81,1.23,-0.38,0.00,0.00
36,INDBL,-,140,142,140,140,140.13,"1,468",140,"205,714",5,0.00,2.00,0.00,1.43,-0.09,0.00,0.00
37,JBBL,-,144,142,138,141,139.53,"8,770",144,"1,223,710",36,-3.00,4.00,-2.08,2.90,1.04,0.00,0.00
38,JBNL,-,294,293,281,292,288.67,"3,946",294,"1,139,083",18,-2.00,12.00,-0.68,4.27,1.14,0.00,0.00
39,JEFL,-,106,104,104,104,104.00,100,106,"10,400",1,-2.00,0.00,-1.89,0.00,0.00,0.00,0.00
40,JFL,-,257,260,250,250,251.27,630,257,"158,300",3,-7.00,10.00,-2.72,4.00,-0.51,0.00,0.00
41,KAFIL,-,155,161,158,161,160.76,772,155,"124,106",4,6.00,3.00,3.87,1.90,0.15,0.00,0.00
42,KBBL,-,300,300,300,300,300.00,"2,000",300,"600,000",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,KBL,-,551,550,539,541,543.02,"9,937",551,"5,395,993",39,-10.00,11.00,-1.81,2.04,-0.37,0.00,0.00
44,KDBL,-,109,111,109,111,109.90,384,109,"42,202",5,2.00,2.00,1.83,1.83,0.99,0.00,0.00
45,KEBL,-,174,189,177,189,183.43,70,174,"12,840",5,15.00,12.00,8.62,6.78,2.95,0.00,0.00
46,KIST,-,233,232,226,232,227.40,"26,705",233,"6,072,830",26,-1.00,6.00,-0.43,2.65,1.98,0.00,0.00
47,KMBL,-,260,255,250,252,252.07,"1,210",260,"305,010",24,-8.00,5.00,-3.08,2.00,-0.03,0.00,0.00
48,KNBL,-,150,147,147,147,147.00,134,150,"19,698",4,-3.00,0.00,-2.00,0.00,0.00,0.00,0.00
49,KRBL,-,105,107,103,106,104.91,"1,560",105,"163,660",38,1.00,4.00,0.95,3.88,1.03,0.00,0.00
50,LBL,-,505,500,490,499,496.71,"1,278",505,"634,799",6,-6.00,10.00,-1.19,2.04,0.46,0.00,0.00
51,LGIL,-,356,350,350,350,350.00,200,356,"70,000",1,-6.00,0.00,-1.69,0.00,0.00,0.00,0.00
52,LICN,-,2601,2650,2605,2650,"2,619.68","2,701",2601,"7,075,745",25,49.00,45.00,1.88,1.73,1.14,0.00,0.00
53,MBL,-,477,477,467,472,470.21,"5,243",477,"2,465,312",24,-5.00,10.00,-1.05,2.14,0.38,0.00,0.00
54,MDB,-,361,365,356,361,361.21,348,361,"125,700",7,0.00,9.00,0.00,2.53,-0.06,0.00,0.00
55,MDBL,-,166,169,166,169,166.66,602,166,"100,328",3,3.00,3.00,1.81,1.81,1.39,0.00,0.00
56,MEGA,-,435,437,420,435,430.96,"18,029",435,"7,769,831",131,0.00,17.00,0.00,4.05,0.93,0.00,0.00
57,METRO,-,249,273,249,273,270.81,429,249,"116,178",10,24.00,24.00,9.64,9.64,0.80,0.00,0.00
58,MFL,-,260,270,265,270,269.92,"2,425",260,"654,555",3,10.00,5.00,3.85,1.89,0.03,0.00,0.00
59,MNBBL,-,550,561,548,554,550.42,"2,347",550,"1,291,840",11,4.00,13.00,0.73,2.37,0.65,0.00,0.00
60,NABB,-,160,176,163,176,171.38,807,160,"138,301",9,16.00,13.00,10.00,7.98,2.63,0.00,0.00
61,NABIL,-,2077,2100,2075,2100,"2,091.96",884,2077,"1,849,297",12,23.00,25.00,1.11,1.20,0.38,0.00,0.00
