S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,248,257,250,257,254.51,"4,296",248,"1,093,374",15,9.00,7.00,3.63,2.80,0.97,0.00,0.00
2,ADBL,-,449,460,441,460,450.97,"5,675",449,"2,559,270",58,11.00,19.00,2.45,4.31,1.96,0.00,0.00
3,AHPC,-,409,423,413,418,417.04,"12,477",409,"5,203,346",36,9.00,10.00,2.20,2.42,0.23,0.00,0.00
4,AIC,-,610,642,622,630,632.74,"1,135",610,"718,160",13,20.00,20.00,3.28,3.22,-0.43,0.00,0.00
5,ALDBL,-,202,206,203,204,204.09,220,202,"44,900",9,2.00,3.00,0.99,1.48,-0.04,0.00,0.00
6,ALICL,-,875,862,851,862,856.49,"5,001",875,"4,283,318",23,-13.00,11.00,-1.49,1.29,0.64,0.00,0.00
7,ALICLP,-,315,310,310,310,310.00,"20,630",315,"6,395,300",1,-5.00,0.00,-1.59,0.00,0.00,0.00,0.00
8,APEX,-,126,128,125,127,126.04,"1,372",126,"172,925",18,1.00,3.00,0.79,2.40,0.76,0.00,0.00
9,ARDBL,-,162,162,162,162,162.00,150,162,"24,300",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BBBL,-,300,294,294,294,294.00,80,300,"23,520",1,-6.00,0.00,-2.00,0.00,0.00,0.00,0.00
11,BOK,-,555,555,545,550,548.80,"19,201",555,"10,537,591",48,-5.00,10.00,-0.90,1.83,0.22,0.00,0.00
12,BPCL,-,760,798,765,780,778.74,"4,202",760,"3,272,270",12,20.00,33.00,2.63,4.31,0.16,0.00,0.00
13,BSBL,-,264,281,268,281,277.40,"4,758",264,"1,319,858",27,17.00,13.00,6.44,4.85,1.28,0.00,0.00
14,BUDBL,-,157,154,153,153,153.17,600,157,"91,900",2,-4.00,1.00,-2.55,0.65,-0.11,0.00,0.00
15,CBBL,-,1205,1249,1198,1249,"1,213.12","2,308",1205,"2,799,876",19,44.00,51.00,3.65,4.26,2.87,0.00,0.00
16,CBL,-,265,270,263,266,265.80,"65,881",265,"17,511,244",131,1.00,7.00,0.38,2.66,0.07,0.00,0.00
17,CDBL,-,385,380,372,372,379.20,256,385,"97,074",4,-13.00,8.00,-3.38,2.15,-1.93,0.00,0.00
18,CEDBL,-,236,240,232,236,236.55,"7,597",236,"1,797,080",15,0.00,8.00,0.00,3.45,-0.23,0.00,0.00
19,CFCL,-,186,195,188,189,191.22,"2,548",186,"487,237",12,3.00,7.00,1.61,3.72,-1.18,0.00,0.00
20,CHCL,-,2399,2458,2390,2395,"2,422.95","30,441",2399,"73,756,880",220,-4.00,68.00,-0.17,2.85,-1.17,0.00,0.00
21,CIT,-,3900,3950,3890,3950,"3,914.34","3,525",3900,"13,798,053",35,50.00,60.00,1.28,1.54,0.90,0.00,0.00
22,CNDBL,-,132,138,131,136,135.33,"2,770",132,"374,860",54,4.00,7.00,3.03,5.34,0.49,0.00,0.00
23,CORBL,-,114,119,116,119,117.08,"1,370",114,"160,400",32,5.00,3.00,4.39,2.59,1.61,0.00,0.00
24,CZBIL,-,431,440,425,432,429.82,"34,802",431,"14,958,520",53,1.00,15.00,0.23,3.53,0.51,0.00,0.00
25,DDBL,-,1060,1070,1060,1065,"1,063.14",647,1060,"687,850",3,5.00,10.00,0.47,0.94,0.17,0.00,0.00
26,EBL,-,2340,2400,2350,2371,"2,372.96","6,795",2340,"16,124,283",53,31.00,50.00,1.32,2.13,-0.08,0.00,0.00
27,EBLCP,-,1000,1020,1000,1010,"1,002.31","1,206",1000,"1,208,784",5,10.00,20.00,1.00,2.00,0.76,0.00,0.00
28,EDBL,-,610,600,600,600,600.00,153,610,"91,800",3,-10.00,0.00,-1.64,0.00,0.00,0.00,0.00
29,EIC,-,263,283,268,283,279.95,131,263,"36,673",4,20.00,15.00,7.60,5.60,1.08,0.00,0.00
30,FFCL,-,255,255,250,255,252.61,"4,861",255,"1,227,930",15,0.00,5.00,0.00,2.00,0.94,0.00,0.00
31,FMDBL,-,702,730,702,730,707.32,"3,146",702,"2,225,236",4,28.00,28.00,3.99,3.99,3.11,0.00,0.00
32,GBBL,-,295,304,290,297,300.41,"6,101",295,"1,832,828",22,2.00,14.00,0.68,4.83,-1.15,0.00,0.00
33,GBIME,-,572,580,560,580,566.98,"16,791",572,"9,520,216",116,8.00,20.00,1.40,3.57,2.24,0.00,0.00
34,GDBL,-,221,218,218,218,218.00,640,221,"139,520",1,-3.00,0.00,-1.36,0.00,0.00,0.00,0.00
35,GLICL,-,535,547,530,530,536.02,"2,190",535,"1,173,885",16,-5.00,17.00,-0.93,3.21,-1.14,0.00,0.00
36,GMFIL,-,217,217,214,214,215.95,392,217,"84,653",2,-3.00,3.00,-1.38,1.40,-0.91,0.00,0.00
37,GRAND,-,268,269,263,266,265.62,"8,236",268,"2,187,673",29,-2.00,6.00,-0.75,2.28,0.14,0.00,0.00
