S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,323,340,325,333,329.32,"28,334",323,"9,330,935",48,10.00,15.00,3.10,4.62,1.11,0.00,0.00
2,ADBL,-,555,555,529,544,540.14,"7,186",555,"3,881,419",34,-11.00,26.00,-1.98,4.91,0.71,0.00,0.00
3,AHPC,-,402,408,397,400,400.53,"4,360",402,"1,746,312",23,-2.00,11.00,-0.50,2.77,-0.13,0.00,0.00
4,AIC,-,503,500,493,493,494.84,950,503,"470,100",5,-10.00,7.00,-1.99,1.42,-0.37,0.00,0.00
5,ALDBL,-,256,256,247,247,251.89,360,256,"90,680",17,-9.00,9.00,-3.52,3.64,-1.98,0.00,0.00
6,ALICL,-,1125,1115,1050,1050,"1,085.45","3,979",1125,"4,318,996",31,-75.00,65.00,-6.67,6.19,-3.38,0.00,0.00
7,APEX,-,138,139,134,134,136.44,493,138,"67,264",9,-4.00,5.00,-2.90,3.73,-1.82,0.00,0.00
8,ARDBL,-,160,169,158,165,163.73,"2,479",160,"405,878",31,5.00,11.00,3.13,6.96,0.77,0.00,0.00
9,BBBL,-,418,418,410,410,415.48,"1,512",418,"628,199",4,-8.00,8.00,-1.91,1.95,-1.34,0.00,0.00
10,BHBL,-,212,208,208,208,208.00,30,212,"6,240",1,-4.00,0.00,-1.89,0.00,0.00,0.00,0.00
11,BLDBL,-,321,353,327,353,346.59,"1,161",321,"402,387",10,32.00,26.00,9.97,7.95,1.82,0.00,0.00
12,BPCL,-,759,761,711,711,728.92,"3,150",759,"2,296,100",10,-48.00,50.00,-6.32,7.03,-2.52,0.00,0.00
13,BSBL,-,295,300,281,281,294.21,"1,555",295,"457,502",21,-14.00,19.00,-4.75,6.76,-4.70,0.00,0.00
14,BUDBL,-,215,215,207,207,211.57,"3,862",215,"817,094",10,-8.00,8.00,-3.72,3.86,-2.21,0.00,0.00
