S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,464,458,448,452,453.19,"1,718",464,"778,573",18,-12.00,10.00,-2.59,2.23,-0.26,0.00,0.00
2,AHPC,-,350,355,348,350,350.46,"3,241",350,"1,135,850",8,0.00,7.00,0.00,2.01,-0.13,0.00,0.00
3,AIC,-,424,424,416,416,421.49,401,424,"169,016",2,-8.00,8.00,-1.89,1.92,-1.32,0.00,0.00
4,ALDBL,-,246,247,241,245,244.44,340,246,"83,110",12,-1.00,6.00,-0.41,2.49,0.23,0.00,0.00
5,ALICL,-,1091,1095,1075,1080,"1,080.55","1,623",1091,"1,753,730",11,-11.00,20.00,-1.01,1.86,-0.05,0.00,0.00
6,APEX,-,116,115,114,115,114.43,460,116,"52,640",18,-1.00,1.00,-0.86,0.88,0.49,0.00,0.00
7,ARDBL,-,136,138,132,138,136.60,419,136,"57,236",15,2.00,6.00,1.47,4.55,1.01,0.00,0.00
8,BBC,-,1900,1900,1900,1900,"1,900.00",95,1900,"180,500",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9,BGDBL,-,156,159,159,159,159.00,10,156,"1,590",1,3.00,0.00,1.92,0.00,0.00,0.00,0.00
10,BLDBL,-,426,433,413,413,418.53,"1,898",426,"794,379",6,-13.00,20.00,-3.05,4.84,-1.34,0.00,0.00
11,BPCL,-,588,585,581,581,582.39,"4,408",588,"2,567,180",4,-7.00,4.00,-1.19,0.69,-0.24,0.00,0.00
12,BSBL,-,290,290,279,289,284.62,289,290,"82,255",9,-1.00,11.00,-0.34,3.94,1.52,0.00,0.00
13,BUDBL,-,170,170,170,170,170.00,500,170,"85,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
14,CBL,-,234,247,233,245,241.82,"8,013",234,"1,937,739",38,11.00,14.00,4.70,6.01,1.30,0.00,0.00
15,CCBL,-,252,253,247,252,250.70,"6,248",252,"1,566,347",73,0.00,6.00,0.00,2.43,0.52,0.00,0.00
16,CDBL,-,347,350,347,347,347.99,770,347,"267,952",7,0.00,3.00,0.00,0.86,-0.29,0.00,0.00
17,CFCL,-,138,140,140,140,140.00,545,138,"76,300",2,2.00,0.00,1.45,0.00,0.00,0.00,0.00
18,CHCL,-,1531,1550,1520,1535,"1,538.10","4,277",1531,"6,578,446",41,4.00,30.00,0.26,1.97,-0.20,0.00,0.00
19,CIT,-,2800,2830,2770,2805,"2,793.72",628,2800,"1,754,455",10,5.00,60.00,0.18,2.17,0.40,0.00,0.00
20,CNDBL,-,181,178,178,178,178.00,20,181,"3,560",1,-3.00,0.00,-1.66,0.00,0.00,0.00,0.00
21,CZBIL,-,396,400,389,389,392.06,"3,665",396,"1,436,912",15,-7.00,11.00,-1.77,2.83,-0.79,0.00,0.00
22,EBL,-,1739,1741,1700,1716,"1,710.35","6,700",1739,"11,459,337",21,-23.00,41.00,-1.32,2.41,0.33,0.00,0.00
23,EBLCP,-,815,835,805,805,814.96,540,815,"440,076",4,-10.00,30.00,-1.23,3.73,-1.24,0.00,0.00
