S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ACEDBL,-,293,297,290,290,291.37,"1,326",293,"386,352",6,-3.00,7.00,-1.02,2.41,-0.47,0.00,0.00
2,ADBL,-,506,514,495,505,501.12,"2,166",506,"1,085,421",19,-1.00,19.00,-0.20,3.84,0.77,0.00,0.00
3,AHPC,-,391,391,385,387,386.65,"2,382",391,"920,996",13,-4.00,6.00,-1.02,1.56,0.09,0.00,0.00
4,AIC,-,485,510,494,510,498.07,441,485,"219,650",3,25.00,16.00,5.15,3.24,2.34,0.00,0.00
5,ALDBL,-,230,232,230,232,231.60,100,230,"23,160",3,2.00,2.00,0.87,0.87,0.17,0.00,0.00
6,ALICL,-,1195,1235,1172,1221,"1,202.72","6,421",1195,"7,722,692",36,26.00,63.00,2.18,5.38,1.50,0.00,0.00
7,APEX,-,125,125,125,125,125.00,200,125,"25,000",10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8,ARDBL,-,156,159,151,153,155.58,"3,872",156,"602,410",22,-3.00,8.00,-1.92,5.30,-1.69,0.00,0.00
9,ARDBLP,-,0,100,100,100,100.00,"14,863",0,"1,486,300",1,100.00,0.00,0.00,0.00,0.00,0.00,0.00
10,BLDBL,-,455,465,454,465,457.03,"1,596",455,"729,425",14,10.00,11.00,2.20,2.42,1.71,0.00,0.00
11,BPCL,-,650,665,650,665,653.34,"11,333",650,"7,404,346",20,15.00,15.00,2.31,2.31,1.75,0.00,0.00
12,BSBL,-,275,285,270,283,280.83,"1,815",275,"509,712",15,8.00,15.00,2.91,5.56,0.77,0.00,0.00
13,BUDBL,-,196,198,198,198,198.00,88,196,"17,424",1,2.00,0.00,1.02,0.00,0.00,0.00,0.00
14,CBBL,-,1515,1526,1505,1505,"1,510.56","1,882",1515,"2,842,865",6,-10.00,21.00,-0.66,1.40,-0.37,0.00,0.00
15,CBL,-,284,287,281,287,283.20,"4,222",284,"1,195,661",21,3.00,6.00,1.06,2.14,1.32,0.00,0.00
16,CCBL,-,281,290,280,287,286.01,"5,623",281,"1,608,258",72,6.00,10.00,2.14,3.57,0.34,0.00,0.00
17,CDBL,-,375,382,382,382,382.00,61,375,"23,302",1,7.00,0.00,1.87,0.00,0.00,0.00,0.00
18,CEDBL,-,245,262,249,249,258.43,"4,253",245,"1,099,107",28,4.00,13.00,1.63,5.22,-3.79,0.00,0.00
19,CHCL,-,1798,1801,1775,1797,"1,792.24","2,475",1798,"4,435,805",22,-1.00,26.00,-0.06,1.46,0.26,0.00,0.00
20,CIT,-,3050,3070,3040,3060,"3,053.86",378,3050,"1,154,358",6,10.00,30.00,0.33,0.99,0.20,0.00,0.00
21,CNDBL,-,169,173,167,173,168.41,"2,460",169,"414,290",88,4.00,6.00,2.37,3.59,2.65,0.00,0.00
22,CZBIL,-,453,452,440,452,448.46,831,453,"372,672",4,-1.00,12.00,-0.22,2.73,0.78,0.00,0.00
23,DDBL,-,1300,1320,1305,1310,"1,310.63","2,758",1300,"3,614,715",9,10.00,15.00,0.77,1.15,-0.05,0.00,0.00
24,EBL,-,1920,1925,1920,1925,"1,923.36",897,1920,"1,725,250",6,5.00,5.00,0.26,0.26,0.09,0.00,0.00
25,EBLCP,-,973,955,954,955,954.23,121,973,"115,462",2,-18.00,1.00,-1.85,0.10,0.08,0.00,0.00
26,EDBL,-,670,690,680,690,681.32,772,670,"525,980",5,20.00,10.00,2.99,1.47,1.26,0.00,0.00
