S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,53.25,423,429,422,425,424.68,"96,129",430,"40,824,306",171,-5.00,7.00,-1.16,1.66,0.07,451.00,290.00
2,AHPC,35.51,106,106,103,103,104.22,"2,766",104,"288,286",14,-1.00,3.00,-0.96,2.91,-1.19,143.00,96.00
3,AKJCL,35.09,70,70,68,68,68.48,290,71,"19,860",19,-3.00,2.00,-4.23,2.94,-0.71,106.00,67.00
4,AKPL,46.76,171,173,170,173,170.44,"4,151",174,"707,500",45,-1.00,3.00,-0.57,1.76,1.48,275.00,146.00
5,ALBSL,52.31,400,405,399,402,403.20,"1,530",402,"616,895",58,0.00,6.00,0.00,1.50,-0.30,555.00,300.00
6,ALICL,37.81,375,375,369,372,371.29,"4,700",378,"1,745,059",37,-6.00,6.00,-1.59,1.63,0.19,658.00,369.00
7,API,39.74,137,140,135,135,136.64,"22,353",139,"3,054,332",80,-4.00,5.00,-2.88,3.70,-1.22,282.00,120.00
8,BARUN,42.84,90,91,90,91,90.80,150,91,"13,620",6,0.00,1.00,0.00,1.11,0.22,142.00,88.00
9,BBC,32.66,1489,1489,1489,1489,"1,489.00",10,1519,"14,890",1,-30.00,0.00,-1.97,0.00,0.00,"1,859.00","1,489.00"
10,BFC,38.95,100,100,100,100,100.00,70,100,"7,000",1,0.00,0.00,0.00,0.00,0.00,117.00,80.00
11,BNT,45.82,7071,7071,7071,7071,"7,071.00",10,6933,"70,710",1,138.00,0.00,1.99,0.00,0.00,"7,384.00","5,243.00"
12,BOKL,37.21,270,270,261,262,263.56,"20,846",269,"5,494,134",84,-7.00,9.00,-2.60,3.45,-0.59,350.00,231.00
13,BPCL,35.06,405,405,400,404,401.08,"3,151",405,"1,263,800",32,-1.00,5.00,-0.25,1.25,0.72,496.00,332.00
14,CBBL,48.39,990,990,969,983,981.11,"24,505",990,"24,042,094",69,-7.00,21.00,-0.71,2.17,0.19,"1,120.00",800.00
15,CBL,35.44,157,157,153,155,154.29,"84,840",158,"13,089,890",173,-3.00,4.00,-1.90,2.61,0.46,188.00,142.00
16,CCBL,33.61,174,177,170,171,171.57,"23,996",174,"4,117,074",102,-3.00,7.00,-1.72,4.12,-0.34,203.00,155.00
17,CFCL,29.94,117,117,117,117,117.00,104,119,"12,168",3,-2.00,0.00,-1.68,0.00,0.00,129.00,104.00
