S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,311,320,310,316,314.07,"21,933",309,"6,888,574",105,7.00,10.00,2.27,3.23,0.61,382.00,290.00
2,AHPC,-,105,105,103,104,103.50,118,104,"12,213",3,0.00,2.00,0.00,1.94,0.48,202.00,96.00
3,AKJCL,-,78,80,77,78,78.55,"3,860",79,"303,210",68,-1.00,3.00,-1.27,3.90,-0.71,106.00,75.00
4,AKPL,-,174,177,168,169,170.68,"3,043",174,"519,376",26,-5.00,9.00,-2.87,5.36,-0.99,349.00,146.00
5,ALBSL,-,466,490,459,482,480.60,"3,120",466,"1,499,460",284,16.00,31.00,3.43,6.75,0.29,555.00,300.00
6,ALICL,-,396,431,395,412,411.76,"14,613",393,"6,017,083",83,19.00,36.00,4.83,9.11,0.06,940.00,370.00
7,AMFI,-,647,652,623,633,643.24,210,635,"135,080",21,-2.00,29.00,-0.31,4.65,-1.62,"1,000.00",255.00
8,API,-,140,140,134,136,135.50,"3,315",140,"449,178",21,-4.00,6.00,-2.86,4.48,0.37,400.00,120.00
9,BARUN,-,95,98,95,98,96.43,51,95,"4,918",5,3.00,3.00,3.16,3.16,1.60,196.00,90.00
10,BHBL,-,175,175,166,173,171.18,"13,218",173,"2,262,635",38,0.00,9.00,0.00,5.42,1.05,191.00,120.00
11,BNT,-,6600,6600,6600,6600,"6,600.00",30,6575,"198,000",1,25.00,0.00,0.38,0.00,0.00,"7,339.00","5,243.00"
12,BOKL,-,264,267,260,261,264.18,"61,511",261,"16,249,693",239,0.00,7.00,0.00,2.69,-1.22,368.00,231.00
13,BPCL,-,356,368,356,360,360.82,"3,482",357,"1,256,392",71,3.00,12.00,0.84,3.37,-0.23,524.00,332.00
14,CBBL,-,890,923,890,913,909.59,"7,993",895,"7,270,317",57,18.00,33.00,2.01,3.71,0.37,"1,120.00",800.00
15,CBL,-,165,165,159,161,161.99,"82,394",164,"13,347,374",148,-3.00,6.00,-1.83,3.77,-0.62,188.00,141.00
16,CCBL,-,172,174,169,171,171.74,"60,842",172,"10,449,126",159,-1.00,5.00,-0.58,2.96,-0.43,205.00,155.00
17,CEFL,-,100,100,100,100,100.00,20,99,"2,000",1,1.00,0.00,1.01,0.00,0.00,206.00,94.00
18,CFCL,-,107,109,107,108,108.81,"1,078",106,"117,300",6,2.00,2.00,1.89,1.87,-0.75,134.00,104.00
19,CHCL,-,505,510,503,505,506.73,"5,096",502,"2,582,271",42,3.00,7.00,0.60,1.39,-0.34,910.00,493.00
20,CHL,-,101,104,101,104,102.45,73,102,"7,479",7,2.00,3.00,1.96,2.97,1.49,171.00,97.00
21,CHLBS,-,480,519,480,511,499.15,"1,980",480,"988,320",146,31.00,39.00,6.46,8.13,2.32,610.00,238.00
22,CIT,-,2575,2626,2570,2590,"2,591.18","2,065",2570,"5,350,791",29,20.00,56.00,0.78,2.18,-0.05,"2,948.00","1,577.00"
23,CLBSL,-,574,600,574,600,597.16,190,574,"113,460",7,26.00,26.00,4.53,4.53,0.47,988.00,516.00
24,CMF1,-,8.9,9.05,8.9,9.05,8.99,800,8.9,"7,195",3,0.15,0.15,1.69,1.69,0.62,10.00,8.00
25,CORBL,-,99,99,98,98,98.23,130,99,"12,770",3,-1.00,1.00,-1.01,1.02,-0.24,131.00,89.00
26,CZBIL,-,224,227,220,224,223.58,"72,055",220,"16,110,181",207,4.00,7.00,1.82,3.18,0.19,300.00,199.00
27,DBBL,-,127,129,126,127,127.14,"29,394",127,"3,737,238",65,0.00,3.00,0.00,2.38,-0.11,168.00,120.00
28,DDBL,-,595,619,595,613,606.29,"6,731",596,"4,080,913",52,17.00,24.00,2.85,4.03,1.10,952.00,555.00
29,DHPL,-,85,85,84,84,84.68,31,85,"2,625",3,-1.00,1.00,-1.18,1.19,-0.81,138.00,84.00
30,EBL,-,618,622,602,608,613.75,"27,111",614,"16,639,365",177,-6.00,20.00,-0.98,3.32,-0.95,900.00,501.00
31,EDBL,-,285,285,284,284,284.31,"3,200",289,"909,800",6,-5.00,1.00,-1.73,0.35,-0.11,404.00,256.00
32,EIC,-,845,875,845,861,866.07,569,848,"492,795",10,13.00,30.00,1.53,3.55,-0.59,"1,654.00",574.00
33,FMDBL,-,369,384,369,378,378.79,"10,214",371,"3,868,977",58,7.00,15.00,1.89,4.07,-0.21,691.00,309.00
34,FOWAD,-,1505,1525,1505,1506,"1,516.44","1,300",1520,"1,971,377",16,-14.00,20.00,-0.92,1.33,-0.69,"2,615.00","1,450.00"
35,GBBL,-,198,199,195,197,197.13,"30,223",195,"5,957,994",90,2.00,4.00,1.03,2.05,-0.07,223.00,170.00
36,GBIME,-,278,284,275,276,279.22,"54,696",278,"15,272,423",143,-2.00,9.00,-0.72,3.27,-1.17,344.00,255.00
37,GBLBS,-,441,456,441,442,447.97,"4,495",441,"2,013,647",66,1.00,15.00,0.23,3.40,-1.35,684.00,388.00
38,GDBL,-,192,194,190,193,191.78,"15,740",190,"3,018,580",42,3.00,4.00,1.58,2.11,0.63,282.00,175.00
39,GFCL,-,120,123,120,123,121.12,"1,458",121,"176,588",8,2.00,3.00,1.65,2.50,1.53,146.00,111.00
40,GILB,-,1000,1032,1000,1012,"1,023.22",307,993,"314,128",9,19.00,32.00,1.91,3.20,-1.11,"1,428.00",903.00
41,GIMES1,-,7.8,8.4,7.8,8.4,8.16,"4,800",7.65,"39,149",7,0.75,0.60,9.80,7.69,2.90,9.70,7.26
42,GLICL,-,500,540,500,531,521.52,"7,570",500,"3,947,940",68,31.00,40.00,6.20,8.00,1.78,"1,065.00",487.00
43,GRDBL,-,106,106,104,105,105.22,320,106,"33,670",6,-1.00,2.00,-0.94,1.92,-0.21,178.00,100.00
44,GUFL,-,114,115,112,112,112.24,"2,778",112,"311,800",14,0.00,3.00,0.00,2.68,-0.21,136.00,98.00
45,HBL,-,492,500,483,490,490.44,"9,737",483,"4,775,404",56,7.00,17.00,1.45,3.52,-0.09,682.00,418.00
46,HDL,-,1331,1335,1330,1335,"1,331.00",120,1341,"159,720",3,-6.00,5.00,-0.45,0.38,0.30,"1,550.00","1,007.00"
47,HGI,-,382,405,382,399,395.39,"10,168",376,"4,020,278",70,23.00,23.00,6.12,6.02,0.91,550.00,348.00
48,HIDCL,-,138,140,138,138,139.54,"14,757",138,"2,059,151",52,0.00,2.00,0.00,1.45,-1.11,181.00,128.00
49,HPPL,-,185,185,182,183,184.74,"3,240",188,"598,570",37,-5.00,3.00,-2.66,1.65,-0.95,370.00,163.00
50,ICFC,-,157,157,154,154,156.56,"1,250",157,"195,700",3,-3.00,3.00,-1.91,1.95,-1.66,219.00,143.00
51,IGI,-,397,415,395,402,406.05,"10,282",390,"4,175,023",60,12.00,20.00,3.08,5.06,-1.01,"1,071.00",360.00
52,JBBL,-,142,145,140,141,142.17,"21,204",140,"3,014,633",68,1.00,5.00,0.71,3.57,-0.83,172.00,131.00
53,JBNL,-,183,186,180,183,182.63,"80,330",184,"14,670,422",173,-1.00,6.00,-0.54,3.33,0.20,200.00,147.00
54,JFL,-,175,178,175,176,176.90,443,177,"78,368",4,-1.00,3.00,-0.56,1.71,-0.51,235.00,157.00
