S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,344,344,342,342,342.89,"16,140",343,"5,534,274",38,-1.00,2.00,-0.29,0.58,-0.26,423.00,283.00
2,AHPC,-,103,105,103,103,103.77,"4,503",104,"467,295",14,-1.00,2.00,-0.96,1.94,-0.75,209.00,99.00
3,AKJCL,-,85,86,83,86,84.29,911,86,"76,784",59,0.00,3.00,0.00,3.61,1.99,106.00,79.00
4,AKPL,-,185,187,183,184,184.66,402,185,"74,235",12,-1.00,4.00,-0.54,2.19,-0.36,349.00,177.00
5,ALICL,-,621,629,618,618,624.42,806,617,"503,279",13,1.00,11.00,0.16,1.78,-1.04,940.00,445.00
6,AMFI,-,726,726,706,715,712.00,80,712,"56,960",8,3.00,20.00,0.42,2.83,0.42,"1,000.00",255.00
7,API,-,147,147,143,146,144.06,"17,048",148,"2,455,959",59,-2.00,4.00,-1.35,2.80,1.33,408.00,133.00
8,BARUN,-,104,107,104,107,105.17,60,105,"6,310",6,2.00,3.00,1.90,2.88,1.71,199.00,100.00
9,BHBL,-,146,147,145,145,146.15,277,144,"40,483",6,1.00,2.00,0.69,1.38,-0.79,191.00,120.00
10,BNT,-,6650,6650,6520,6520,"6,583.33",39,6650,"256,750",2,-130.00,130.00,-1.95,1.99,-0.97,"7,424.00","5,243.00"
11,BOKL,-,257,257,255,256,255.52,"7,010",256,"1,791,216",36,0.00,2.00,0.00,0.78,0.19,407.00,250.00
12,BPCL,-,370,370,367,368,367.75,"1,297",368,"476,969",16,0.00,3.00,0.00,0.82,0.07,648.00,363.00
13,CBBL,-,889,909,889,895,898.78,"12,279",886,"11,036,178",104,9.00,20.00,1.02,2.25,-0.42,"1,120.00",733.00
14,CBL,-,160,161,160,160,160.42,"7,990",162,"1,281,748",39,-2.00,1.00,-1.23,0.63,-0.26,188.00,136.00
15,CBLPO,-,118,118,118,118,118.00,"40,165",120,"4,739,470",2,-2.00,0.00,-1.67,0.00,0.00,129.00,118.00
16,CCBL,-,172,172,170,171,171.23,"21,002",172,"3,596,093",89,-1.00,2.00,-0.58,1.18,-0.13,207.00,155.00
17,CFCL,-,113,113,111,111,111.05,822,115,"91,286",4,-4.00,2.00,-3.48,1.80,-0.05,143.00,107.00
18,CHCL,-,536,536,530,533,534.36,"3,551",537,"1,897,524",33,-4.00,6.00,-0.74,1.13,-0.26,910.00,530.00
19,CIT,-,2660,2760,2607,2739,"2,706.63","12,502",2609,"33,838,248",189,130.00,153.00,4.98,5.87,1.18,"3,550.00","1,577.00"
20,CLBSL,-,709,720,709,720,717.45,143,709,"102,595",4,11.00,11.00,1.55,1.55,0.35,988.00,516.00
21,CMF1,-,9.05,9.2,9.05,9.2,9.16,700,9.23,"6,410",2,-0.03,0.15,-0.33,1.66,0.47,10.00,8.00
22,CORBL,-,98,98,98,98,98.00,100,98,"9,800",2,0.00,0.00,0.00,0.00,0.00,150.00,97.00
23,CZBIL,-,212,214,212,212,212.05,"11,672",213,"2,474,998",62,-1.00,2.00,-0.47,0.94,-0.02,300.00,207.00
24,DBBL,-,126,127,125,126,125.37,"10,070",125,"1,262,475",30,1.00,2.00,0.80,1.60,0.50,190.00,120.00
25,DDBL,-,575,585,570,585,574.85,"6,154",579,"3,537,640",15,6.00,15.00,1.04,2.63,1.73,952.00,556.00
26,DHPL,-,100,100,100,100,100.00,10,100,"1,000",1,0.00,0.00,0.00,0.00,0.00,150.00,93.00
27,EBL,-,535,535,525,527,528.54,"8,744",528,"4,621,516",60,-1.00,10.00,-0.19,1.90,-0.29,900.00,515.00
28,EDBL,-,284,284,284,284,284.00,30,281,"8,520",1,3.00,0.00,1.07,0.00,0.00,404.00,256.00
29,EIC,-,850,850,841,842,847.61,283,850,"239,873",4,-8.00,9.00,-0.94,1.07,-0.67,"1,804.00",574.00
30,FMDBL,-,390,390,383,386,383.92,661,389,"253,768",10,-3.00,7.00,-0.77,1.83,0.54,691.00,309.00
31,FOWAD,-,1538,1600,1528,1600,"1,564.64","3,052",1539,"4,775,275",43,61.00,72.00,3.96,4.71,2.21,"3,450.00","1,470.00"
32,GBBL,-,187,187,184,185,185.12,"6,418",186,"1,188,117",40,-1.00,3.00,-0.54,1.63,-0.07,223.00,169.00
33,GBIME,-,265,266,261,263,262.22,"13,792",265,"3,616,499",57,-2.00,5.00,-0.75,1.92,0.30,344.00,259.00
34,GBLBS,-,448,450,440,440,444.11,"2,051",449,"910,860",42,-9.00,10.00,-2.00,2.27,-0.93,684.00,388.00
35,GDBL,-,186,188,186,186,186.61,"4,306",187,"803,525",31,-1.00,2.00,-0.53,1.08,-0.33,282.00,181.00
36,GFCL,-,120,123,120,123,121.55,"1,512",120,"183,790",6,3.00,3.00,2.50,2.50,1.18,155.00,115.00
37,GILB,-,1198,1215,1177,1215,"1,194.55",399,1200,"476,624",14,15.00,38.00,1.25,3.23,1.68,"1,570.00",903.00
38,GLICL,-,719,719,713,719,713.23,520,725,"370,880",4,-6.00,6.00,-0.83,0.84,0.80,"1,065.00",534.00
39,GRDBL,-,108,108,104,104,104.59,950,107,"99,360",12,-3.00,4.00,-2.80,3.85,-0.57,196.00,103.00
40,GUFL,-,105,105,103,103,103.51,101,103,"10,455",2,0.00,2.00,0.00,1.94,-0.50,144.00,98.00
41,HBL,-,450,452,450,452,451.00,478,451,"215,578",7,1.00,2.00,0.22,0.44,0.22,682.00,447.00
42,HGI,-,398,401,397,397,399.02,"1,830",405,"730,200",20,-8.00,4.00,-1.98,1.01,-0.51,550.00,348.00
43,HIDCL,-,140,148,140,146,140.64,"78,827",145,"11,086,170",57,1.00,8.00,0.69,5.71,3.67,181.00,134.00
44,HPPL,-,182,188,182,185,184.11,560,182,"103,100",34,3.00,6.00,1.65,3.30,0.48,376.00,165.00
45,ICFC,-,158,158,152,153,153.46,576,155,"88,393",8,-2.00,6.00,-1.29,3.95,-0.30,219.00,150.00
46,IGI,-,444,453,443,453,449.68,"1,032",452,"464,067",17,1.00,10.00,0.22,2.26,0.73,"1,071.00",360.00
47,JBBL,-,142,142,138,141,140.10,"10,398",141,"1,456,732",55,0.00,4.00,0.00,2.90,0.64,172.00,131.00
48,JBNL,-,168,169,167,168,167.97,"26,365",168,"4,428,490",58,0.00,2.00,0.00,1.20,0.02,200.00,144.00
49,JBNLPO,-,119,119,109,109,109.04,"7,234",121,"788,806",6,-12.00,10.00,-9.92,9.17,-0.04,147.00,109.00
50,JEFL,-,128,129,126,128,127.76,"9,206",128,"1,176,183",16,0.00,3.00,0.00,2.38,0.19,132.00,95.00
51,JFL,-,168,170,168,170,168.69,29,170,"4,892",2,0.00,2.00,0.00,1.19,0.77,235.00,147.00
52,JSLBB,-,2649,2650,2649,2650,"2,647.63",32,2672,"84,724",3,-22.00,1.00,-0.82,0.04,0.09,"3,419.00","2,173.00"
53,KBBL,-,211,214,211,214,212.23,"1,320",212,"280,139",7,2.00,3.00,0.94,1.42,0.83,258.00,200.00
54,KBL,-,250,250,247,247,248.22,"11,419",250,"2,834,467",66,-3.00,3.00,-1.20,1.21,-0.50,290.00,187.00
55,KKHC,-,94,95,93,95,93.84,128,95,"12,012",8,0.00,2.00,0.00,2.15,1.22,150.00,89.00
56,KMCDB,-,872,905,860,889,877.51,543,888,"476,486",17,1.00,45.00,0.11,5.23,1.29,"1,695.00",737.00
57,KMFL,-,965,979,965,979,970.69,263,950,"255,291",4,29.00,14.00,3.05,1.45,0.85,"1,993.00",914.00
58,KNBL,-,116,125,116,123,122.97,"5,357",117,"658,762",18,6.00,9.00,5.13,7.76,0.02,165.00,114.00
59,KPCL,-,99,100,98,98,98.65,570,100,"56,230",57,-2.00,2.00,-2.00,2.04,-0.66,133.00,96.00
60,KRBL,-,98,99,98,99,98.06,"2,116",99,"207,493",12,0.00,1.00,0.00,1.02,0.95,139.00,97.00
61,KSBBL,-,137,140,137,139,139.31,"8,318",139,"1,158,783",35,0.00,3.00,0.00,2.19,-0.22,180.00,129.00
62,LBBL,-,177,178,174,174,176.10,"16,481",177,"2,902,354",68,-3.00,4.00,-1.69,2.30,-1.21,184.00,136.00
63,LBL,-,222,224,221,222,222.32,"3,623",220,"805,472",46,2.00,3.00,0.91,1.36,-0.14,292.00,209.00
64,LGIL,-,540,541,534,541,537.66,"3,910",547,"2,102,256",27,-6.00,7.00,-1.10,1.31,0.62,665.00,410.00
65,LICN,-,1780,1780,1753,1753,"1,757.69",660,1775,"1,160,075",12,-22.00,27.00,-1.24,1.54,-0.27,"1,969.00","1,396.00"
66,LLBS,-,810,819,810,819,811.14,184,810,"149,250",7,9.00,9.00,1.11,1.11,0.96,"1,396.00",673.00
67,LVF1,-,10,10,10,10,10.00,300,10.1,"3,000",1,-0.10,0.00,-0.99,0.00,0.00,11.60,9.55
68,MBL,-,211,212,210,211,211.10,"30,137",210,"6,361,932",72,1.00,2.00,0.48,0.95,-0.05,275.00,200.00
69,MDB,-,294,294,292,292,292.18,665,294,"194,300",5,-2.00,2.00,-0.68,0.68,-0.06,368.00,250.00
70,MEGA,-,167,167,166,167,166.17,"20,673",167,"3,435,309",104,0.00,1.00,0.00,0.60,0.49,449.00,150.00
71,MERO,-,1125,1134,1100,1134,"1,116.17",745,1120,"831,544",18,14.00,34.00,1.25,3.09,1.57,"1,430.00",876.00
72,MLBBL,-,635,647,635,647,642.23,87,635,"55,874",3,12.00,12.00,1.89,1.89,0.74,"1,224.00",635.00
73,MLBL,-,170,171,169,171,170.59,"1,575",170,"268,675",10,1.00,2.00,0.59,1.18,0.24,207.00,158.00
74,MMFDB,-,1020,1020,1020,1020,"1,020.00",20,1020,"20,400",1,0.00,0.00,0.00,0.00,0.00,"3,349.00",880.00
75,MNBBL,-,349,351,349,351,350.28,"3,785",348,"1,325,806",30,3.00,2.00,0.86,0.57,0.21,460.00,320.00
76,MSLB,-,1325,1356,1325,1356,"1,336.18",55,1340,"73,490",4,16.00,31.00,1.19,2.34,1.46,"3,009.00","1,170.00"
77,MSMBS,-,549,549,546,549,547.20,55,560,"30,096",5,-11.00,3.00,-1.96,0.55,0.33,865.00,452.00
78,NABIL,-,843,843,839,840,840.46,"2,567",838,"2,157,456",34,2.00,4.00,0.24,0.48,-0.05,"1,130.00",830.00
79,NABILP,-,721,728,721,726,725.82,"1,194",724,"866,628",10,2.00,7.00,0.28,0.97,0.02,875.00,677.00
80,NADEP,-,785,793,785,790,788.78,550,788,"433,830",49,2.00,8.00,0.25,1.02,0.15,"1,639.00",626.00
81,NBB,-,187,190,187,188,187.72,"6,999",187,"1,313,854",46,1.00,3.00,0.53,1.60,0.15,274.00,183.00
