S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,55.66,385,388,383,384,384.96,"10,082",384,"3,881,197",75,0.00,5.00,0.00,1.31,-0.25,451.00,290.00
2,AHPC,44.01,94,98,93,96,93.89,"7,575",93,"711,185",30,3.00,5.00,3.23,5.38,2.20,125.00,89.00
3,AKJCL,53.27,54,56,54,55,55.40,"1,060",55,"58,720",41,0.00,2.00,0.00,3.70,-0.72,89.00,52.00
4,AKPL,53.56,119,131,119,125,125.85,"67,838",120,"8,537,260",89,5.00,12.00,4.17,10.08,-0.68,220.00,106.00
5,ALBSL,59.46,742,765,725,738,740.87,"13,835",728,"10,249,905",188,10.00,40.00,1.37,5.52,-0.39,765.00,300.00
6,ALICL,61.49,560,587,538,572,562.77,"121,015",534,"68,103,320",459,38.00,49.00,7.12,9.11,1.61,615.00,304.00
7,API,53.32,118,120,115,119,118.32,"31,570",117,"3,735,265",87,2.00,5.00,1.71,4.35,0.57,178.00,100.00
8,BARUN,59.19,91,94,90,94,91.51,511,92,"46,762",10,2.00,4.00,2.17,4.44,2.65,106.00,76.00
9,BBC,61.87,1830,1830,1729,1798,"1,752.55","1,630",1798,"2,856,650",28,0.00,101.00,0.00,5.84,2.53,"2,289.00","1,310.00"
10,BFC,53.48,95,101,95,98,99.48,"9,976",96,"992,393",26,2.00,6.00,2.08,6.32,-1.51,117.00,81.00
11,BNT,63.40,6340,6350,6340,6350,"6,346.67",30,6340,"190,400",3,10.00,10.00,0.16,0.16,0.05,"7,384.00","6,011.00"
12,BOKL,57.02,230,235,228,231,230.57,"44,538",230,"10,269,093",118,1.00,7.00,0.43,3.07,0.19,299.00,210.00
13,BPCL,52.59,316,325,316,323,320.28,"6,034",318,"1,932,595",64,5.00,9.00,1.57,2.85,0.84,459.00,300.00
14,CBBL,63.87,980,1000,975,985,990.94,"28,145",975,"27,889,921",181,10.00,25.00,1.03,2.56,-0.60,"1,120.00",751.00
15,CBL,60.08,143,149,143,149,146.29,"86,303",145,"12,625,006",141,4.00,6.00,2.76,4.20,1.82,175.00,134.00
16,CCBL,58.01,179,190,178,186,182.65,"71,563",179,"13,071,025",228,7.00,12.00,3.91,6.74,1.80,197.00,150.00
17,CFCL,54.68,141,144,139,143,141.55,"15,174",140,"2,147,837",34,3.00,5.00,2.14,3.60,1.02,162.00,104.00
18,CHCL,54.08,418,430,416,423,421.88,"11,713",418,"4,941,536",65,5.00,14.00,1.20,3.37,0.26,578.00,344.00
19,CHL,43.13,88,89,88,88,88.82,122,88,"10,836",6,0.00,1.00,0.00,1.14,-0.93,109.00,74.00
20,CIT,59.55,2350,2350,2323,2324,"2,334.29","9,624",2319,"22,465,188",109,5.00,27.00,0.22,1.16,-0.44,"2,800.00","1,678.00"
21,CLBSL,50.55,934,953,923,947,936.73,"1,030",935,"964,836",24,12.00,30.00,1.28,3.25,1.08,953.00,438.00
22,CMF1,44.46,9.63,9.67,9.63,9.67,9.65,"2,500",9.71,"24,135",3,-0.04,0.04,-0.41,0.42,0.17,10.20,8.47
23,CZBIL,55.80,192,198,191,195,194.39,"29,778",192,"5,788,412",118,3.00,7.00,1.56,3.66,0.32,243.00,178.00
24,DDBL,46.07,892,892,857,864,871.77,"20,249",875,"17,652,508",200,-11.00,35.00,-1.26,4.08,-0.90,"1,095.00",555.00
25,DHPL,50.74,51,51,50,51,50.16,650,51,"32,606",15,0.00,1.00,0.00,2.00,1.64,98.00,49.00
26,EBL,56.58,625,633,617,630,626.54,"20,431",616,"12,800,858",120,14.00,16.00,2.27,2.59,0.55,707.00,501.00
27,EDBL,58.87,341,354,335,350,347.79,"9,838",340,"3,421,541",27,10.00,19.00,2.94,5.67,0.63,354.00,257.00
28,EIC,64.38,383,418,382,418,408.40,"120,003",380,"49,008,824",582,38.00,36.00,10.00,9.42,2.30,"1,050.00",204.00
29,FMDBL,60.48,455,468,444,458,460.66,"67,565",452,"31,124,417",315,6.00,24.00,1.33,5.41,-0.58,468.00,298.00
