S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,65.61,374,382,374,376,378.91,"39,441",372,"14,944,718",154,4.00,8.00,1.08,2.14,-0.77,451.00,290.00
2,AHPC,68.94,94,99,100,95,96.65,"69,218",93,"6,689,603",135,2.00,-1.00,2.15,-1.00,-1.73,125.00,89.00
3,AKJCL,66.55,58,62,57,59,59.53,"1,748",57,"104,052",37,2.00,5.00,3.51,8.77,-0.89,93.00,52.00
4,AKPL,68.94,122,132,117,128,124.93,"148,466",120,"18,548,324",210,8.00,15.00,6.67,12.82,2.40,220.00,106.00
5,ALBSL,60.55,645,650,599,629,624.36,"7,255",633,"4,529,765",103,-4.00,51.00,-0.63,8.51,0.74,650.00,300.00
6,ALICL,64.17,419,438,413,424,426.19,"35,486",419,"15,123,807",174,5.00,25.00,1.19,6.05,-0.52,645.00,304.00
7,API,68.23,121,128,117,124,122.98,"100,000",120,"12,297,714",264,4.00,11.00,3.33,9.40,0.82,178.00,100.00
8,BARUN,61.82,89,95,89,95,93.01,"1,589",90,"147,795",20,5.00,6.00,5.56,6.74,2.09,110.00,76.00
9,BBC,56.10,1850,1850,1813,1813,"1,825.92","3,203",1850,"5,848,409",18,-37.00,37.00,-2.00,2.04,-0.71,"2,000.00","1,310.00"
10,BFC,68.94,92,99,100,97,97.47,"16,824",91,"1,639,761",47,6.00,-1.00,6.59,-1.00,-0.48,117.00,81.00
11,BNT,40.77,6265,6265,6265,6265,"6,265.00",11,6143,"68,915",1,122.00,0.00,1.99,0.00,0.00,"7,384.00","6,011.00"
12,BOKL,62.53,235,238,231,232,234.22,"45,542",232,"10,666,959",158,0.00,7.00,0.00,3.03,-0.96,334.00,210.00
13,BPCL,68.48,323,342,318,325,330.06,"43,912",317,"14,493,643",202,8.00,24.00,2.52,7.55,-1.56,459.00,300.00
14,CBBL,62.11,907,925,880,890,894.71,"15,425",890,"13,800,859",119,0.00,45.00,0.00,5.11,-0.53,"1,120.00",751.00
15,CBL,64.65,144,146,140,146,140.61,"73,346",140,"10,312,918",168,6.00,6.00,4.29,4.29,3.69,175.00,134.00
16,CCBL,65.88,178,182,175,178,178.98,"144,442",175,"25,852,701",342,3.00,7.00,1.71,4.00,-0.55,186.00,150.00
17,CFCL,59.75,132,143,132,140,140.60,"36,105",130,"5,076,291",108,10.00,11.00,7.69,8.33,-0.43,143.00,104.00
18,CHCL,68.94,399,431,399,418,418.29,"41,254",392,"17,256,123",152,26.00,32.00,6.63,8.02,-0.07,578.00,344.00
19,CHL,58.12,88,90,88,90,89.76,401,88,"35,992",12,2.00,2.00,2.27,2.27,0.27,109.00,74.00
20,CIT,54.36,2159,2165,2120,2140,"2,147.33","11,777",2133,"25,289,100",152,7.00,45.00,0.33,2.12,-0.34,"2,948.00","1,678.00"
21,CLBSL,59.06,869,869,801,801,835.91,"1,469",852,"1,227,950",28,-51.00,68.00,-5.99,8.49,-4.36,869.00,438.00
22,CMF1,44.84,9.31,9.31,9.31,9.31,9.31,300,9.29,"2,793",1,0.02,0.00,0.22,0.00,0.00,10.20,8.47
23,CORBL,62.87,122,128,122,126,125.27,"6,800",122,"851,819",17,4.00,6.00,3.28,4.92,0.58,147.00,89.00
24,CZBIL,61.04,202,205,199,203,202.07,"83,368",199,"16,846,361",208,4.00,6.00,2.01,3.02,0.46,243.00,178.00
25,DBBL,47.52,146,150,143,144,144.49,"39,430",144,"5,697,315",70,0.00,7.00,0.00,4.90,-0.34,158.00,119.00
26,DDBL,62.43,1055,1095,1015,1038,"1,047.63","38,071",1035,"39,884,297",225,3.00,80.00,0.29,7.88,-0.93,"1,095.00",555.00
27,DHPL,54.10,59,59,54,58,57.04,"1,100",58,"62,740",7,0.00,5.00,0.00,9.26,1.66,101.00,49.00
28,EBL,64.41,603,619,603,604,610.88,"17,247",596,"10,535,788",125,8.00,16.00,1.34,2.65,-1.14,707.00,501.00
29,EBLCP,47.48,599,601,588,588,597.64,83,601,"49,604",4,-13.00,13.00,-2.16,2.21,-1.64,740.00,588.00
30,EDBL,60.73,316,334,316,330,326.09,"1,546",315,"504,134",11,15.00,18.00,4.76,5.70,1.19,334.00,257.00
31,EIC,68.08,312,336,312,317,322.89,"61,091",306,"19,725,742",321,11.00,24.00,3.59,7.69,-1.86,"1,050.00",204.00
32,FMDBL,66.36,411,440,402,408,415.59,"83,279",403,"34,609,595",415,5.00,38.00,1.24,9.45,-1.86,444.00,298.00
33,FOWAD,65.02,1245,1254,1214,1230,"1,237.06","4,038",1235,"4,995,257",70,-5.00,40.00,-0.40,3.29,-0.57,"1,625.00","1,055.00"
34,GBBL,63.16,227,230,220,229,226.96,"26,492",223,"6,012,532",98,6.00,10.00,2.69,4.55,0.89,240.00,178.00
35,GBLBS,62.18,423,435,393,423,415.05,"82,252",403,"34,138,951",521,20.00,42.00,4.96,10.69,1.88,478.00,282.00
36,GFCL,68.94,135,137,132,135,134.87,"10,993",133,"1,482,636",18,2.00,5.00,1.50,3.79,0.10,144.00,111.00
37,GGBSL,68.94,775,836,775,835,826.19,"4,883",760,"4,034,295",93,75.00,61.00,9.87,7.87,1.05,836.00,231.00
38,GILB,60.38,1141,1141,1100,1111,"1,124.91","3,703",1119,"4,165,545",47,-8.00,41.00,-0.71,3.73,-1.25,"1,418.00",664.00
39,GIMES1,62.85,7.34,7.48,7.34,7.48,7.47,"5,500",7.2,"41,070",3,0.28,0.14,3.89,1.91,0.17,10.05,6.50
40,GLBSL,59.74,641,679,616,616,641.52,"5,148",629,"3,302,561",53,-13.00,63.00,-2.07,10.23,-4.14,679.00,279.00
41,GLICL,64.18,538,566,530,542,540.81,"34,909",528,"18,879,222",155,14.00,36.00,2.65,6.79,0.22,770.00,339.00
42,GMFBS,63.88,733,747,678,678,705.53,"4,880",719,"3,442,985",78,-41.00,69.00,-5.70,10.18,-4.06,747.00,237.00
43,GMFIL,64.30,123,130,121,130,123.25,"2,175",121,"268,061",14,9.00,9.00,7.44,7.44,5.20,134.00,111.00
44,GRDBL,67.34,114,117,108,109,111.24,"9,659",112,"1,074,441",40,-3.00,9.00,-2.68,8.33,-2.05,127.00,98.00
45,GUFL,68.94,121,125,118,119,121.36,"13,824",122,"1,677,647",41,-3.00,7.00,-2.46,5.93,-1.98,127.00,98.00
46,HBL,62.19,567,578,557,569,567.84,"16,939",556,"9,618,614",70,13.00,21.00,2.34,3.77,0.20,644.00,418.00
47,HDL,64.54,1250,1275,1215,1224,"1,239.61","17,693",1235,"21,932,365",131,-11.00,60.00,-0.89,4.94,-1.28,"2,070.00","1,123.00"
48,HGI,68.94,330,351,327,328,337.87,"30,109",324,"10,172,967",154,4.00,24.00,1.23,7.34,-3.01,441.00,232.00
49,HIDCL,64.71,140,147,138,140,143.30,"40,687",140,"5,830,512",162,0.00,9.00,0.00,6.52,-2.36,182.00,128.00
50,HPPL,70.95,154,163,151,160,158.72,"11,278",151,"1,790,008",71,9.00,12.00,5.96,7.95,0.80,210.00,126.00
51,HURJA,68.80,106,118,102,112,111.64,"3,180",108,"355,020",55,4.00,16.00,3.70,15.69,0.32,168.00,96.00
52,ICFC,56.81,157,161,157,161,159.83,600,160,"95,900",3,1.00,4.00,0.63,2.55,0.72,172.00,143.00
53,IGI,68.22,368,380,357,369,370.13,"10,233",361,"3,787,511",71,8.00,23.00,2.22,6.44,-0.31,485.00,253.00
54,ILBS,64.33,708,717,672,701,698.95,"7,098",695,"4,961,124",115,6.00,45.00,0.86,6.70,0.29,717.00,312.00
55,JBBL,67.76,165,169,161,162,164.29,"39,808",164,"6,539,998",98,-2.00,8.00,-1.22,4.97,-1.41,173.00,133.00
56,JFL,60.48,170,173,170,173,170.97,"1,380",168,"235,940",6,5.00,3.00,2.98,1.76,1.17,207.00,157.00
57,JOSHI,53.93,67,68,65,65,67.18,"1,040",68,"69,870",28,-3.00,3.00,-4.41,4.62,-3.36,269.00,51.00
58,JSLBB,64.81,1456,1479,1400,1400,"1,418.83","4,579",1428,"6,496,837",62,-28.00,79.00,-1.96,5.64,-1.35,"2,970.00",865.00
59,KADBL,56.41,245,256,243,248,244.82,"7,480",241,"1,831,270",9,7.00,13.00,2.90,5.35,1.28,256.00,140.00
60,KBL,62.27,196,200,192,192,196.16,"159,169",193,"31,221,946",314,-1.00,8.00,-0.52,4.17,-2.16,269.00,174.00
61,KKHC,67.39,54,55,53,53,53.22,"1,148",53,"61,102",11,0.00,2.00,0.00,3.77,-0.42,100.00,49.00
62,KPCL,64.47,83,91,83,87,88.01,"4,511",83,"397,018",66,4.00,8.00,4.82,9.64,-1.16,105.00,74.00
63,KRBL,67.76,105,113,105,110,111.75,"20,913",103,"2,336,982",48,7.00,8.00,6.80,7.62,-1.59,135.00,90.00
64,KSBBL,63.55,144,152,143,145,147.37,"33,985",142,"5,008,238",77,3.00,9.00,2.11,6.29,-1.63,171.00,131.00
65,LBBL,47.90,185,188,183,183,184.89,"38,792",182,"7,172,248",106,1.00,5.00,0.55,2.73,-1.03,214.00,166.00
66,LBBLPO,54.44,113,113,113,113,113.00,"149,145",113,"16,853,385",2,0.00,0.00,0.00,0.00,0.00,113.00,113.00
67,LBL,60.17,210,212,208,208,209.54,"26,322",206,"5,515,606",87,2.00,4.00,0.97,1.92,-0.74,245.00,182.00
68,LEMF,62.53,7.37,7.51,7.37,7.44,7.45,"5,600",7.25,"41,692",4,0.19,0.14,2.62,1.90,-0.07,8.69,6.58
69,LGIL,68.20,404,407,380,395,393.26,"37,605",390,"14,788,486",194,5.00,27.00,1.28,7.11,0.44,569.00,290.00
70,LICN,59.52,1208,1208,1160,1169,"1,177.11","5,944",1185,"6,996,717",54,-16.00,48.00,-1.35,4.14,-0.69,"1,953.00",801.00
71,LLBS,58.89,895,900,852,853,880.85,"4,864",885,"4,284,468",47,-32.00,48.00,-3.62,5.63,-3.27,900.00,563.00
72,LVF1,59.22,9.35,9.43,9.33,9.33,9.36,"47,500",9.43,"444,722",10,-0.10,0.10,-1.06,1.07,-0.35,11.09,8.35
73,MBL,55.26,231,236,230,233,232.62,"121,792",230,"28,331,479",245,3.00,6.00,1.30,2.61,0.16,295.00,205.00
74,MDB,63.87,288,296,287,292,291.14,"8,053",283,"2,344,564",39,9.00,9.00,3.18,3.14,0.29,300.00,219.00
75,MEGA,62.95,198,204,198,204,201.13,"101,571",197,"20,429,058",257,7.00,6.00,3.55,3.03,1.41,222.00,155.00
76,MERO,66.32,605,645,595,608,618.78,"27,624",594,"17,093,183",236,14.00,50.00,2.36,8.40,-1.77,"1,198.00",402.00
77,MFIL,60.00,153,157,147,155,153.21,"26,125",150,"4,002,648",32,5.00,10.00,3.33,6.80,1.15,157.00,109.00
78,MHNL,56.14,91,98,90,93,92.61,"1,020",91,"94,460",23,2.00,8.00,2.20,8.89,0.42,114.00,74.00
79,MLBBL,67.04,625,661,590,607,620.78,"3,240",625,"2,011,337",50,-18.00,71.00,-2.88,12.03,-2.27,945.00,392.00
80,MLBL,64.53,186,194,186,190,191.30,"12,960",185,"2,479,184",67,5.00,8.00,2.70,4.30,-0.68,220.00,155.00
81,MNBBL,65.80,310,320,303,306,310.71,"61,507",306,"19,110,984",233,0.00,17.00,0.00,5.61,-1.54,400.00,269.00
82,MPFL,47.24,106,106,106,106,106.00,20,106,"2,120",1,0.00,0.00,0.00,0.00,0.00,262.00,97.00
83,MSLB,68.94,989,999,1005,956,963.05,"2,670",970,"2,571,334",46,-14.00,-6.00,-1.44,-0.60,-0.74,"1,578.00",740.00
84,MSMBS,62.98,745,789,706,745,733.48,"2,277",760,"1,670,124",42,-15.00,83.00,-1.97,11.76,1.55,789.00,400.00
85,NABIL,67.08,735,749,726,730,733.99,"40,571",726,"29,778,694",191,4.00,23.00,0.55,3.17,-0.55,900.00,660.00
86,NADEP,62.74,628,651,604,619,626.17,"21,314",616,"13,346,207",208,3.00,47.00,0.49,7.78,-1.16,816.00,377.00
87,NBB,53.73,208,210,201,203,205.41,"49,253",204,"10,116,842",139,-1.00,9.00,-0.49,4.48,-1.19,242.00,178.00
88,NBL,63.47,278,283,277,279,279.53,"140,253",273,"39,204,708",279,6.00,6.00,2.20,2.17,-0.19,355.00,262.00
89,NCCB,66.91,218,222,217,220,219.28,"164,113",217,"35,987,394",351,3.00,5.00,1.38,2.30,0.33,276.00,191.00
90,NCCBPO,60.41,122,122,122,122,122.00,"103,711",122,"12,652,742",2,0.00,0.00,0.00,0.00,0.00,130.00,122.00
91,NEF,66.84,8.1,8.41,8,8.41,8.21,"85,131",7.95,"698,565",25,0.46,0.41,5.79,5.12,2.43,9.40,7.15
92,NFS,46.91,128,128,124,124,124.46,"2,930",128,"364,680",11,-4.00,4.00,-3.13,3.23,-0.37,179.00,122.00
93,NGPL,68.71,113,120,113,118,116.20,"25,169",112,"2,924,727",86,6.00,7.00,5.36,6.19,1.52,137.00,97.00
94,NHDL,65.51,125,126,117,122,123.03,"1,890",123,"232,530",16,-1.00,9.00,-0.81,7.69,-0.85,170.00,90.00
95,NHPC,68.94,55,57,52,55,54.26,"71,798",54,"3,895,994",69,1.00,5.00,1.85,9.62,1.34,82.00,50.00
96,NIB,62.80,405,419,405,412,412.03,"12,892",403,"5,311,879",112,9.00,14.00,2.23,3.46,-0.01,610.00,375.00
97,NIBLPF,64.82,7.09,7.1,7.01,7.1,7.08,"19,090",6.96,"135,160",5,0.14,0.09,2.01,1.28,0.28,8.46,6.54
98,NIBPO,62.29,384,384,378,378,379.76,"7,997",380,"3,036,928",55,-2.00,6.00,-0.53,1.59,-0.47,552.00,302.00
99,NIBSF1,64.50,9.36,9.36,9.18,9.18,9.31,"18,327",9.18,"170,652",5,0.00,0.18,0.00,1.96,-1.43,10.35,8.10
100,NICA,61.03,453,459,445,450,450.53,"123,765",446,"55,759,617",378,4.00,14.00,0.90,3.15,-0.12,515.00,368.00
101,NICAD8283,64.23,1020,1020,1011,1011,"1,015.25",200,1011,"203,050",5,0.00,9.00,0.00,0.89,-0.42,"1,040.00","1,001.00"
