S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,50.51,390,390,380,382,382.94,"11,817",386,"4,525,230",79,-4.00,10.00,-1.04,2.63,-0.25,451.00,290.00
2,AHPC,43.89,94,97,94,97,94.51,"5,197",95,"491,191",24,2.00,3.00,2.11,3.19,2.56,125.00,89.00
3,AKJCL,46.24,59,60,58,58,58.86,630,59,"37,080",32,-1.00,2.00,-1.69,3.45,-1.48,89.00,52.00
4,AKPL,42.96,128,128,124,125,125.22,"14,223",128,"1,781,002",47,-3.00,4.00,-2.34,3.23,-0.18,220.00,106.00
5,ALBSL,53.22,669,670,630,640,649.21,"8,912",670,"5,785,721",130,-30.00,40.00,-4.48,6.35,-1.44,729.00,300.00
6,ALICL,60.69,534,535,506,508,520.62,"70,144",525,"36,518,262",278,-17.00,29.00,-3.24,5.73,-2.48,629.00,304.00
7,API,45.45,123,123,119,119,120.18,"23,037",124,"2,768,598",102,-5.00,4.00,-4.03,3.36,-0.99,178.00,100.00
8,BARUN,50.86,91,92,88,88,89.66,"1,820",91,"163,180",16,-3.00,4.00,-3.30,4.55,-1.89,107.00,76.00
9,BBC,44.65,1924,1924,1863,1863,"1,912.42",380,1901,"726,720",5,-38.00,61.00,-2.00,3.27,-2.65,"2,289.00","1,310.00"
10,BFC,47.48,102,104,100,100,100.41,"5,952",102,"597,656",18,-2.00,4.00,-1.96,4.00,-0.41,117.00,81.00
11,BOKL,45.05,239,239,227,230,230.07,"16,722",235,"3,847,242",96,-5.00,12.00,-2.13,5.29,-0.03,299.00,210.00
12,BPCL,44.75,321,328,319,328,321.39,"4,135",325,"1,328,953",64,3.00,9.00,0.92,2.82,2.01,459.00,300.00
13,CBBL,46.07,892,898,882,882,889.07,"6,958",891,"6,186,170",62,-9.00,16.00,-1.01,1.81,-0.80,"1,120.00",751.00
14,CBL,49.59,149,150,147,147,148.03,"92,701",151,"13,722,484",146,-4.00,3.00,-2.65,2.04,-0.70,175.00,134.00
15,CCBL,51.84,187,187,181,181,182.84,"48,976",184,"8,954,607",126,-3.00,6.00,-1.63,3.31,-1.01,197.00,150.00
16,CFCL,46.98,143,151,140,143,143.28,"10,865",141,"1,556,695",26,2.00,11.00,1.42,7.86,-0.19,162.00,104.00
17,CHCL,46.83,427,427,419,420,422.74,"9,427",429,"3,985,190",38,-9.00,8.00,-2.10,1.91,-0.65,578.00,344.00
18,CHL,60.87,91,92,91,91,91.08,124,92,"11,294",8,-1.00,1.00,-1.09,1.10,-0.09,109.00,74.00
19,CIT,46.93,2239,2240,2205,2209,"2,222.13","8,294",2225,"18,430,380",109,-16.00,35.00,-0.72,1.59,-0.59,"2,800.00","1,678.00"
20,CLBSL,48.41,892,892,849,854,859.85,"1,120",892,"963,028",25,-38.00,43.00,-4.26,5.06,-0.68,900.00,438.00
21,CMF1,44.60,9.72,9.74,9.72,9.74,9.72,"5,300",9.89,"51,520",9,-0.15,0.02,-1.52,0.21,0.20,10.20,8.47
22,CORBL,47.63,131,131,128,130,129.77,"4,020",131,"521,690",16,-1.00,3.00,-0.76,2.34,0.17,147.00,89.00
23,CZBIL,52.82,195,201,194,195,195.90,"36,287",197,"7,108,751",147,-2.00,7.00,-1.02,3.61,-0.46,243.00,178.00
24,DDBL,48.84,1046,1049,1022,1030,"1,031.10","20,287",1039,"20,917,947",189,-9.00,27.00,-0.87,2.64,-0.11,"1,095.00",555.00
