S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,52.27,419,445,390,425,422.14,"83,824",420,"35,385,793",385,5.00,55.00,1.19,14.10,0.67,475.00,290.00
2,AHPC,56.79,100,107,99,105,102.04,"50,833",101,"5,186,837",89,4.00,8.00,3.96,8.08,2.82,125.00,89.00
3,AKJCL,44.51,55,56,54,55,54.86,590,56,"32,370",36,-1.00,2.00,-1.79,3.70,0.25,89.00,50.00
4,AKPL,49.65,127,135,125,129,129.53,"93,003",129,"12,047,007",155,0.00,10.00,0.00,8.00,-0.41,220.00,106.00
5,ALBSL,50.91,765,785,702,725,739.36,"11,429",780,"8,450,169",216,-55.00,83.00,-7.05,11.82,-1.98,936.00,300.00
6,ALICL,51.49,645,654,576,617,621.11,"81,900",615,"50,869,017",334,2.00,78.00,0.33,13.54,-0.67,720.00,304.00
7,API,47.96,138,143,132,139,137.67,"54,372",136,"7,485,641",225,3.00,11.00,2.21,8.33,0.95,178.00,100.00
8,BARUN,46.86,97,98,96,97,96.94,"1,283",96,"124,371",22,1.00,2.00,1.04,2.08,0.06,107.00,76.00
9,BBC,47.54,1867,1867,1797,1865,"1,844.15",270,1864,"497,920",8,1.00,70.00,0.05,3.90,1.12,"2,289.00","1,310.00"
10,BFC,50.34,106,108,104,105,105.68,"14,160",106,"1,496,447",21,-1.00,4.00,-0.94,3.85,-0.65,117.00,81.00
11,BNT,50.89,7116,7258,6972,6972,"7,033.17",205,7261,"1,441,800",16,-289.00,286.00,-3.98,4.10,-0.88,"9,274.00","6,011.00"
12,BOKL,50.69,255,274,250,260,261.52,"75,286",260,"19,689,144",281,0.00,24.00,0.00,9.60,-0.59,299.00,210.00
13,BPCL,50.05,373,388,352,385,380.80,"30,654",380,"11,673,000",198,5.00,36.00,1.32,10.23,1.09,459.00,300.00
14,CBBL,54.08,1173,1188,1077,1110,"1,113.36","52,159",1196,"58,071,811",499,-86.00,111.00,-7.19,10.31,-0.30,"1,343.00",751.00
15,CBL,48.56,153,161,152,154,154.87,"126,271",155,"19,555,984",241,-1.00,9.00,-0.65,5.92,-0.57,175.00,134.00
16,CCBL,49.32,187,198,185,191,191.53,"89,843",190,"17,207,419",305,1.00,13.00,0.53,7.03,-0.28,210.00,150.00
17,CFCL,46.29,147,147,140,147,143.70,"4,541",146,"652,539",18,1.00,7.00,0.68,5.00,2.25,163.00,104.00
18,CHCL,51.81,415,452,400,430,428.92,"35,703",423,"15,313,781",166,7.00,52.00,1.65,13.00,0.25,578.00,344.00
19,CHL,48.95,100,101,99,101,99.97,113,102,"11,297",10,-1.00,2.00,-0.98,2.02,1.02,109.00,74.00
20,CIT,49.54,2744,2910,2675,2823,"2,810.36","19,012",2800,"53,430,521",248,23.00,235.00,0.82,8.79,0.45,"3,164.00","1,678.00"
21,CLBSL,49.80,1253,1253,1160,1224,"1,191.94","6,176",1278,"7,361,431",110,-54.00,93.00,-4.23,8.02,2.62,"1,549.00",438.00
22,CMF1,52.22,9.7,9.8,9.52,9.64,9.72,"23,800",9.81,"231,337",13,-0.17,0.28,-1.73,2.94,-0.83,10.50,8.47
23,CORBL,50.69,136,136,132,133,132.97,"2,375",134,"315,808",11,-1.00,4.00,-0.75,3.03,0.02,147.00,90.00
24,CZBIL,51.06,209,223,205,212,212.93,"105,104",213,"22,379,798",281,-1.00,18.00,-0.47,8.78,-0.44,243.00,178.00
25,DDBL,50.85,935,948,859,926,908.25,"32,145",954,"29,195,545",318,-28.00,89.00,-2.94,10.36,1.92,"1,100.00",567.00
26,DHPL,48.13,53,55,53,53,53.72,"3,510",52,"188,540",20,1.00,2.00,1.92,3.77,-1.35,95.00,49.00
27,EBL,59.35,775,837,736,813,791.53,"130,142",786,"103,010,881",654,27.00,101.00,3.44,13.72,2.64,932.00,506.00
28,EBLCP,47.97,663,664,663,664,663.71,70,664,"46,460",3,0.00,1.00,0.00,0.15,0.04,740.00,566.00
29,EDBL,57.56,405,415,385,405,406.54,"11,847",409,"4,816,335",53,-4.00,30.00,-0.98,7.79,-0.38,442.00,257.00
30,EIC,49.28,400,445,387,431,417.61,"40,014",407,"16,710,110",245,24.00,58.00,5.90,14.99,3.11,"1,050.00",204.00
31,FMDBL,52.73,580,595,528,558,560.43,"85,107",586,"47,696,330",513,-28.00,67.00,-4.78,12.69,-0.44,704.00,298.00
32,FOWAD,54.40,1665,1796,1529,1626,"1,612.91","19,761",1698,"31,872,627",248,-72.00,267.00,-4.24,17.46,0.81,"2,000.00","1,055.00"
33,GBBL,51.79,246,265,243,255,256.40,"94,386",246,"24,200,231",256,9.00,22.00,3.66,9.05,-0.55,298.00,179.00
34,GBIME,60.27,296,307,290,300,298.43,"321,160",300,"95,844,430",854,0.00,17.00,0.00,5.86,0.52,331.00,144.48
35,GBLBS,49.71,530,582,486,537,526.59,"76,090",540,"40,068,168",457,-3.00,96.00,-0.56,19.75,1.94,663.00,282.00
36,GFCL,54.73,163,169,163,164,166.39,"12,011",166,"1,998,533",33,-2.00,6.00,-1.20,3.68,-1.46,177.00,111.00
37,GGBSL,45.64,856,878,840,855,853.41,440,873,"375,500",29,-18.00,38.00,-2.06,4.52,0.19,"1,013.00",231.00
38,GHL,49.55,73,74,71,71,72.52,580,74,"42,060",22,-3.00,3.00,-4.05,4.23,-2.14,241.00,62.00
39,GILB,53.77,1446,1446,1328,1359,"1,360.08","13,239",1475,"18,006,136",142,-116.00,118.00,-7.86,8.89,-0.08,"1,690.00",664.00
40,GLBSL,51.29,729,729,680,681,695.13,"4,863",743,"3,380,420",105,-62.00,49.00,-8.34,7.21,-2.07,888.00,279.00
41,GLICL,52.80,885,950,810,895,894.75,"78,635",900,"70,358,431",624,-5.00,140.00,-0.56,17.28,0.03,"1,077.00",339.00
42,GMFBS,46.52,903,903,836,882,862.41,"2,040",921,"1,759,310",72,-39.00,67.00,-4.23,8.01,2.22,"1,070.00",237.00
43,GMFIL,51.54,141,141,138,140,138.96,"1,580",139,"219,560",13,1.00,3.00,0.72,2.17,0.74,155.00,111.00
44,GRDBL,42.65,128,132,126,129,128.51,"1,800",130,"231,315",19,-1.00,6.00,-0.77,4.76,0.38,146.00,98.00
45,GUFL,53.29,136,139,128,138,133.23,"29,570",138,"3,939,653",52,0.00,11.00,0.00,8.59,3.46,147.00,103.00
46,HBL,57.32,643,679,597,650,641.23,"33,908",655,"21,742,822",209,-5.00,82.00,-0.76,13.74,1.35,735.00,422.00
47,HDHPC,44.63,118,118,118,118,118.00,10,120,"1,180",1,-2.00,0.00,-1.67,0.00,0.00,130.00,118.00
48,HDL,53.02,1680,1780,1624,1724,"1,699.25","83,945",1681,"142,643,520",668,43.00,156.00,2.56,9.61,1.44,"2,070.00","1,123.00"
49,HGI,48.19,439,446,392,435,425.51,"24,120",419,"10,263,297",139,16.00,54.00,3.82,13.78,2.18,503.00,232.00
50,HIDCL,49.00,140,146,136,143,142.33,"25,668",142,"3,653,214",181,1.00,10.00,0.70,7.35,0.47,182.00,128.00
51,HPPL,48.28,147,150,147,148,148.91,"1,980",150,"294,840",86,-2.00,3.00,-1.33,2.04,-0.61,210.00,126.00
52,HURJA,49.86,106,110,106,109,108.22,"1,907",108,"206,369",48,1.00,4.00,0.93,3.77,0.72,168.00,96.00
53,ICFC,48.74,196,206,196,200,199.75,"13,126",199,"2,621,859",36,1.00,10.00,0.50,5.10,0.13,224.00,143.00
