S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,428,430,420,423,424.88,"7,794",428,"3,311,499",51,-5.00,10.00,-1.17,2.38,-0.44,0.00,0.00
2,AHPC,-,263,270,262,270,264.08,"4,820",263,"1,272,857",23,7.00,8.00,2.66,3.05,2.19,0.00,0.00
3,AKPL,-,410,418,405,406,408.49,"5,055",410,"2,064,916",156,-4.00,13.00,-0.98,3.21,-0.61,0.00,0.00
4,ALICL,-,1450,1460,1450,1452,"1,452.16","1,298",1450,"1,884,910",19,2.00,10.00,0.14,0.69,-0.01,0.00,0.00
5,API,-,549,562,548,550,552.76,"1,514",549,"836,873",27,1.00,14.00,0.18,2.55,-0.50,0.00,0.00
6,BARUN,-,265,265,260,262,264.21,140,265,"36,990",14,-3.00,5.00,-1.13,1.92,-0.85,0.00,0.00
7,BHBL,-,297,300,292,292,293.85,"1,300",297,"382,000",5,-5.00,8.00,-1.68,2.74,-0.63,0.00,0.00
8,BOKL,-,448,456,450,455,452.43,"16,608",448,"7,513,917",82,7.00,6.00,1.56,1.33,0.57,0.00,0.00
9,BPCL,-,621,625,615,615,617.72,"3,090",621,"1,908,770",10,-6.00,10.00,-0.97,1.63,-0.44,0.00,0.00
10,CBBL,-,1503,1530,1505,1505,"1,521.27",981,1503,"1,492,362",20,2.00,25.00,0.13,1.66,-1.08,0.00,0.00
11,CBL,-,237,240,235,237,236.52,"13,030",237,"3,081,914",37,0.00,5.00,0.00,2.13,0.20,0.00,0.00
12,CCBL,-,363,366,356,360,362.78,"9,395",363,"3,408,302",55,-3.00,10.00,-0.83,2.81,-0.77,0.00,0.00
13,CFCL,-,166,169,165,169,166.34,"2,917",166,"485,205",5,3.00,4.00,1.81,2.42,1.58,0.00,0.00
14,CHCL,-,800,805,796,804,800.12,"3,244",800,"2,595,590",27,4.00,9.00,0.50,1.13,0.48,0.00,0.00
15,CIT,-,4030,4030,4000,4008,"4,003.06","2,818",4030,"11,280,632",28,-22.00,30.00,-0.55,0.75,0.12,0.00,0.00
16,CLBSL,-,1292,1315,1290,1300,"1,297.93",372,1292,"482,830",13,8.00,25.00,0.62,1.94,0.16,0.00,0.00
17,CZBIL,-,373,379,370,372,371.67,"10,551",373,"3,921,495",61,-1.00,9.00,-0.27,2.43,0.09,0.00,0.00
18,DBBL,-,260,265,258,260,260.95,"6,475",260,"1,689,662",21,0.00,7.00,0.00,2.71,-0.37,0.00,0.00
19,DDBL,-,1269,1300,1275,1275,"1,284.65","5,292",1269,"6,798,385",31,6.00,25.00,0.47,1.96,-0.76,0.00,0.00
20,DHPL,-,215,214,210,210,211.18,93,215,"19,640",9,-5.00,4.00,-2.33,1.90,-0.56,0.00,0.00
21,EBL,-,1323,1355,1330,1348,"1,345.86","6,786",1323,"9,132,998",87,25.00,25.00,1.89,1.88,0.16,0.00,0.00
22,EBLCP,-,900,899,890,890,894.91,22,900,"19,688",2,-10.00,9.00,-1.11,1.01,-0.55,0.00,0.00
23,EDBL,-,616,628,620,621,622.54,"1,474",616,"917,624",6,5.00,8.00,0.81,1.29,-0.25,0.00,0.00
24,EIC,-,2282,2355,2291,2291,"2,319.72","2,958",2282,"6,861,737",52,9.00,64.00,0.39,2.79,-1.25,0.00,0.00
25,FMDBL,-,995,1000,993,1000,998.38,"1,340",995,"1,337,833",13,5.00,7.00,0.50,0.70,0.16,0.00,0.00
26,FOWAD,-,1901,2091,1939,2091,"2,034.03",66,1901,"134,246",7,190.00,152.00,9.99,7.84,2.72,0.00,0.00
27,GBBL,-,293,303,290,292,293.35,"1,665",293,"488,431",21,-1.00,13.00,-0.34,4.48,-0.46,0.00,0.00
28,GBIME,-,373,380,373,378,374.39,"17,681",373,"6,619,651",50,5.00,7.00,1.34,1.88,0.95,0.00,0.00
29,NGBBL,-,735,740,726,735,729.07,290,735,"211,430",4,0.00,14.00,0.00,1.93,0.81,0.00,0.00
30,GFCL,-,210,206,200,204,201.84,"2,105",210,"424,880",8,-6.00,6.00,-2.86,3.00,1.06,0.00,0.00
31,RMFL,-,1837,1887,1850,1887,"1,868.50",20,1837,"37,370",2,50.00,37.00,2.72,2.00,0.98,0.00,0.00
32,GLICL,-,1000,1020,1000,1019,"1,013.00",659,1000,"667,565",12,19.00,20.00,1.90,2.00,0.59,0.00,0.00
33,GMFIL,-,258,268,254,254,260.02,670,258,"174,212",5,-4.00,14.00,-1.55,5.51,-2.37,0.00,0.00
