S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,435,435,430,433,431.58,"4,465",435,"1,927,023",47,-2.00,5.00,-0.46,1.16,0.33,0.00,0.00
2,AHPC,-,276,281,271,276,275.10,"2,554",276,"702,600",26,0.00,10.00,0.00,3.69,0.33,0.00,0.00
3,AKPL,-,409,415,401,415,404.65,"5,459",409,"2,208,990",165,6.00,14.00,1.47,3.49,2.49,0.00,0.00
4,ALICL,-,1458,1469,1445,1460,"1,453.69","2,404",1458,"3,494,676",21,2.00,24.00,0.14,1.66,0.43,0.00,0.00
5,API,-,545,560,545,552,552.22,"2,621",545,"1,447,363",60,7.00,15.00,1.28,2.75,-0.04,0.00,0.00
6,BARUN,-,253,252,248,252,250.00,130,253,"32,500",13,-1.00,4.00,-0.40,1.61,0.79,0.00,0.00
7,BHBL,-,292,297,295,297,295.03,610,292,"179,970",3,5.00,2.00,1.71,0.68,0.66,0.00,0.00
8,BOKL,-,462,464,456,462,461.23,"7,342",462,"3,386,387",50,0.00,8.00,0.00,1.75,0.17,0.00,0.00
9,BPCL,-,620,620,620,620,620.00,431,620,"267,220",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10,CBBL,-,1525,1558,1525,1558,"1,528.82","1,791",1525,"2,738,122",8,33.00,33.00,2.16,2.16,1.87,0.00,0.00
11,CBL,-,246,248,242,248,244.35,"6,647",246,"1,624,219",38,2.00,6.00,0.81,2.48,1.47,0.00,0.00
12,CCBL,-,290,295,280,282,282.55,"36,054",290,"10,187,227",157,-8.00,15.00,-2.76,5.36,-0.20,0.00,0.00
13,KMBSL,-,137,150,139,150,149.85,"2,340",137,"350,640",16,13.00,11.00,9.49,7.91,0.10,0.00,0.00
14,CFCL,-,191,197,187,190,191.74,"6,833",191,"1,310,178",34,-1.00,10.00,-0.52,5.35,-0.92,0.00,0.00
15,CHCL,-,798,802,795,795,797.68,"2,469",798,"1,969,465",29,-3.00,7.00,-0.38,0.88,-0.34,0.00,0.00
16,CIT,-,3880,3980,3900,3980,"3,960.92",540,3880,"2,138,899",13,100.00,80.00,2.58,2.05,0.48,0.00,0.00
17,CLBSL,-,1302,1325,1271,1271,"1,298.92",235,1302,"305,247",16,-31.00,54.00,-2.38,4.25,-2.20,0.00,0.00
18,CZBIL,-,403,406,400,402,403.21,"8,893",403,"3,585,704",57,-1.00,6.00,-0.25,1.50,-0.30,0.00,0.00
19,DBBL,-,259,266,255,266,259.60,"6,856",259,"1,779,813",34,7.00,11.00,2.70,4.31,2.41,0.00,0.00
20,DDBL,-,1285,1300,1285,1295,"1,290.55",980,1285,"1,264,737",17,10.00,15.00,0.78,1.17,0.34,0.00,0.00
21,DHPL,-,226,224,210,210,220.13,280,226,"61,636",16,-16.00,14.00,-7.08,6.67,-4.82,0.00,0.00
22,EBL,-,1353,1375,1356,1368,"1,366.23","4,432",1353,"6,055,131",53,15.00,19.00,1.11,1.40,0.13,0.00,0.00
23,EBLCP,-,941,923,923,923,923.00,10,941,"9,230",1,-18.00,0.00,-1.91,0.00,0.00,0.00,0.00
24,EDBL,-,624,616,615,615,615.08,324,624,"199,285",6,-9.00,1.00,-1.44,0.16,-0.01,0.00,0.00
25,EIC,-,2450,2490,2460,2470,"2,478.11","1,540",2450,"3,816,287",33,20.00,30.00,0.82,1.22,-0.33,0.00,0.00
26,FMDBL,-,1020,1020,1015,1015,"1,018.57","1,255",1020,"1,278,300",10,-5.00,5.00,-0.49,0.49,-0.35,0.00,0.00
27,FOWAD,-,3221,3305,3150,3298,"3,208.56","16,692",3221,"53,557,215",923,77.00,155.00,2.39,4.92,2.71,0.00,0.00
28,GBBL,-,296,298,291,295,293.22,"7,320",296,"2,146,367",41,-1.00,7.00,-0.34,2.41,0.60,0.00,0.00
29,GBIME,-,388,394,383,385,384.99,"11,253",388,"4,332,279",68,-3.00,11.00,-0.77,2.87,0.00,0.00,0.00
30,NGBBL,-,746,760,740,740,747.50,"1,400",746,"1,046,500",9,-6.00,20.00,-0.80,2.70,-1.01,0.00,0.00
31,GFCL,-,201,210,205,210,207.64,110,201,"22,840",3,9.00,5.00,4.48,2.44,1.13,0.00,0.00
32,RMFL,-,1900,1948,1905,1948,"1,918.43",35,1900,"67,145",6,48.00,43.00,2.53,2.26,1.52,0.00,0.00
33,GIMES1,-,10.19,10,9.9,9.9,9.99,"6,500",10.19,"64,950",4,-0.29,0.10,-2.85,1.01,-0.93,0.00,0.00
34,GLICL,-,1020,1040,1020,1025,"1,027.35",593,1020,"609,220",8,5.00,20.00,0.49,1.96,-0.23,0.00,0.00
35,GMFIL,-,267,267,262,267,263.67,300,267,"79,100",2,0.00,5.00,0.00,1.91,1.25,0.00,0.00
36,GRDBL,-,627,632,615,622,621.84,252,627,"156,704",12,-5.00,17.00,-0.80,2.76,0.03,0.00,0.00
37,GUFL,-,181,182,177,182,179.97,"1,777",181,"319,811",11,1.00,5.00,0.55,2.82,1.11,0.00,0.00
38,HAMRO,-,234,230,222,222,226.59,947,234,"214,580",12,-12.00,8.00,-5.13,3.60,-2.07,0.00,0.00
39,ARUN,-,202,214,195,214,206.30,"7,050",202,"1,454,450",28,12.00,19.00,5.94,9.74,3.60,0.00,0.00
40,HBL,-,886,900,890,890,890.53,"3,565",886,"3,174,738",30,4.00,10.00,0.45,1.12,-0.06,0.00,0.00
41,HDL,-,810,842,798,810,819.38,240,810,"196,650",6,0.00,44.00,0.00,5.51,-1.16,0.00,0.00
42,HGI,-,745,750,740,740,744.08,"5,318",745,"3,957,043",52,-5.00,10.00,-0.67,1.35,-0.55,0.00,0.00
43,HIDCL,-,197,196,193,195,194.92,"5,966",197,"1,162,870",121,-2.00,3.00,-1.02,1.55,0.04,0.00,0.00
44,ICFC,-,288,285,283,284,283.72,"1,980",288,"561,775",9,-4.00,2.00,-1.39,0.71,0.10,0.00,0.00
45,NBIL,-,1005,1015,1000,1000,"1,005.00",770,1005,"773,850",10,-5.00,15.00,-0.50,1.50,-0.50,0.00,0.00
46,JBBL,-,207,211,205,208,206.91,"3,452",207,"714,267",34,1.00,6.00,0.48,2.93,0.52,0.00,0.00
47,JBNL,-,284,296,285,294,291.22,"76,163",284,"22,180,403",246,10.00,11.00,3.52,3.86,0.94,0.00,0.00
48,JEFL,-,267,275,260,265,271.76,"3,466",267,"941,910",6,-2.00,15.00,-0.75,5.77,-2.55,0.00,0.00
49,JFL,-,269,275,270,272,271.96,"2,540",269,"690,786",8,3.00,5.00,1.12,1.85,0.01,0.00,0.00
50,JSLBB,-,3060,3100,3065,3065,"3,081.50",100,3060,"308,150",10,5.00,35.00,0.16,1.14,-0.54,0.00,0.00
51,KADBL,-,271,276,276,276,276.00,100,271,"27,600",1,5.00,0.00,1.85,0.00,0.00,0.00,0.00
52,KBBL,-,327,326,319,325,323.59,"1,627",327,"526,484",14,-2.00,7.00,-0.61,2.19,0.43,0.00,0.00
53,KBL,-,327,334,322,332,327.99,"35,141",327,"11,525,919",51,5.00,12.00,1.53,3.73,1.21,0.00,0.00
54,KKHC,-,208,206,201,206,204.46,394,208,"80,558",31,-2.00,5.00,-0.96,2.49,0.75,0.00,0.00
55,KMCDB,-,1740,1739,1730,1739,"1,736.17",180,1740,"312,510",4,-1.00,9.00,-0.06,0.52,0.16,0.00,0.00
56,KMFL,-,2740,2700,2700,2700,"2,700.00",16,2740,"43,200",1,-40.00,0.00,-1.46,0.00,0.00,0.00,0.00
57,KNBL,-,234,233,230,230,231.60,420,234,"97,270",4,-4.00,3.00,-1.71,1.30,-0.69,0.00,0.00
58,KRBL,-,317,315,309,311,314.75,612,317,"192,628",7,-6.00,6.00,-1.89,1.94,-1.21,0.00,0.00
59,LBL,-,390,394,389,390,391.31,"6,752",390,"2,642,147",42,0.00,5.00,0.00,1.29,-0.34,0.00,0.00
60,LGIL,-,930,945,926,926,934.68,"1,682",930,"1,572,136",20,-4.00,19.00,-0.43,2.05,-0.94,0.00,0.00
61,LICN,-,2151,2151,2149,2149,"2,150.19",141,2151,"303,177",3,-2.00,2.00,-0.09,0.09,-0.06,0.00,0.00
62,LLBS,-,1861,1890,1862,1875,"1,880.70","1,150",1861,"2,162,805",23,14.00,28.00,0.75,1.50,-0.30,0.00,0.00
63,MBL,-,360,364,355,357,360.11,"7,638",360,"2,750,496",40,-3.00,9.00,-0.83,2.54,-0.87,0.00,0.00
64,MDB,-,520,515,510,512,511.89,"1,056",520,"540,556",9,-8.00,5.00,-1.54,0.98,0.02,0.00,0.00
65,MERO,-,2204,2215,2185,2188,"2,195.64",804,2204,"1,765,295",51,-16.00,30.00,-0.73,1.37,-0.35,0.00,0.00
66,MLBBL,-,1291,1310,1300,1310,"1,306.94",72,1291,"94,100",2,19.00,10.00,1.47,0.77,0.23,0.00,0.00
67,MMFDB,-,2210,2200,2180,2200,"2,193.72",242,2210,"530,880",5,-10.00,20.00,-0.45,0.92,0.29,0.00,0.00
68,MNBBL,-,971,970,953,957,961.06,"9,013",971,"8,662,053",55,-14.00,17.00,-1.44,1.78,-0.42,0.00,0.00
69,MSMBS,-,1160,1180,1140,1164,"1,160.94",144,1160,"167,176",8,4.00,40.00,0.34,3.51,0.26,0.00,0.00
