S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,470,468,455,455,461.16,"5,122",470,"2,362,049",47,-15.00,13.00,-3.19,2.86,-1.35,0.00,0.00
2,AHPC,-,224,228,219,228,221.47,957,224,"211,944",9,4.00,9.00,1.79,4.11,2.87,0.00,0.00
3,ALDBL,-,290,285,275,275,278.08,650,290,"180,750",5,-15.00,10.00,-5.17,3.64,-1.12,0.00,0.00
4,ALICL,-,1130,1150,1110,1110,"1,125.30","1,826",1130,"2,054,795",22,-20.00,40.00,-1.77,3.60,-1.38,0.00,0.00
5,API,-,360,358,346,358,351.54,"1,179",360,"414,460",29,-2.00,12.00,-0.56,3.47,1.81,0.00,0.00
6,BARUN,-,265,266,260,265,264.69,130,265,"34,410",12,0.00,6.00,0.00,2.31,0.12,0.00,0.00
7,BHBL,-,344,338,326,326,329.47,470,344,"154,852",3,-18.00,12.00,-5.23,3.68,-1.07,0.00,0.00
8,BOKL,-,558,561,544,550,550.68,"12,842",558,"7,071,894",70,-8.00,17.00,-1.43,3.13,-0.12,0.00,0.00
9,CBBL,-,973,970,941,970,960.24,874,973,"839,250",12,-3.00,29.00,-0.31,3.08,1.01,0.00,0.00
10,CBL,-,230,233,225,232,229.15,"9,096",230,"2,084,315",35,2.00,8.00,0.87,3.56,1.23,0.00,0.00
11,CCBL,-,304,304,298,300,300.50,"3,708",304,"1,114,245",37,-4.00,6.00,-1.32,2.01,-0.17,0.00,0.00
12,CHCL,-,768,770,757,761,762.59,"5,096",768,"3,886,139",30,-7.00,13.00,-0.91,1.72,-0.21,0.00,0.00
13,CIT,-,3255,3230,3160,3160,"3,181.33","1,985",3255,"6,314,932",35,-95.00,70.00,-2.92,2.22,-0.67,0.00,0.00
14,ILFCM,-,650,640,628,628,638.91,110,650,"70,280",2,-22.00,12.00,-3.38,1.91,-1.74,0.00,0.00
15,CZBIL,-,440,443,425,440,432.43,"13,798",440,"5,966,612",84,0.00,18.00,0.00,4.24,1.72,0.00,0.00
