S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,430,430,420,429,424.32,"29,796",430,"12,642,926",139,-1.00,10.00,-0.23,2.38,1.09,0.00,0.00
2,AHPC,-,208,212,205,211,205.94,"4,527",208,"932,307",21,3.00,7.00,1.44,3.41,2.40,0.00,0.00
3,AKPL,-,325,331,322,326,328.81,"2,142",325,"704,307",37,1.00,9.00,0.31,2.80,-0.86,0.00,0.00
4,ALICL,-,1426,1450,1421,1424,"1,428.97","4,142",1426,"5,918,782",25,-2.00,29.00,-0.14,2.04,-0.35,0.00,0.00
5,API,-,515,530,495,515,505.77,"3,519",515,"1,779,816",51,0.00,35.00,0.00,7.07,1.79,0.00,0.00
6,BARUN,-,205,208,201,208,206.12,430,205,"88,630",34,3.00,7.00,1.46,3.48,0.91,0.00,0.00
7,BBC,-,2210,2209,2165,2165,"2,180.17",60,2210,"130,810",4,-45.00,44.00,-2.04,2.03,-0.70,0.00,0.00
8,BFC,-,131,131,130,130,130.50,200,131,"26,100",2,-1.00,1.00,-0.76,0.77,-0.38,0.00,0.00
9,BHBL,-,191,190,184,184,187.45,"1,608",191,"301,420",7,-7.00,6.00,-3.66,3.26,-1.88,0.00,0.00
10,BNT,-,6371,6498,6498,6498,"6,498.00",50,6371,"324,900",2,127.00,0.00,1.99,0.00,0.00,0.00,0.00
11,BOKL,-,415,431,408,414,416.07,"10,803",415,"4,494,790",62,-1.00,23.00,-0.24,5.64,-0.50,0.00,0.00
12,BPCL,-,605,618,594,605,606.39,"2,890",605,"1,752,466",16,0.00,24.00,0.00,4.04,-0.23,0.00,0.00
13,CBBL,-,1105,1120,1070,1070,"1,092.45","4,340",1105,"4,741,250",28,-35.00,50.00,-3.17,4.67,-2.10,0.00,0.00
14,CBL,-,227,234,225,230,227.97,"82,661",227,"18,844,357",199,3.00,9.00,1.32,4.00,0.88,0.00,0.00
15,CCBL,-,222,222,217,219,219.59,"23,855",222,"5,238,243",108,-3.00,5.00,-1.35,2.30,-0.27,0.00,0.00
16,CFCL,-,188,190,188,190,188.49,816,188,"153,808",3,2.00,2.00,1.06,1.06,0.79,0.00,0.00
17,CHCL,-,762,769,750,769,761.76,"7,701",762,"5,866,300",53,7.00,19.00,0.92,2.53,0.94,0.00,0.00
18,CHL,-,196,196,190,194,192.98,114,196,"22,000",8,-2.00,6.00,-1.02,3.16,0.52,0.00,0.00
19,CIT,-,3660,3750,3645,3750,"3,723.34","8,729",3660,"32,500,998",44,90.00,105.00,2.46,2.88,0.71,0.00,0.00
20,CLBSL,-,1150,1130,1070,1070,"1,108.06",391,1150,"433,250",18,-80.00,60.00,-6.96,5.61,-3.56,0.00,0.00
21,CZBIL,-,295,296,290,295,292.39,"16,097",295,"4,706,594",85,0.00,6.00,0.00,2.07,0.88,0.00,0.00
22,DBBL,-,243,245,240,241,241.96,"15,397",243,"3,725,393",57,-2.00,5.00,-0.82,2.08,-0.40,0.00,0.00
