S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,439,452,444,445,446.45,"3,547",439,"1,583,560",37,6.00,8.00,1.37,1.80,-0.33,0.00,0.00
2,AHPC,-,210,222,210,222,218.25,"4,040",210,"881,710",20,12.00,12.00,5.71,5.71,1.69,0.00,0.00
3,ALICL,-,1228,1280,1235,1255,"1,259.34","5,881",1228,"7,406,194",50,27.00,45.00,2.20,3.64,-0.35,0.00,0.00
4,API,-,373,405,380,405,395.30,"8,747",373,"3,457,732",57,32.00,25.00,8.58,6.58,2.39,0.00,0.00
5,BARUN,-,226,226,223,224,224.20,50,226,"11,210",5,-2.00,3.00,-0.88,1.35,-0.09,0.00,0.00
6,BOKL,-,416,421,415,415,416.23,"4,446",416,"1,850,555",32,-1.00,6.00,-0.24,1.45,-0.30,0.00,0.00
7,BPCL,-,500,501,492,501,498.56,"5,630",500,"2,806,882",11,1.00,9.00,0.20,1.83,0.49,0.00,0.00
8,CBBL,-,980,1005,981,990,998.53,577,980,"576,150",10,10.00,24.00,1.02,2.45,-0.86,0.00,0.00
9,CBL,-,217,218,214,215,215.59,"14,272",217,"3,076,971",60,-2.00,4.00,-0.92,1.87,-0.28,0.00,0.00
10,CCBL,-,301,305,299,303,301.63,"12,252",301,"3,695,618",73,2.00,6.00,0.66,2.01,0.45,0.00,0.00
11,CFCL,-,214,155,155,155,155.01,795,214,"123,233",1,-86.00,0.00,-40.19,0.00,-0.01,0.00,0.00
12,CHCL,-,734,740,730,733,735.76,"4,564",734,"3,357,995",26,-1.00,10.00,-0.14,1.37,-0.38,0.00,0.00
13,CIT,-,3150,3200,3150,3150,"3,169.91",231,3150,"732,250",6,0.00,50.00,0.00,1.59,-0.63,0.00,0.00
14,ILFCM,-,635,644,620,644,631.78,135,635,"85,290",4,9.00,24.00,1.42,3.87,1.90,0.00,0.00
