S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,455,461,454,458,457.31,"16,138",455,"7,380,111",78,3.00,7.00,0.66,1.54,0.15,0.00,0.00
2,AHPC,-,266,285,266,276,276.70,"6,911",266,"1,912,279",36,10.00,19.00,3.76,7.14,-0.25,0.00,0.00
3,AKPL,-,412,423,404,411,413.43,"3,866",412,"1,598,305",146,-1.00,19.00,-0.24,4.70,-0.59,0.00,0.00
4,ALICL,-,1585,1634,1580,1634,"1,602.24","19,548",1585,"31,320,674",137,49.00,54.00,3.09,3.42,1.94,0.00,0.00
5,API,-,597,612,600,612,602.91,"10,425",597,"6,285,311",95,15.00,12.00,2.51,2.00,1.49,0.00,0.00
6,BARUN,-,250,270,248,270,254.45,"1,317",250,"335,109",14,20.00,22.00,8.00,8.87,5.76,0.00,0.00
7,BHBL,-,301,304,299,299,300.87,902,301,"271,388",10,-2.00,5.00,-0.66,1.67,-0.63,0.00,0.00
8,BNT,-,6750,7300,6885,7300,"7,037.34",350,6750,"2,463,070",15,550.00,415.00,8.15,6.03,3.60,0.00,0.00
9,BOKL,-,461,470,452,459,460.49,"26,374",461,"12,144,838",90,-2.00,18.00,-0.43,3.98,-0.32,0.00,0.00
10,BPCL,-,635,640,626,635,630.66,"2,851",635,"1,798,005",14,0.00,14.00,0.00,2.24,0.68,0.00,0.00
11,CBBL,-,1580,1600,1565,1580,"1,588.81","6,539",1580,"10,389,211",30,0.00,35.00,0.00,2.24,-0.56,0.00,0.00
12,CBL,-,258,263,256,259,258.41,"24,720",258,"6,387,786",100,1.00,7.00,0.39,2.73,0.23,0.00,0.00
13,CCBL,-,267,276,267,270,270.03,"15,107",267,"4,079,370",100,3.00,9.00,1.12,3.37,-0.01,0.00,0.00
14,KMBSL,-,184,181,178,178,180.54,260,184,"46,940",4,-6.00,3.00,-3.26,1.69,-1.43,0.00,0.00
15,CFCL,-,193,201,195,197,199.28,"6,272",193,"1,249,860",25,4.00,6.00,2.07,3.08,-1.16,0.00,0.00
16,CHCL,-,813,824,808,811,811.69,"7,889",813,"6,403,398",37,-2.00,16.00,-0.25,1.98,-0.08,0.00,0.00
17,CIT,-,3960,4000,3970,3995,"3,993.29",698,3960,"2,787,314",12,35.00,30.00,0.88,0.76,0.04,0.00,0.00
18,CLBSL,-,1280,1295,1271,1273,"1,291.69",415,1280,"536,050",8,-7.00,24.00,-0.55,1.89,-1.47,0.00,0.00
19,CZBIL,-,388,393,381,384,386.58,"12,759",388,"4,932,354",84,-4.00,12.00,-1.03,3.15,-0.67,0.00,0.00
20,DBBL,-,266,267,261,264,264.15,"20,617",266,"5,446,058",44,-2.00,6.00,-0.75,2.30,-0.06,0.00,0.00
