S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,461,478,457,461,464.60,"13,689",461,"6,359,865",69,0.00,21.00,0.00,4.60,-0.78,0.00,0.00
2,AHPC,-,275,285,278,282,280.78,"3,195",275,"897,094",16,7.00,7.00,2.55,2.52,0.43,0.00,0.00
3,AKPL,-,444,457,436,438,441.62,"24,825",444,"10,963,261",423,-6.00,21.00,-1.35,4.82,-0.83,0.00,0.00
4,ALICL,-,1594,1600,1575,1575,"1,583.51","5,939",1594,"9,404,474",31,-19.00,25.00,-1.19,1.59,-0.54,0.00,0.00
5,API,-,560,572,555,572,562.13,704,560,"395,743",33,12.00,17.00,2.14,3.06,1.72,0.00,0.00
6,BARUN,-,270,275,270,275,273.21,140,270,"38,250",14,5.00,5.00,1.85,1.85,0.65,0.00,0.00
7,BHBL,-,300,330,300,330,327.37,"5,272",300,"1,725,904",35,30.00,30.00,10.00,10.00,0.80,0.00,0.00
8,BNT,-,3920,3995,3890,3890,"3,909.65","3,671",3920,"14,352,315",13,-30.00,105.00,-0.77,2.70,-0.51,0.00,0.00
9,BOKL,-,510,524,505,508,512.90,"20,443",510,"10,485,177",78,-2.00,19.00,-0.39,3.76,-0.96,0.00,0.00
10,BPCL,-,690,680,667,679,671.82,"3,977",690,"2,671,836",20,-11.00,13.00,-1.59,1.95,1.06,0.00,0.00
11,CBBL,-,1614,1678,1605,1605,"1,625.39","3,905",1614,"6,347,151",42,-9.00,73.00,-0.56,4.55,-1.27,0.00,0.00
12,CBL,-,271,276,266,266,270.07,"33,129",271,"8,947,088",122,-5.00,10.00,-1.85,3.76,-1.53,0.00,0.00
13,CCBL,-,377,389,375,378,380.51,"12,028",377,"4,576,769",69,1.00,14.00,0.27,3.73,-0.66,0.00,0.00
14,CHCL,-,857,860,840,848,849.62,"4,891",857,"4,155,505",44,-9.00,20.00,-1.05,2.38,-0.19,0.00,0.00
15,CIT,-,3950,4030,3952,4000,"4,000.96","1,427",3950,"5,709,365",23,50.00,78.00,1.27,1.97,-0.02,0.00,0.00
16,ILFCM,-,1407,1448,1370,1405,"1,414.69","4,262",1407,"6,029,405",91,-2.00,78.00,-0.14,5.69,-0.69,0.00,0.00
17,CZBIL,-,405,421,400,408,405.47,"38,983",405,"15,806,296",131,3.00,21.00,0.74,5.25,0.62,0.00,0.00
18,DBBL,-,278,283,277,277,278.58,"5,688",278,"1,584,544",21,-1.00,6.00,-0.36,2.17,-0.57,0.00,0.00
19,DDBL,-,1530,1560,1530,1530,"1,541.10",860,1530,"1,325,350",17,0.00,30.00,0.00,1.96,-0.73,0.00,0.00
20,DHPL,-,224,227,221,227,224.33,116,224,"26,022",11,3.00,6.00,1.34,2.71,1.18,0.00,0.00
21,EBL,-,1860,1886,1790,1801,"1,820.39","16,393",1860,"29,841,700",172,-59.00,96.00,-3.17,5.36,-1.08,0.00,0.00
22,EDBL,-,640,640,628,628,628.67,179,640,"112,532",3,-12.00,12.00,-1.88,1.91,-0.11,0.00,0.00
23,EIC,-,2276,2295,2231,2231,"2,258.57","2,822",2276,"6,373,694",24,-45.00,64.00,-1.98,2.87,-1.24,0.00,0.00
24,FMDBL,-,1085,1125,1070,1071,"1,081.30","9,175",1085,"9,920,955",59,-14.00,55.00,-1.29,5.14,-0.96,0.00,0.00
25,GBBL,-,328,334,322,322,329.32,"5,763",328,"1,897,857",34,-6.00,12.00,-1.83,3.73,-2.27,0.00,0.00
26,GBIME,-,412,414,405,410,408.25,"25,407",412,"10,372,381",69,-2.00,9.00,-0.49,2.22,0.43,0.00,0.00
27,NGBBL,-,840,850,822,835,830.06,"8,720",840,"7,238,150",26,-5.00,28.00,-0.60,3.41,0.59,0.00,0.00
28,GFCL,-,345,346,338,343,340.92,"3,210",345,"1,094,360",15,-2.00,8.00,-0.58,2.37,0.61,0.00,0.00
29,RMFL,-,2650,2651,2573,2645,"2,627.04",936,2650,"2,458,913",37,-5.00,78.00,-0.19,3.03,0.68,0.00,0.00
30,GIMES1,-,10.05,10.05,10.05,10.05,10.05,"3,500",10.05,"35,175",3,0.00,0.00,0.00,0.00,0.00,0.00,0.00
