S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,423,426,422,426,424.42,"4,333",423,"1,839,010",39,3.00,4.00,0.71,0.95,0.37,0.00,0.00
2,AHPC,-,210,214,209,213,210.53,"5,983",210,"1,259,610",18,3.00,5.00,1.43,2.39,1.16,0.00,0.00
3,AKPL,-,360,368,359,360,363.29,"4,378",360,"1,590,479",57,0.00,9.00,0.00,2.51,-0.91,0.00,0.00
4,ALICL,-,1440,1455,1438,1441,"1,444.58","6,659",1440,"9,619,438",27,1.00,17.00,0.07,1.18,-0.25,0.00,0.00
5,API,-,478,478,466,470,468.57,"5,565",478,"2,607,603",48,-8.00,12.00,-1.67,2.58,0.30,0.00,0.00
6,BARUN,-,202,205,201,202,202.30,100,202,"20,230",10,0.00,4.00,0.00,1.99,-0.15,0.00,0.00
7,BBC,-,1776,1847,1811,1847,"1,845.79",330,1776,"609,110",5,71.00,36.00,4.00,1.99,0.07,0.00,0.00
8,BFC,-,140,144,142,142,143.22,900,140,"128,900",4,2.00,2.00,1.43,1.41,-0.86,0.00,0.00
9,BHBL,-,173,175,173,173,174.67,120,173,"20,960",2,0.00,2.00,0.00,1.16,-0.96,0.00,0.00
10,BNT,-,7800,8287,7810,8115,"8,168.09",291,7800,"2,376,915",17,315.00,477.00,4.04,6.11,-0.65,0.00,0.00
11,BOKL,-,413,418,411,418,416.50,"24,285",413,"10,114,712",78,5.00,7.00,1.21,1.70,0.36,0.00,0.00
12,BPCL,-,721,729,717,725,722.06,"19,022",721,"13,734,980",63,4.00,12.00,0.55,1.67,0.41,0.00,0.00
13,CBBL,-,1095,1109,1080,1080,"1,088.76","2,004",1095,"2,181,880",28,-15.00,29.00,-1.37,2.69,-0.81,0.00,0.00
14,CBL,-,190,195,191,195,192.21,"11,935",190,"2,293,999",46,5.00,4.00,2.63,2.09,1.43,0.00,0.00
15,CCBL,-,215,217,214,215,215.53,"28,723",215,"6,190,767",110,0.00,3.00,0.00,1.40,-0.25,0.00,0.00
16,KMBSL,-,210,206,199,199,202.19,260,210,"52,570",3,-11.00,7.00,-5.24,3.52,-1.60,0.00,0.00
17,CFCL,-,179,185,170,172,173.59,"9,209",179,"1,598,600",49,-7.00,15.00,-3.91,8.82,-0.93,0.00,0.00
18,CHCL,-,945,956,944,955,948.49,"16,493",945,"15,643,378",80,10.00,12.00,1.06,1.27,0.68,0.00,0.00
19,CHL,-,184,184,183,183,183.60,278,184,"51,040",11,-1.00,1.00,-0.54,0.55,-0.33,0.00,0.00
20,CIT,-,3600,3655,3600,3650,"3,647.76","3,575",3600,"13,040,755",36,50.00,55.00,1.39,1.53,0.06,0.00,0.00
21,CLBSL,-,1010,1011,990,1011,998.11,121,1010,"120,771",11,1.00,21.00,0.10,2.12,1.28,0.00,0.00
22,CZBIL,-,295,297,292,294,294.17,"19,708",295,"5,797,410",66,-1.00,5.00,-0.34,1.71,-0.06,0.00,0.00
23,DBBL,-,192,193,190,190,190.77,"1,715",192,"327,169",24,-2.00,3.00,-1.04,1.58,-0.40,0.00,0.00
24,DDBL,-,1115,1117,1110,1114,"1,114.45","1,285",1115,"1,432,070",10,-1.00,7.00,-0.09,0.63,-0.04,0.00,0.00
25,DHPL,-,155,155,152,153,154.48,102,155,"15,757",3,-2.00,3.00,-1.29,1.97,-0.97,0.00,0.00
26,EBL,-,1166,1170,1153,1155,"1,161.68","18,216",1166,"21,161,166",160,-11.00,17.00,-0.94,1.47,-0.58,0.00,0.00
27,EDBL,-,390,390,385,388,386.35,"1,252",390,"483,716",9,-2.00,5.00,-0.51,1.30,0.42,0.00,0.00
28,EIC,-,2605,2630,2585,2600,"2,606.87",433,2605,"1,128,775",11,-5.00,45.00,-0.19,1.74,-0.26,0.00,0.00
29,FMDBL,-,885,886,875,875,880.72,"3,871",885,"3,409,284",52,-10.00,11.00,-1.13,1.26,-0.65,0.00,0.00
30,FOWAD,-,3460,3530,3470,3500,"3,498.23",955,3460,"3,340,808",41,40.00,60.00,1.16,1.73,0.05,0.00,0.00
31,GBBL,-,238,240,235,238,237.07,"17,013",238,"4,033,233",51,0.00,5.00,0.00,2.13,0.39,0.00,0.00
32,GBBLPO,-,162,159,159,159,159.00,"73,000",162,"11,607,000",11,-3.00,0.00,-1.85,0.00,0.00,0.00,0.00
33,GBIME,-,326,330,325,327,327.59,"9,378",326,"3,072,170",57,1.00,5.00,0.31,1.54,-0.18,0.00,0.00
34,NGBBL,-,758,765,730,745,748.55,"36,731",758,"27,494,855",378,-13.00,35.00,-1.72,4.79,-0.48,0.00,0.00
35,GDBL,-,268,270,264,264,266.11,"1,073",268,"285,538",13,-4.00,6.00,-1.49,2.27,-0.80,0.00,0.00
36,GFCL,-,160,161,158,161,159.55,"1,100",160,"175,500",5,1.00,3.00,0.63,1.90,0.90,0.00,0.00
37,RMFL,-,1570,1585,1560,1585,"1,573.82",119,1570,"187,285",7,15.00,25.00,0.96,1.60,0.71,0.00,0.00
38,GIMES1,-,10,9.85,9.85,9.85,9.85,"3,000",10,"29,550",1,-0.15,0.00,-1.50,0.00,0.00,0.00,0.00
39,GLICL,-,1004,1010,1000,1002,"1,003.69","2,867",1004,"2,877,573",29,-2.00,10.00,-0.20,1.00,-0.17,0.00,0.00
40,GRDBL,-,565,562,560,560,560.18,170,565,"95,230",6,-5.00,2.00,-0.88,0.36,-0.03,0.00,0.00
41,GUFL,-,164,161,158,158,158.24,635,164,"100,480",4,-6.00,3.00,-3.66,1.90,-0.15,0.00,0.00
42,ARUN,-,165,165,165,165,165.00,350,165,"57,750",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43,HBL,-,835,841,835,840,840.00,"4,773",835,"4,009,321",14,5.00,6.00,0.60,0.72,-0.00,0.00,0.00
44,HGI,-,586,596,572,576,579.72,"13,795",586,"7,997,244",87,-10.00,24.00,-1.71,4.20,-0.65,0.00,0.00
45,HIDCL,-,181,182,179,181,180.05,"12,023",181,"2,164,740",55,0.00,3.00,0.00,1.68,0.52,0.00,0.00
46,HPPL,-,394,399,390,397,395.58,"6,884",394,"2,723,192",75,3.00,9.00,0.76,2.31,0.36,0.00,0.00
47,ICFC,-,216,216,212,215,214.54,"3,513",216,"753,695",13,-1.00,4.00,-0.46,1.89,0.21,0.00,0.00
48,IGI,-,1084,1139,1085,1090,"1,100.44","1,020",1084,"1,122,450",16,6.00,54.00,0.55,4.98,-0.96,0.00,0.00
49,JBBL,-,178,181,177,179,180.30,"2,548",178,"459,402",18,1.00,4.00,0.56,2.26,-0.73,0.00,0.00
50,JBNL,-,238,242,237,238,238.96,"39,712",238,"9,489,661",101,0.00,5.00,0.00,2.11,-0.40,0.00,0.00
51,JEFL,-,133,135,131,132,132.41,"2,762",133,"365,709",9,-1.00,4.00,-0.75,3.05,-0.31,0.00,0.00
52,JFL,-,236,233,228,228,231.10,420,236,"97,060",5,-8.00,5.00,-3.39,2.19,-1.36,0.00,0.00
53,JSLBB,-,3750,3750,3680,3701,"3,715.79",76,3750,"282,400",9,-49.00,70.00,-1.31,1.90,-0.40,0.00,0.00
54,KBBL,-,239,240,239,239,239.09,"1,096",239,"262,044",12,0.00,1.00,0.00,0.42,-0.04,0.00,0.00
55,KBL,-,298,304,296,299,299.24,"17,504",298,"5,237,814",49,1.00,8.00,0.34,2.70,-0.08,0.00,0.00
56,KEBL,-,364,357,350,350,353.85,91,364,"32,200",2,-14.00,7.00,-3.85,2.00,-1.10,0.00,0.00
57,KKHC,-,157,159,154,155,155.98,332,157,"51,786",21,-2.00,5.00,-1.27,3.25,-0.63,0.00,0.00
58,KMCDB,-,1780,1815,1750,1750,"1,760.00","2,550",1780,"4,487,990",26,-30.00,65.00,-1.69,3.71,-0.57,0.00,0.00
59,KMFL,-,2305,2450,2351,2427,"2,424.11","1,199",2305,"2,906,502",30,122.00,99.00,5.29,4.21,0.12,0.00,0.00
60,KNBL,-,170,173,167,173,169.91,"6,877",170,"1,168,460",19,3.00,6.00,1.76,3.59,1.79,0.00,0.00
61,KRBL,-,265,291,270,277,283.99,"7,574",265,"2,150,908",54,12.00,21.00,4.53,7.78,-2.52,0.00,0.00
62,KSBBL,-,195,194,191,191,193.02,"6,507",195,"1,255,992",29,-4.00,3.00,-2.05,1.57,-1.06,0.00,0.00
63,LBBL,-,193,194,191,192,192.76,"3,340",193,"643,805",18,-1.00,3.00,-0.52,1.57,-0.39,0.00,0.00
64,LBL,-,266,268,265,267,266.07,"9,104",266,"2,422,320",43,1.00,3.00,0.38,1.13,0.35,0.00,0.00
65,LFC,-,200,196,184,184,191.09,"1,170",200,"223,580",9,-16.00,12.00,-8.00,6.52,-3.86,0.00,0.00
66,LGIL,-,664,660,650,650,656.03,"4,834",664,"3,171,269",44,-14.00,10.00,-2.11,1.54,-0.93,0.00,0.00
