S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,565,577,555,574,566.28,"151,987",565,"86,067,068",695,9.00,22.00,1.59,3.96,1.35,0.00,0.00
2,AHPC,-,271,279,266,270,269.84,"9,588",271,"2,587,212",34,-1.00,13.00,-0.37,4.89,0.06,0.00,0.00
3,ALICL,-,1300,1345,1315,1325,"1,330.97","1,891",1300,"2,516,865",30,25.00,30.00,1.92,2.28,-0.45,0.00,0.00
4,API,-,555,571,540,553,549.20,"8,798",555,"4,831,829",112,-2.00,31.00,-0.36,5.74,0.69,0.00,0.00
5,BARUN,-,317,319,309,313,314.60,470,317,"147,860",25,-4.00,10.00,-1.26,3.24,-0.51,0.00,0.00
6,BHBL,-,314,320,302,302,309.86,580,314,"179,720",9,-12.00,18.00,-3.82,5.96,-2.60,0.00,0.00
7,BOKL,-,474,485,463,470,472.83,"30,548",474,"14,443,957",112,-4.00,22.00,-0.84,4.75,-0.60,0.00,0.00
8,BPCL,-,682,700,669,675,684.17,"4,800",682,"3,284,000",18,-7.00,31.00,-1.03,4.63,-1.36,0.00,0.00
9,CBBL,-,1410,1430,1340,1390,"1,389.51","5,173",1410,"7,187,956",61,-20.00,90.00,-1.42,6.72,0.03,0.00,0.00
10,CBL,-,257,275,257,273,268.16,"128,469",257,"34,450,443",375,16.00,18.00,6.23,7.00,1.77,0.00,0.00
11,CCBL,-,397,403,380,398,393.68,"89,786",397,"35,346,789",499,1.00,23.00,0.25,6.05,1.09,0.00,0.00
12,CHCL,-,915,930,877,902,904.76,"9,656",915,"8,736,321",87,-13.00,53.00,-1.42,6.04,-0.31,0.00,0.00
13,CIT,-,3870,3960,3800,3960,"3,897.61","2,321",3870,"9,046,360",37,90.00,160.00,2.33,4.21,1.58,0.00,0.00
14,ILFCM,-,921,950,885,913,929.40,"4,790",921,"4,451,839",40,-8.00,65.00,-0.87,7.34,-1.80,0.00,0.00
15,CZBIL,-,429,435,412,427,422.89,"32,565",429,"13,771,265",157,-2.00,23.00,-0.47,5.58,0.96,0.00,0.00
16,DBBL,-,228,232,221,225,224.32,"9,799",228,"2,198,150",40,-3.00,11.00,-1.32,4.98,0.30,0.00,0.00
17,DDBL,-,1409,1427,1359,1414,"1,396.99","5,600",1409,"7,823,123",57,5.00,68.00,0.35,5.00,1.20,0.00,0.00
18,DHPL,-,247,245,241,242,243.93,150,247,"36,590",13,-5.00,4.00,-2.02,1.66,-0.80,0.00,0.00
19,EBL,-,1960,1999,1900,1945,"1,934.34","9,238",1960,"17,869,456",85,-15.00,99.00,-0.77,5.21,0.55,0.00,0.00
20,EDBL,-,636,633,613,613,627.35,850,636,"533,250",4,-23.00,20.00,-3.62,3.26,-2.34,0.00,0.00
21,EIC,-,1860,1938,1800,1876,"1,877.12","10,104",1860,"18,966,451",70,16.00,138.00,0.86,7.67,-0.06,0.00,0.00
22,FMDBL,-,1340,1390,1282,1380,"1,340.00","14,594",1340,"19,555,989",112,40.00,108.00,2.99,8.42,2.90,0.00,0.00
23,GBBL,-,434,442,419,435,432.71,"26,372",434,"11,411,550",92,1.00,23.00,0.23,5.49,0.53,0.00,0.00
24,GBIME,-,410,404,395,399,400.26,"19,989",410,"8,000,737",84,-11.00,9.00,-2.68,2.28,-0.32,0.00,0.00
25,NGBBL,-,840,885,800,860,846.21,"20,272",840,"17,154,424",102,20.00,85.00,2.38,10.63,1.60,0.00,0.00
26,GFCL,-,318,320,306,312,315.91,"2,215",318,"699,739",10,-6.00,14.00,-1.89,4.58,-1.25,0.00,0.00
27,RMFL,-,1460,1431,1348,1361,"1,371.42",169,1460,"231,770",9,-99.00,83.00,-6.78,6.16,-0.77,0.00,0.00
28,GIMES1,-,9.79,10.19,9.98,10.19,10.11,"5,000",9.79,"50,540",3,0.40,0.21,4.09,2.10,0.80,0.00,0.00
29,GLICL,-,858,875,783,841,828.28,"27,765",858,"22,997,102",208,-17.00,92.00,-1.98,11.75,1.51,0.00,0.00
30,GMFIL,-,222,224,220,224,222.90,"2,199",222,"490,167",4,2.00,4.00,0.90,1.82,0.49,0.00,0.00
31,GRDBL,-,494,502,485,502,496.08,360,494,"178,590",10,8.00,17.00,1.62,3.51,1.18,0.00,0.00
32,HAMRO,-,525,555,525,550,543.33,"19,801",525,"10,758,452",83,25.00,30.00,4.76,5.71,1.21,0.00,0.00
33,ARUN,-,178,176,175,175,175.76,660,178,"116,000",7,-3.00,1.00,-1.69,0.57,-0.43,0.00,0.00
34,HBL,-,985,999,971,980,985.59,"2,507",985,"2,470,867",17,-5.00,28.00,-0.51,2.88,-0.57,0.00,0.00
35,HGI,-,1451,1480,1420,1475,"1,460.66","7,895",1451,"11,531,934",68,24.00,60.00,1.65,4.23,0.97,0.00,0.00
36,HIDCL,-,227,230,219,223,224.31,"29,275",227,"6,566,540",202,-4.00,11.00,-1.76,5.02,-0.59,0.00,0.00
37,ICFC,-,268,275,260,275,266.87,"18,251",268,"4,870,713",37,7.00,15.00,2.61,5.77,2.95,0.00,0.00
38,NBIL,-,1500,1505,1441,1442,"1,471.59","4,914",1500,"7,231,379",38,-58.00,64.00,-3.87,4.44,-2.05,0.00,0.00
