S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,440,442,432,438,436.16,"5,674",440,"2,474,784",46,-2.00,10.00,-0.45,2.31,0.42,0.00,0.00
2,AHPC,-,261,268,257,268,263.17,"1,642",261,"432,125",13,7.00,11.00,2.68,4.28,1.80,0.00,0.00
3,AKPL,-,362,366,350,366,355.04,"6,837",362,"2,427,379",97,4.00,16.00,1.10,4.57,3.00,0.00,0.00
4,ALICL,-,1585,1590,1575,1581,"1,582.60","1,180",1585,"1,867,472",17,-4.00,15.00,-0.25,0.95,-0.10,0.00,0.00
5,API,-,635,634,617,634,622.93,"2,156",635,"1,343,038",82,-1.00,17.00,-0.16,2.76,1.75,0.00,0.00
6,BARUN,-,240,240,236,240,238.83,60,240,"14,330",6,0.00,4.00,0.00,1.69,0.49,0.00,0.00
7,BOKL,-,465,465,456,462,459.94,"5,894",465,"2,710,898",40,-3.00,9.00,-0.65,1.97,0.45,0.00,0.00
8,BPCL,-,632,635,623,623,631.50,"1,200",632,"757,800",4,-9.00,12.00,-1.42,1.93,-1.36,0.00,0.00
9,CBBL,-,1605,1610,1590,1590,"1,600.29","2,827",1605,"4,524,033",26,-15.00,20.00,-0.93,1.26,-0.65,0.00,0.00
10,CBL,-,244,246,240,243,243.67,"10,451",244,"2,546,638",47,-1.00,6.00,-0.41,2.50,-0.28,0.00,0.00
11,CCBL,-,253,253,245,252,249.26,"14,620",253,"3,644,152",87,-1.00,8.00,-0.40,3.27,1.09,0.00,0.00
12,KMBSL,-,234,233,230,233,232.00,30,234,"6,960",3,-1.00,3.00,-0.43,1.30,0.43,0.00,0.00
13,CFCL,-,195,196,192,192,194.20,"6,010",195,"1,167,136",11,-3.00,4.00,-1.54,2.08,-1.15,0.00,0.00
14,CHCL,-,786,790,780,786,783.22,"4,459",786,"3,492,397",26,0.00,10.00,0.00,1.28,0.35,0.00,0.00
15,CHL,-,210,218,197,201,208.57,"1,788",210,"372,928",64,-9.00,21.00,-4.29,10.66,-3.77,0.00,0.00
16,CIT,-,3867,3875,3850,3875,"3,857.26",265,3867,"1,022,175",9,8.00,25.00,0.21,0.65,0.46,0.00,0.00
17,CLBSL,-,1321,1300,1280,1300,"1,297.01",335,1321,"434,500",22,-21.00,20.00,-1.59,1.56,0.23,0.00,0.00
18,CZBIL,-,375,378,372,375,374.75,"26,015",375,"9,749,191",161,0.00,6.00,0.00,1.61,0.07,0.00,0.00
19,DBBL,-,262,261,259,261,260.07,"2,766",262,"719,364",13,-1.00,2.00,-0.38,0.77,0.35,0.00,0.00
20,DDBL,-,1382,1390,1370,1376,"1,381.02",753,1382,"1,039,907",15,-6.00,20.00,-0.43,1.46,-0.36,0.00,0.00
21,DHPL,-,175,175,172,172,172.42,620,175,"106,900",17,-3.00,3.00,-1.71,1.74,-0.24,0.00,0.00
22,EBL,-,1340,1340,1321,1339,"1,329.44","4,343",1340,"5,773,777",60,-1.00,19.00,-0.07,1.44,0.71,0.00,0.00
23,EDBL,-,701,709,700,701,707.08,"8,580",701,"6,066,718",21,0.00,9.00,0.00,1.29,-0.87,0.00,0.00
24,EIC,-,2650,2650,2640,2644,"2,647.70","1,072",2650,"2,838,333",19,-6.00,10.00,-0.23,0.38,-0.14,0.00,0.00
25,FMDBL,-,1081,1082,1060,1077,"1,076.98","1,204",1081,"1,296,678",15,-4.00,22.00,-0.37,2.08,0.00,0.00,0.00
26,FOWAD,-,3800,3797,3740,3775,"3,769.98","1,242",3800,"4,682,321",53,-25.00,57.00,-0.66,1.52,0.13,0.00,0.00
27,GBBL,-,265,270,264,268,266.60,"9,215",265,"2,456,760",37,3.00,6.00,1.13,2.27,0.52,0.00,0.00
28,GBIME,-,385,385,381,383,383.79,"8,368",385,"3,211,540",46,-2.00,4.00,-0.52,1.05,-0.21,0.00,0.00
29,NGBBL,-,793,808,778,789,785.27,"9,093",793,"7,140,424",9,-4.00,30.00,-0.50,3.86,0.47,0.00,0.00
30,GDBL,-,388,400,386,390,388.33,"13,849",388,"5,377,964",29,2.00,14.00,0.52,3.63,0.43,0.00,0.00
31,RMFL,-,2125,2083,2050,2050,"2,053.80",162,2125,"332,715",6,-75.00,33.00,-3.53,1.61,-0.19,0.00,0.00
32,GIMES1,-,9.95,10.1,10,10,10.08,"20,200",9.95,"203,670",5,0.05,0.10,0.50,1.00,-0.83,0.00,0.00
33,GLICL,-,1181,1175,1152,1152,"1,161.86","1,292",1181,"1,501,120",14,-29.00,23.00,-2.46,2.00,-0.86,0.00,0.00
34,GMFIL,-,261,270,266,270,267.96,510,261,"136,660",3,9.00,4.00,3.45,1.50,0.76,0.00,0.00
35,GRDBL,-,561,591,561,591,566.13,191,561,"108,131",14,30.00,30.00,5.35,5.35,4.21,0.00,0.00
36,GUFL,-,198,197,196,196,196.38,"1,606",198,"315,382",6,-2.00,1.00,-1.01,0.51,-0.19,0.00,0.00
37,HAMRO,-,235,235,231,231,232.67,480,235,"111,680",3,-4.00,4.00,-1.70,1.73,-0.72,0.00,0.00
38,ARUN,-,178,178,172,175,175.16,"2,010",178,"352,070",10,-3.00,6.00,-1.69,3.49,-0.09,0.00,0.00
39,HBL,-,902,910,900,910,903.03,"3,204",902,"2,893,323",21,8.00,10.00,0.89,1.11,0.77,0.00,0.00
40,HDL,-,1362,1335,1283,1283,"1,305.71",140,1362,"182,800",7,-79.00,52.00,-5.80,4.05,-1.77,0.00,0.00
41,HGI,-,805,815,801,804,804.28,"2,628",805,"2,113,638",41,-1.00,14.00,-0.12,1.75,-0.03,0.00,0.00
42,HIDCL,-,183,187,182,184,184.99,"6,878",183,"1,272,362",71,1.00,5.00,0.55,2.75,-0.54,0.00,0.00
43,HPPL,-,330,363,336,363,361.64,"7,960",330,"2,878,660",477,33.00,27.00,10.00,8.04,0.37,0.00,0.00
44,ICFC,-,276,281,281,281,281.00,20,276,"5,620",1,5.00,0.00,1.81,0.00,0.00,0.00,0.00
45,NBIL,-,1300,1290,1275,1290,"1,283.02",215,1300,"275,850",4,-10.00,15.00,-0.77,1.18,0.54,0.00,0.00
46,JBBL,-,196,199,190,191,194.75,"8,338",196,"1,623,817",56,-5.00,9.00,-2.55,4.74,-1.96,0.00,0.00
47,JBNL,-,268,271,266,269,267.98,"24,416",268,"6,543,104",78,1.00,5.00,0.37,1.88,0.38,0.00,0.00
48,JEFL,-,242,238,238,238,238.00,72,242,"17,136",1,-4.00,0.00,-1.65,0.00,0.00,0.00,0.00
49,JFL,-,283,280,275,275,278.11,"1,233",283,"342,912",6,-8.00,5.00,-2.83,1.82,-1.13,0.00,0.00
50,JSLBB,-,3680,3670,3615,3670,"3,636.44",108,3680,"392,736",14,-10.00,55.00,-0.27,1.52,0.91,0.00,0.00
51,KADBL,-,267,263,263,263,263.00,416,267,"109,408",2,-4.00,0.00,-1.50,0.00,0.00,0.00,0.00
52,KBBL,-,314,320,312,313,313.60,"1,040",314,"326,140",19,-1.00,8.00,-0.32,2.56,-0.19,0.00,0.00
53,KBL,-,312,315,310,313,312.64,"14,138",312,"4,420,043",47,1.00,5.00,0.32,1.61,0.12,0.00,0.00
54,KEBL,-,417,409,409,409,409.00,100,417,"40,900",1,-8.00,0.00,-1.92,0.00,0.00,0.00,0.00
55,KKHC,-,183,183,180,180,180.57,250,183,"45,142",22,-3.00,3.00,-1.64,1.67,-0.32,0.00,0.00
56,KMCDB,-,2281,2250,2247,2250,"2,247.35",430,2281,"966,360",6,-31.00,3.00,-1.36,0.13,0.12,0.00,0.00
57,KMFL,-,3100,3119,3053,3119,"3,082.54",518,3100,"1,596,758",23,19.00,66.00,0.61,2.16,1.17,0.00,0.00
58,KNBL,-,217,213,211,211,211.12,213,217,"44,969",2,-6.00,2.00,-2.76,0.95,-0.06,0.00,0.00
59,KRBL,-,294,294,291,292,292.90,578,294,"169,298",7,-2.00,3.00,-0.68,1.03,-0.31,0.00,0.00
60,LBBL,-,218,220,214,217,215.34,"6,370",218,"1,371,726",28,-1.00,6.00,-0.46,2.80,0.76,0.00,0.00
61,LBL,-,355,375,360,367,364.27,"37,999",355,"13,841,995",166,12.00,15.00,3.38,4.17,0.74,0.00,0.00
62,LFC,-,174,172,171,171,171.60,498,174,"85,458",4,-3.00,1.00,-1.72,0.58,-0.35,0.00,0.00
63,LGIL,-,999,1017,995,999,"1,001.69","5,346",999,"5,355,052",37,0.00,22.00,0.00,2.21,-0.27,0.00,0.00
64,LICN,-,2300,2300,2266,2290,"2,290.44","1,091",2300,"2,498,875",7,-10.00,34.00,-0.43,1.50,-0.02,0.00,0.00
65,LLBS,-,1999,1995,1950,1967,"1,974.17","1,177",1999,"2,323,595",15,-32.00,45.00,-1.60,2.31,-0.36,0.00,0.00
66,MBL,-,337,339,335,336,336.50,"6,566",337,"2,209,452",44,-1.00,4.00,-0.30,1.19,-0.15,0.00,0.00
67,MDB,-,560,560,550,560,555.73,"7,941",560,"4,413,085",17,0.00,10.00,0.00,1.82,0.76,0.00,0.00
68,MERO,-,2430,2390,2351,2353,"2,358.99",619,2430,"1,460,213",32,-77.00,39.00,-3.17,1.66,-0.25,0.00,0.00
69,MFIL,-,156,156,153,156,153.89,"1,548",156,"238,218",7,0.00,3.00,0.00,1.96,1.35,0.00,0.00
70,MIDBL,-,290,285,276,277,277.42,"2,044",290,"567,050",5,-13.00,9.00,-4.48,3.26,-0.15,0.00,0.00
71,MLBBL,-,1304,1330,1300,1306,"1,311.41",470,1304,"616,365",10,2.00,30.00,0.15,2.31,-0.41,0.00,0.00
72,MLBL,-,249,251,241,246,245.06,"4,225",249,"1,035,380",24,-3.00,10.00,-1.20,4.15,0.38,0.00,0.00
73,MMFDB,-,3240,3176,3176,3176,"3,176.00",30,3240,"95,280",2,-64.00,0.00,-1.98,0.00,0.00,0.00,0.00
74,MNBBL,-,652,660,650,653,651.83,"4,875",652,"3,177,679",47,1.00,10.00,0.15,1.54,0.18,0.00,0.00
75,MSMBS,-,1183,1190,1144,1150,"1,170.67",298,1183,"348,860",17,-33.00,46.00,-2.79,4.02,-1.80,0.00,0.00
76,NABIL,-,1735,1730,1715,1720,"1,719.26","3,081",1735,"5,297,040",43,-15.00,15.00,-0.86,0.87,0.04,0.00,0.00
77,NABILP,-,1250,1260,1245,1246,"1,249.31","1,823",1250,"2,277,495",18,-4.00,15.00,-0.32,1.20,-0.27,0.00,0.00
78,NBB,-,355,359,353,357,355.48,"21,413",355,"7,611,887",96,2.00,6.00,0.56,1.70,0.43,0.00,0.00
79,NBBL,-,3400,3410,3390,3390,"3,398.29",143,3400,"485,955",7,-10.00,20.00,-0.29,0.59,-0.24,0.00,0.00
80,NBF1,-,23.79,23.94,23.6,23.7,23.64,"295,817",23.79,"6,994,074",12,-0.09,0.34,-0.38,1.44,0.24,0.00,0.00
81,NBL,-,351,357,353,353,354.91,"6,971",351,"2,474,108",41,2.00,4.00,0.57,1.13,-0.54,0.00,0.00
82,NCCB,-,364,368,363,365,365.37,"16,974",364,"6,201,859",60,1.00,5.00,0.27,1.38,-0.10,0.00,0.00
83,NCCBPO,-,202,202,202,202,202.00,"3,680",202,"743,360",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,NCDB,-,318,312,312,312,312.00,25,318,"7,800",1,-6.00,0.00,-1.89,0.00,0.00,0.00,0.00
85,NEF,-,10.1,10.15,10.03,10.1,10.13,"354,971",10.1,"3,594,241",13,0.00,0.12,0.00,1.20,-0.25,0.00,0.00
86,NGPL,-,265,265,258,262,262.15,186,265,"48,759",13,-3.00,7.00,-1.13,2.71,-0.06,0.00,0.00
87,NHPC,-,149,151,146,147,147.69,"8,470",149,"1,250,950",20,-2.00,5.00,-1.34,3.42,-0.47,0.00,0.00
88,NIB,-,766,770,764,768,767.71,"14,228",766,"10,923,034",136,2.00,6.00,0.26,0.79,0.04,0.00,0.00
89,NIBLPF,-,10.2,10.15,10.15,10.15,10.15,505,10.2,"5,126",1,-0.05,0.00,-0.49,0.00,-0.00,0.00,0.00
