S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,545,560,545,545,550.43,"19,457",545,"10,709,727",138,0.00,15.00,0.00,2.75,-1.00,0.00,0.00
2,AHPC,-,250,255,246,246,249.28,"9,057",250,"2,257,767",27,-4.00,9.00,-1.60,3.66,-1.34,0.00,0.00
3,ALDBL,-,320,320,314,320,317.47,612,320,"194,290",7,0.00,6.00,0.00,1.91,0.79,0.00,0.00
4,ALICL,-,1410,1438,1405,1411,"1,418.34","2,672",1410,"3,789,812",11,1.00,33.00,0.07,2.35,-0.52,0.00,0.00
5,API,-,390,410,394,405,403.14,"4,520",390,"1,822,186",38,15.00,16.00,3.85,4.06,0.46,0.00,0.00
6,BHBL,-,345,339,336,336,338.73,550,345,"186,300",2,-9.00,3.00,-2.61,0.89,-0.81,0.00,0.00
7,BNT,-,4065,4228,4144,4144,"4,200.33",60,4065,"252,020",4,79.00,84.00,1.94,2.03,-1.36,0.00,0.00
8,BOKL,-,625,640,623,625,630.05,"37,538",625,"23,650,798",214,0.00,17.00,0.00,2.73,-0.81,0.00,0.00
9,BPCL,-,559,562,559,559,560.25,"5,280",559,"2,958,110",17,0.00,3.00,0.00,0.54,-0.22,0.00,0.00
10,CBBL,-,1136,1170,1135,1159,"1,150.17","2,166",1136,"2,491,258",24,23.00,35.00,2.02,3.08,0.76,0.00,0.00
11,CBL,-,256,262,253,258,257.86,"14,707",256,"3,792,279",62,2.00,9.00,0.78,3.56,0.06,0.00,0.00
12,CBLPO,-,135,135,135,135,135.00,"4,880",135,"658,800",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,CCBL,-,340,358,334,346,344.92,"15,424",340,"5,319,977",84,6.00,24.00,1.76,7.19,0.31,0.00,0.00
14,CHCL,-,815,828,811,818,819.62,"11,263",815,"9,231,338",73,3.00,17.00,0.37,2.10,-0.20,0.00,0.00
15,CIT,-,3700,3730,3690,3705,"3,700.46","1,138",3700,"4,211,120",18,5.00,40.00,0.14,1.08,0.12,0.00,0.00
16,ILFCM,-,705,715,715,715,715.00,10,705,"7,150",1,10.00,0.00,1.42,0.00,0.00,0.00,0.00
17,CZBIL,-,470,497,473,495,484.40,"57,360",470,"27,785,160",293,25.00,24.00,5.32,5.07,2.14,0.00,0.00
18,DBBL,-,223,235,215,228,221.82,"5,040",223,"1,117,956",28,5.00,20.00,2.24,9.30,2.71,0.00,0.00
19,DDBL,-,2180,2275,2180,2275,"2,226.99","4,830",2180,"10,756,350",30,95.00,95.00,4.36,4.36,2.11,0.00,0.00
20,EBL,-,1805,1849,1807,1849,"1,835.43","16,816",1805,"30,864,653",195,44.00,42.00,2.44,2.32,0.73,0.00,0.00
21,EDBL,-,585,595,581,591,586.64,"1,292",585,"757,940",5,6.00,14.00,1.03,2.41,0.74,0.00,0.00
22,EIC,-,1605,1580,1580,1580,"1,580.00",130,1605,"205,400",1,-25.00,0.00,-1.56,0.00,0.00,0.00,0.00
23,FMDBL,-,950,960,955,955,957.50,200,950,"191,500",2,5.00,5.00,0.53,0.52,-0.26,0.00,0.00
24,GBBL,-,392,397,385,396,391.01,"7,376",392,"2,884,093",33,4.00,12.00,1.02,3.12,1.26,0.00,0.00
25,GBIME,-,420,435,422,430,429.91,"14,365",420,"6,175,635",67,10.00,13.00,2.38,3.08,0.02,0.00,0.00
26,NGBBL,-,516,525,515,520,516.13,620,516,"320,000",4,4.00,10.00,0.78,1.94,0.74,0.00,0.00
27,GFCL,-,281,286,282,284,283.14,"1,750",281,"495,500",5,3.00,4.00,1.07,1.42,0.30,0.00,0.00
28,RMFL,-,1275,1323,1225,1323,"1,278.54",90,1275,"115,069",8,48.00,98.00,3.76,8.00,3.36,0.00,0.00
29,GLICL,-,686,712,685,712,701.00,"2,150",686,"1,507,142",17,26.00,27.00,3.79,3.94,1.55,0.00,0.00
30,GMFIL,-,229,230,230,230,230.00,156,229,"35,880",1,1.00,0.00,0.44,0.00,0.00,0.00,0.00
31,GRDBL,-,416,457,424,448,441.21,"5,982",416,"2,639,331",68,32.00,33.00,7.69,7.78,1.52,0.00,0.00
