S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,438,438,426,428,431.65,"34,082",438,"14,711,435",89,-10.00,12.00,-2.28,2.82,-0.85,0.00,0.00
2,AHPC,-,223,225,211,211,217.94,"6,054",223,"1,319,432",17,-12.00,14.00,-5.38,6.64,-3.29,0.00,0.00
3,AKPL,-,350,352,346,348,348.42,"6,831",350,"2,380,066",139,-2.00,6.00,-0.57,1.73,-0.12,0.00,0.00
4,ALICL,-,1535,1565,1525,1550,"1,536.11","2,487",1535,"3,820,310",17,15.00,40.00,0.98,2.62,0.90,0.00,0.00
5,API,-,615,614,584,584,593.50,"4,880",615,"2,896,302",69,-31.00,30.00,-5.04,5.14,-1.63,0.00,0.00
6,BARUN,-,226,225,216,216,218.33,480,226,"104,800",16,-10.00,9.00,-4.42,4.17,-1.08,0.00,0.00
7,GFL,-,138,140,136,136,139.07,"3,320",138,"461,720",6,-2.00,4.00,-1.45,2.94,-2.26,0.00,0.00
8,BHBL,-,257,258,256,256,256.06,620,257,"158,760",3,-1.00,2.00,-0.39,0.78,-0.03,0.00,0.00
9,BNT,-,6762,6635,6630,6630,"6,632.00",25,6762,"165,800",2,-132.00,5.00,-1.95,0.08,-0.03,0.00,0.00
10,BOKL,-,435,435,426,428,428.32,"11,484",435,"4,918,857",74,-7.00,9.00,-1.61,2.11,-0.08,0.00,0.00
11,BPCL,-,630,640,632,634,638.28,533,630,"340,204",4,4.00,8.00,0.63,1.27,-0.68,0.00,0.00
12,CBBL,-,1690,1700,1680,1690,"1,687.26","12,590",1690,"21,242,582",88,0.00,20.00,0.00,1.19,0.16,0.00,0.00
13,CBL,-,232,235,229,230,229.98,"38,379",232,"8,826,456",109,-2.00,6.00,-0.86,2.62,0.01,0.00,0.00
14,CCBL,-,229,230,219,224,222.78,"38,774",229,"8,637,948",143,-5.00,11.00,-2.18,5.02,0.55,0.00,0.00
15,CCBLPO,-,209,209,209,209,209.00,"6,000",209,"1,254,000",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00
16,CFCL,-,184,189,184,188,187.60,"2,335",184,"438,036",14,4.00,5.00,2.17,2.72,0.22,0.00,0.00
17,CHCL,-,770,772,760,764,762.12,"4,657",770,"3,549,211",32,-6.00,12.00,-0.78,1.58,0.25,0.00,0.00
18,CHL,-,190,190,183,183,184.85,"1,146",190,"211,837",33,-7.00,7.00,-3.68,3.83,-1.01,0.00,0.00
19,CIT,-,3682,3652,3640,3640,"3,649.11",860,3682,"3,138,235",12,-42.00,12.00,-1.14,0.33,-0.25,0.00,0.00
20,CLBSL,-,1345,1350,1321,1330,"1,343.47","1,603",1345,"2,153,577",23,-15.00,29.00,-1.12,2.20,-1.01,0.00,0.00
21,CZBIL,-,295,298,292,297,295.58,"15,285",295,"4,518,014",95,2.00,6.00,0.68,2.05,0.48,0.00,0.00
22,DBBL,-,254,258,252,255,254.05,"10,691",254,"2,716,092",40,1.00,6.00,0.39,2.38,0.37,0.00,0.00
23,DDBL,-,1352,1385,1360,1360,"1,367.56","6,240",1352,"8,533,595",52,8.00,25.00,0.59,1.84,-0.56,0.00,0.00
24,DHPL,-,160,162,158,160,160.14,791,160,"126,667",33,0.00,4.00,0.00,2.53,-0.08,0.00,0.00
25,EBL,-,1270,1280,1265,1272,"1,269.79","5,509",1270,"6,995,295",84,2.00,15.00,0.16,1.19,0.17,0.00,0.00
26,EBLCP,-,816,800,784,784,784.91,350,816,"274,720",3,-32.00,16.00,-3.92,2.04,-0.12,0.00,0.00
27,EDBL,-,455,446,422,430,433.53,"1,080",455,"468,210",11,-25.00,24.00,-5.49,5.69,-0.82,0.00,0.00
28,EIC,-,2654,2667,2655,2656,"2,659.03","1,200",2654,"3,190,840",22,2.00,12.00,0.08,0.45,-0.11,0.00,0.00
29,FMDBL,-,1065,1083,1067,1075,"1,071.14","13,506",1065,"14,466,804",142,10.00,16.00,0.94,1.50,0.36,0.00,0.00
30,FOWAD,-,3759,3800,3751,3760,"3,769.27","1,670",3759,"6,294,674",108,1.00,49.00,0.03,1.31,-0.25,0.00,0.00
