S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,314,316,313,314,314.42,"8,337",315,"2,621,323",47,-1.00,3.00,-0.32,0.96,-0.13,469.00,283.00
2,AHPC,-,145,145,138,138,139.96,"36,939",145,"5,169,878",85,-7.00,7.00,-4.83,5.07,-1.42,285.00,140.00
3,AKPL,-,250,255,250,252,251.65,220,255,"55,364",19,-3.00,5.00,-1.18,2.00,0.14,423.00,212.00
4,ALICL,-,630,630,627,630,629.63,978,632,"615,780",12,-2.00,3.00,-0.32,0.48,0.06,"1,723.00",520.00
5,API,-,283,283,275,275,276.39,"4,034",283,"1,114,957",32,-8.00,8.00,-2.83,2.91,-0.51,683.00,246.00
6,BARUN,-,142,142,142,142,142.00,10,144,"1,420",1,-2.00,0.00,-1.39,0.00,0.00,275.00,144.00
7,BHBL,-,126,126,126,126,126.00,200,127,"25,200",1,-1.00,0.00,-0.79,0.00,0.00,305.00,125.00
8,BNT,-,5450,5450,5450,5450,"5,450.00",10,5500,"54,500",1,-50.00,0.00,-0.91,0.00,0.00,"8,287.00","5,336.00"
9,BOKL,-,257,262,255,258,256.96,"5,692",258,"1,462,610",23,0.00,7.00,0.00,2.75,0.40,503.00,250.00
10,BPCL,-,450,450,435,435,437.94,"3,490",442,"1,528,404",51,-7.00,15.00,-1.58,3.45,-0.68,783.00,420.00
11,CBBL,-,861,862,840,840,843.76,"2,440",860,"2,058,772",51,-20.00,22.00,-2.33,2.62,-0.45,"1,752.00",733.00
12,CBL,-,148,148,146,148,147.04,"13,959",148,"2,052,585",45,0.00,2.00,0.00,1.37,0.65,269.00,136.00
13,CCBL,-,166,166,163,166,164.77,"23,679",166,"3,901,681",70,0.00,3.00,0.00,1.84,0.74,276.00,155.00
14,CFCL,-,117,117,117,117,117.00,100,115,"11,700",1,2.00,0.00,1.74,0.00,0.00,216.00,110.00
