S.No,Symbol,Conf.,Open,High,Low,Close,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,332,335,328,335,331.59,"5,135",334,"1,702,717",45,1.00,7.00,0.30,2.13,1.02,511.00,283.00
2,AHPC,-,169,169,159,167,160.41,"15,954",168,"2,559,118",36,-1.00,10.00,-0.60,6.29,3.95,318.00,147.00
3,AKPL,-,241,248,237,245,242.08,645,245,"156,142",14,0.00,11.00,0.00,4.64,1.19,503.00,212.00
4,ALICL,-,670,693,653,693,672.71,"5,321",680,"3,579,513",45,13.00,40.00,1.91,6.13,2.93,"1,723.00",520.00
5,AMFI,-,285,290,285,290,287.50,20,280,"5,750",2,10.00,5.00,3.57,1.75,0.86,280.00,246.00
6,API,-,284,285,279,285,282.32,"3,570",280,"1,007,866",25,5.00,6.00,1.79,2.15,0.94,683.00,246.00
7,BARUN,-,176,176,175,175,175.50,20,179,"3,510",2,-4.00,1.00,-2.23,0.57,-0.29,314.00,162.00
8,BFC,-,118,118,118,118,118.00,100,118,"11,800",1,0.00,0.00,0.00,0.00,0.00,430.00,80.00
9,BOKL,-,329,334,325,334,327.79,"6,439",329,"2,110,672",48,5.00,9.00,1.52,2.77,1.86,563.00,294.00
10,BPCL,-,455,465,453,462,456.47,"10,222",461,"4,666,006",40,1.00,12.00,0.22,2.65,1.20,783.00,420.00
11,CBBL,-,894,910,885,888,892.49,"2,624",898,"2,341,897",42,-10.00,25.00,-1.11,2.82,-0.51,"1,762.00",733.00
12,CBL,-,154,155,150,152,151.95,"3,328",152,"505,692",23,0.00,5.00,0.00,3.33,0.03,295.00,136.00
13,CCBL,-,173,176,167,171,171.50,"8,618",173,"1,477,985",62,-2.00,9.00,-1.16,5.39,-0.29,417.00,155.00
14,CFCL,-,125,125,122,122,122.24,208,123,"25,426",5,-1.00,3.00,-0.81,2.46,-0.20,216.00,114.00
15,CHCL,-,760,770,752,769,760.53,"4,511",760,"3,430,740",39,9.00,18.00,1.18,2.39,1.10,975.00,649.00
16,CHL,-,156,156,156,156,156.00,54,159,"8,424",3,-3.00,0.00,-1.89,0.00,0.00,355.00,145.00
17,CIT,-,2402,2480,2402,2480,"2,450.37",225,2450,"551,334",14,30.00,78.00,1.22,3.25,1.19,"4,857.00","2,298.00"
18,CLBSL,-,680,710,680,710,703.82,194,689,"136,542",4,21.00,30.00,3.05,4.41,0.87,"1,448.00",613.00
19,CORBL,-,117,119,116,119,118.24,580,117,"68,580",12,2.00,3.00,1.71,2.59,0.64,150.00,116.00
20,CZBIL,-,258,263,256,260,259.25,"8,482",259,"2,198,976",57,1.00,7.00,0.39,2.73,0.29,451.00,236.00
21,DBBL,-,141,142,139,141,140.66,"8,391",141,"1,180,261",25,0.00,3.00,0.00,2.16,0.24,304.00,131.00
22,DDBL,-,715,730,715,730,725.51,911,728,"660,940",19,2.00,15.00,0.27,2.10,0.62,"1,637.00",605.00
23,DHPL,-,131,130,130,130,130.00,11,129,"1,430",1,1.00,0.00,0.78,0.00,0.00,271.00,120.00
24,EBL,-,804,804,786,800,795.00,"6,119",800,"4,864,617",72,0.00,18.00,0.00,2.29,0.62,"2,100.00",650.00
